"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
1002,2,"test",160,"z",9,"shape3.jpg",2,1,"You","none","Masha","Masha",2,1,586
1002,2,"test",161,"m",2,"shape2.jpg",2,1,"You","none","Masha","Masha",1,1,567
1002,2,"test",162,"m",3,"shape3.jpg",2,1,"You","none","Masha","Masha",1,1,525
1002,2,"test",163,"z",6,"shape3.jpg",2,1,"You","none","Masha","Masha",2,1,523
1002,2,"test",164,"m",6,"shape3.jpg",2,1,"You","none","Masha","Masha",2,0,595
1002,2,"test",165,"m",3,"shape3.jpg",2,1,"You","none","Masha","Masha",1,1,494
1002,2,"test",166,"z",4,"shape1.jpg",2,1,"You","none","Masha","Masha",2,1,632
1002,2,"test",167,"z",7,"shape1.jpg",2,1,"You","none","Masha","Masha",2,1,521
1002,2,"test",168,"z",9,"shape3.jpg",2,1,"You","none","Masha","Masha",2,1,689
1002,2,"test",169,"m",2,"shape2.jpg",2,1,"You","none","Masha","Masha",1,1,776
1002,2,"test",170,"z",9,"shape3.jpg",2,1,"You","none","Masha","Masha",2,1,653
1002,2,"test",171,"m",1,"shape1.jpg",2,1,"You","none","Masha","Masha",1,1,822
1002,2,"test",172,"z",4,"shape1.jpg",2,1,"You","none","Masha","Masha",2,1,618
1002,2,"test",173,"m",2,"shape2.jpg",2,1,"You","none","Masha","Masha",1,1,612
1002,2,"test",174,"m",1,"shape1.jpg",2,1,"You","none","Masha","Masha",1,1,624
1002,2,"test",175,"m",2,"shape2.jpg",2,1,"You","none","Masha","Masha",1,1,706
1002,2,"test",176,"m",1,"shape1.jpg",2,1,"You","none","Masha","Masha",1,1,497
1002,2,"test",177,"m",3,"shape3.jpg",2,1,"You","none","Masha","Masha",1,1,546
1002,2,"test",178,"z",8,"shape2.jpg",2,1,"You","none","Masha","Masha",2,1,537
1002,2,"test",179,"z",9,"shape3.jpg",2,1,"You","none","Masha","Masha",2,1,631
1002,2,"test",180,"m",9,"shape3.jpg",2,1,"You","none","Masha","Masha",2,0,722
1002,2,"test",181,"m",1,"shape1.jpg",2,1,"You","none","Masha","Masha",1,1,567
1002,2,"test",182,"m",2,"shape2.jpg",2,1,"You","none","Masha","Masha",1,1,628
1002,2,"test",183,"m",1,"shape1.jpg",2,1,"You","none","Masha","Masha",1,1,607
1002,2,"test",184,"z",5,"shape2.jpg",2,1,"You","none","Masha","Masha",2,1,570
