"","Subject","Gender","Age","Handedness","Matching","Identity","RT_ms","RT_sec","ACC"
"1",1,"female",19,"right","comp","Bekannter",457,0.457,1
"2",1,"female",19,"right","comp","Bekannter",525,0.525,1
"3",1,"female",19,"right","comp","Bekannter",375,0.375,1
"4",1,"female",19,"right","comp","Bekannter",715,0.715,0
"5",1,"female",19,"right","comp","Bekannter",304,0.304,1
"6",1,"female",19,"right","comp","Bekannter",265,0.265,1
"7",1,"female",19,"right","comp","Bekannter",275,0.275,0
"8",1,"female",19,"right","comp","Bekannter",458,0.458,1
"9",1,"female",19,"right","comp","Bekannter",363,0.363,1
"10",1,"female",19,"right","comp","Bekannter",358,0.358,1
"11",1,"female",19,"right","comp","Bekannter",313,0.313,1
"12",1,"female",19,"right","comp","Bekannter",323,0.323,0
"13",1,"female",19,"right","comp","Bekannter",356,0.356,1
"14",1,"female",19,"right","comp","Bekannter",238,0.238,1
"15",1,"female",19,"right","comp","Bekannter",299,0.299,1
"16",1,"female",19,"right","comp","Bekannter",237,0.237,1
"17",1,"female",19,"right","comp","Bekannter",354,0.354,1
"18",1,"female",19,"right","comp","Bekannter",263,0.263,1
"19",1,"female",19,"right","comp","Bekannter",354,0.354,1
"20",1,"female",19,"right","comp","Bekannter",295,0.295,1
"21",1,"female",19,"right","comp","Bekannter",234,0.234,1
"22",1,"female",19,"right","comp","Bekannter",273,0.273,1
"23",1,"female",19,"right","comp","Bekannter",329,0.329,1
"24",1,"female",19,"right","comp","Bekannter",251,0.251,1
"25",1,"female",19,"right","comp","Ich",397,0.397,1
"26",1,"female",19,"right","comp","Ich",338,0.338,1
"27",1,"female",19,"right","comp","Ich",407,0.407,1
"28",1,"female",19,"right","comp","Ich",366,0.366,1
"29",1,"female",19,"right","comp","Ich",322,0.322,1
"30",1,"female",19,"right","comp","Ich",365,0.365,1
"31",1,"female",19,"right","comp","Ich",338,0.338,1
"32",1,"female",19,"right","comp","Ich",308,0.308,1
"33",1,"female",19,"right","comp","Ich",246,0.246,1
"34",1,"female",19,"right","comp","Ich",356,0.356,1
"35",1,"female",19,"right","comp","Ich",284,0.284,1
"36",1,"female",19,"right","comp","Ich",215,0.215,1
"37",1,"female",19,"right","comp","Ich",222,0.222,1
"38",1,"female",19,"right","comp","Ich",273,0.273,1
"39",1,"female",19,"right","comp","Ich",219,0.219,1
"40",1,"female",19,"right","comp","Ich",301,0.301,1
"41",1,"female",19,"right","comp","Ich",315,0.315,0
"42",1,"female",19,"right","comp","Ich",288,0.288,1
"43",1,"female",19,"right","comp","Ich",260,0.26,1
"44",1,"female",19,"right","comp","Ich",241,0.241,0
"45",1,"female",19,"right","comp","Ich",207,0.207,1
"46",1,"female",19,"right","comp","Ich",248,0.248,1
"47",1,"female",19,"right","comp","Ich",638,0.638,0
"48",1,"female",19,"right","comp","Ich",212,0.212,1
"49",1,"female",19,"right","comp","Mutter",540,0.54,0
"50",1,"female",19,"right","comp","Mutter",495,0.495,1
"51",1,"female",19,"right","comp","Mutter",368,0.368,1
"52",1,"female",19,"right","comp","Mutter",393,0.393,1
"53",1,"female",19,"right","comp","Mutter",311,0.311,1
"54",1,"female",19,"right","comp","Mutter",335,0.335,1
"55",1,"female",19,"right","comp","Mutter",358,0.358,1
"56",1,"female",19,"right","comp","Mutter",224,0.224,1
"57",1,"female",19,"right","comp","Mutter",261,0.261,1
"58",1,"female",19,"right","comp","Mutter",302,0.302,1
"59",1,"female",19,"right","comp","Mutter",320,0.32,1
"60",1,"female",19,"right","comp","Mutter",401,0.401,1
"61",1,"female",19,"right","comp","Mutter",401,0.401,1
"62",1,"female",19,"right","comp","Mutter",471,0.471,1
"63",1,"female",19,"right","comp","Mutter",376,0.376,1
"64",1,"female",19,"right","comp","Mutter",305,0.305,1
"65",1,"female",19,"right","comp","Mutter",316,0.316,1
"66",1,"female",19,"right","comp","Mutter",277,0.277,1
"67",1,"female",19,"right","comp","Mutter",282,0.282,1
"68",1,"female",19,"right","comp","Mutter",217,0.217,1
"69",1,"female",19,"right","comp","Mutter",251,0.251,1
"70",1,"female",19,"right","comp","Mutter",326,0.326,1
"71",1,"female",19,"right","comp","Mutter",249,0.249,1
"72",1,"female",19,"right","comp","Mutter",268,0.268,1
"73",1,"female",19,"right","incomp","Bekannter",608,0.608,1
"74",1,"female",19,"right","incomp","Bekannter",534,0.534,1
"75",1,"female",19,"right","incomp","Bekannter",454,0.454,1
"76",1,"female",19,"right","incomp","Bekannter",509,0.509,1
"77",1,"female",19,"right","incomp","Bekannter",333,0.333,1
"78",1,"female",19,"right","incomp","Bekannter",459,0.459,1
"79",1,"female",19,"right","incomp","Bekannter",386,0.386,1
"80",1,"female",19,"right","incomp","Bekannter",316,0.316,1
"81",1,"female",19,"right","incomp","Bekannter",532,0.532,0
"82",1,"female",19,"right","incomp","Bekannter",428,0.428,1
"83",1,"female",19,"right","incomp","Bekannter",443,0.443,1
"84",1,"female",19,"right","incomp","Bekannter",361,0.361,1
"85",1,"female",19,"right","incomp","Bekannter",426,0.426,1
"86",1,"female",19,"right","incomp","Bekannter",678,0.678,0
"87",1,"female",19,"right","incomp","Bekannter",293,0.293,1
"88",1,"female",19,"right","incomp","Bekannter",408,0.408,1
"89",1,"female",19,"right","incomp","Bekannter",464,0.464,1
"90",1,"female",19,"right","incomp","Bekannter",432,0.432,1
"91",1,"female",19,"right","incomp","Bekannter",381,0.381,0
"92",1,"female",19,"right","incomp","Bekannter",558,0.558,1
"93",1,"female",19,"right","incomp","Bekannter",449,0.449,1
"94",1,"female",19,"right","incomp","Bekannter",433,0.433,0
"95",1,"female",19,"right","incomp","Bekannter",340,0.34,0
"96",1,"female",19,"right","incomp","Bekannter",264,0.264,1
"97",1,"female",19,"right","incomp","Ich",869,0.869,0
"98",1,"female",19,"right","incomp","Ich",524,0.524,1
"99",1,"female",19,"right","incomp","Ich",464,0.464,1
"100",1,"female",19,"right","incomp","Ich",431,0.431,1
"101",1,"female",19,"right","incomp","Ich",502,0.502,1
"102",1,"female",19,"right","incomp","Ich",433,0.433,1
"103",1,"female",19,"right","incomp","Ich",490,0.49,1
"104",1,"female",19,"right","incomp","Ich",463,0.463,1
"105",1,"female",19,"right","incomp","Ich",471,0.471,1
"106",1,"female",19,"right","incomp","Ich",507,0.507,1
"107",1,"female",19,"right","incomp","Ich",385,0.385,1
"108",1,"female",19,"right","incomp","Ich",401,0.401,1
"109",1,"female",19,"right","incomp","Ich",359,0.359,0
"110",1,"female",19,"right","incomp","Ich",304,0.304,1
"111",1,"female",19,"right","incomp","Ich",400,0.4,1
"112",1,"female",19,"right","incomp","Ich",439,0.439,1
"113",1,"female",19,"right","incomp","Ich",358,0.358,1
"114",1,"female",19,"right","incomp","Ich",402,0.402,1
"115",1,"female",19,"right","incomp","Ich",476,0.476,1
"116",1,"female",19,"right","incomp","Ich",361,0.361,1
"117",1,"female",19,"right","incomp","Ich",242,0.242,1
"118",1,"female",19,"right","incomp","Ich",290,0.29,1
"119",1,"female",19,"right","incomp","Ich",320,0.32,1
"120",1,"female",19,"right","incomp","Ich",386,0.386,1
"121",1,"female",19,"right","incomp","Mutter",517,0.517,0
"122",1,"female",19,"right","incomp","Mutter",639,0.639,1
"123",1,"female",19,"right","incomp","Mutter",332,0.332,1
"124",1,"female",19,"right","incomp","Mutter",423,0.423,1
"125",1,"female",19,"right","incomp","Mutter",511,0.511,1
"126",1,"female",19,"right","incomp","Mutter",433,0.433,1
"127",1,"female",19,"right","incomp","Mutter",544,0.544,1
"128",1,"female",19,"right","incomp","Mutter",496,0.496,1
"129",1,"female",19,"right","incomp","Mutter",227,0.227,0
"130",1,"female",19,"right","incomp","Mutter",272,0.272,1
"131",1,"female",19,"right","incomp","Mutter",476,0.476,1
"132",1,"female",19,"right","incomp","Mutter",399,0.399,1
"133",1,"female",19,"right","incomp","Mutter",401,0.401,1
"134",1,"female",19,"right","incomp","Mutter",425,0.425,1
"135",1,"female",19,"right","incomp","Mutter",468,0.468,1
"136",1,"female",19,"right","incomp","Mutter",425,0.425,1
"137",1,"female",19,"right","incomp","Mutter",626,0.626,1
"138",1,"female",19,"right","incomp","Mutter",424,0.424,1
"139",1,"female",19,"right","incomp","Mutter",479,0.479,0
"140",1,"female",19,"right","incomp","Mutter",484,0.484,0
"141",1,"female",19,"right","incomp","Mutter",319,0.319,1
"142",1,"female",19,"right","incomp","Mutter",286,0.286,1
"143",1,"female",19,"right","incomp","Mutter",452,0.452,1
"144",1,"female",19,"right","incomp","Mutter",370,0.37,1
"145",2,"female",20,"right","comp","Bekannter",59,0.059,1
"146",2,"female",20,"right","comp","Bekannter",1064,1.064,0
"147",2,"female",20,"right","comp","Bekannter",856,0.856,1
"148",2,"female",20,"right","comp","Bekannter",876,0.876,1
"149",2,"female",20,"right","comp","Bekannter",693,0.693,1
"150",2,"female",20,"right","comp","Bekannter",575,0.575,1
"151",2,"female",20,"right","comp","Bekannter",706,0.706,1
"152",2,"female",20,"right","comp","Bekannter",548,0.548,1
"153",2,"female",20,"right","comp","Bekannter",391,0.391,1
"154",2,"female",20,"right","comp","Bekannter",487,0.487,1
"155",2,"female",20,"right","comp","Bekannter",478,0.478,1
"156",2,"female",20,"right","comp","Bekannter",482,0.482,1
"157",2,"female",20,"right","comp","Bekannter",429,0.429,1
"158",2,"female",20,"right","comp","Bekannter",939,0.939,1
"159",2,"female",20,"right","comp","Bekannter",619,0.619,1
"160",2,"female",20,"right","comp","Bekannter",435,0.435,1
"161",2,"female",20,"right","comp","Bekannter",596,0.596,1
"162",2,"female",20,"right","comp","Bekannter",761,0.761,1
"163",2,"female",20,"right","comp","Bekannter",657,0.657,1
"164",2,"female",20,"right","comp","Bekannter",620,0.62,1
"165",2,"female",20,"right","comp","Bekannter",632,0.632,1
"166",2,"female",20,"right","comp","Bekannter",690,0.69,1
"167",2,"female",20,"right","comp","Bekannter",753,0.753,1
"168",2,"female",20,"right","comp","Bekannter",579,0.579,1
"169",2,"female",20,"right","comp","Ich",219,0.219,1
"170",2,"female",20,"right","comp","Ich",902,0.902,0
"171",2,"female",20,"right","comp","Ich",533,0.533,0
"172",2,"female",20,"right","comp","Ich",475,0.475,1
"173",2,"female",20,"right","comp","Ich",688,0.688,1
"174",2,"female",20,"right","comp","Ich",645,0.645,1
"175",2,"female",20,"right","comp","Ich",776,0.776,1
"176",2,"female",20,"right","comp","Ich",615,0.615,1
"177",2,"female",20,"right","comp","Ich",626,0.626,1
"178",2,"female",20,"right","comp","Ich",953,0.953,1
"179",2,"female",20,"right","comp","Ich",659,0.659,1
"180",2,"female",20,"right","comp","Ich",518,0.518,1
"181",2,"female",20,"right","comp","Ich",755,0.755,1
"182",2,"female",20,"right","comp","Ich",954,0.954,1
"183",2,"female",20,"right","comp","Ich",721,0.721,0
"184",2,"female",20,"right","comp","Ich",804,0.804,1
"185",2,"female",20,"right","comp","Ich",871,0.871,1
"186",2,"female",20,"right","comp","Ich",585,0.585,1
"187",2,"female",20,"right","comp","Ich",654,0.654,1
"188",2,"female",20,"right","comp","Ich",669,0.669,1
"189",2,"female",20,"right","comp","Ich",571,0.571,1
"190",2,"female",20,"right","comp","Ich",673,0.673,1
"191",2,"female",20,"right","comp","Ich",725,0.725,0
"192",2,"female",20,"right","comp","Ich",351,0.351,1
"193",2,"female",20,"right","comp","Mutter",219,0.219,1
"194",2,"female",20,"right","comp","Mutter",516,0.516,0
"195",2,"female",20,"right","comp","Mutter",774,0.774,1
"196",2,"female",20,"right","comp","Mutter",769,0.769,1
"197",2,"female",20,"right","comp","Mutter",676,0.676,0
"198",2,"female",20,"right","comp","Mutter",607,0.607,1
"199",2,"female",20,"right","comp","Mutter",749,0.749,1
"200",2,"female",20,"right","comp","Mutter",641,0.641,1
"201",2,"female",20,"right","comp","Mutter",408,0.408,1
"202",2,"female",20,"right","comp","Mutter",479,0.479,1
"203",2,"female",20,"right","comp","Mutter",727,0.727,0
"204",2,"female",20,"right","comp","Mutter",482,0.482,1
"205",2,"female",20,"right","comp","Mutter",498,0.498,1
"206",2,"female",20,"right","comp","Mutter",498,0.498,1
"207",2,"female",20,"right","comp","Mutter",547,0.547,1
"208",2,"female",20,"right","comp","Mutter",604,0.604,1
"209",2,"female",20,"right","comp","Mutter",718,0.718,1
"210",2,"female",20,"right","comp","Mutter",594,0.594,1
"211",2,"female",20,"right","comp","Mutter",545,0.545,0
"212",2,"female",20,"right","comp","Mutter",1218,1.218,1
"213",2,"female",20,"right","comp","Mutter",645,0.645,1
"214",2,"female",20,"right","comp","Mutter",721,0.721,1
"215",2,"female",20,"right","comp","Mutter",498,0.498,1
"216",2,"female",20,"right","comp","Mutter",445,0.445,1
"217",2,"female",20,"right","incomp","Bekannter",138,0.138,0
"218",2,"female",20,"right","incomp","Bekannter",6531,6.531,0
"219",2,"female",20,"right","incomp","Bekannter",1690,1.69,0
"220",2,"female",20,"right","incomp","Bekannter",845,0.845,1
"221",2,"female",20,"right","incomp","Bekannter",847,0.847,1
"222",2,"female",20,"right","incomp","Bekannter",656,0.656,1
"223",2,"female",20,"right","incomp","Bekannter",835,0.835,1
"224",2,"female",20,"right","incomp","Bekannter",686,0.686,1
"225",2,"female",20,"right","incomp","Bekannter",967,0.967,0
"226",2,"female",20,"right","incomp","Bekannter",428,0.428,1
"227",2,"female",20,"right","incomp","Bekannter",596,0.596,1
"228",2,"female",20,"right","incomp","Bekannter",574,0.574,1
"229",2,"female",20,"right","incomp","Bekannter",704,0.704,1
"230",2,"female",20,"right","incomp","Bekannter",603,0.603,1
"231",2,"female",20,"right","incomp","Bekannter",1033,1.033,1
"232",2,"female",20,"right","incomp","Bekannter",602,0.602,1
"233",2,"female",20,"right","incomp","Bekannter",588,0.588,1
"234",2,"female",20,"right","incomp","Bekannter",771,0.771,1
"235",2,"female",20,"right","incomp","Bekannter",624,0.624,1
"236",2,"female",20,"right","incomp","Bekannter",475,0.475,0
"237",2,"female",20,"right","incomp","Bekannter",501,0.501,1
"238",2,"female",20,"right","incomp","Bekannter",661,0.661,1
"239",2,"female",20,"right","incomp","Bekannter",681,0.681,1
"240",2,"female",20,"right","incomp","Bekannter",907,0.907,0
"241",2,"female",20,"right","incomp","Ich",394,0.394,0
"242",2,"female",20,"right","incomp","Ich",779,0.779,0
"243",2,"female",20,"right","incomp","Ich",1023,1.023,1
"244",2,"female",20,"right","incomp","Ich",707,0.707,1
"245",2,"female",20,"right","incomp","Ich",667,0.667,1
"246",2,"female",20,"right","incomp","Ich",707,0.707,1
"247",2,"female",20,"right","incomp","Ich",535,0.535,1
"248",2,"female",20,"right","incomp","Ich",952,0.952,1
"249",2,"female",20,"right","incomp","Ich",622,0.622,1
"250",2,"female",20,"right","incomp","Ich",594,0.594,1
"251",2,"female",20,"right","incomp","Ich",680,0.68,1
"252",2,"female",20,"right","incomp","Ich",529,0.529,0
"253",2,"female",20,"right","incomp","Ich",680,0.68,1
"254",2,"female",20,"right","incomp","Ich",728,0.728,1
"255",2,"female",20,"right","incomp","Ich",688,0.688,1
"256",2,"female",20,"right","incomp","Ich",521,0.521,1
"257",2,"female",20,"right","incomp","Ich",1377,1.377,1
"258",2,"female",20,"right","incomp","Ich",682,0.682,1
"259",2,"female",20,"right","incomp","Ich",758,0.758,1
"260",2,"female",20,"right","incomp","Ich",729,0.729,1
"261",2,"female",20,"right","incomp","Ich",906,0.906,1
"262",2,"female",20,"right","incomp","Ich",649,0.649,1
"263",2,"female",20,"right","incomp","Ich",728,0.728,1
"264",2,"female",20,"right","incomp","Ich",803,0.803,1
"265",2,"female",20,"right","incomp","Mutter",664,0.664,0
"266",2,"female",20,"right","incomp","Mutter",706,0.706,1
"267",2,"female",20,"right","incomp","Mutter",882,0.882,0
"268",2,"female",20,"right","incomp","Mutter",871,0.871,0
"269",2,"female",20,"right","incomp","Mutter",751,0.751,1
"270",2,"female",20,"right","incomp","Mutter",626,0.626,1
"271",2,"female",20,"right","incomp","Mutter",518,0.518,1
"272",2,"female",20,"right","incomp","Mutter",997,0.997,1
"273",2,"female",20,"right","incomp","Mutter",594,0.594,1
"274",2,"female",20,"right","incomp","Mutter",859,0.859,1
"275",2,"female",20,"right","incomp","Mutter",521,0.521,1
"276",2,"female",20,"right","incomp","Mutter",475,0.475,1
"277",2,"female",20,"right","incomp","Mutter",702,0.702,1
"278",2,"female",20,"right","incomp","Mutter",533,0.533,0
"279",2,"female",20,"right","incomp","Mutter",539,0.539,1
"280",2,"female",20,"right","incomp","Mutter",657,0.657,1
"281",2,"female",20,"right","incomp","Mutter",811,0.811,1
"282",2,"female",20,"right","incomp","Mutter",704,0.704,1
"283",2,"female",20,"right","incomp","Mutter",573,0.573,1
"284",2,"female",20,"right","incomp","Mutter",546,0.546,1
"285",2,"female",20,"right","incomp","Mutter",587,0.587,1
"286",2,"female",20,"right","incomp","Mutter",770,0.77,1
"287",2,"female",20,"right","incomp","Mutter",720,0.72,1
"288",2,"female",20,"right","incomp","Mutter",780,0.78,0
"289",3,"female",20,"right","comp","Bekannter",958,0.958,1
"290",3,"female",20,"right","comp","Bekannter",615,0.615,1
"291",3,"female",20,"right","comp","Bekannter",448,0.448,1
"292",3,"female",20,"right","comp","Bekannter",682,0.682,1
"293",3,"female",20,"right","comp","Bekannter",441,0.441,1
"294",3,"female",20,"right","comp","Bekannter",456,0.456,1
"295",3,"female",20,"right","comp","Bekannter",599,0.599,1
"296",3,"female",20,"right","comp","Bekannter",516,0.516,1
"297",3,"female",20,"right","comp","Bekannter",310,0.31,1
"298",3,"female",20,"right","comp","Bekannter",480,0.48,1
"299",3,"female",20,"right","comp","Bekannter",468,0.468,1
"300",3,"female",20,"right","comp","Bekannter",462,0.462,1
"301",3,"female",20,"right","comp","Bekannter",400,0.4,1
"302",3,"female",20,"right","comp","Bekannter",376,0.376,1
"303",3,"female",20,"right","comp","Bekannter",445,0.445,1
"304",3,"female",20,"right","comp","Bekannter",334,0.334,1
"305",3,"female",20,"right","comp","Bekannter",416,0.416,0
"306",3,"female",20,"right","comp","Bekannter",267,0.267,1
"307",3,"female",20,"right","comp","Bekannter",459,0.459,1
"308",3,"female",20,"right","comp","Bekannter",485,0.485,1
"309",3,"female",20,"right","comp","Bekannter",363,0.363,1
"310",3,"female",20,"right","comp","Bekannter",327,0.327,1
"311",3,"female",20,"right","comp","Bekannter",290,0.29,1
"312",3,"female",20,"right","comp","Bekannter",147,0.147,1
"313",3,"female",20,"right","comp","Ich",589,0.589,1
"314",3,"female",20,"right","comp","Ich",654,0.654,1
"315",3,"female",20,"right","comp","Ich",480,0.48,1
"316",3,"female",20,"right","comp","Ich",645,0.645,1
"317",3,"female",20,"right","comp","Ich",687,0.687,1
"318",3,"female",20,"right","comp","Ich",523,0.523,1
"319",3,"female",20,"right","comp","Ich",472,0.472,1
"320",3,"female",20,"right","comp","Ich",432,0.432,1
"321",3,"female",20,"right","comp","Ich",439,0.439,1
"322",3,"female",20,"right","comp","Ich",348,0.348,1
"323",3,"female",20,"right","comp","Ich",545,0.545,1
"324",3,"female",20,"right","comp","Ich",323,0.323,1
"325",3,"female",20,"right","comp","Ich",218,0.218,1
"326",3,"female",20,"right","comp","Ich",371,0.371,1
"327",3,"female",20,"right","comp","Ich",384,0.384,1
"328",3,"female",20,"right","comp","Ich",266,0.266,1
"329",3,"female",20,"right","comp","Ich",385,0.385,1
"330",3,"female",20,"right","comp","Ich",349,0.349,1
"331",3,"female",20,"right","comp","Ich",321,0.321,1
"332",3,"female",20,"right","comp","Ich",437,0.437,1
"333",3,"female",20,"right","comp","Ich",283,0.283,1
"334",3,"female",20,"right","comp","Ich",299,0.299,1
"335",3,"female",20,"right","comp","Ich",196,0.196,1
"336",3,"female",20,"right","comp","Ich",414,0.414,1
"337",3,"female",20,"right","comp","Mutter",363,0.363,1
"338",3,"female",20,"right","comp","Mutter",1019,1.019,1
"339",3,"female",20,"right","comp","Mutter",723,0.723,1
"340",3,"female",20,"right","comp","Mutter",728,0.728,1
"341",3,"female",20,"right","comp","Mutter",701,0.701,1
"342",3,"female",20,"right","comp","Mutter",576,0.576,1
"343",3,"female",20,"right","comp","Mutter",486,0.486,1
"344",3,"female",20,"right","comp","Mutter",365,0.365,1
"345",3,"female",20,"right","comp","Mutter",980,0.98,1
"346",3,"female",20,"right","comp","Mutter",497,0.497,1
"347",3,"female",20,"right","comp","Mutter",505,0.505,1
"348",3,"female",20,"right","comp","Mutter",319,0.319,1
"349",3,"female",20,"right","comp","Mutter",310,0.31,1
"350",3,"female",20,"right","comp","Mutter",391,0.391,1
"351",3,"female",20,"right","comp","Mutter",304,0.304,1
"352",3,"female",20,"right","comp","Mutter",465,0.465,1
"353",3,"female",20,"right","comp","Mutter",345,0.345,1
"354",3,"female",20,"right","comp","Mutter",273,0.273,1
"355",3,"female",20,"right","comp","Mutter",396,0.396,1
"356",3,"female",20,"right","comp","Mutter",235,0.235,1
"357",3,"female",20,"right","comp","Mutter",352,0.352,1
"358",3,"female",20,"right","comp","Mutter",372,0.372,1
"359",3,"female",20,"right","comp","Mutter",253,0.253,1
"360",3,"female",20,"right","comp","Mutter",203,0.203,1
"361",3,"female",20,"right","incomp","Bekannter",1242,1.242,1
"362",3,"female",20,"right","incomp","Bekannter",949,0.949,1
"363",3,"female",20,"right","incomp","Bekannter",869,0.869,1
"364",3,"female",20,"right","incomp","Bekannter",602,0.602,1
"365",3,"female",20,"right","incomp","Bekannter",368,0.368,1
"366",3,"female",20,"right","incomp","Bekannter",577,0.577,1
"367",3,"female",20,"right","incomp","Bekannter",545,0.545,1
"368",3,"female",20,"right","incomp","Bekannter",485,0.485,1
"369",3,"female",20,"right","incomp","Bekannter",617,0.617,1
"370",3,"female",20,"right","incomp","Bekannter",516,0.516,1
"371",3,"female",20,"right","incomp","Bekannter",795,0.795,1
"372",3,"female",20,"right","incomp","Bekannter",527,0.527,1
"373",3,"female",20,"right","incomp","Bekannter",482,0.482,1
"374",3,"female",20,"right","incomp","Bekannter",475,0.475,1
"375",3,"female",20,"right","incomp","Bekannter",537,0.537,1
"376",3,"female",20,"right","incomp","Bekannter",450,0.45,1
"377",3,"female",20,"right","incomp","Bekannter",786,0.786,1
"378",3,"female",20,"right","incomp","Bekannter",503,0.503,1
"379",3,"female",20,"right","incomp","Bekannter",153,0.153,0
"380",3,"female",20,"right","incomp","Bekannter",475,0.475,1
"381",3,"female",20,"right","incomp","Bekannter",508,0.508,1
"382",3,"female",20,"right","incomp","Bekannter",391,0.391,1
"383",3,"female",20,"right","incomp","Bekannter",237,0.237,0
"384",3,"female",20,"right","incomp","Bekannter",490,0.49,1
"385",3,"female",20,"right","incomp","Ich",507,0.507,1
"386",3,"female",20,"right","incomp","Ich",684,0.684,1
"387",3,"female",20,"right","incomp","Ich",454,0.454,1
"388",3,"female",20,"right","incomp","Ich",347,0.347,1
"389",3,"female",20,"right","incomp","Ich",579,0.579,1
"390",3,"female",20,"right","incomp","Ich",493,0.493,1
"391",3,"female",20,"right","incomp","Ich",418,0.418,1
"392",3,"female",20,"right","incomp","Ich",438,0.438,1
"393",3,"female",20,"right","incomp","Ich",502,0.502,1
"394",3,"female",20,"right","incomp","Ich",379,0.379,1
"395",3,"female",20,"right","incomp","Ich",499,0.499,1
"396",3,"female",20,"right","incomp","Ich",433,0.433,1
"397",3,"female",20,"right","incomp","Ich",486,0.486,1
"398",3,"female",20,"right","incomp","Ich",604,0.604,1
"399",3,"female",20,"right","incomp","Ich",467,0.467,1
"400",3,"female",20,"right","incomp","Ich",414,0.414,1
"401",3,"female",20,"right","incomp","Ich",706,0.706,1
"402",3,"female",20,"right","incomp","Ich",548,0.548,1
"403",3,"female",20,"right","incomp","Ich",671,0.671,0
"404",3,"female",20,"right","incomp","Ich",659,0.659,1
"405",3,"female",20,"right","incomp","Ich",730,0.73,1
"406",3,"female",20,"right","incomp","Ich",623,0.623,1
"407",3,"female",20,"right","incomp","Ich",471,0.471,1
"408",3,"female",20,"right","incomp","Ich",470,0.47,1
"409",3,"female",20,"right","incomp","Mutter",2356,2.356,1
"410",3,"female",20,"right","incomp","Mutter",850,0.85,1
"411",3,"female",20,"right","incomp","Mutter",603,0.603,1
"412",3,"female",20,"right","incomp","Mutter",596,0.596,1
"413",3,"female",20,"right","incomp","Mutter",729,0.729,1
"414",3,"female",20,"right","incomp","Mutter",660,0.66,1
"415",3,"female",20,"right","incomp","Mutter",667,0.667,1
"416",3,"female",20,"right","incomp","Mutter",798,0.798,1
"417",3,"female",20,"right","incomp","Mutter",597,0.597,1
"418",3,"female",20,"right","incomp","Mutter",626,0.626,1
"419",3,"female",20,"right","incomp","Mutter",596,0.596,0
"420",3,"female",20,"right","incomp","Mutter",2764,2.764,1
"421",3,"female",20,"right","incomp","Mutter",571,0.571,1
"422",3,"female",20,"right","incomp","Mutter",716,0.716,1
"423",3,"female",20,"right","incomp","Mutter",520,0.52,1
"424",3,"female",20,"right","incomp","Mutter",87,0.087,0
"425",3,"female",20,"right","incomp","Mutter",1341,1.341,1
"426",3,"female",20,"right","incomp","Mutter",536,0.536,1
"427",3,"female",20,"right","incomp","Mutter",495,0.495,1
"428",3,"female",20,"right","incomp","Mutter",623,0.623,1
"429",3,"female",20,"right","incomp","Mutter",128,0.128,0
"430",3,"female",20,"right","incomp","Mutter",221,0.221,0
"431",3,"female",20,"right","incomp","Mutter",620,0.62,1
"432",3,"female",20,"right","incomp","Mutter",503,0.503,1
"433",4,"female",18,"right","comp","Bekannter",3154,3.154,1
"434",4,"female",18,"right","comp","Bekannter",397,0.397,1
"435",4,"female",18,"right","comp","Bekannter",551,0.551,1
"436",4,"female",18,"right","comp","Bekannter",1168,1.168,1
"437",4,"female",18,"right","comp","Bekannter",896,0.896,1
"438",4,"female",18,"right","comp","Bekannter",583,0.583,1
"439",4,"female",18,"right","comp","Bekannter",1628,1.628,1
"440",4,"female",18,"right","comp","Bekannter",457,0.457,1
"441",4,"female",18,"right","comp","Bekannter",397,0.397,1
"442",4,"female",18,"right","comp","Bekannter",372,0.372,1
"443",4,"female",18,"right","comp","Bekannter",569,0.569,1
"444",4,"female",18,"right","comp","Bekannter",405,0.405,1
"445",4,"female",18,"right","comp","Bekannter",299,0.299,1
"446",4,"female",18,"right","comp","Bekannter",239,0.239,1
"447",4,"female",18,"right","comp","Bekannter",331,0.331,0
"448",4,"female",18,"right","comp","Bekannter",334,0.334,1
"449",4,"female",18,"right","comp","Bekannter",512,0.512,1
"450",4,"female",18,"right","comp","Bekannter",547,0.547,1
"451",4,"female",18,"right","comp","Bekannter",560,0.56,1
"452",4,"female",18,"right","comp","Bekannter",371,0.371,1
"453",4,"female",18,"right","comp","Bekannter",338,0.338,1
"454",4,"female",18,"right","comp","Bekannter",415,0.415,1
"455",4,"female",18,"right","comp","Bekannter",334,0.334,1
"456",4,"female",18,"right","comp","Bekannter",1054,1.054,1
"457",4,"female",18,"right","comp","Ich",303,0.303,0
"458",4,"female",18,"right","comp","Ich",428,0.428,1
"459",4,"female",18,"right","comp","Ich",328,0.328,1
"460",4,"female",18,"right","comp","Ich",494,0.494,1
"461",4,"female",18,"right","comp","Ich",615,0.615,1
"462",4,"female",18,"right","comp","Ich",487,0.487,1
"463",4,"female",18,"right","comp","Ich",251,0.251,1
"464",4,"female",18,"right","comp","Ich",377,0.377,1
"465",4,"female",18,"right","comp","Ich",353,0.353,1
"466",4,"female",18,"right","comp","Ich",416,0.416,1
"467",4,"female",18,"right","comp","Ich",334,0.334,1
"468",4,"female",18,"right","comp","Ich",332,0.332,1
"469",4,"female",18,"right","comp","Ich",294,0.294,1
"470",4,"female",18,"right","comp","Ich",286,0.286,1
"471",4,"female",18,"right","comp","Ich",197,0.197,1
"472",4,"female",18,"right","comp","Ich",339,0.339,1
"473",4,"female",18,"right","comp","Ich",491,0.491,1
