"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
3005,1,"test",326,"m",9,"shape3.jpg",5,1,"none","You","Edina","Edina",2,1,467
3005,1,"test",327,"m",5,"shape2.jpg",5,1,"none","You","Edina","Edina",2,1,548
3005,1,"test",328,"m",6,"shape3.jpg",5,1,"none","You","Edina","Edina",2,1,586
3005,1,"test",329,"m",5,"shape2.jpg",5,1,"none","You","Edina","Edina",2,1,606
3005,1,"test",330,"z",1,"shape1.jpg",5,1,"none","You","Edina","Edina",1,1,587
3005,1,"test",331,"z",2,"shape2.jpg",5,1,"none","You","Edina","Edina",1,1,447
3005,1,"test",332,"m",5,"shape2.jpg",5,1,"none","You","Edina","Edina",2,1,529
3005,1,"test",333,"z",2,"shape2.jpg",5,1,"none","You","Edina","Edina",1,1,729
3005,1,"test",334,"m",1,"shape1.jpg",5,1,"none","You","Edina","Edina",1,0,574
3005,1,"test",335,"z",1,"shape1.jpg",5,1,"none","You","Edina","Edina",1,1,588
3005,1,"test",336,"z",1,"shape1.jpg",5,1,"none","You","Edina","Edina",1,1,448
3005,1,"test",337,"x",1,"shape1.jpg",5,1,"none","You","Edina","Edina",1,0,1500
3005,1,"test",338,"z",1,"shape1.jpg",5,1,"none","You","Edina","Edina",1,1,988
3005,1,"test",339,"m",8,"shape2.jpg",5,1,"none","You","Edina","Edina",2,1,561
3005,1,"test",340,"z",2,"shape2.jpg",5,1,"none","You","Edina","Edina",1,1,1112
3005,1,"test",341,"z",1,"shape1.jpg",5,1,"none","You","Edina","Edina",1,1,589
3005,1,"test",342,"z",2,"shape2.jpg",5,1,"none","You","Edina","Edina",1,1,561
3005,1,"test",343,"m",9,"shape3.jpg",5,1,"none","You","Edina","Edina",2,1,535
3005,1,"test",344,"z",3,"shape3.jpg",5,1,"none","You","Edina","Edina",1,1,621
3005,1,"test",345,"z",3,"shape3.jpg",5,1,"none","You","Edina","Edina",1,1,512
3005,1,"test",346,"m",8,"shape2.jpg",5,1,"none","You","Edina","Edina",2,1,561
3005,1,"test",347,"z",3,"shape3.jpg",5,1,"none","You","Edina","Edina",1,1,622
3005,1,"test",348,"m",6,"shape3.jpg",5,1,"none","You","Edina","Edina",2,1,544
3005,1,"test",349,"z",3,"shape3.jpg",5,1,"none","You","Edina","Edina",1,1,518
3005,1,"test",350,"m",5,"shape2.jpg",5,1,"none","You","Edina","Edina",2,1,614
3005,1,"test",351,"z",2,"shape2.jpg",5,1,"none","You","Edina","Edina",1,1,778
3005,1,"test",352,"z",3,"shape3.jpg",5,1,"none","You","Edina","Edina",1,1,614
3005,1,"test",353,"z",1,"shape1.jpg",5,1,"none","You","Edina","Edina",1,1,521
3005,1,"test",354,"z",2,"shape2.jpg",5,1,"none","You","Edina","Edina",1,1,521
3005,1,"test",355,"z",1,"shape1.jpg",5,1,"none","You","Edina","Edina",1,1,607
3005,1,"test",356,"m",6,"shape3.jpg",5,1,"none","You","Edina","Edina",2,1,603
3005,1,"test",357,"m",6,"shape3.jpg",5,1,"none","You","Edina","Edina",2,1,607
3005,1,"test",358,"z",1,"shape1.jpg",5,1,"none","You","Edina","Edina",1,1,579
3005,1,"test",359,"z",2,"shape2.jpg",5,1,"none","You","Edina","Edina",1,1,672
3005,1,"test",360,"m",9,"shape3.jpg",5,1,"none","You","Edina","Edina",2,1,512
3006,2,"test",1,"m",2,"shape2.jpg",6,1,"none","Shuang","You","Shuang",1,1,1190
3006,2,"test",2,"z",6,"shape3.jpg",6,1,"none","Shuang","You","Shuang",2,1,841
3006,2,"test",3,"m",5,"shape2.jpg",6,1,"none","Shuang","You","Shuang",2,0,1042
3006,2,"test",4,"m",2,"shape2.jpg",6,1,"none","Shuang","You","Shuang",1,1,1060
3006,2,"test",5,"m",2,"shape2.jpg",6,1,"none","Shuang","You","Shuang",1,1,787
3006,2,"test",6,"z",1,"shape1.jpg",6,1,"none","Shuang","You","Shuang",1,0,1223
3006,2,"test",7,"z",1,"shape1.jpg",6,1,"none","Shuang","You","Shuang",1,0,1113
3006,2,"test",8,"m",8,"shape2.jpg",6,1,"none","Shuang","You","Shuang",2,0,838
3006,2,"test",9,"z",6,"shape3.jpg",6,1,"none","Shuang","You","Shuang",2,1,936
3006,2,"test",10,"z",3,"shape3.jpg",6,1,"none","Shuang","You","Shuang",1,0,1123
3006,2,"test",11,"m",2,"shape2.jpg",6,1,"none","Shuang","You","Shuang",1,1,825
3006,2,"test",12,"m",7,"shape1.jpg",6,1,"none","Shuang","You","Shuang",2,0,1221
3006,2,"test",13,"z",8,"shape2.jpg",6,1,"none","Shuang","You","Shuang",2,1,1405
3006,2,"test",14,"z",8,"shape2.jpg",6,1,"none","Shuang","You","Shuang",2,1,752
3006,2,"test",15,"m",1,"shape1.jpg",6,1,"none","Shuang","You","Shuang",1,1,1019
3006,2,"test",16,"m",2,"shape2.jpg",6,1,"none","Shuang","You","Shuang",1,1,782
3006,2,"test",17,"m",2,"shape2.jpg",6,1,"none","Shuang","You","Shuang",1,1,608
3006,2,"test",18,"z",7,"shape1.jpg",6,1,"none","Shuang","You","Shuang",2,1,876
3006,2,"test",19,"z",9,"shape3.jpg",6,1,"none","Shuang","You","Shuang",2,1,1084
3006,2,"test",20,"z",9,"shape3.jpg",6,1,"none","Shuang","You","Shuang",2,1,738
3006,2,"test",21,"z",6,"shape3.jpg",6,1,"none","Shuang","You","Shuang",2,1,826
3006,2,"test",22,"z",4,"shape1.jpg",6,1,"none","Shuang","You","Shuang",2,1,1092
3006,2,"test",23,"m",3,"shape3.jpg",6,1,"none","Shuang","You","Shuang",1,1,674
3006,2,"test",24,"m",7,"shape1.jpg",6,1,"none","Shuang","You","Shuang",2,0,1003
3006,2,"test",25,"z",1,"shape1.jpg",6,1,"none","Shuang","You","Shuang",1,0,813
3006,2,"test",26,"m",2,"shape2.jpg",6,1,"none","Shuang","You","Shuang",1,1,664
3006,2,"test",27,"z",9,"shape3.jpg",6,1,"none","Shuang","You","Shuang",2,1,1098
3006,2,"test",28,"m",7,"shape1.jpg",6,1,"none","Shuang","You","Shuang",2,0,728
3006,2,"test",29,"m",1,"shape1.jpg",6,1,"none","Shuang","You","Shuang",1,1,1087
3006,2,"test",30,"z",6,"shape3.jpg",6,1,"none","Shuang","You","Shuang",2,1,1006
3006,2,"test",31,"m",3,"shape3.jpg",6,1,"none","Shuang","You","Shuang",1,1,705
3006,2,"test",32,"x",7,"shape1.jpg",6,1,"none","Shuang","You","Shuang",2,0,1499
3006,2,"test",33,"z",7,"shape1.jpg",6,1,"none","Shuang","You","Shuang",2,1,925
3006,2,"test",34,"z",7,"shape1.jpg",6,1,"none","Shuang","You","Shuang",2,1,802
3006,2,"test",35,"z",6,"shape3.jpg",6,1,"none","Shuang","You","Shuang",2,1,700
3006,2,"test",36,"z",2,"shape2.jpg",6,1,"none","Shuang","You","Shuang",1,0,660
3006,2,"test",37,"m",2,"shape2.jpg",6,1,"none","Shuang","You","Shuang",1,1,653
3006,2,"test",38,"m",2,"shape2.jpg",6,1,"none","Shuang","You","Shuang",1,1,600
3006,2,"test",39,"z",9,"shape3.jpg",6,1,"none","Shuang","You","Shuang",2,1,1067
3006,2,"test",40,"z",1,"shape1.jpg",6,1,"none","Shuang","You","Shuang",1,0,1467
3006,2,"test",41,"m",2,"shape2.jpg",6,1,"none","Shuang","You","Shuang",1,1,585
3006,2,"test",42,"m",3,"shape3.jpg",6,1,"none","Shuang","You","Shuang",1,1,652
3006,2,"test",43,"z",4,"shape1.jpg",6,1,"none","Shuang","You","Shuang",2,1,1173
3006,2,"test",44,"z",1,"shape1.jpg",6,1,"none","Shuang","You","Shuang",1,0,738
3006,2,"test",45,"m",2,"shape2.jpg",6,1,"none","Shuang","You","Shuang",1,1,1000
3006,2,"test",46,"z",8,"shape2.jpg",6,1,"none","Shuang","You","Shuang",2,1,946
3006,2,"test",47,"m",7,"shape1.jpg",6,1,"none","Shuang","You","Shuang",2,0,734
3006,2,"test",48,"z",5,"shape2.jpg",6,1,"none","Shuang","You","Shuang",2,1,869
3006,2,"test",49,"z",9,"shape3.jpg",6,1,"none","Shuang","You","Shuang",2,1,725
3006,2,"test",50,"m",3,"shape3.jpg",6,1,"none","Shuang","You","Shuang",1,1,644
3006,2,"test",51,"m",3,"shape3.jpg",6,1,"none","Shuang","You","Shuang",1,1,862
3006,2,"test",52,"m",3,"shape3.jpg",6,1,"none","Shuang","You","Shuang",1,1,574
3006,2,"test",53,"z",8,"shape2.jpg",6,1,"none","Shuang","You","Shuang",2,1,852
3006,2,"test",54,"m",4,"shape1.jpg",6,1,"none","Shuang","You","Shuang",2,0,981
3006,2,"test",55,"m",1,"shape1.jpg",6,1,"none","Shuang","You","Shuang",1,1,936
3006,2,"test",56,"z",6,"shape3.jpg",6,1,"none","Shuang","You","Shuang",2,1,997
3006,2,"test",57,"z",6,"shape3.jpg",6,1,"none","Shuang","You","Shuang",2,1,800
3006,2,"test",58,"m",4,"shape1.jpg",6,1,"none","Shuang","You","Shuang",2,0,682
3006,2,"test",59,"m",2,"shape2.jpg",6,1,"none","Shuang","You","Shuang",1,1,899
3006,2,"test",60,"z",4,"shape1.jpg",6,1,"none","Shuang","You","Shuang",2,1,730
3006,2,"test",61,"z",1,"shape1.jpg",6,1,"none","Shuang","You","Shuang",1,0,1192
3006,2,"test",62,"z",1,"shape1.jpg",6,1,"none","Shuang","You","Shuang",1,0,851
3006,2,"test",63,"m",3,"shape3.jpg",6,1,"none","Shuang","You","Shuang",1,1,580
3006,2,"test",64,"z",6,"shape3.jpg",6,1,"none","Shuang","You","Shuang",2,1,823
3006,2,"test",65,"m",9,"shape3.jpg",6,1,"none","Shuang","You","Shuang",2,0,946
3006,2,"test",66,"m",3,"shape3.jpg",6,1,"none","Shuang","You","Shuang",1,1,1071
3006,2,"test",67,"z",1,"shape1.jpg",6,1,"none","Shuang","You","Shuang",1,0,1400
3006,2,"test",68,"z",6,"shape3.jpg",6,1,"none","Shuang","You","Shuang",2,1,1147
3006,2,"test",69,"m",9,"shape3.jpg",6,1,"none","Shuang","You","Shuang",2,0,1039
3006,2,"test",70,"z",1,"shape1.jpg",6,1,"none","Shuang","You","Shuang",1,0,1344
3006,2,"test",71,"z",7,"shape1.jpg",6,1,"none","Shuang","You","Shuang",2,1,955
3006,2,"test",72,"m",1,"shape1.jpg",6,1,"none","Shuang","You","Shuang",1,1,1377
3006,2,"test",73,"z",6,"shape3.jpg",6,1,"none","Shuang","You","Shuang",2,1,1091
3006,2,"test",74,"z",7,"shape1.jpg",6,1,"none","Shuang","You","Shuang",2,1,1026
3006,2,"test",75,"m",3,"shape3.jpg",6,1,"none","Shuang","You","Shuang",1,1,738
3006,2,"test",76,"z",5,"shape2.jpg",6,1,"none","Shuang","You","Shuang",2,1,1289
3006,2,"test",77,"x",2,"shape2.jpg",6,1,"none","Shuang","You","Shuang",1,0,1499
3006,2,"test",78,"z",8,"shape2.jpg",6,1,"none","Shuang","You","Shuang",2,1,899
3006,2,"test",79,"z",7,"shape1.jpg",6,1,"none","Shuang","You","Shuang",2,1,1146
3006,2,"test",80,"z",5,"shape2.jpg",6,1,"none","Shuang","You","Shuang",2,1,903
3006,2,"test",81,"z",5,"shape2.jpg",6,1,"none","Shuang","You","Shuang",2,1,613
3006,2,"test",82,"m",3,"shape3.jpg",6,1,"none","Shuang","You","Shuang",1,1,705
3006,2,"test",83,"z",4,"shape1.jpg",6,1,"none","Shuang","You","Shuang",2,1,872
3006,2,"test",84,"z",7,"shape1.jpg",6,1,"none","Shuang","You","Shuang",2,1,1072
3006,2,"test",85,"m",3,"shape3.jpg",6,1,"none","Shuang","You","Shuang",1,1,710
3006,2,"test",86,"z",7,"shape1.jpg",6,1,"none","Shuang","You","Shuang",2,1,813
3006,2,"test",87,"m",1,"shape1.jpg",6,1,"none","Shuang","You","Shuang",1,1,674
3006,2,"test",88,"z",6,"shape3.jpg",6,1,"none","Shuang","You","Shuang",2,1,922
3006,2,"test",89,"m",1,"shape1.jpg",6,1,"none","Shuang","You","Shuang",1,1,1007
3006,2,"test",90,"m",2,"shape2.jpg",6,1,"none","Shuang","You","Shuang",1,1,642
3006,2,"test",91,"z",4,"shape1.jpg",6,1,"none","Shuang","You","Shuang",2,1,707
3006,2,"test",92,"z",7,"shape1.jpg",6,1,"none","Shuang","You","Shuang",2,1,1412
3006,2,"test",93,"m",2,"shape2.jpg",6,1,"none","Shuang","You","Shuang",1,1,661
3006,2,"test",94,"z",7,"shape1.jpg",6,1,"none","Shuang","You","Shuang",2,1,678
3006,2,"test",95,"m",1,"shape1.jpg",6,1,"none","Shuang","You","Shuang",1,1,1031
3006,2,"test",96,"m",2,"shape2.jpg",6,1,"none","Shuang","You","Shuang",1,1,729
3006,2,"test",97,"z",9,"shape3.jpg",6,1,"none","Shuang","You","Shuang",2,1,1111
3006,2,"test",98,"m",3,"shape3.jpg",6,1,"none","Shuang","You","Shuang",1,1,615
3006,2,"test",99,"z",5,"shape2.jpg",6,1,"none","Shuang","You","Shuang",2,1,903
3006,2,"test",100,"m",2,"shape2.jpg",6,1,"none","Shuang","You","Shuang",1,1,671
3006,2,"test",101,"z",8,"shape2.jpg",6,1,"none","Shuang","You","Shuang",2,1,840
3006,2,"test",102,"z",8,"shape2.jpg",6,1,"none","Shuang","You","Shuang",2,1,914
3006,2,"test",103,"z",9,"shape3.jpg",6,1,"none","Shuang","You","Shuang",2,1,784
3006,2,"test",104,"z",5,"shape2.jpg",6,1,"none","Shuang","You","Shuang",2,1,691
3006,2,"test",105,"m",3,"shape3.jpg",6,1,"none","Shuang","You","Shuang",1,1,643
3006,2,"test",106,"m",2,"shape2.jpg",6,1,"none","Shuang","You","Shuang",1,1,814
3006,2,"test",107,"m",3,"shape3.jpg",6,1,"none","Shuang","You","Shuang",1,1,1009
3006,2,"test",108,"z",1,"shape1.jpg",6,1,"none","Shuang","You","Shuang",1,0,676
3006,2,"test",109,"z",7,"shape1.jpg",6,1,"none","Shuang","You","Shuang",2,1,933
3006,2,"test",110,"z",7,"shape1.jpg",6,1,"none","Shuang","You","Shuang",2,1,1032
3006,2,"test",111,"m",3,"shape3.jpg",6,1,"none","Shuang","You","Shuang",1,1,554
3006,2,"test",112,"z",9,"shape3.jpg",6,1,"none","Shuang","You","Shuang",2,1,1359
3006,2,"test",113,"z",9,"shape3.jpg",6,1,"none","Shuang","You","Shuang",2,1,1091
3006,2,"test",114,"m",3,"shape3.jpg",6,1,"none","Shuang","You","Shuang",1,1,618
3006,2,"test",115,"m",1,"shape1.jpg",6,1,"none","Shuang","You","Shuang",1,1,1012
3006,2,"test",116,"m",1,"shape1.jpg",6,1,"none","Shuang","You","Shuang",1,1,726
3006,2,"test",117,"z",8,"shape2.jpg",6,1,"none","Shuang","You","Shuang",2,1,854
3006,2,"test",118,"m",1,"shape1.jpg",6,1,"none","Shuang","You","Shuang",1,1,862
3006,2,"test",119,"m",2,"shape2.jpg",6,1,"none","Shuang","You","Shuang",1,1,623
3006,2,"test",120,"m",3,"shape3.jpg",6,1,"none","Shuang","You","Shuang",1,1,699
3006,2,"test",121,"x",7,"shape1.jpg",6,1,"none","Shuang","You","Shuang",2,0,1499
3006,2,"test",122,"z",5,"shape2.jpg",6,1,"none","Shuang","You","Shuang",2,1,1287
3006,2,"test",123,"z",5,"shape2.jpg",6,1,"none","Shuang","You","Shuang",2,1,973
3006,2,"test",124,"m",2,"shape2.jpg",6,1,"none","Shuang","You","Shuang",1,1,865
3006,2,"test",125,"m",3,"shape3.jpg",6,1,"none","Shuang","You","Shuang",1,1,593
3006,2,"test",126,"m",1,"shape1.jpg",6,1,"none","Shuang","You","Shuang",1,1,605
3006,2,"test",127,"z",5,"shape2.jpg",6,1,"none","Shuang","You","Shuang",2,1,689
3006,2,"test",128,"m",1,"shape1.jpg",6,1,"none","Shuang","You","Shuang",1,1,810
3006,2,"test",129,"z",4,"shape1.jpg",6,1,"none","Shuang","You","Shuang",2,1,764
3006,2,"test",130,"z",4,"shape1.jpg",6,1,"none","Shuang","You","Shuang",2,1,1041
3006,2,"test",131,"z",9,"shape3.jpg",6,1,"none","Shuang","You","Shuang",2,1,714
3006,2,"test",132,"m",2,"shape2.jpg",6,1,"none","Shuang","You","Shuang",1,1,673
3006,2,"test",133,"m",2,"shape2.jpg",6,1,"none","Shuang","You","Shuang",1,1,635
3006,2,"test",134,"z",4,"shape1.jpg",6,1,"none","Shuang","You","Shuang",2,1,787
3006,2,"test",135,"z",8,"shape2.jpg",6,1,"none","Shuang","You","Shuang",2,1,863
3006,2,"test",136,"m",1,"shape1.jpg",6,1,"none","Shuang","You","Shuang",1,1,864
3006,2,"test",137,"z",1,"shape1.jpg",6,1,"none","Shuang","You","Shuang",1,0,745
3006,2,"test",138,"z",6,"shape3.jpg",6,1,"none","Shuang","You","Shuang",2,1,790
3006,2,"test",139,"z",9,"shape3.jpg",6,1,"none","Shuang","You","Shuang",2,1,931
3006,2,"test",140,"m",1,"shape1.jpg",6,1,"none","Shuang","You","Shuang",1,1,641
3006,2,"test",141,"z",6,"shape3.jpg",6,1,"none","Shuang","You","Shuang",2,1,761
3006,2,"test",142,"z",9,"shape3.jpg",6,1,"none","Shuang","You","Shuang",2,1,785
3006,2,"test",143,"z",8,"shape2.jpg",6,1,"none","Shuang","You","Shuang",2,1,876
3006,2,"test",144,"z",5,"shape2.jpg",6,1,"none","Shuang","You","Shuang",2,1,692
3006,2,"test",145,"m",4,"shape1.jpg",6,1,"none","Shuang","You","Shuang",2,0,723
3006,2,"test",146,"z",9,"shape3.jpg",6,1,"none","Shuang","You","Shuang",2,1,922
3006,2,"test",147,"m",1,"shape1.jpg",6,1,"none","Shuang","You","Shuang",1,1,864
3006,2,"test",148,"z",9,"shape3.jpg",6,1,"none","Shuang","You","Shuang",2,1,777
3006,2,"test",149,"m",1,"shape1.jpg",6,1,"none","Shuang","You","Shuang",1,1,717
3006,2,"test",150,"z",4,"shape1.jpg",6,1,"none","Shuang","You","Shuang",2,1,1053
3006,2,"test",151,"m",3,"shape3.jpg",6,1,"none","Shuang","You","Shuang",1,1,603
3006,2,"test",152,"m",3,"shape3.jpg",6,1,"none","Shuang","You","Shuang",1,1,544
3006,2,"test",153,"m",2,"shape2.jpg",6,1,"none","Shuang","You","Shuang",1,1,710
3006,2,"test",154,"m",2,"shape2.jpg",6,1,"none","Shuang","You","Shuang",1,1,660
3006,2,"test",155,"z",4,"shape1.jpg",6,1,"none","Shuang","You","Shuang",2,1,775
3006,2,"test",156,"m",3,"shape3.jpg",6,1,"none","Shuang","You","Shuang",1,1,603
3006,2,"test",157,"m",2,"shape2.jpg",6,1,"none","Shuang","You","Shuang",1,1,694
3006,2,"test",158,"z",4,"shape1.jpg",6,1,"none","Shuang","You","Shuang",2,1,751
3006,2,"test",159,"z",3,"shape3.jpg",6,1,"none","Shuang","You","Shuang",1,0,1092
3006,2,"test",160,"z",8,"shape2.jpg",6,1,"none","Shuang","You","Shuang",2,1,851
3006,2,"test",161,"m",3,"shape3.jpg",6,1,"none","Shuang","You","Shuang",1,1,540
3006,2,"test",162,"z",6,"shape3.jpg",6,1,"none","Shuang","You","Shuang",2,1,851
3006,2,"test",163,"z",5,"shape2.jpg",6,1,"none","Shuang","You","Shuang",2,1,779
3006,2,"test",164,"m",3,"shape3.jpg",6,1,"none","Shuang","You","Shuang",1,1,590
3006,2,"test",165,"m",2,"shape2.jpg",6,1,"none","Shuang","You","Shuang",1,1,611
3006,2,"test",166,"m",3,"shape3.jpg",6,1,"none","Shuang","You","Shuang",1,1,566
3006,2,"test",167,"m",2,"shape2.jpg",6,1,"none","Shuang","You","Shuang",1,1,652
3006,2,"test",168,"z",9,"shape3.jpg",6,1,"none","Shuang","You","Shuang",2,1,765
3006,2,"test",169,"m",2,"shape2.jpg",6,1,"none","Shuang","You","Shuang",1,1,667
3006,2,"test",170,"z",5,"shape2.jpg",6,1,"none","Shuang","You","Shuang",2,1,730
3006,2,"test",171,"z",7,"shape1.jpg",6,1,"none","Shuang","You","Shuang",2,1,857
3006,2,"test",172,"z",2,"shape2.jpg",6,1,"none","Shuang","You","Shuang",1,0,666
3006,2,"test",173,"m",2,"shape2.jpg",6,1,"none","Shuang","You","Shuang",1,1,634
3006,2,"test",174,"z",4,"shape1.jpg",6,1,"none","Shuang","You","Shuang",2,1,1316
3006,2,"test",175,"z",7,"shape1.jpg",6,1,"none","Shuang","You","Shuang",2,1,721
3006,2,"test",176,"m",6,"shape3.jpg",6,1,"none","Shuang","You","Shuang",2,0,712
3006,2,"test",177,"m",1,"shape1.jpg",6,1,"none","Shuang","You","Shuang",1,1,863
3006,2,"test",178,"m",2,"shape2.jpg",6,1,"none","Shuang","You","Shuang",1,1,641
3006,2,"test",179,"m",2,"shape2.jpg",6,1,"none","Shuang","You","Shuang",1,1,562
3006,2,"test",180,"z",9,"shape3.jpg",6,1,"none","Shuang","You","Shuang",2,1,895
3006,2,"test",181,"z",5,"shape2.jpg",6,1,"none","Shuang","You","Shuang",2,1,736
3006,2,"test",182,"z",8,"shape2.jpg",6,1,"none","Shuang","You","Shuang",2,1,862
3006,2,"test",183,"m",2,"shape2.jpg",6,1,"none","Shuang","You","Shuang",1,1,750
3006,2,"test",184,"m",3,"shape3.jpg",6,1,"none","Shuang","You","Shuang",1,1,611
3006,2,"test",185,"m",1,"shape1.jpg",6,1,"none","Shuang","You","Shuang",1,1,702
3006,2,"test",186,"z",6,"shape3.jpg",6,1,"none","Shuang","You","Shuang",2,1,1222
3006,2,"test",187,"z",5,"shape2.jpg",6,1,"none","Shuang","You","Shuang",2,1,975
3006,2,"test",188,"z",7,"shape1.jpg",6,1,"none","Shuang","You","Shuang",2,1,883
3006,2,"test",189,"z",8,"shape2.jpg",6,1,"none","Shuang","You","Shuang",2,1,1050
3006,2,"test",190,"m",2,"shape2.jpg",6,1,"none","Shuang","You","Shuang",1,1,635
3006,2,"test",191,"z",8,"shape2.jpg",6,1,"none","Shuang","You","Shuang",2,1,981
3006,2,"test",192,"z",5,"shape2.jpg",6,1,"none","Shuang","You","Shuang",2,1,863
3006,2,"test",193,"m",3,"shape3.jpg",6,1,"none","Shuang","You","Shuang",1,1,617
3006,2,"test",194,"z",9,"shape3.jpg",6,1,"none","Shuang","You","Shuang",2,1,1084
3006,2,"test",195,"z",9,"shape3.jpg",6,1,"none","Shuang","You","Shuang",2,1,604
3006,2,"test",196,"m",3,"shape3.jpg",6,1,"none","Shuang","You","Shuang",1,1,598
3006,2,"test",197,"z",8,"shape2.jpg",6,1,"none","Shuang","You","Shuang",2,1,739
3006,2,"test",198,"z",4,"shape1.jpg",6,1,"none","Shuang","You","Shuang",2,1,823
3006,2,"test",199,"m",1,"shape1.jpg",6,1,"none","Shuang","You","Shuang",1,1,721
3006,2,"test",200,"z",8,"shape2.jpg",6,1,"none","Shuang","You","Shuang",2,1,768
3006,2,"test",201,"m",2,"shape2.jpg",6,1,"none","Shuang","You","Shuang",1,1,678
3006,2,"test",202,"m",3,"shape3.jpg",6,1,"none","Shuang","You","Shuang",1,1,806
3006,2,"test",203,"z",1,"shape1.jpg",6,1,"none","Shuang","You","Shuang",1,0,577
3006,2,"test",204,"m",1,"shape1.jpg",6,1,"none","Shuang","You","Shuang",1,1,605
3006,2,"test",205,"m",1,"shape1.jpg",6,1,"none","Shuang","You","Shuang",1,1,514
3006,2,"test",206,"z",6,"shape3.jpg",6,1,"none","Shuang","You","Shuang",2,1,849
3006,2,"test",207,"x",7,"shape1.jpg",6,1,"none","Shuang","You","Shuang",2,0,1499
3006,2,"test",208,"m",3,"shape3.jpg",6,1,"none","Shuang","You","Shuang",1,1,725
3006,2,"test",209,"m",2,"shape2.jpg",6,1,"none","Shuang","You","Shuang",1,1,699
3006,2,"test",210,"m",1,"shape1.jpg",6,1,"none","Shuang","You","Shuang",1,1,724
3006,2,"test",211,"z",8,"shape2.jpg",6,1,"none","Shuang","You","Shuang",2,1,906
3006,2,"test",212,"m",1,"shape1.jpg",6,1,"none","Shuang","You","Shuang",1,1,791
3006,2,"test",213,"z",3,"shape3.jpg",6,1,"none","Shuang","You","Shuang",1,0,1027
3006,2,"test",214,"m",2,"shape2.jpg",6,1,"none","Shuang","You","Shuang",1,1,573
3006,2,"test",215,"m",1,"shape1.jpg",6,1,"none","Shuang","You","Shuang",1,1,739
3006,2,"test",216,"z",8,"shape2.jpg",6,1,"none","Shuang","You","Shuang",2,1,905
3006,2,"test",217,"z",9,"shape3.jpg",6,1,"none","Shuang","You","Shuang",2,1,702
3006,2,"test",218,"m",1,"shape1.jpg",6,1,"none","Shuang","You","Shuang",1,1,550
3006,2,"test",219,"z",3,"shape3.jpg",6,1,"none","Shuang","You","Shuang",1,0,805
3006,2,"test",220,"m",3,"shape3.jpg",6,1,"none","Shuang","You","Shuang",1,1,607
3006,2,"test",221,"z",4,"shape1.jpg",6,1,"none","Shuang","You","Shuang",2,1,930
3006,2,"test",222,"m",4,"shape1.jpg",6,1,"none","Shuang","You","Shuang",2,0,664
3006,2,"test",223,"z",6,"shape3.jpg",6,1,"none","Shuang","You","Shuang",2,1,1122
3006,2,"test",224,"m",1,"shape1.jpg",6,1,"none","Shuang","You","Shuang",1,1,1078
3006,2,"test",225,"z",8,"shape2.jpg",6,1,"none","Shuang","You","Shuang",2,1,957
3006,2,"test",226,"z",8,"shape2.jpg",6,1,"none","Shuang","You","Shuang",2,1,851
3006,2,"test",227,"m",3,"shape3.jpg",6,1,"none","Shuang","You","Shuang",1,1,539
3006,2,"test",228,"z",8,"shape2.jpg",6,1,"none","Shuang","You","Shuang",2,1,610
3006,2,"test",229,"m",2,"shape2.jpg",6,1,"none","Shuang","You","Shuang",1,1,686
3006,2,"test",230,"z",7,"shape1.jpg",6,1,"none","Shuang","You","Shuang",2,1,1005
3006,2,"test",231,"z",5,"shape2.jpg",6,1,"none","Shuang","You","Shuang",2,1,864
3006,2,"test",232,"z",4,"shape1.jpg",6,1,"none","Shuang","You","Shuang",2,1,1129
3006,2,"test",233,"m",3,"shape3.jpg",6,1,"none","Shuang","You","Shuang",1,1,525
3006,2,"test",234,"m",1,"shape1.jpg",6,1,"none","Shuang","You","Shuang",1,1,942
3006,2,"test",235,"z",4,"shape1.jpg",6,1,"none","Shuang","You","Shuang",2,1,690
3006,2,"test",236,"m",1,"shape1.jpg",6,1,"none","Shuang","You","Shuang",1,1,882
3006,2,"test",237,"z",9,"shape3.jpg",6,1,"none","Shuang","You","Shuang",2,1,955
3006,2,"test",238,"z",5,"shape2.jpg",6,1,"none","Shuang","You","Shuang",2,1,951
3006,2,"test",239,"m",2,"shape2.jpg",6,1,"none","Shuang","You","Shuang",1,1,947
3006,2,"test",240,"z",6,"shape3.jpg",6,1,"none","Shuang","You","Shuang",2,1,736
3006,2,"test",241,"z",6,"shape3.jpg",6,1,"none","Shuang","You","Shuang",2,1,1168
3006,2,"test",242,"z",5,"shape2.jpg",6,1,"none","Shuang","You","Shuang",2,1,835
3006,2,"test",243,"z",7,"shape1.jpg",6,1,"none","Shuang","You","Shuang",2,1,907
3006,2,"test",244,"m",2,"shape2.jpg",6,1,"none","Shuang","You","Shuang",1,1,747
3006,2,"test",245,"z",8,"shape2.jpg",6,1,"none","Shuang","You","Shuang",2,1,729
3006,2,"test",246,"m",1,"shape1.jpg",6,1,"none","Shuang","You","Shuang",1,1,816
3006,2,"test",247,"z",7,"shape1.jpg",6,1,"none","Shuang","You","Shuang",2,1,722
3006,2,"test",248,"m",2,"shape2.jpg",6,1,"none","Shuang","You","Shuang",1,1,641
3006,2,"test",249,"m",1,"shape1.jpg",6,1,"none","Shuang","You","Shuang",1,1,899
