"","Subject","Matching","Identity","RT_ms","RT_sec","ACC","blocktype"
"1",43329048,"Matching","friend",910,0.91,1,"mixed"
"2",43329048,"Matching","friend",566,0.566,1,"mixed"
"3",43329048,"Matching","friend",651,0.651,1,"mixed"
"4",43329048,"Matching","friend",799,0.799,1,"mixed"
"5",43329048,"Matching","friend",639,0.639,1,"mixed"
"6",43329048,"Matching","friend",971,0.971,1,"mixed"
"7",43329048,"Matching","friend",939,0.939,1,"mixed"
"8",43329048,"Matching","friend",1199,1.199,0,"mixed"
"9",43329048,"Matching","friend",871,0.871,1,"mixed"
"10",43329048,"Matching","friend",795,0.795,1,"mixed"
"11",43329048,"Matching","friend",656,0.656,1,"mixed"
"12",43329048,"Matching","friend",776,0.776,1,"mixed"
"13",43329048,"Matching","friend",550,0.55,1,"mixed"
"14",43329048,"Matching","friend",402,0.402,1,"mixed"
"15",43329048,"Matching","friend",372,0.372,1,"mixed"
"16",43329048,"Matching","friend",586,0.586,1,"mixed"
"17",43329048,"Matching","friend",479,0.479,1,"mixed"
"18",43329048,"Matching","friend",770,0.77,0,"mixed"
"19",43329048,"Matching","friend",855,0.855,1,"mixed"
"20",43329048,"Matching","friend",556,0.556,1,"mixed"
"21",43329048,"Matching","friend",384,0.384,1,"mixed"
"22",43329048,"Matching","friend",508,0.508,1,"mixed"
"23",43329048,"Matching","friend",431,0.431,1,"mixed"
"24",43329048,"Matching","friend",546,0.546,1,"mixed"
"25",43329048,"Matching","friend",578,0.578,1,"mixed"
"26",43329048,"Matching","friend",408,0.408,1,"mixed"
"27",43329048,"Matching","friend",813,0.813,1,"mixed"
"28",43329048,"Matching","friend",624,0.624,1,"mixed"
"29",43329048,"Matching","friend",780,0.78,1,"blocked"
"30",43329048,"Matching","friend",468,0.468,1,"blocked"
"31",43329048,"Matching","friend",557,0.557,1,"blocked"
"32",43329048,"Matching","friend",471,0.471,1,"blocked"
"33",43329048,"Matching","friend",354,0.354,1,"blocked"
"34",43329048,"Matching","friend",403,0.403,1,"blocked"
"35",43329048,"Matching","friend",449,0.449,1,"blocked"
"36",43329048,"Matching","friend",682,0.682,1,"blocked"
"37",43329048,"Matching","friend",425,0.425,1,"blocked"
"38",43329048,"Matching","friend",367,0.367,1,"blocked"
"39",43329048,"Matching","friend",730,0.73,1,"blocked"
"40",43329048,"Matching","friend",350,0.35,1,"blocked"
"41",43329048,"Matching","friend",330,0.33,1,"blocked"
"42",43329048,"Matching","friend",372,0.372,1,"blocked"
"43",43329048,"Matching","friend",396,0.396,1,"blocked"
"44",43329048,"Matching","friend",334,0.334,1,"blocked"
"45",43329048,"Matching","friend",527,0.527,1,"blocked"
"46",43329048,"Matching","friend",347,0.347,1,"blocked"
"47",43329048,"Matching","friend",325,0.325,1,"blocked"
"48",43329048,"Matching","friend",264,0.264,1,"blocked"
"49",43329048,"Matching","friend",324,0.324,1,"blocked"
"50",43329048,"Matching","friend",359,0.359,0,"blocked"
"51",43329048,"Matching","friend",324,0.324,1,"blocked"
"52",43329048,"Matching","friend",382,0.382,1,"blocked"
"53",43329048,"Matching","friend",434,0.434,1,"blocked"
"54",43329048,"Matching","friend",549,0.549,1,"blocked"
"55",43329048,"Matching","friend",328,0.328,1,"blocked"
"56",43329048,"Matching","friend",571,0.571,1,"blocked"
"57",43329048,"Matching","friend",444,0.444,1,"blocked"
"58",43329048,"Matching","self",816,0.816,1,"mixed"
"59",43329048,"Matching","self",555,0.555,1,"mixed"
"60",43329048,"Matching","self",554,0.554,1,"mixed"
"61",43329048,"Matching","self",534,0.534,1,"mixed"
"62",43329048,"Matching","self",534,0.534,1,"mixed"
"63",43329048,"Matching","self",648,0.648,1,"mixed"
"64",43329048,"Matching","self",616,0.616,1,"mixed"
"65",43329048,"Matching","self",844,0.844,1,"mixed"
"66",43329048,"Matching","self",405,0.405,1,"mixed"
"67",43329048,"Matching","self",533,0.533,1,"mixed"
"68",43329048,"Matching","self",485,0.485,1,"blocked"
"69",43329048,"Matching","self",401,0.401,1,"blocked"
"70",43329048,"Matching","self",615,0.615,1,"blocked"
"71",43329048,"Matching","self",657,0.657,1,"blocked"
"72",43329048,"Matching","self",562,0.562,1,"blocked"
"73",43329048,"Matching","self",435,0.435,1,"blocked"
"74",43329048,"Matching","self",522,0.522,1,"blocked"
"75",43329048,"Matching","self",506,0.506,1,"blocked"
"76",43329048,"Matching","self",487,0.487,1,"blocked"
"77",43329048,"Matching","self",530,0.53,1,"blocked"
"78",43329048,"Matching","self",546,0.546,1,"blocked"
"79",43329048,"Matching","self",474,0.474,1,"blocked"
"80",43329048,"Matching","self",450,0.45,1,"blocked"
"81",43329048,"Matching","self",648,0.648,1,"blocked"
"82",43329048,"Matching","self",509,0.509,1,"blocked"
"83",43329048,"Matching","self",580,0.58,1,"blocked"
"84",43329048,"Matching","self",582,0.582,1,"blocked"
"85",43329048,"Matching","self",397,0.397,1,"blocked"
"86",43329048,"Matching","self",379,0.379,1,"blocked"
"87",43329048,"Matching","self",348,0.348,1,"blocked"
"88",43329048,"Matching","self",256,0.256,1,"blocked"
"89",43329048,"Matching","self",536,0.536,1,"blocked"
"90",43329048,"Matching","self",414,0.414,1,"blocked"
"91",43329048,"Matching","self",359,0.359,1,"blocked"
"92",43329048,"Matching","self",499,0.499,1,"blocked"
"93",43329048,"Matching","self",516,0.516,1,"blocked"
"94",43329048,"Matching","self",414,0.414,1,"blocked"
"95",43329048,"Matching","self",381,0.381,1,"blocked"
"96",43329048,"Matching","self",352,0.352,1,"blocked"
"97",43329048,"Matching","self",359,0.359,1,"blocked"
"98",43329048,"Matching","self",434,0.434,1,"mixed"
"99",43329048,"Matching","self",445,0.445,1,"mixed"
"100",43329048,"Matching","self",619,0.619,1,"mixed"
"101",43329048,"Matching","self",445,0.445,1,"mixed"
"102",43329048,"Matching","self",484,0.484,1,"mixed"
"103",43329048,"Matching","self",465,0.465,1,"mixed"
"104",43329048,"Matching","self",460,0.46,1,"mixed"
"105",43329048,"Matching","self",364,0.364,1,"mixed"
"106",43329048,"Matching","self",398,0.398,1,"mixed"
"107",43329048,"Matching","self",395,0.395,1,"mixed"
"108",43329048,"Matching","self",457,0.457,1,"mixed"
"109",43329048,"Matching","self",532,0.532,1,"mixed"
"110",43329048,"Matching","self",451,0.451,1,"mixed"
"111",43329048,"Matching","self",729,0.729,0,"mixed"
"112",43329048,"Matching","self",463,0.463,1,"mixed"
"113",43329048,"Matching","self",450,0.45,1,"mixed"
"114",43329048,"Matching","self",389,0.389,1,"mixed"
"115",43329048,"Matching","self",407,0.407,1,"mixed"
"116",43329048,"Matching","self",323,0.323,1,"mixed"
"117",43329048,"Matching","stranger",789,0.789,0,"mixed"
"118",43329048,"Matching","stranger",851,0.851,1,"mixed"
"119",43329048,"Matching","stranger",820,0.82,1,"mixed"
"120",43329048,"Matching","stranger",710,0.71,0,"mixed"
"121",43329048,"Matching","stranger",639,0.639,1,"mixed"
"122",43329048,"Matching","stranger",668,0.668,1,"mixed"
"123",43329048,"Matching","stranger",827,0.827,0,"mixed"
"124",43329048,"Matching","stranger",881,0.881,1,"mixed"
"125",43329048,"Matching","stranger",838,0.838,0,"mixed"
"126",43329048,"Matching","stranger",860,0.86,1,"mixed"
"127",43329048,"Matching","stranger",712,0.712,1,"mixed"
"128",43329048,"Matching","stranger",463,0.463,0,"mixed"
"129",43329048,"Matching","stranger",749,0.749,1,"mixed"
"130",43329048,"Matching","stranger",595,0.595,0,"mixed"
"131",43329048,"Matching","stranger",899,0.899,1,"mixed"
"132",43329048,"Matching","stranger",500,0.5,0,"mixed"
"133",43329048,"Matching","stranger",551,0.551,0,"mixed"
"134",43329048,"Matching","stranger",666,0.666,1,"mixed"
"135",43329048,"Matching","stranger",954,0.954,0,"mixed"
"136",43329048,"Matching","stranger",559,0.559,1,"mixed"
"137",43329048,"Matching","stranger",659,0.659,1,"mixed"
"138",43329048,"Matching","stranger",542,0.542,1,"mixed"
"139",43329048,"Matching","stranger",765,0.765,1,"mixed"
"140",43329048,"Matching","stranger",421,0.421,0,"mixed"
"141",43329048,"Matching","stranger",700,0.7,0,"mixed"
"142",43329048,"Matching","stranger",526,0.526,0,"mixed"
"143",43329048,"Matching","stranger",677,0.677,1,"mixed"
"144",43329048,"Matching","stranger",741,0.741,1,"mixed"
"145",43329048,"Matching","stranger",374,0.374,0,"mixed"
"146",43329048,"Matching","stranger",695,0.695,1,"blocked"
"147",43329048,"Matching","stranger",390,0.39,1,"blocked"
"148",43329048,"Matching","stranger",345,0.345,1,"blocked"
"149",43329048,"Matching","stranger",375,0.375,1,"blocked"
"150",43329048,"Matching","stranger",557,0.557,1,"blocked"
"151",43329048,"Matching","stranger",414,0.414,1,"blocked"
"152",43329048,"Matching","stranger",503,0.503,1,"blocked"
"153",43329048,"Matching","stranger",464,0.464,1,"blocked"
"154",43329048,"Matching","stranger",396,0.396,1,"blocked"
"155",43329048,"Matching","stranger",387,0.387,1,"blocked"
"156",43329048,"Matching","stranger",393,0.393,1,"blocked"
"157",43329048,"Matching","stranger",365,0.365,1,"blocked"
"158",43329048,"Matching","stranger",298,0.298,1,"blocked"
"159",43329048,"Matching","stranger",359,0.359,1,"blocked"
"160",43329048,"Matching","stranger",372,0.372,1,"blocked"
"161",43329048,"Matching","stranger",399,0.399,1,"blocked"
"162",43329048,"Matching","stranger",332,0.332,1,"blocked"
"163",43329048,"Matching","stranger",330,0.33,1,"blocked"
"164",43329048,"Matching","stranger",326,0.326,1,"blocked"
"165",43329048,"Matching","stranger",279,0.279,1,"blocked"
"166",43329048,"Matching","stranger",535,0.535,1,"blocked"
"167",43329048,"Matching","stranger",385,0.385,1,"blocked"
"168",43329048,"Matching","stranger",587,0.587,0,"blocked"
"169",43329048,"Matching","stranger",542,0.542,1,"blocked"
"170",43329048,"Matching","stranger",548,0.548,0,"blocked"
"171",43329048,"Matching","stranger",391,0.391,1,"blocked"
"172",43329048,"Matching","stranger",470,0.47,1,"blocked"
"173",43329048,"Matching","stranger",536,0.536,1,"blocked"
"174",43329048,"Matching","stranger",593,0.593,1,"blocked"
"175",43329048,"Matching","stranger",695,0.695,1,"blocked"
"176",43329048,"Nonmatching","friend",732,0.732,1,"mixed"
"177",43329048,"Nonmatching","friend",970,0.97,1,"mixed"
"178",43329048,"Nonmatching","friend",896,0.896,1,"mixed"
"179",43329048,"Nonmatching","friend",1125,1.125,1,"mixed"
"180",43329048,"Nonmatching","friend",860,0.86,1,"mixed"
"181",43329048,"Nonmatching","friend",969,0.969,0,"mixed"
"182",43329048,"Nonmatching","friend",1182,1.182,1,"mixed"
"183",43329048,"Nonmatching","friend",605,0.605,0,"mixed"
"184",43329048,"Nonmatching","friend",631,0.631,1,"mixed"
"185",43329048,"Nonmatching","friend",746,0.746,1,"mixed"
"186",43329048,"Nonmatching","friend",723,0.723,1,"mixed"
"187",43329048,"Nonmatching","friend",831,0.831,1,"mixed"
"188",43329048,"Nonmatching","friend",938,0.938,1,"mixed"
"189",43329048,"Nonmatching","friend",833,0.833,1,"mixed"
"190",43329048,"Nonmatching","friend",500,0.5,1,"mixed"
"191",43329048,"Nonmatching","friend",1192,1.192,0,"mixed"
"192",43329048,"Nonmatching","friend",643,0.643,1,"mixed"
"193",43329048,"Nonmatching","friend",623,0.623,0,"mixed"
"194",43329048,"Nonmatching","friend",543,0.543,0,"mixed"
"195",43329048,"Nonmatching","friend",568,0.568,1,"mixed"
"196",43329048,"Nonmatching","friend",626,0.626,1,"mixed"
"197",43329048,"Nonmatching","friend",661,0.661,1,"mixed"
"198",43329048,"Nonmatching","friend",1190,1.19,1,"mixed"
"199",43329048,"Nonmatching","friend",613,0.613,1,"mixed"
"200",43329048,"Nonmatching","friend",527,0.527,1,"mixed"
"201",43329048,"Nonmatching","friend",754,0.754,1,"mixed"
"202",43329048,"Nonmatching","friend",502,0.502,0,"mixed"
"203",43329048,"Nonmatching","friend",449,0.449,1,"blocked"
"204",43329048,"Nonmatching","friend",540,0.54,1,"blocked"
"205",43329048,"Nonmatching","friend",370,0.37,1,"blocked"
"206",43329048,"Nonmatching","friend",482,0.482,1,"blocked"
"207",43329048,"Nonmatching","friend",434,0.434,1,"blocked"
"208",43329048,"Nonmatching","friend",473,0.473,1,"blocked"
"209",43329048,"Nonmatching","friend",489,0.489,1,"blocked"
"210",43329048,"Nonmatching","friend",439,0.439,1,"blocked"
"211",43329048,"Nonmatching","friend",427,0.427,1,"blocked"
"212",43329048,"Nonmatching","friend",454,0.454,1,"blocked"
"213",43329048,"Nonmatching","friend",571,0.571,1,"blocked"
"214",43329048,"Nonmatching","friend",472,0.472,1,"blocked"
"215",43329048,"Nonmatching","friend",541,0.541,0,"blocked"
"216",43329048,"Nonmatching","friend",508,0.508,1,"blocked"
"217",43329048,"Nonmatching","friend",412,0.412,1,"blocked"
"218",43329048,"Nonmatching","friend",307,0.307,0,"blocked"
"219",43329048,"Nonmatching","friend",418,0.418,1,"blocked"
"220",43329048,"Nonmatching","friend",474,0.474,0,"blocked"
"221",43329048,"Nonmatching","friend",539,0.539,1,"blocked"
"222",43329048,"Nonmatching","friend",393,0.393,0,"blocked"
"223",43329048,"Nonmatching","friend",619,0.619,1,"blocked"
"224",43329048,"Nonmatching","friend",542,0.542,1,"blocked"
"225",43329048,"Nonmatching","friend",420,0.42,0,"blocked"
"226",43329048,"Nonmatching","friend",426,0.426,1,"blocked"
"227",43329048,"Nonmatching","friend",370,0.37,1,"blocked"
"228",43329048,"Nonmatching","friend",406,0.406,1,"blocked"
"229",43329048,"Nonmatching","friend",417,0.417,1,"blocked"
"230",43329048,"Nonmatching","friend",430,0.43,1,"blocked"
"231",43329048,"Nonmatching","friend",394,0.394,0,"blocked"
"232",43329048,"Nonmatching","friend",436,0.436,1,"blocked"
"233",43329048,"Nonmatching","self",988,0.988,1,"mixed"
"234",43329048,"Nonmatching","self",1021,1.021,1,"mixed"
"235",43329048,"Nonmatching","self",686,0.686,1,"mixed"
"236",43329048,"Nonmatching","self",603,0.603,1,"mixed"
"237",43329048,"Nonmatching","self",997,0.997,1,"mixed"
"238",43329048,"Nonmatching","self",1122,1.122,1,"mixed"
"239",43329048,"Nonmatching","self",697,0.697,1,"mixed"
"240",43329048,"Nonmatching","self",791,0.791,1,"mixed"
"241",43329048,"Nonmatching","self",478,0.478,1,"blocked"
"242",43329048,"Nonmatching","self",835,0.835,1,"blocked"
"243",43329048,"Nonmatching","self",541,0.541,1,"blocked"
"244",43329048,"Nonmatching","self",477,0.477,1,"blocked"
"245",43329048,"Nonmatching","self",564,0.564,1,"blocked"
"246",43329048,"Nonmatching","self",832,0.832,1,"blocked"
"247",43329048,"Nonmatching","self",613,0.613,1,"blocked"
"248",43329048,"Nonmatching","self",519,0.519,1,"blocked"
"249",43329048,"Nonmatching","self",559,0.559,1,"blocked"
"250",43329048,"Nonmatching","self",492,0.492,1,"blocked"
"251",43329048,"Nonmatching","self",621,0.621,1,"blocked"
"252",43329048,"Nonmatching","self",591,0.591,1,"blocked"
"253",43329048,"Nonmatching","self",547,0.547,1,"blocked"
"254",43329048,"Nonmatching","self",511,0.511,1,"blocked"
"255",43329048,"Nonmatching","self",560,0.56,1,"blocked"
"256",43329048,"Nonmatching","self",1022,1.022,1,"blocked"
"257",43329048,"Nonmatching","self",517,0.517,1,"blocked"
"258",43329048,"Nonmatching","self",441,0.441,1,"blocked"
"259",43329048,"Nonmatching","self",614,0.614,1,"blocked"
"260",43329048,"Nonmatching","self",509,0.509,1,"blocked"
"261",43329048,"Nonmatching","self",630,0.63,1,"blocked"
"262",43329048,"Nonmatching","self",632,0.632,1,"blocked"
"263",43329048,"Nonmatching","self",795,0.795,1,"blocked"
"264",43329048,"Nonmatching","self",672,0.672,1,"blocked"
"265",43329048,"Nonmatching","self",510,0.51,1,"blocked"
"266",43329048,"Nonmatching","self",875,0.875,1,"blocked"
"267",43329048,"Nonmatching","self",505,0.505,1,"blocked"
"268",43329048,"Nonmatching","self",541,0.541,1,"blocked"
"269",43329048,"Nonmatching","self",624,0.624,1,"blocked"
"270",43329048,"Nonmatching","self",711,0.711,1,"mixed"
"271",43329048,"Nonmatching","self",381,0.381,0,"mixed"
"272",43329048,"Nonmatching","self",556,0.556,1,"mixed"
"273",43329048,"Nonmatching","self",1015,1.015,1,"mixed"
"274",43329048,"Nonmatching","self",696,0.696,1,"mixed"
"275",43329048,"Nonmatching","self",640,0.64,1,"mixed"
"276",43329048,"Nonmatching","self",899,0.899,1,"mixed"
"277",43329048,"Nonmatching","self",936,0.936,1,"mixed"
"278",43329048,"Nonmatching","self",699,0.699,1,"mixed"
"279",43329048,"Nonmatching","self",665,0.665,1,"mixed"
"280",43329048,"Nonmatching","self",621,0.621,1,"mixed"
"281",43329048,"Nonmatching","self",549,0.549,0,"mixed"
"282",43329048,"Nonmatching","self",575,0.575,1,"mixed"
"283",43329048,"Nonmatching","self",578,0.578,1,"mixed"
"284",43329048,"Nonmatching","self",519,0.519,1,"mixed"
"285",43329048,"Nonmatching","self",648,0.648,1,"mixed"
"286",43329048,"Nonmatching","self",1120,1.12,1,"mixed"
"287",43329048,"Nonmatching","self",614,0.614,1,"mixed"
"288",43329048,"Nonmatching","stranger",773,0.773,0,"mixed"
"289",43329048,"Nonmatching","stranger",655,0.655,0,"mixed"
"290",43329048,"Nonmatching","stranger",640,0.64,1,"mixed"
"291",43329048,"Nonmatching","stranger",887,0.887,1,"mixed"
"292",43329048,"Nonmatching","stranger",842,0.842,0,"mixed"
"293",43329048,"Nonmatching","stranger",747,0.747,1,"mixed"
"294",43329048,"Nonmatching","stranger",967,0.967,1,"mixed"
"295",43329048,"Nonmatching","stranger",738,0.738,1,"mixed"
"296",43329048,"Nonmatching","stranger",820,0.82,1,"mixed"
"297",43329048,"Nonmatching","stranger",832,0.832,1,"mixed"
"298",43329048,"Nonmatching","stranger",833,0.833,1,"mixed"
"299",43329048,"Nonmatching","stranger",680,0.68,1,"mixed"
"300",43329048,"Nonmatching","stranger",760,0.76,0,"mixed"
"301",43329048,"Nonmatching","stranger",809,0.809,1,"mixed"
"302",43329048,"Nonmatching","stranger",517,0.517,1,"mixed"
"303",43329048,"Nonmatching","stranger",803,0.803,1,"mixed"
"304",43329048,"Nonmatching","stranger",806,0.806,1,"mixed"
"305",43329048,"Nonmatching","stranger",688,0.688,1,"mixed"
"306",43329048,"Nonmatching","stranger",600,0.6,1,"mixed"
"307",43329048,"Nonmatching","stranger",641,0.641,1,"mixed"
"308",43329048,"Nonmatching","stranger",617,0.617,1,"mixed"
"309",43329048,"Nonmatching","stranger",510,0.51,1,"mixed"
"310",43329048,"Nonmatching","stranger",871,0.871,1,"mixed"
"311",43329048,"Nonmatching","stranger",853,0.853,1,"mixed"
"312",43329048,"Nonmatching","stranger",672,0.672,1,"mixed"
"313",43329048,"Nonmatching","stranger",586,0.586,1,"mixed"
"314",43329048,"Nonmatching","stranger",542,0.542,0,"mixed"
"315",43329048,"Nonmatching","stranger",449,0.449,1,"mixed"
"316",43329048,"Nonmatching","stranger",727,0.727,1,"blocked"
"317",43329048,"Nonmatching","stranger",503,0.503,1,"blocked"
"318",43329048,"Nonmatching","stranger",724,0.724,1,"blocked"
"319",43329048,"Nonmatching","stranger",601,0.601,1,"blocked"
"320",43329048,"Nonmatching","stranger",580,0.58,1,"blocked"
"321",43329048,"Nonmatching","stranger",506,0.506,1,"blocked"
"322",43329048,"Nonmatching","stranger",694,0.694,1,"blocked"
"323",43329048,"Nonmatching","stranger",516,0.516,0,"blocked"
"324",43329048,"Nonmatching","stranger",790,0.79,1,"blocked"
"325",43329048,"Nonmatching","stranger",499,0.499,1,"blocked"
"326",43329048,"Nonmatching","stranger",454,0.454,1,"blocked"
"327",43329048,"Nonmatching","stranger",426,0.426,1,"blocked"
"328",43329048,"Nonmatching","stranger",440,0.44,1,"blocked"
"329",43329048,"Nonmatching","stranger",415,0.415,0,"blocked"
"330",43329048,"Nonmatching","stranger",437,0.437,1,"blocked"
"331",43329048,"Nonmatching","stranger",406,0.406,1,"blocked"
"332",43329048,"Nonmatching","stranger",461,0.461,1,"blocked"
"333",43329048,"Nonmatching","stranger",495,0.495,1,"blocked"
"334",43329048,"Nonmatching","stranger",409,0.409,1,"blocked"
"335",43329048,"Nonmatching","stranger",518,0.518,0,"blocked"
"336",43329048,"Nonmatching","stranger",653,0.653,1,"blocked"
"337",43329048,"Nonmatching","stranger",535,0.535,0,"blocked"
"338",43329048,"Nonmatching","stranger",639,0.639,1,"blocked"
"339",43329048,"Nonmatching","stranger",509,0.509,1,"blocked"
"340",43329048,"Nonmatching","stranger",387,0.387,1,"blocked"
"341",43329048,"Nonmatching","stranger",464,0.464,1,"blocked"
"342",43329048,"Nonmatching","stranger",432,0.432,1,"blocked"
"343",43329048,"Nonmatching","stranger",477,0.477,0,"blocked"
"344",43329048,"Nonmatching","stranger",441,0.441,1,"blocked"
"345",43329048,"Nonmatching","stranger",543,0.543,1,"blocked"
"346",58808278,"Matching","friend",473,0.473,1,"blocked"
"347",58808278,"Matching","friend",446,0.446,1,"blocked"
"348",58808278,"Matching","friend",609,0.609,1,"blocked"
"349",58808278,"Matching","friend",380,0.38,1,"blocked"
"350",58808278,"Matching","friend",419,0.419,1,"blocked"
"351",58808278,"Matching","friend",429,0.429,1,"blocked"
"352",58808278,"Matching","friend",547,0.547,1,"blocked"
"353",58808278,"Matching","friend",528,0.528,1,"blocked"
"354",58808278,"Matching","friend",533,0.533,1,"blocked"
"355",58808278,"Matching","friend",980,0.98,1,"blocked"
"356",58808278,"Matching","friend",639,0.639,1,"blocked"
"357",58808278,"Matching","friend",464,0.464,1,"blocked"
"358",58808278,"Matching","friend",550,0.55,1,"blocked"
"359",58808278,"Matching","friend",595,0.595,1,"blocked"
"360",58808278,"Matching","friend",436,0.436,1,"blocked"
"361",58808278,"Matching","friend",495,0.495,1,"blocked"
"362",58808278,"Matching","friend",426,0.426,1,"blocked"
"363",58808278,"Matching","friend",392,0.392,1,"blocked"
"364",58808278,"Matching","friend",472,0.472,1,"blocked"
"365",58808278,"Matching","friend",459,0.459,1,"blocked"
"366",58808278,"Matching","friend",482,0.482,1,"blocked"
"367",58808278,"Matching","friend",404,0.404,1,"blocked"
"368",58808278,"Matching","friend",385,0.385,1,"blocked"
"369",58808278,"Matching","friend",441,0.441,1,"blocked"
"370",58808278,"Matching","friend",364,0.364,1,"blocked"
"371",58808278,"Matching","friend",381,0.381,1,"blocked"
"372",58808278,"Matching","friend",542,0.542,1,"blocked"
"373",58808278,"Matching","friend",495,0.495,1,"blocked"
"374",58808278,"Matching","friend",540,0.54,1,"blocked"
"375",58808278,"Matching","friend",454,0.454,1,"blocked"
"376",58808278,"Matching","friend",403,0.403,1,"mixed"
"377",58808278,"Matching","friend",528,0.528,1,"mixed"
"378",58808278,"Matching","friend",829,0.829,1,"mixed"
"379",58808278,"Matching","friend",407,0.407,1,"mixed"
"380",58808278,"Matching","friend",498,0.498,1,"mixed"
"381",58808278,"Matching","friend",355,0.355,1,"mixed"
"382",58808278,"Matching","friend",368,0.368,1,"mixed"
"383",58808278,"Matching","friend",836,0.836,1,"mixed"
"384",58808278,"Matching","friend",547,0.547,1,"mixed"
"385",58808278,"Matching","friend",429,0.429,1,"mixed"
"386",58808278,"Matching","friend",627,0.627,1,"mixed"
"387",58808278,"Matching","friend",388,0.388,1,"mixed"
"388",58808278,"Matching","friend",476,0.476,1,"mixed"
"389",58808278,"Matching","friend",432,0.432,1,"mixed"
"390",58808278,"Matching","friend",630,0.63,1,"mixed"
"391",58808278,"Matching","friend",391,0.391,1,"mixed"
"392",58808278,"Matching","friend",543,0.543,1,"mixed"
"393",58808278,"Matching","friend",637,0.637,1,"mixed"
"394",58808278,"Matching","friend",459,0.459,1,"mixed"
"395",58808278,"Matching","friend",531,0.531,1,"mixed"
"396",58808278,"Matching","friend",506,0.506,1,"mixed"
"397",58808278,"Matching","friend",688,0.688,1,"mixed"
"398",58808278,"Matching","friend",440,0.44,1,"mixed"
"399",58808278,"Matching","friend",486,0.486,1,"mixed"
"400",58808278,"Matching","friend",425,0.425,1,"mixed"
"401",58808278,"Matching","friend",503,0.503,1,"mixed"
"402",58808278,"Matching","friend",508,0.508,1,"mixed"
"403",58808278,"Matching","friend",521,0.521,1,"mixed"
"404",58808278,"Matching","friend",380,0.38,1,"mixed"
"405",58808278,"Matching","friend",555,0.555,1,"mixed"
"406",58808278,"Matching","self",574,0.574,1,"blocked"
"407",58808278,"Matching","self",391,0.391,1,"blocked"
"408",58808278,"Matching","self",416,0.416,1,"blocked"
"409",58808278,"Matching","self",528,0.528,1,"blocked"
"410",58808278,"Matching","self",421,0.421,1,"blocked"
"411",58808278,"Matching","self",335,0.335,1,"blocked"
"412",58808278,"Matching","self",327,0.327,1,"blocked"
"413",58808278,"Matching","self",555,0.555,1,"blocked"
"414",58808278,"Matching","self",367,0.367,1,"blocked"
"415",58808278,"Matching","self",359,0.359,1,"blocked"
"416",58808278,"Matching","self",435,0.435,1,"blocked"
"417",58808278,"Matching","self",338,0.338,1,"blocked"
"418",58808278,"Matching","self",444,0.444,1,"blocked"
"419",58808278,"Matching","self",463,0.463,1,"blocked"
"420",58808278,"Matching","self",475,0.475,1,"blocked"
"421",58808278,"Matching","self",400,0.4,1,"blocked"
"422",58808278,"Matching","self",366,0.366,1,"blocked"
"423",58808278,"Matching","self",370,0.37,1,"blocked"
"424",58808278,"Matching","self",393,0.393,1,"blocked"
"425",58808278,"Matching","self",484,0.484,1,"blocked"
"426",58808278,"Matching","self",299,0.299,1,"blocked"
"427",58808278,"Matching","self",416,0.416,1,"blocked"
"428",58808278,"Matching","self",477,0.477,1,"blocked"
"429",58808278,"Matching","self",506,0.506,1,"blocked"
"430",58808278,"Matching","self",319,0.319,1,"blocked"
"431",58808278,"Matching","self",469,0.469,1,"blocked"
"432",58808278,"Matching","self",401,0.401,1,"blocked"
"433",58808278,"Matching","self",349,0.349,1,"blocked"
"434",58808278,"Matching","self",658,0.658,1,"blocked"
"435",58808278,"Matching","self",413,0.413,1,"blocked"
"436",58808278,"Matching","self",412,0.412,1,"mixed"
"437",58808278,"Matching","self",367,0.367,1,"mixed"
"438",58808278,"Matching","self",307,0.307,1,"mixed"
"439",58808278,"Matching","self",496,0.496,1,"mixed"
"440",58808278,"Matching","self",326,0.326,1,"mixed"
"441",58808278,"Matching","self",373,0.373,1,"mixed"
"442",58808278,"Matching","self",311,0.311,1,"mixed"
"443",58808278,"Matching","self",336,0.336,1,"mixed"
"444",58808278,"Matching","self",411,0.411,1,"mixed"
"445",58808278,"Matching","self",465,0.465,1,"mixed"
"446",58808278,"Matching","self",374,0.374,1,"mixed"
"447",58808278,"Matching","self",363,0.363,1,"mixed"
"448",58808278,"Matching","self",524,0.524,1,"mixed"
"449",58808278,"Matching","self",362,0.362,1,"mixed"
"450",58808278,"Matching","self",319,0.319,1,"mixed"
"451",58808278,"Matching","self",410,0.41,1,"mixed"
"452",58808278,"Matching","self",392,0.392,1,"mixed"
"453",58808278,"Matching","self",465,0.465,1,"mixed"
"454",58808278,"Matching","self",394,0.394,1,"mixed"
"455",58808278,"Matching","self",424,0.424,1,"mixed"
"456",58808278,"Matching","self",378,0.378,1,"mixed"
"457",58808278,"Matching","self",540,0.54,1,"mixed"
"458",58808278,"Matching","self",386,0.386,1,"mixed"
"459",58808278,"Matching","self",477,0.477,1,"mixed"
"460",58808278,"Matching","self",375,0.375,1,"mixed"
"461",58808278,"Matching","self",475,0.475,1,"mixed"
"462",58808278,"Matching","self",425,0.425,1,"mixed"
"463",58808278,"Matching","self",435,0.435,1,"mixed"
"464",58808278,"Matching","self",387,0.387,1,"mixed"
"465",58808278,"Matching","self",376,0.376,1,"mixed"
