SessionDate,Subject,Age,Handedness,MotherTongue,Sex,Procedure[SubTrial],LabelOrder,BlockType,CloseShape,CloseWord,MediumShape,MediumWord,FarShape,FarWord,Target.ACC,Target.CRESP,Target.RESP,Target.RT,Congruent,Incongruent,Stimulus,Word
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,FarBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,1074,z,m,circle.bmp,Stranger
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,MediumBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,1214,z,m,square.bmp,Friend
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,CloseBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,662,z,m,triangle.bmp,Self
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,CloseBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,1188,z,m,square.bmp,Self
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,CloseBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,798,z,m,triangle.bmp,Self
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,FarBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,0,z,m,1047,z,m,square.bmp,Stranger
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,MediumBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,1037,z,m,square.bmp,Friend
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,FarBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,908,z,m,triangle.bmp,Stranger
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,FarBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,1216,z,m,triangle.bmp,Stranger
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,CloseBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,1080,z,m,square.bmp,Self
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,MediumBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,1046,z,m,triangle.bmp,Friend
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,MediumBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,836,z,m,circle.bmp,Friend
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,CloseBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,796,z,m,triangle.bmp,Self
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,CloseBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,549,z,m,triangle.bmp,Self
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,MediumBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,776,z,m,circle.bmp,Friend
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,FarBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,738,z,m,triangle.bmp,Stranger
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,MediumBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,1422,z,m,triangle.bmp,Friend
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,CloseBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,701,z,m,triangle.bmp,Self
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,CloseBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,906,z,m,circle.bmp,Self
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,FarBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,0,z,m,831,z,m,square.bmp,Stranger
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,FarBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,814,z,m,triangle.bmp,Stranger
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,CloseBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,950,z,m,circle.bmp,Self
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,CloseBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,792,z,m,square.bmp,Self
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,CloseBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,657,z,m,triangle.bmp,Self
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,CloseBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,720,z,m,triangle.bmp,Self
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,MediumBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,972,z,m,circle.bmp,Friend
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,MediumBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,734,z,m,square.bmp,Friend
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,FarBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,0,z,m,810,z,m,square.bmp,Stranger
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,FarBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,858,z,m,circle.bmp,Stranger
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,FarBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,0,z,m,704,z,m,square.bmp,Stranger
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,MediumBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,1444,z,m,circle.bmp,Friend
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,CloseBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,0,m,z,803,z,m,circle.bmp,Self
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,CloseBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,1235,z,m,circle.bmp,Self
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,CloseBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,1258,z,m,square.bmp,Self
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,MediumBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,1392,z,m,triangle.bmp,Friend
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,CloseBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,929,z,m,circle.bmp,Self
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,CloseBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,1044,z,m,square.bmp,Self
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,MediumBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,979,z,m,triangle.bmp,Friend
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,FarBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,1060,z,m,circle.bmp,Stranger
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,FarBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,818,z,m,triangle.bmp,Stranger
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,CloseBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,1194,z,m,square.bmp,Self
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,FarBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,946,z,m,triangle.bmp,Stranger
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,CloseBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,901,z,m,circle.bmp,Self
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,MediumBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,1050,z,m,square.bmp,Friend
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,CloseBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,825,z,m,triangle.bmp,Self
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,MediumBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,1376,z,m,circle.bmp,Friend
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,FarBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,1185,z,m,circle.bmp,Stranger
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,MediumBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,1707,z,m,triangle.bmp,Friend
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,FarBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,1198,z,m,square.bmp,Stranger
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,FarBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,1671,z,m,square.bmp,Stranger
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,CloseBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,1052,z,m,triangle.bmp,Self
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,MediumBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,859,z,m,triangle.bmp,Friend
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,CloseBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,945,z,m,triangle.bmp,Self
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,FarBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,0,z,m,756,z,m,square.bmp,Stranger
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,FarBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,1686,z,m,triangle.bmp,Stranger
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,CloseBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,955,z,m,triangle.bmp,Self
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,FarBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,1086,z,m,square.bmp,Stranger
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,CloseBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,1035,z,m,square.bmp,Self
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,CloseBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,715,z,m,triangle.bmp,Self
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,MediumBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,998,z,m,circle.bmp,Friend
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,MediumBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,711,z,m,circle.bmp,Friend
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,CloseBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,755,z,m,triangle.bmp,Self
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,MediumBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,958,z,m,circle.bmp,Friend
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,MediumBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,881,z,m,circle.bmp,Friend
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,MediumBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,742,z,m,circle.bmp,Friend
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,MediumBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,1009,z,m,square.bmp,Friend
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,FarBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,1633,z,m,square.bmp,Stranger
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,MediumBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,1048,z,m,circle.bmp,Friend
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,CloseBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,647,z,m,triangle.bmp,Self
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,FarBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,870,z,m,triangle.bmp,Stranger
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,FarBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,1036,z,m,circle.bmp,Stranger
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,FarBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,1100,z,m,circle.bmp,Stranger
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,MediumBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,952,z,m,circle.bmp,Friend
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,FarBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,1691,z,m,square.bmp,Stranger
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,MediumBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,799,z,m,triangle.bmp,Friend
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,FarBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,1208,z,m,square.bmp,Stranger
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,MediumBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,1120,z,m,circle.bmp,Friend
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,MediumBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,0,m,z,1100,z,m,triangle.bmp,Friend
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,FarBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,1055,z,m,square.bmp,Stranger
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,FarBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,862,z,m,triangle.bmp,Stranger
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,FarBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,996,z,m,square.bmp,Stranger
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,MediumBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,757,z,m,circle.bmp,Friend
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,CloseBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,1119,z,m,square.bmp,Self
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,FarBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,1419,z,m,triangle.bmp,Stranger
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,CloseBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,1083,z,m,square.bmp,Self
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,FarBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,920,z,m,circle.bmp,Stranger
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,MediumBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,685,z,m,circle.bmp,Friend
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,CloseBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,986,z,m,circle.bmp,Self
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,FarBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,1004,z,m,circle.bmp,Stranger
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,CloseBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,733,z,m,triangle.bmp,Self
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,MediumBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,888,z,m,circle.bmp,Friend
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,CloseBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,1774,z,m,circle.bmp,Self
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,CloseBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,895,z,m,triangle.bmp,Self
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,FarBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,1779,z,m,square.bmp,Stranger
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,FarBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,1172,z,m,square.bmp,Stranger
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,MediumBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,1022,z,m,square.bmp,Friend
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,MediumBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,878,z,m,circle.bmp,Friend
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,CloseBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,819,z,m,triangle.bmp,Self
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,FarBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,1003,z,m,square.bmp,Stranger
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,CloseBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,764,z,m,triangle.bmp,Self
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,FarBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,950,z,m,square.bmp,Stranger
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,MediumBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,1401,z,m,square.bmp,Friend
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,CloseBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,825,z,m,square.bmp,Self
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,FarBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,0,z,m,785,z,m,square.bmp,Stranger
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,CloseBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,1234,z,m,circle.bmp,Self
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,MediumBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,1001,z,m,triangle.bmp,Friend
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,FarBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,858,z,m,circle.bmp,Stranger
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,FarBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,944,z,m,square.bmp,Stranger
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,MediumBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,1187,z,m,circle.bmp,Friend
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,FarBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,1116,z,m,square.bmp,Stranger
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,MediumBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,968,z,m,circle.bmp,Friend
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,CloseBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,651,z,m,triangle.bmp,Self
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,CloseBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,778,z,m,triangle.bmp,Self
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,MediumBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,1219,z,m,square.bmp,Friend
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,FarBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,1131,z,m,circle.bmp,Stranger
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,MediumBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,871,z,m,square.bmp,Friend
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,MediumBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,1069,z,m,square.bmp,Friend
11-20-2016,1,36,right,Hebrew,female,FBbreak1,UFS,,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,,,,,z,m,,
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,MediumBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,1660,z,m,triangle.bmp,Friend
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,MediumBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,1041,z,m,triangle.bmp,Friend
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,CloseBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,992,z,m,square.bmp,Self
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,CloseBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,753,z,m,square.bmp,Self
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,CloseBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,892,z,m,circle.bmp,Self
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,CloseBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,1072,z,m,triangle.bmp,Self
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,CloseBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,639,z,m,triangle.bmp,Self
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,CloseBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,0,m,z,830,z,m,circle.bmp,Self
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,CloseBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,941,z,m,circle.bmp,Self
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,FarBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,1248,z,m,circle.bmp,Stranger
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,MediumBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,855,z,m,circle.bmp,Friend
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,MediumBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,990,z,m,square.bmp,Friend
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,MediumBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,927,z,m,circle.bmp,Friend
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,CloseBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,1011,z,m,triangle.bmp,Self
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,FarBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,0,z,m,1171,z,m,square.bmp,Stranger
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,CloseBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,708,z,m,triangle.bmp,Self
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,MediumBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,880,z,m,circle.bmp,Friend
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,MediumBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,901,z,m,circle.bmp,Friend
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,FarBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,970,z,m,square.bmp,Stranger
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,FarBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,844,z,m,triangle.bmp,Stranger
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,MediumBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,1139,z,m,triangle.bmp,Friend
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,FarBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,1038,z,m,square.bmp,Stranger
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,CloseBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,1838,z,m,circle.bmp,Self
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,CloseBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,1436,z,m,circle.bmp,Self
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,MediumBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,1307,z,m,square.bmp,Friend
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,CloseBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,687,z,m,triangle.bmp,Self
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,FarBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,2029,z,m,circle.bmp,Stranger
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,CloseBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,739,z,m,circle.bmp,Self
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,FarBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,1167,z,m,square.bmp,Stranger
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,CloseBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,729,z,m,triangle.bmp,Self
11-20-2016,1,36,right,Hebrew,female,MMProc,UFS,CloseBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,805,z,m,triangle.bmp,Self
