"","Subject","Matching","Identity","RT_ms","RT_sec","ACC","Face_Gender"
"2412",1005,"Matching","Self",494,0.494,1,"1"
"2413",1005,"Matching","Self",510,0.51,1,"1"
"2414",1005,"Matching","Self",649,0.649,1,"1"
"2415",1005,"Matching","Self",480,0.48,1,"1"
"2416",1005,"Matching","Self",321,0.321,1,"1"
"2417",1005,"Matching","Self",547,0.547,1,"1"
"2418",1005,"Matching","Self",708,0.708,1,"1"
"2419",1005,"Matching","Self",695,0.695,1,"1"
"2420",1005,"Matching","Self",462,0.462,1,"1"
"2421",1005,"Matching","Self",809,0.809,1,"1"
"2422",1005,"Matching","Self",440,0.44,1,"1"
"2423",1005,"Matching","Self",582,0.582,1,"1"
"2424",1005,"Matching","Self",439,0.439,1,"1"
"2425",1005,"Matching","Self",557,0.557,1,"1"
"2426",1005,"Matching","Self",464,0.464,1,"1"
"2427",1005,"Matching","Self",702,0.702,1,"1"
"2428",1005,"Matching","Self",490,0.49,1,"1"
"2429",1005,"Matching","Self",751,0.751,1,"1"
"2430",1005,"Matching","Self",499,0.499,1,"1"
"2431",1005,"Matching","Self",447,0.447,1,"1"
"2432",1005,"Matching","Friend",865,0.865,1,"2"
"2433",1005,"Matching","Friend",457,0.457,1,"2"
"2434",1005,"Matching","Friend",610,0.61,1,"2"
"2435",1005,"Matching","Friend",439,0.439,1,"2"
"2436",1005,"Matching","Friend",1043,1.043,1,"2"
"2437",1005,"Matching","Friend",528,0.528,1,"2"
"2438",1005,"Matching","Friend",400,0.4,1,"2"
"2439",1005,"Matching","Friend",708,0.708,1,"2"
"2440",1005,"Matching","Friend",410,0.41,1,"2"
"2441",1005,"Matching","Friend",612,0.612,1,"2"
"2442",1005,"Matching","Friend",444,0.444,1,"2"
"2443",1005,"Matching","Friend",889,0.889,1,"2"
"2444",1005,"Matching","Friend",654,0.654,1,"2"
"2445",1005,"Matching","Friend",574,0.574,1,"2"
"2446",1005,"Matching","Friend",518,0.518,1,"2"
"2447",1005,"Matching","Friend",725,0.725,1,"2"
"2448",1005,"Matching","Friend",510,0.51,1,"2"
"2449",1005,"Matching","Friend",657,0.657,1,"2"
"2450",1005,"Matching","Friend",405,0.405,1,"2"
"2451",1005,"Matching","Friend",1006,1.006,1,"2"
"2452",1005,"Matching","Friend",460,0.46,1,"2"
"2453",1005,"Matching","Friend",352,0.352,1,"2"
"2454",1005,"Matching","Friend",420,0.42,1,"2"
"2455",1005,"Matching","Friend",402,0.402,1,"2"
"2456",1005,"Matching","Friend",340,0.34,1,"2"
"2457",1005,"Matching","Friend",1101,1.101,1,"2"
"2458",1005,"Matching","Friend",569,0.569,1,"2"
"2459",1005,"Matching","Friend",567,0.567,1,"2"
"2460",1005,"Matching","Friend",526,0.526,1,"2"
"2461",1005,"Matching","Friend",801,0.801,1,"2"
"2462",1005,"Matching","Friend",548,0.548,1,"2"
"2463",1005,"Matching","Friend",383,0.383,1,"2"
"2464",1005,"Matching","Friend",388,0.388,1,"2"
"2465",1005,"Matching","Friend",1361,1.361,0,"2"
"2466",1005,"Matching","Friend",460,0.46,1,"2"
"2467",1005,"Matching","Friend",549,0.549,1,"2"
"2468",1005,"Matching","Friend",393,0.393,1,"2"
"2469",1005,"Matching","Friend",424,0.424,1,"2"
"2470",1005,"Matching","Friend",446,0.446,1,"2"
"2471",1005,"Matching","Friend",371,0.371,1,"2"
"2472",1005,"Matching","Friend",576,0.576,1,"2"
"2473",1005,"Matching","Friend",537,0.537,1,"2"
"2474",1005,"Matching","Friend",450,0.45,1,"2"
"2475",1005,"Matching","Friend",344,0.344,1,"2"
"2476",1005,"Matching","Friend",457,0.457,1,"2"
"2477",1005,"Matching","Friend",521,0.521,1,"2"
"2478",1005,"Matching","Friend",354,0.354,1,"2"
"2479",1005,"Matching","Friend",466,0.466,1,"2"
"2480",1005,"Matching","Friend",400,0.4,1,"2"
"2481",1005,"Matching","Friend",396,0.396,1,"2"
"2482",1005,"Matching","Friend",413,0.413,1,"2"
"2483",1005,"Matching","Friend",752,0.752,1,"2"
"2484",1005,"Matching","Friend",447,0.447,1,"2"
"2485",1005,"Matching","Friend",461,0.461,1,"2"
"2486",1005,"Matching","Friend",359,0.359,1,"2"
"2487",1005,"Matching","Friend",626,0.626,1,"2"
"2488",1005,"Matching","Friend",537,0.537,1,"1"
"2489",1005,"Matching","Friend",492,0.492,1,"1"
"2490",1005,"Matching","Friend",450,0.45,0,"1"
"2491",1005,"Matching","Friend",730,0.73,1,"1"
"2492",1005,"Matching","Friend",522,0.522,1,"1"
"2493",1005,"Matching","Friend",594,0.594,1,"1"
"2494",1005,"Matching","Friend",489,0.489,1,"1"
"2495",1005,"Matching","Friend",1417,1.417,1,"1"
"2496",1005,"Matching","Friend",492,0.492,1,"1"
"2497",1005,"Matching","Friend",1136,1.136,1,"1"
"2498",1005,"Matching","Friend",604,0.604,1,"1"
"2499",1005,"Matching","Friend",520,0.52,1,"1"
"2500",1005,"Matching","Friend",612,0.612,1,"1"
"2501",1005,"Matching","Friend",414,0.414,1,"1"
"2502",1005,"Matching","Friend",655,0.655,1,"1"
"2503",1005,"Matching","Friend",572,0.572,1,"1"
"2504",1005,"Matching","Friend",490,0.49,1,"1"
"2505",1005,"Matching","Friend",521,0.521,1,"1"
"2506",1005,"Matching","Friend",899,0.899,1,"1"
"2507",1005,"Matching","Friend",655,0.655,1,"1"
"2508",1005,"Matching","Friend",767,0.767,1,"1"
"2509",1005,"Matching","Friend",497,0.497,1,"1"
"2510",1005,"Matching","Friend",468,0.468,1,"1"
"2511",1005,"Matching","Friend",500,0.5,1,"1"
"2512",1005,"Matching","Friend",635,0.635,1,"1"
"2513",1005,"Matching","Friend",796,0.796,1,"1"
"2514",1005,"Matching","Friend",845,0.845,1,"1"
"2515",1005,"Matching","Friend",606,0.606,1,"1"
"2516",1005,"Matching","Friend",589,0.589,1,"1"
"2517",1005,"Matching","Friend",547,0.547,1,"1"
"2518",1005,"Matching","Friend",581,0.581,1,"1"
"2519",1005,"Matching","Friend",407,0.407,1,"1"
"2520",1005,"Matching","Friend",759,0.759,1,"1"
"2521",1005,"Matching","Friend",720,0.72,1,"1"
"2522",1005,"Matching","Friend",511,0.511,1,"1"
"2523",1005,"Matching","Friend",585,0.585,1,"1"
"2524",1005,"Matching","Friend",433,0.433,1,"1"
"2525",1005,"Matching","Friend",568,0.568,1,"1"
"2526",1005,"Matching","Friend",688,0.688,1,"1"
"2527",1005,"Matching","Friend",1029,1.029,1,"1"
"2528",1005,"Matching","Friend",313,0.313,1,"1"
"2529",1005,"Matching","Friend",711,0.711,1,"1"
"2530",1005,"Matching","Friend",480,0.48,1,"1"
"2531",1005,"Matching","Friend",636,0.636,1,"1"
"2532",1005,"Matching","Friend",434,0.434,1,"1"
"2533",1005,"Matching","Friend",441,0.441,1,"1"
"2534",1005,"Matching","Friend",509,0.509,1,"1"
"2535",1005,"Matching","Friend",555,0.555,1,"1"
"2536",1005,"Matching","Friend",474,0.474,1,"1"
"2537",1005,"Matching","Friend",417,0.417,1,"1"
"2538",1005,"Matching","Friend",603,0.603,1,"1"
"2539",1005,"Matching","Friend",523,0.523,1,"1"
"2540",1005,"Matching","Friend",454,0.454,1,"1"
"2541",1005,"Matching","Friend",415,0.415,1,"1"
"2542",1005,"Matching","Friend",391,0.391,1,"1"
"2543",1005,"Matching","Friend",632,0.632,1,"1"
"2544",1005,"Matching","Stranger",808,0.808,1,"2"
"2545",1005,"Matching","Stranger",395,0.395,1,"2"
"2546",1005,"Matching","Stranger",464,0.464,1,"2"
"2547",1005,"Matching","Stranger",730,0.73,1,"2"
"2548",1005,"Matching","Stranger",644,0.644,1,"2"
"2549",1005,"Matching","Stranger",404,0.404,1,"2"
"2550",1005,"Matching","Stranger",821,0.821,1,"2"
"2551",1005,"Matching","Stranger",593,0.593,1,"2"
"2552",1005,"Matching","Stranger",689,0.689,1,"2"
"2553",1005,"Matching","Stranger",675,0.675,1,"2"
"2554",1005,"Matching","Stranger",486,0.486,1,"2"
"2555",1005,"Matching","Stranger",550,0.55,1,"2"
"2556",1005,"Matching","Stranger",586,0.586,1,"2"
"2557",1005,"Matching","Stranger",396,0.396,1,"2"
"2558",1005,"Matching","Stranger",693,0.693,1,"2"
"2559",1005,"Matching","Stranger",468,0.468,1,"2"
"2560",1005,"Matching","Stranger",492,0.492,1,"2"
"2561",1005,"Matching","Stranger",625,0.625,1,"2"
"2562",1005,"Matching","Stranger",1196,1.196,1,"2"
"2563",1005,"Matching","Stranger",345,0.345,1,"2"
"2564",1005,"Matching","Stranger",751,0.751,1,"2"
"2565",1005,"Matching","Stranger",551,0.551,1,"2"
"2566",1005,"Matching","Stranger",499,0.499,1,"2"
"2567",1005,"Matching","Stranger",543,0.543,1,"2"
"2568",1005,"Matching","Stranger",443,0.443,1,"2"
"2569",1005,"Matching","Stranger",504,0.504,1,"2"
"2570",1005,"Matching","Stranger",636,0.636,1,"2"
"2571",1005,"Matching","Stranger",369,0.369,1,"2"
"2572",1005,"Matching","Stranger",717,0.717,1,"2"
"2573",1005,"Matching","Stranger",700,0.7,1,"2"
"2574",1005,"Matching","Stranger",1054,1.054,1,"2"
"2575",1005,"Matching","Stranger",662,0.662,1,"2"
"2576",1005,"Matching","Stranger",419,0.419,1,"2"
"2577",1005,"Matching","Stranger",598,0.598,1,"2"
"2578",1005,"Matching","Stranger",418,0.418,1,"2"
"2579",1005,"Matching","Stranger",416,0.416,1,"2"
"2580",1005,"Matching","Stranger",796,0.796,1,"2"
"2581",1005,"Matching","Stranger",384,0.384,1,"2"
"2582",1005,"Matching","Stranger",531,0.531,1,"2"
"2583",1005,"Matching","Stranger",672,0.672,1,"2"
"2584",1005,"Matching","Stranger",644,0.644,1,"2"
"2585",1005,"Matching","Stranger",515,0.515,1,"2"
"2586",1005,"Matching","Stranger",531,0.531,1,"2"
"2587",1005,"Matching","Stranger",484,0.484,1,"2"
"2588",1005,"Matching","Stranger",452,0.452,1,"2"
"2589",1005,"Matching","Stranger",371,0.371,1,"2"
"2590",1005,"Matching","Stranger",735,0.735,1,"2"
"2591",1005,"Matching","Stranger",690,0.69,1,"2"
"2592",1005,"Matching","Stranger",556,0.556,1,"2"
"2593",1005,"Matching","Stranger",692,0.692,1,"2"
"2594",1005,"Matching","Stranger",834,0.834,1,"2"
"2595",1005,"Matching","Stranger",799,0.799,1,"2"
"2596",1005,"Matching","Stranger",375,0.375,1,"2"
"2597",1005,"Matching","Stranger",472,0.472,1,"2"
"2598",1005,"Matching","Stranger",624,0.624,1,"2"
"2599",1005,"Matching","Stranger",488,0.488,1,"2"
"2600",1005,"Matching","Stranger",748,0.748,1,"1"
"2601",1005,"Matching","Stranger",833,0.833,1,"1"
"2602",1005,"Matching","Stranger",752,0.752,1,"1"
"2603",1005,"Matching","Stranger",914,0.914,1,"1"
"2604",1005,"Matching","Stranger",642,0.642,1,"1"
"2605",1005,"Matching","Stranger",665,0.665,1,"1"
"2606",1005,"Matching","Stranger",733,0.733,1,"1"
"2607",1005,"Matching","Stranger",529,0.529,1,"1"
"2608",1005,"Matching","Stranger",866,0.866,1,"1"
"2609",1005,"Matching","Stranger",674,0.674,1,"1"
"2610",1005,"Matching","Stranger",974,0.974,1,"1"
"2611",1005,"Matching","Stranger",647,0.647,1,"1"
"2612",1005,"Matching","Stranger",798,0.798,1,"1"
"2613",1005,"Matching","Stranger",459,0.459,1,"1"
"2614",1005,"Matching","Stranger",480,0.48,1,"1"
"2615",1005,"Matching","Stranger",947,0.947,1,"1"
"2616",1005,"Matching","Stranger",771,0.771,1,"1"
"2617",1005,"Matching","Stranger",617,0.617,1,"1"
"2618",1005,"Matching","Stranger",536,0.536,1,"1"
"2619",1005,"Matching","Stranger",704,0.704,1,"1"
"2620",1005,"Matching","Stranger",758,0.758,1,"1"
"2621",1005,"Matching","Stranger",657,0.657,1,"1"
"2622",1005,"Matching","Stranger",656,0.656,1,"1"
"2623",1005,"Matching","Stranger",837,0.837,1,"1"
"2624",1005,"Matching","Stranger",404,0.404,1,"1"
"2625",1005,"Matching","Stranger",364,0.364,1,"1"
"2626",1005,"Matching","Stranger",735,0.735,1,"1"
"2627",1005,"Matching","Stranger",683,0.683,1,"1"
"2628",1005,"Matching","Stranger",591,0.591,1,"1"
"2629",1005,"Matching","Stranger",842,0.842,1,"1"
"2630",1005,"Matching","Stranger",611,0.611,1,"1"
"2631",1005,"Matching","Stranger",674,0.674,1,"1"
"2632",1005,"Matching","Stranger",734,0.734,1,"1"
"2633",1005,"Matching","Stranger",340,0.34,1,"1"
"2634",1005,"Matching","Stranger",465,0.465,1,"1"
"2635",1005,"Matching","Stranger",586,0.586,1,"1"
"2636",1005,"Matching","Stranger",817,0.817,1,"1"
"2637",1005,"Matching","Stranger",700,0.7,1,"1"
"2638",1005,"Matching","Stranger",607,0.607,1,"1"
"2639",1005,"Matching","Stranger",899,0.899,1,"1"
"2640",1005,"Matching","Stranger",481,0.481,1,"1"
"2641",1005,"Matching","Stranger",557,0.557,1,"1"
"2642",1005,"Matching","Stranger",453,0.453,1,"1"
"2643",1005,"Matching","Stranger",702,0.702,1,"1"
"2644",1005,"Matching","Stranger",507,0.507,1,"1"
"2645",1005,"Matching","Stranger",431,0.431,1,"1"
"2646",1005,"Matching","Stranger",475,0.475,1,"1"
"2647",1005,"Matching","Stranger",632,0.632,1,"1"
"2648",1005,"Matching","Stranger",601,0.601,1,"1"
"2649",1005,"Matching","Stranger",460,0.46,1,"1"
"2650",1005,"Matching","Stranger",465,0.465,1,"1"
"2651",1005,"Matching","Stranger",759,0.759,1,"1"
"2652",1005,"Matching","Stranger",542,0.542,1,"1"
"2653",1005,"Matching","Stranger",685,0.685,1,"1"
"2654",1005,"Matching","Stranger",575,0.575,1,"1"
"2655",1005,"Matching","Stranger",483,0.483,1,"1"
"2656",1005,"Nonmatching","Self",493,0.493,1,"2"
"2657",1005,"Nonmatching","Self",470,0.47,1,"2"
"2658",1005,"Nonmatching","Self",892,0.892,1,"2"
"2659",1005,"Nonmatching","Self",512,0.512,1,"2"
"2660",1005,"Nonmatching","Self",411,0.411,1,"2"
"2661",1005,"Nonmatching","Self",474,0.474,1,"2"
"2662",1005,"Nonmatching","Self",893,0.893,1,"2"
"2663",1005,"Nonmatching","Self",522,0.522,1,"2"
"2664",1005,"Nonmatching","Self",521,0.521,1,"2"
"2665",1005,"Nonmatching","Self",540,0.54,1,"2"
"2666",1005,"Nonmatching","Self",642,0.642,1,"2"
"2667",1005,"Nonmatching","Self",908,0.908,1,"2"
"2668",1005,"Nonmatching","Self",813,0.813,1,"2"
"2669",1005,"Nonmatching","Self",523,0.523,1,"2"
"2670",1005,"Nonmatching","Self",494,0.494,1,"2"
"2671",1005,"Nonmatching","Self",880,0.88,1,"2"
"2672",1005,"Nonmatching","Self",830,0.83,1,"2"
"2673",1005,"Nonmatching","Self",428,0.428,1,"2"
"2674",1005,"Nonmatching","Self",1059,1.059,1,"2"
"2675",1005,"Nonmatching","Self",741,0.741,1,"2"
"2676",1005,"Nonmatching","Self",519,0.519,1,"2"
"2677",1005,"Nonmatching","Self",860,0.86,1,"2"
"2678",1005,"Nonmatching","Self",557,0.557,1,"2"
"2679",1005,"Nonmatching","Self",524,0.524,1,"2"
"2680",1005,"Nonmatching","Self",890,0.89,1,"2"
"2681",1005,"Nonmatching","Self",521,0.521,1,"2"
"2682",1005,"Nonmatching","Self",966,0.966,1,"2"
"2683",1005,"Nonmatching","Self",510,0.51,1,"2"
"2684",1005,"Nonmatching","Self",792,0.792,1,"2"
"2685",1005,"Nonmatching","Self",840,0.84,1,"2"
"2686",1005,"Nonmatching","Self",524,0.524,1,"2"
"2687",1005,"Nonmatching","Self",456,0.456,1,"2"
"2688",1005,"Nonmatching","Self",521,0.521,1,"2"
"2689",1005,"Nonmatching","Self",505,0.505,1,"2"
"2690",1005,"Nonmatching","Self",479,0.479,1,"2"
"2691",1005,"Nonmatching","Self",451,0.451,1,"2"
"2692",1005,"Nonmatching","Self",520,0.52,1,"2"
"2693",1005,"Nonmatching","Self",782,0.782,1,"2"
"2694",1005,"Nonmatching","Self",446,0.446,1,"2"
"2695",1005,"Nonmatching","Self",456,0.456,1,"2"
"2696",1005,"Nonmatching","Self",467,0.467,1,"2"
"2697",1005,"Nonmatching","Self",1164,1.164,1,"2"
"2698",1005,"Nonmatching","Self",469,0.469,1,"2"
"2699",1005,"Nonmatching","Self",453,0.453,1,"2"
"2700",1005,"Nonmatching","Self",485,0.485,1,"2"
"2701",1005,"Nonmatching","Self",1068,1.068,1,"2"
"2702",1005,"Nonmatching","Self",468,0.468,1,"2"
"2703",1005,"Nonmatching","Self",495,0.495,1,"2"
"2704",1005,"Nonmatching","Self",484,0.484,1,"2"
"2705",1005,"Nonmatching","Self",453,0.453,1,"2"
"2706",1005,"Nonmatching","Self",486,0.486,1,"2"
"2707",1005,"Nonmatching","Self",452,0.452,1,"2"
"2708",1005,"Nonmatching","Self",490,0.49,1,"2"
"2709",1005,"Nonmatching","Self",503,0.503,1,"2"
"2710",1005,"Nonmatching","Self",511,0.511,1,"2"
"2711",1005,"Nonmatching","Self",486,0.486,1,"2"
"2712",1005,"Nonmatching","Self",945,0.945,1,"1"
"2713",1005,"Nonmatching","Self",547,0.547,1,"1"
"2714",1005,"Nonmatching","Self",689,0.689,1,"1"
"2715",1005,"Nonmatching","Self",685,0.685,1,"1"
"2716",1005,"Nonmatching","Self",722,0.722,1,"1"
"2717",1005,"Nonmatching","Self",684,0.684,1,"1"
"2718",1005,"Nonmatching","Self",981,0.981,1,"1"
"2719",1005,"Nonmatching","Self",578,0.578,1,"1"
"2720",1005,"Nonmatching","Self",750,0.75,1,"1"
"2721",1005,"Nonmatching","Self",518,0.518,1,"1"
"2722",1005,"Nonmatching","Self",904,0.904,1,"1"
"2723",1005,"Nonmatching","Self",586,0.586,1,"1"
"2724",1005,"Nonmatching","Self",614,0.614,1,"1"
"2725",1005,"Nonmatching","Self",536,0.536,1,"1"
"2726",1005,"Nonmatching","Self",528,0.528,1,"1"
"2727",1005,"Nonmatching","Self",924,0.924,1,"1"
"2728",1005,"Nonmatching","Self",577,0.577,1,"1"
"2729",1005,"Nonmatching","Self",494,0.494,1,"1"
"2730",1005,"Nonmatching","Self",565,0.565,1,"1"
"2731",1005,"Nonmatching","Self",676,0.676,1,"1"
"2732",1005,"Nonmatching","Self",559,0.559,1,"1"
"2733",1005,"Nonmatching","Self",664,0.664,1,"1"
"2734",1005,"Nonmatching","Self",772,0.772,1,"1"
"2735",1005,"Nonmatching","Self",670,0.67,1,"1"
"2736",1005,"Nonmatching","Self",555,0.555,1,"1"
"2737",1005,"Nonmatching","Self",707,0.707,1,"1"
"2738",1005,"Nonmatching","Self",375,0.375,1,"1"
"2739",1005,"Nonmatching","Self",651,0.651,1,"1"
"2740",1005,"Nonmatching","Self",583,0.583,1,"1"
"2741",1005,"Nonmatching","Self",538,0.538,1,"1"
"2742",1005,"Nonmatching","Self",803,0.803,1,"1"
"2743",1005,"Nonmatching","Self",621,0.621,1,"1"
"2744",1005,"Nonmatching","Self",609,0.609,1,"1"
"2745",1005,"Nonmatching","Self",398,0.398,1,"1"
"2746",1005,"Nonmatching","Self",882,0.882,1,"1"
"2747",1005,"Nonmatching","Self",521,0.521,1,"1"
"2748",1005,"Nonmatching","Self",784,0.784,1,"1"
"2749",1005,"Nonmatching","Self",518,0.518,1,"1"
"2750",1005,"Nonmatching","Self",937,0.937,1,"1"
"2751",1005,"Nonmatching","Self",539,0.539,1,"1"
"2752",1005,"Nonmatching","Self",520,0.52,1,"1"
"2753",1005,"Nonmatching","Self",443,0.443,1,"1"
"2754",1005,"Nonmatching","Self",540,0.54,1,"1"
"2755",1005,"Nonmatching","Self",512,0.512,1,"1"
"2756",1005,"Nonmatching","Self",508,0.508,1,"1"
"2757",1005,"Nonmatching","Self",772,0.772,1,"1"
"2758",1005,"Nonmatching","Self",458,0.458,1,"1"
"2759",1005,"Nonmatching","Self",470,0.47,1,"1"
"2760",1005,"Nonmatching","Self",916,0.916,1,"1"
"2761",1005,"Nonmatching","Self",510,0.51,1,"1"
"2762",1005,"Nonmatching","Self",553,0.553,1,"1"
"2763",1005,"Nonmatching","Self",504,0.504,1,"1"
"2764",1005,"Nonmatching","Self",506,0.506,1,"1"
"2765",1005,"Nonmatching","Self",548,0.548,1,"1"
"2766",1005,"Nonmatching","Self",468,0.468,1,"1"
"2767",1005,"Nonmatching","Self",505,0.505,1,"1"
"2768",1005,"Nonmatching","Friend",501,0.501,1,"2"
"2769",1005,"Nonmatching","Friend",531,0.531,1,"2"
"2770",1005,"Nonmatching","Friend",731,0.731,1,"2"
"2771",1005,"Nonmatching","Friend",479,0.479,1,"2"
"2772",1005,"Nonmatching","Friend",485,0.485,1,"2"
"2773",1005,"Nonmatching","Friend",462,0.462,1,"2"
"2774",1005,"Nonmatching","Friend",514,0.514,1,"2"
"2775",1005,"Nonmatching","Friend",1270,1.27,1,"2"
"2776",1005,"Nonmatching","Friend",595,0.595,1,"2"
"2777",1005,"Nonmatching","Friend",1276,1.276,1,"2"
"2778",1005,"Nonmatching","Friend",504,0.504,1,"2"
"2779",1005,"Nonmatching","Friend",561,0.561,1,"2"
"2780",1005,"Nonmatching","Friend",635,0.635,1,"2"
"2781",1005,"Nonmatching","Friend",534,0.534,1,"2"
"2782",1005,"Nonmatching","Friend",438,0.438,1,"2"
"2783",1005,"Nonmatching","Friend",700,0.7,1,"2"
"2784",1005,"Nonmatching","Friend",814,0.814,1,"2"
"2785",1005,"Nonmatching","Friend",1033,1.033,1,"2"
"2786",1005,"Nonmatching","Friend",591,0.591,1,"2"
"2787",1005,"Nonmatching","Friend",430,0.43,1,"2"
"2788",1005,"Nonmatching","Friend",559,0.559,1,"2"
"2789",1005,"Nonmatching","Friend",809,0.809,1,"2"
"2790",1005,"Nonmatching","Friend",490,0.49,1,"2"
"2791",1005,"Nonmatching","Friend",535,0.535,1,"2"
"2792",1005,"Nonmatching","Friend",491,0.491,1,"2"
"2793",1005,"Nonmatching","Friend",345,0.345,1,"2"
"2794",1005,"Nonmatching","Friend",462,0.462,1,"2"
"2795",1005,"Nonmatching","Friend",705,0.705,1,"2"
"2796",1005,"Nonmatching","Friend",585,0.585,1,"2"
"2797",1005,"Nonmatching","Friend",631,0.631,1,"2"
"2798",1005,"Nonmatching","Friend",373,0.373,1,"2"
"2799",1005,"Nonmatching","Friend",587,0.587,1,"2"
"2800",1005,"Nonmatching","Friend",768,0.768,1,"2"
"2801",1005,"Nonmatching","Friend",582,0.582,1,"2"
"2802",1005,"Nonmatching","Friend",543,0.543,1,"2"
"2803",1005,"Nonmatching","Friend",565,0.565,1,"2"
"2804",1005,"Nonmatching","Friend",555,0.555,1,"2"
"2805",1005,"Nonmatching","Friend",481,0.481,1,"2"
"2806",1005,"Nonmatching","Friend",521,0.521,1,"2"
"2807",1005,"Nonmatching","Friend",531,0.531,1,"2"
"2808",1005,"Nonmatching","Friend",565,0.565,1,"2"
"2809",1005,"Nonmatching","Friend",836,0.836,1,"2"
"2810",1005,"Nonmatching","Friend",485,0.485,1,"2"
"2811",1005,"Nonmatching","Friend",603,0.603,1,"2"
"2812",1005,"Nonmatching","Friend",1247,1.247,1,"2"
"2813",1005,"Nonmatching","Friend",533,0.533,1,"2"
"2814",1005,"Nonmatching","Friend",590,0.59,1,"2"
"2815",1005,"Nonmatching","Friend",497,0.497,1,"2"
"2816",1005,"Nonmatching","Friend",940,0.94,1,"2"
"2817",1005,"Nonmatching","Friend",937,0.937,1,"2"
"2818",1005,"Nonmatching","Friend",784,0.784,1,"2"
"2819",1005,"Nonmatching","Friend",1021,1.021,1,"2"
"2820",1005,"Nonmatching","Friend",1119,1.119,1,"2"
"2821",1005,"Nonmatching","Friend",862,0.862,1,"2"
"2822",1005,"Nonmatching","Friend",502,0.502,1,"2"
"2823",1005,"Nonmatching","Friend",478,0.478,1,"2"
"2824",1005,"Nonmatching","Friend",725,0.725,1,"1"
"2825",1005,"Nonmatching","Friend",567,0.567,1,"1"
"2826",1005,"Nonmatching","Friend",691,0.691,1,"1"
"2827",1005,"Nonmatching","Friend",1078,1.078,1,"1"
"2828",1005,"Nonmatching","Friend",834,0.834,1,"1"
"2829",1005,"Nonmatching","Friend",802,0.802,1,"1"
"2830",1005,"Nonmatching","Friend",905,0.905,1,"1"
"2831",1005,"Nonmatching","Friend",676,0.676,1,"1"
"2832",1005,"Nonmatching","Friend",1044,1.044,1,"1"
"2833",1005,"Nonmatching","Friend",870,0.87,1,"1"
"2834",1005,"Nonmatching","Friend",580,0.58,1,"1"
"2835",1005,"Nonmatching","Friend",944,0.944,1,"1"
"2836",1005,"Nonmatching","Friend",528,0.528,1,"1"
"2837",1005,"Nonmatching","Friend",784,0.784,1,"1"
"2838",1005,"Nonmatching","Friend",721,0.721,1,"1"
"2839",1005,"Nonmatching","Friend",1338,1.338,1,"1"
"2840",1005,"Nonmatching","Friend",651,0.651,1,"1"
"2841",1005,"Nonmatching","Friend",622,0.622,1,"1"
"2842",1005,"Nonmatching","Friend",783,0.783,1,"1"
"2843",1005,"Nonmatching","Friend",643,0.643,1,"1"
"2844",1005,"Nonmatching","Friend",619,0.619,1,"1"
"2845",1005,"Nonmatching","Friend",616,0.616,1,"1"
"2846",1005,"Nonmatching","Friend",642,0.642,1,"1"
"2847",1005,"Nonmatching","Friend",524,0.524,1,"1"
"2848",1005,"Nonmatching","Friend",652,0.652,1,"1"
"2849",1005,"Nonmatching","Friend",582,0.582,1,"1"
"2850",1005,"Nonmatching","Friend",538,0.538,1,"1"
"2851",1005,"Nonmatching","Friend",598,0.598,1,"1"
"2852",1005,"Nonmatching","Friend",792,0.792,1,"1"
"2853",1005,"Nonmatching","Friend",598,0.598,1,"1"
"2854",1005,"Nonmatching","Friend",582,0.582,1,"1"
"2855",1005,"Nonmatching","Friend",557,0.557,1,"1"
"2856",1005,"Nonmatching","Friend",630,0.63,1,"1"
"2857",1005,"Nonmatching","Friend",788,0.788,1,"1"
"2858",1005,"Nonmatching","Friend",514,0.514,1,"1"
"2859",1005,"Nonmatching","Friend",702,0.702,1,"1"
"2860",1005,"Nonmatching","Friend",730,0.73,1,"1"
"2861",1005,"Nonmatching","Friend",746,0.746,1,"1"
"2862",1005,"Nonmatching","Friend",562,0.562,1,"1"
"2863",1005,"Nonmatching","Friend",553,0.553,1,"1"
"2864",1005,"Nonmatching","Friend",747,0.747,1,"1"
"2865",1005,"Nonmatching","Friend",600,0.6,1,"1"
"2866",1005,"Nonmatching","Friend",661,0.661,1,"1"
"2867",1005,"Nonmatching","Friend",560,0.56,1,"1"
"2868",1005,"Nonmatching","Friend",528,0.528,1,"1"
"2869",1005,"Nonmatching","Friend",623,0.623,1,"1"
"2870",1005,"Nonmatching","Friend",478,0.478,1,"1"
"2871",1005,"Nonmatching","Friend",540,0.54,1,"1"
"2872",1005,"Nonmatching","Friend",602,0.602,1,"1"
"2873",1005,"Nonmatching","Friend",646,0.646,1,"1"
"2874",1005,"Nonmatching","Friend",446,0.446,1,"1"
"2875",1005,"Nonmatching","Friend",719,0.719,1,"1"
"2876",1005,"Nonmatching","Friend",632,0.632,1,"1"
"2877",1005,"Nonmatching","Friend",525,0.525,1,"1"
"2878",1005,"Nonmatching","Friend",475,0.475,1,"1"
"2879",1005,"Nonmatching","Friend",515,0.515,1,"1"
"2880",1005,"Nonmatching","Stranger",516,0.516,1,"2"
"2881",1005,"Nonmatching","Stranger",1050,1.05,1,"2"
"2882",1005,"Nonmatching","Stranger",548,0.548,1,"2"
"2883",1005,"Nonmatching","Stranger",477,0.477,1,"2"
"2884",1005,"Nonmatching","Stranger",524,0.524,1,"2"
