SessionDate,Subject,Age,Handedness,MotherTongue,LabelOrder,Procedure[SubTrial],CloseShape,CloseWord,MediumShape,MediumWord,FarShape,FarWord,BlockType,Target.RT,Target.ACC,Target.CRESP,Target.RESP,Congruent,Incongruent,Sex,Stimulus,Word
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,FarBlock,869,1,z,z,m,z,female,circle.bmp,Stranger
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,MediumBlock,3916,1,m,m,m,z,female,triangle.bmp,Friend
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,CloseBlock,965,1,z,z,m,z,female,triangle.bmp,Self
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,FarBlock,1063,1,z,z,m,z,female,triangle.bmp,Stranger
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,CloseBlock,837,1,z,z,m,z,female,square.bmp,Self
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,MediumBlock,1037,1,m,m,m,z,female,triangle.bmp,Friend
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,FarBlock,1180,1,m,m,m,z,female,square.bmp,Stranger
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,MediumBlock,1109,1,m,m,m,z,female,triangle.bmp,Friend
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,FarBlock,3201,1,z,z,m,z,female,triangle.bmp,Stranger
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,FarBlock,2136,1,m,m,m,z,female,square.bmp,Stranger
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,MediumBlock,1306,0,m,z,m,z,female,triangle.bmp,Friend
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,CloseBlock,1270,1,m,m,m,z,female,circle.bmp,Self
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,MediumBlock,1068,1,z,z,m,z,female,square.bmp,Friend
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,CloseBlock,1498,1,m,m,m,z,female,circle.bmp,Self
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,FarBlock,1495,0,z,m,m,z,female,circle.bmp,Stranger
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,CloseBlock,1209,1,m,m,m,z,female,circle.bmp,Self
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,FarBlock,1889,0,z,m,m,z,female,circle.bmp,Stranger
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,FarBlock,1045,1,m,m,m,z,female,square.bmp,Stranger
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,MediumBlock,1396,1,m,m,m,z,female,triangle.bmp,Friend
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,MediumBlock,2004,1,z,z,m,z,female,circle.bmp,Friend
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,FarBlock,956,1,m,m,m,z,female,square.bmp,Stranger
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,CloseBlock,2319,1,m,m,m,z,female,circle.bmp,Self
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,MediumBlock,1434,1,z,z,m,z,female,circle.bmp,Friend
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,CloseBlock,1753,0,m,z,m,z,female,circle.bmp,Self
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,FarBlock,818,1,m,m,m,z,female,square.bmp,Stranger
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,FarBlock,2011,1,m,m,m,z,female,square.bmp,Stranger
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,CloseBlock,818,1,m,m,m,z,female,circle.bmp,Self
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,CloseBlock,1274,1,z,z,m,z,female,triangle.bmp,Self
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,FarBlock,1423,1,m,m,m,z,female,square.bmp,Stranger
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,MediumBlock,1103,1,m,m,m,z,female,triangle.bmp,Friend
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,MediumBlock,1116,1,z,z,m,z,female,circle.bmp,Friend
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,FarBlock,1271,1,z,z,m,z,female,triangle.bmp,Stranger
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,MediumBlock,1516,1,z,z,m,z,female,square.bmp,Friend
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,MediumBlock,664,1,z,z,m,z,female,square.bmp,Friend
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,FarBlock,966,0,m,z,m,z,female,square.bmp,Stranger
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,MediumBlock,992,1,m,m,m,z,female,triangle.bmp,Friend
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,FarBlock,1265,1,z,z,m,z,female,triangle.bmp,Stranger
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,CloseBlock,871,1,m,m,m,z,female,circle.bmp,Self
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,CloseBlock,1053,0,m,z,m,z,female,circle.bmp,Self
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,MediumBlock,1011,1,m,m,m,z,female,triangle.bmp,Friend
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,CloseBlock,995,1,z,z,m,z,female,triangle.bmp,Self
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,CloseBlock,884,1,z,z,m,z,female,square.bmp,Self
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,MediumBlock,841,1,m,m,m,z,female,triangle.bmp,Friend
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,MediumBlock,1072,1,z,z,m,z,female,circle.bmp,Friend
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,CloseBlock,974,1,z,z,m,z,female,square.bmp,Self
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,CloseBlock,784,1,m,m,m,z,female,circle.bmp,Self
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,FarBlock,3834,1,m,m,m,z,female,square.bmp,Stranger
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,MediumBlock,870,1,m,m,m,z,female,triangle.bmp,Friend
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,CloseBlock,716,1,z,z,m,z,female,triangle.bmp,Self
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,CloseBlock,1096,1,m,m,m,z,female,circle.bmp,Self
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,CloseBlock,1525,1,m,m,m,z,female,circle.bmp,Self
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,FarBlock,1135,0,z,m,m,z,female,circle.bmp,Stranger
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,CloseBlock,1954,1,z,z,m,z,female,square.bmp,Self
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,MediumBlock,956,1,m,m,m,z,female,triangle.bmp,Friend
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,CloseBlock,783,1,m,m,m,z,female,circle.bmp,Self
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,MediumBlock,1209,1,z,z,m,z,female,square.bmp,Friend
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,MediumBlock,944,1,z,z,m,z,female,square.bmp,Friend
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,FarBlock,1027,1,m,m,m,z,female,square.bmp,Stranger
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,FarBlock,915,1,z,z,m,z,female,circle.bmp,Stranger
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,FarBlock,823,1,z,z,m,z,female,circle.bmp,Stranger
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,CloseBlock,783,0,m,z,m,z,female,circle.bmp,Self
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,CloseBlock,752,1,m,m,m,z,female,circle.bmp,Self
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,MediumBlock,891,1,m,m,m,z,female,triangle.bmp,Friend
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,FarBlock,576,1,m,m,m,z,female,square.bmp,Stranger
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,FarBlock,786,0,m,z,m,z,female,square.bmp,Stranger
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,FarBlock,883,1,z,z,m,z,female,circle.bmp,Stranger
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,FarBlock,697,1,m,m,m,z,female,square.bmp,Stranger
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,MediumBlock,774,1,m,m,m,z,female,triangle.bmp,Friend
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,FarBlock,1950,0,m,z,m,z,female,square.bmp,Stranger
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,CloseBlock,848,0,z,m,m,z,female,triangle.bmp,Self
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,MediumBlock,1886,1,z,z,m,z,female,square.bmp,Friend
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,CloseBlock,1019,1,m,m,m,z,female,circle.bmp,Self
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,CloseBlock,1467,1,m,m,m,z,female,circle.bmp,Self
02-19-2017,6408,24,right,Hebrew,UFS,FBbreak1,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,,,,,,m,z,female,,
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,CloseBlock,1973,1,z,z,m,z,female,square.bmp,Self
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,FarBlock,1246,1,m,m,m,z,female,square.bmp,Stranger
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,FarBlock,1204,1,m,m,m,z,female,square.bmp,Stranger
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,FarBlock,813,1,z,z,m,z,female,triangle.bmp,Stranger
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,CloseBlock,1253,1,m,m,m,z,female,circle.bmp,Self
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,FarBlock,1516,1,m,m,m,z,female,square.bmp,Stranger
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,MediumBlock,999,1,m,m,m,z,female,triangle.bmp,Friend
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,MediumBlock,1000,1,m,m,m,z,female,triangle.bmp,Friend
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,MediumBlock,921,1,z,z,m,z,female,square.bmp,Friend
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,MediumBlock,781,1,m,m,m,z,female,triangle.bmp,Friend
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,MediumBlock,791,1,m,m,m,z,female,triangle.bmp,Friend
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,MediumBlock,1551,1,z,z,m,z,female,circle.bmp,Friend
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,MediumBlock,761,1,z,z,m,z,female,circle.bmp,Friend
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,CloseBlock,1107,1,z,z,m,z,female,triangle.bmp,Self
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,FarBlock,1263,1,z,z,m,z,female,circle.bmp,Stranger
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,CloseBlock,853,1,z,z,m,z,female,triangle.bmp,Self
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,MediumBlock,1196,1,m,m,m,z,female,triangle.bmp,Friend
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,MediumBlock,1125,1,m,m,m,z,female,triangle.bmp,Friend
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,FarBlock,1120,1,z,z,m,z,female,triangle.bmp,Stranger
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,FarBlock,732,1,z,z,m,z,female,triangle.bmp,Stranger
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,FarBlock,1288,1,m,m,m,z,female,square.bmp,Stranger
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,FarBlock,861,1,m,m,m,z,female,square.bmp,Stranger
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,FarBlock,1011,1,z,z,m,z,female,circle.bmp,Stranger
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,CloseBlock,1779,1,m,m,m,z,female,circle.bmp,Self
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,CloseBlock,692,1,m,m,m,z,female,circle.bmp,Self
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,CloseBlock,817,1,z,z,m,z,female,square.bmp,Self
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,FarBlock,953,1,z,z,m,z,female,circle.bmp,Stranger
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,CloseBlock,1004,1,z,z,m,z,female,square.bmp,Self
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,CloseBlock,877,1,z,z,m,z,female,square.bmp,Self
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,FarBlock,1058,0,m,z,m,z,female,square.bmp,Stranger
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,FarBlock,1159,1,z,z,m,z,female,triangle.bmp,Stranger
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,MediumBlock,2273,1,z,z,m,z,female,circle.bmp,Friend
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,CloseBlock,1054,1,z,z,m,z,female,triangle.bmp,Self
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,MediumBlock,780,1,z,z,m,z,female,square.bmp,Friend
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,CloseBlock,806,1,m,m,m,z,female,circle.bmp,Self
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,FarBlock,959,1,z,z,m,z,female,triangle.bmp,Stranger
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,MediumBlock,1265,1,m,m,m,z,female,triangle.bmp,Friend
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,CloseBlock,887,1,z,z,m,z,female,triangle.bmp,Self
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,FarBlock,861,1,z,z,m,z,female,triangle.bmp,Stranger
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,CloseBlock,883,1,z,z,m,z,female,square.bmp,Self
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,CloseBlock,840,1,z,z,m,z,female,square.bmp,Self
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,MediumBlock,735,1,m,m,m,z,female,triangle.bmp,Friend
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,CloseBlock,1547,1,m,m,m,z,female,circle.bmp,Self
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,FarBlock,853,1,m,m,m,z,female,square.bmp,Stranger
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,MediumBlock,1212,1,m,m,m,z,female,triangle.bmp,Friend
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,CloseBlock,660,0,z,m,m,z,female,square.bmp,Self
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,CloseBlock,1386,1,m,m,m,z,female,circle.bmp,Self
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,MediumBlock,1051,1,z,z,m,z,female,circle.bmp,Friend
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,CloseBlock,1338,1,z,z,m,z,female,triangle.bmp,Self
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,CloseBlock,876,1,m,m,m,z,female,circle.bmp,Self
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,CloseBlock,786,1,m,m,m,z,female,circle.bmp,Self
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,CloseBlock,635,1,m,m,m,z,female,circle.bmp,Self
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,MediumBlock,811,1,z,z,m,z,female,circle.bmp,Friend
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,MediumBlock,1379,1,z,z,m,z,female,square.bmp,Friend
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,CloseBlock,1316,1,z,z,m,z,female,triangle.bmp,Self
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,CloseBlock,904,1,z,z,m,z,female,triangle.bmp,Self
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,FarBlock,989,1,m,m,m,z,female,square.bmp,Stranger
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,CloseBlock,2335,1,m,m,m,z,female,circle.bmp,Self
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,MediumBlock,905,1,z,z,m,z,female,circle.bmp,Friend
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,FarBlock,958,1,z,z,m,z,female,triangle.bmp,Stranger
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,MediumBlock,864,1,m,m,m,z,female,triangle.bmp,Friend
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,CloseBlock,1078,1,m,m,m,z,female,circle.bmp,Self
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,FarBlock,883,1,z,z,m,z,female,triangle.bmp,Stranger
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,MediumBlock,1465,1,m,m,m,z,female,triangle.bmp,Friend
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,MediumBlock,999,1,m,m,m,z,female,triangle.bmp,Friend
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,CloseBlock,1575,1,z,z,m,z,female,square.bmp,Self
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,MediumBlock,832,1,m,m,m,z,female,triangle.bmp,Friend
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,MediumBlock,936,1,z,z,m,z,female,square.bmp,Friend
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,MediumBlock,826,1,z,z,m,z,female,square.bmp,Friend
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,FarBlock,1906,1,m,m,m,z,female,square.bmp,Stranger
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,MediumBlock,1150,1,z,z,m,z,female,circle.bmp,Friend
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,MediumBlock,776,1,z,z,m,z,female,circle.bmp,Friend
02-19-2017,6408,24,right,Hebrew,UFS,MMProc,circle.bmp,Self,triangle.bmp,Friend,square.bmp,Stranger,MediumBlock,1922,0,z,m,m,z,female,square.bmp,Friend
