"","Subject","Matching","Identity","Session","RT_ms","RT_sec","ACC"
"1506","12","Matching","Friend","1",561,0.561,1
"1507","12","Matching","Friend","1",535,0.535,0
"1508","12","Matching","Friend","1",962,0.962,0
"1509","12","Matching","Friend","1",426,0.426,0
"1510","12","Matching","Friend","2",722,0.722,1
"1511","12","Matching","Friend","2",753,0.753,1
"1512","12","Matching","Friend","2",631,0.631,1
"1513","12","Matching","Friend","2",862,0.862,1
"1514","12","Matching","Friend","2",657,0.657,1
"1515","12","Matching","Friend","2",592,0.592,1
"1516","12","Matching","Friend","2",715,0.715,1
"1517","12","Matching","Friend","2",756,0.756,1
"1518","12","Matching","Friend","2",598,0.598,1
"1519","12","Matching","Friend","2",622,0.622,1
"1520","12","Matching","Friend","2",617,0.617,1
"1521","12","Matching","Friend","2",617,0.617,1
"1522","12","Matching","Friend","2",554,0.554,1
"1523","12","Matching","Friend","2",781,0.781,1
"1524","12","Matching","Friend","2",555,0.555,1
"1525","12","Matching","Friend","2",647,0.647,0
"1526","12","Matching","Friend","2",445,0.445,1
"1527","12","Matching","Friend","2",448,0.448,1
"1528","12","Matching","Friend","2",892,0.892,0
"1529","12","Matching","Friend","2",568,0.568,1
"1530","12","Matching","Friend","2",568,0.568,1
"1531","12","Matching","Friend","2",483,0.483,1
"1532","12","Matching","Friend","2",872,0.872,1
"1533","12","Matching","Friend","2",626,0.626,1
"1534","12","Matching","Friend","2",568,0.568,1
"1535","12","Matching","Friend","2",604,0.604,1
"1536","12","Matching","Friend","2",451,0.451,1
"1537","12","Matching","Friend","2",704,0.704,1
"1538","12","Matching","Friend","2",795,0.795,1
"1539","12","Matching","Friend","2",513,0.513,1
"1540","12","Matching","Friend","2",577,0.577,1
"1541","12","Matching","Friend","2",554,0.554,1
"1542","12","Matching","Friend","2",579,0.579,1
"1543","12","Matching","Friend","2",802,0.802,1
"1544","12","Matching","Friend","2",860,0.86,1
"1545","12","Matching","Friend","2",526,0.526,1
"1546","12","Matching","Friend","2",588,0.588,1
"1547","12","Matching","Friend","2",518,0.518,1
"1548","12","Matching","Stranger","1",920,0.92,0
"1549","12","Matching","Stranger","1",659,0.659,1
"1550","12","Matching","Stranger","1",615,0.615,0
"1551","12","Matching","Stranger","1",530,0.53,1
"1552","12","Matching","Stranger","1",395,0.395,1
"1553","12","Matching","Stranger","1",616,0.616,1
"1554","12","Matching","Stranger","1",536,0.536,1
"1555","12","Matching","Stranger","1",990,0.99,0
"1556","12","Matching","Stranger","1",434,0.434,1
"1557","12","Matching","Stranger","1",518,0.518,1
"1558","12","Matching","Stranger","1",524,0.524,1
"1559","12","Matching","Stranger","1",669,0.669,0
"1560","12","Matching","Stranger","1",580,0.58,1
"1561","12","Matching","Stranger","1",687,0.687,1
"1562","12","Matching","Stranger","1",757,0.757,1
"1563","12","Matching","Stranger","1",543,0.543,0
"1564","12","Matching","Stranger","1",641,0.641,1
"1565","12","Matching","Stranger","1",425,0.425,1
"1566","12","Matching","Stranger","1",526,0.526,1
"1567","12","Matching","Stranger","1",897,0.897,1
"1568","12","Matching","Stranger","1",426,0.426,0
"1569","12","Matching","Stranger","1",749,0.749,0
"1570","12","Matching","Stranger","1",567,0.567,1
"1571","12","Matching","Stranger","1",535,0.535,1
"1572","12","Matching","Stranger","1",508,0.508,0
"1573","12","Matching","Stranger","1",651,0.651,1
"1574","12","Matching","Stranger","1",594,0.594,1
"1575","12","Matching","Stranger","1",819,0.819,1
"1576","12","Matching","Stranger","1",770,0.77,1
"1577","12","Matching","Stranger","1",554,0.554,1
"1578","12","Matching","Stranger","1",800,0.8,1
"1579","12","Matching","Stranger","1",622,0.622,1
"1580","12","Matching","Stranger","1",549,0.549,1
"1581","12","Matching","Stranger","1",622,0.622,0
"1582","12","Matching","Stranger","1",563,0.563,1
"1583","12","Matching","Stranger","1",502,0.502,1
"1584","12","Matching","Stranger","1",522,0.522,1
"1585","12","Matching","Stranger","1",636,0.636,1
"1586","12","Matching","Stranger","2",759,0.759,1
"1587","12","Matching","Stranger","2",820,0.82,1
"1588","12","Matching","Stranger","2",572,0.572,1
"1589","12","Matching","Stranger","2",510,0.51,1
"1590","12","Matching","Stranger","2",663,0.663,1
"1591","12","Matching","Stranger","2",589,0.589,1
"1592","12","Matching","Stranger","2",492,0.492,1
"1593","12","Matching","Stranger","2",741,0.741,1
"1594","12","Matching","Stranger","2",703,0.703,1
"1595","12","Matching","Stranger","2",987,0.987,1
"1596","12","Matching","Stranger","2",688,0.688,1
"1597","12","Matching","Stranger","2",507,0.507,1
"1598","12","Matching","Stranger","2",894,0.894,1
"1599","12","Matching","Stranger","2",506,0.506,1
"1600","12","Matching","Stranger","2",644,0.644,1
"1601","12","Matching","Stranger","2",930,0.93,1
"1602","12","Matching","Stranger","2",617,0.617,1
"1603","12","Matching","Stranger","2",799,0.799,1
"1604","12","Matching","Stranger","2",774,0.774,1
"1605","12","Matching","Stranger","2",869,0.869,0
"1606","12","Matching","Stranger","2",483,0.483,1
"1607","12","Matching","Stranger","2",602,0.602,1
"1608","12","Matching","Stranger","2",574,0.574,1
"1609","12","Matching","Stranger","2",541,0.541,1
"1610","12","Matching","Stranger","2",629,0.629,1
"1611","12","Matching","Stranger","2",520,0.52,1
"1612","12","Matching","Stranger","2",444,0.444,1
"1613","12","Matching","Stranger","2",585,0.585,1
"1614","12","Matching","Stranger","2",519,0.519,1
"1615","12","Matching","Stranger","2",912,0.912,1
"1616","12","Matching","Stranger","2",521,0.521,1
"1617","12","Matching","Stranger","2",997,0.997,1
"1618","12","Matching","Stranger","2",642,0.642,1
"1619","12","Matching","Stranger","2",719,0.719,1
"1620","12","Matching","Stranger","2",586,0.586,1
"1621","12","Matching","Stranger","2",500,0.5,1
"1622","12","Matching","Stranger","2",620,0.62,1
"1623","12","Matching","Stranger","2",754,0.754,1
"1624","12","Matching","Stranger","2",915,0.915,1
"1625","12","Matching","Stranger","2",667,0.667,1
"1626","12","Nonmatching","Self","1",607,0.607,0
"1627","12","Nonmatching","Self","1",573,0.573,1
"1628","12","Nonmatching","Self","1",513,0.513,1
"1629","12","Nonmatching","Self","1",933,0.933,0
"1630","12","Nonmatching","Self","1",558,0.558,1
"1631","12","Nonmatching","Self","1",816,0.816,1
"1632","12","Nonmatching","Self","1",648,0.648,1
"1633","12","Nonmatching","Self","1",503,0.503,1
"1634","12","Nonmatching","Self","1",550,0.55,1
"1635","12","Nonmatching","Self","1",853,0.853,0
"1636","12","Nonmatching","Self","1",574,0.574,1
"1637","12","Nonmatching","Self","1",536,0.536,1
"1638","12","Nonmatching","Self","1",768,0.768,1
"1639","12","Nonmatching","Self","1",414,0.414,0
"1640","12","Nonmatching","Self","1",636,0.636,1
"1641","12","Nonmatching","Self","1",843,0.843,1
"1642","12","Nonmatching","Self","1",560,0.56,1
"1643","12","Nonmatching","Self","1",742,0.742,1
"1644","12","Nonmatching","Self","1",467,0.467,0
"1645","12","Nonmatching","Self","1",671,0.671,1
"1646","12","Nonmatching","Self","1",626,0.626,1
"1647","12","Nonmatching","Self","1",455,0.455,0
"1648","12","Nonmatching","Self","1",633,0.633,1
"1649","12","Nonmatching","Self","1",583,0.583,1
"1650","12","Nonmatching","Self","1",758,0.758,1
"1651","12","Nonmatching","Self","1",568,0.568,0
"1652","12","Nonmatching","Self","1",566,0.566,1
"1653","12","Nonmatching","Self","1",663,0.663,1
"1654","12","Nonmatching","Self","1",825,0.825,1
"1655","12","Nonmatching","Self","1",697,0.697,1
"1656","12","Nonmatching","Self","1",635,0.635,1
"1657","12","Nonmatching","Self","1",450,0.45,0
"1658","12","Nonmatching","Self","1",604,0.604,1
"1659","12","Nonmatching","Self","1",420,0.42,0
"1660","12","Nonmatching","Self","1",669,0.669,1
"1661","12","Nonmatching","Self","1",533,0.533,1
"1662","12","Nonmatching","Self","1",642,0.642,1
"1663","12","Nonmatching","Self","1",535,0.535,1
"1664","12","Nonmatching","Self","1",593,0.593,1
"1665","12","Nonmatching","Self","1",608,0.608,0
"1666","12","Nonmatching","Self","2",772,0.772,1
"1667","12","Nonmatching","Self","2",589,0.589,1
"1668","12","Nonmatching","Self","2",563,0.563,1
"1669","12","Nonmatching","Self","2",493,0.493,1
"1670","12","Nonmatching","Self","2",756,0.756,1
"1671","12","Nonmatching","Self","2",570,0.57,1
"1672","12","Nonmatching","Self","2",627,0.627,1
"1673","12","Nonmatching","Self","2",654,0.654,1
"1674","12","Nonmatching","Self","2",597,0.597,1
"1675","12","Nonmatching","Self","2",538,0.538,1
"1676","12","Nonmatching","Self","2",708,0.708,0
"1677","12","Nonmatching","Self","2",645,0.645,1
"1678","12","Nonmatching","Self","2",605,0.605,1
"1679","12","Nonmatching","Self","2",590,0.59,1
"1680","12","Nonmatching","Self","2",598,0.598,0
"1681","12","Nonmatching","Self","2",839,0.839,1
"1682","12","Nonmatching","Self","2",477,0.477,1
"1683","12","Nonmatching","Self","2",751,0.751,1
"1684","12","Nonmatching","Self","2",580,0.58,1
"1685","12","Nonmatching","Self","2",584,0.584,1
"1686","12","Nonmatching","Self","2",677,0.677,1
"1687","12","Nonmatching","Self","2",515,0.515,0
"1688","12","Nonmatching","Self","2",645,0.645,1
"1689","12","Nonmatching","Self","2",673,0.673,1
"1690","12","Nonmatching","Self","2",791,0.791,1
"1691","12","Nonmatching","Self","2",894,0.894,1
"1692","12","Nonmatching","Self","2",588,0.588,1
"1693","12","Nonmatching","Self","2",709,0.709,1
"1694","12","Nonmatching","Self","2",613,0.613,1
"1695","12","Nonmatching","Self","2",610,0.61,1
"1696","12","Nonmatching","Self","2",618,0.618,1
"1697","12","Nonmatching","Self","2",749,0.749,1
"1698","12","Nonmatching","Self","2",619,0.619,1
"1699","12","Nonmatching","Self","2",649,0.649,1
"1700","12","Nonmatching","Self","2",638,0.638,1
"1701","12","Nonmatching","Self","2",460,0.46,1
"1702","12","Nonmatching","Self","2",611,0.611,1
"1703","12","Nonmatching","Self","2",778,0.778,1
"1704","12","Nonmatching","Self","2",906,0.906,1
"1705","12","Nonmatching","Self","2",715,0.715,1
"1706","12","Nonmatching","Friend","1",641,0.641,1
"1707","12","Nonmatching","Friend","1",443,0.443,1
"1708","12","Nonmatching","Friend","1",754,0.754,1
"1709","12","Nonmatching","Friend","1",813,0.813,0
"1710","12","Nonmatching","Friend","1",481,0.481,1
"1711","12","Nonmatching","Friend","1",879,0.879,0
"1712","12","Nonmatching","Friend","1",604,0.604,1
"1713","12","Nonmatching","Friend","1",543,0.543,1
"1714","12","Nonmatching","Friend","1",750,0.75,1
"1715","12","Nonmatching","Friend","1",697,0.697,1
"1716","12","Nonmatching","Friend","1",609,0.609,1
"1717","12","Nonmatching","Friend","1",602,0.602,1
"1718","12","Nonmatching","Friend","1",698,0.698,1
"1719","12","Nonmatching","Friend","1",598,0.598,1
"1720","12","Nonmatching","Friend","1",886,0.886,0
"1721","12","Nonmatching","Friend","1",542,0.542,1
"1722","12","Nonmatching","Friend","1",410,0.41,0
"1723","12","Nonmatching","Friend","1",775,0.775,1
"1724","12","Nonmatching","Friend","1",926,0.926,1
"1725","12","Nonmatching","Friend","1",764,0.764,0
"1726","12","Nonmatching","Friend","1",561,0.561,0
"1727","12","Nonmatching","Friend","1",579,0.579,1
"1728","12","Nonmatching","Friend","1",856,0.856,0
"1729","12","Nonmatching","Friend","1",916,0.916,0
"1730","12","Nonmatching","Friend","1",559,0.559,1
"1731","12","Nonmatching","Friend","1",616,0.616,1
"1732","12","Nonmatching","Friend","1",677,0.677,1
"1733","12","Nonmatching","Friend","1",740,0.74,1
"1734","12","Nonmatching","Friend","1",687,0.687,1
"1735","12","Nonmatching","Friend","1",677,0.677,1
"1736","12","Nonmatching","Friend","1",538,0.538,1
"1737","12","Nonmatching","Friend","1",677,0.677,0
"1738","12","Nonmatching","Friend","1",964,0.964,1
"1739","12","Nonmatching","Friend","1",570,0.57,1
"1740","12","Nonmatching","Friend","1",510,0.51,1
"1741","12","Nonmatching","Friend","1",486,0.486,1
"1742","12","Nonmatching","Friend","1",608,0.608,1
"1743","12","Nonmatching","Friend","1",770,0.77,1
"1744","12","Nonmatching","Friend","1",821,0.821,1
"1745","12","Nonmatching","Friend","1",792,0.792,1
"1746","12","Nonmatching","Friend","2",623,0.623,1
"1747","12","Nonmatching","Friend","2",633,0.633,1
"1748","12","Nonmatching","Friend","2",873,0.873,0
"1749","12","Nonmatching","Friend","2",947,0.947,1
"1750","12","Nonmatching","Friend","2",694,0.694,1
"1751","12","Nonmatching","Friend","2",583,0.583,1
"1752","12","Nonmatching","Friend","2",595,0.595,1
"1753","12","Nonmatching","Friend","2",822,0.822,1
"1754","12","Nonmatching","Friend","2",617,0.617,1
"1755","12","Nonmatching","Friend","2",730,0.73,1
"1756","12","Nonmatching","Friend","2",520,0.52,1
"1757","12","Nonmatching","Friend","2",709,0.709,1
"1758","12","Nonmatching","Friend","2",736,0.736,1
"1759","12","Nonmatching","Friend","2",814,0.814,1
"1760","12","Nonmatching","Friend","2",875,0.875,0
"1761","12","Nonmatching","Friend","2",886,0.886,1
"1762","12","Nonmatching","Friend","2",573,0.573,1
"1763","12","Nonmatching","Friend","2",665,0.665,0
"1764","12","Nonmatching","Friend","2",646,0.646,1
"1765","12","Nonmatching","Friend","2",489,0.489,1
"1766","12","Nonmatching","Friend","2",925,0.925,1
"1767","12","Nonmatching","Friend","2",616,0.616,1
"1768","12","Nonmatching","Friend","2",731,0.731,1
"1769","12","Nonmatching","Friend","2",621,0.621,1
"1770","12","Nonmatching","Friend","2",811,0.811,1
"1771","12","Nonmatching","Friend","2",729,0.729,1
"1772","12","Nonmatching","Friend","2",610,0.61,1
"1773","12","Nonmatching","Friend","2",802,0.802,1
"1774","12","Nonmatching","Friend","2",800,0.8,1
"1775","12","Nonmatching","Friend","2",765,0.765,1
"1776","12","Nonmatching","Friend","2",856,0.856,1
"1777","12","Nonmatching","Friend","2",645,0.645,1
"1778","12","Nonmatching","Friend","2",841,0.841,1
"1779","12","Nonmatching","Friend","2",929,0.929,0
"1780","12","Nonmatching","Friend","2",781,0.781,1
"1781","12","Nonmatching","Friend","2",911,0.911,1
"1782","12","Nonmatching","Friend","2",702,0.702,1
"1783","12","Nonmatching","Stranger","1",590,0.59,0
"1784","12","Nonmatching","Stranger","1",755,0.755,1
"1785","12","Nonmatching","Stranger","1",549,0.549,1
"1786","12","Nonmatching","Stranger","1",582,0.582,1
"1787","12","Nonmatching","Stranger","1",882,0.882,0
"1788","12","Nonmatching","Stranger","1",853,0.853,1
"1789","12","Nonmatching","Stranger","1",703,0.703,1
"1790","12","Nonmatching","Stranger","1",578,0.578,0
"1791","12","Nonmatching","Stranger","1",517,0.517,0
"1792","12","Nonmatching","Stranger","1",822,0.822,1
"1793","12","Nonmatching","Stranger","1",551,0.551,1
"1794","12","Nonmatching","Stranger","1",818,0.818,1
"1795","12","Nonmatching","Stranger","1",787,0.787,1
"1796","12","Nonmatching","Stranger","1",514,0.514,1
"1797","12","Nonmatching","Stranger","1",513,0.513,1
"1798","12","Nonmatching","Stranger","1",763,0.763,0
"1799","12","Nonmatching","Stranger","1",651,0.651,1
"1800","12","Nonmatching","Stranger","1",712,0.712,1
"1801","12","Nonmatching","Stranger","1",642,0.642,0
"1802","12","Nonmatching","Stranger","1",481,0.481,1
"1803","12","Nonmatching","Stranger","1",552,0.552,1
"1804","12","Nonmatching","Stranger","1",629,0.629,0
"1805","12","Nonmatching","Stranger","1",625,0.625,0
"1806","12","Nonmatching","Stranger","1",644,0.644,1
"1807","12","Nonmatching","Stranger","1",435,0.435,1
"1808","12","Nonmatching","Stranger","1",656,0.656,0
"1809","12","Nonmatching","Stranger","1",714,0.714,1
"1810","12","Nonmatching","Stranger","1",630,0.63,1
"1811","12","Nonmatching","Stranger","1",692,0.692,1
"1812","12","Nonmatching","Stranger","1",542,0.542,1
"1813","12","Nonmatching","Stranger","1",817,0.817,1
"1814","12","Nonmatching","Stranger","1",532,0.532,1
"1815","12","Nonmatching","Stranger","1",497,0.497,1
"1816","12","Nonmatching","Stranger","1",734,0.734,0
"1817","12","Nonmatching","Stranger","1",638,0.638,1
"1818","12","Nonmatching","Stranger","1",737,0.737,0
"1819","12","Nonmatching","Stranger","1",714,0.714,1
"1820","12","Nonmatching","Stranger","1",601,0.601,1
"1821","12","Nonmatching","Stranger","2",557,0.557,1
"1822","12","Nonmatching","Stranger","2",774,0.774,1
"1823","12","Nonmatching","Stranger","2",643,0.643,1
"1824","12","Nonmatching","Stranger","2",877,0.877,1
"1825","12","Nonmatching","Stranger","2",554,0.554,1
"1826","12","Nonmatching","Stranger","2",697,0.697,1
"1827","12","Nonmatching","Stranger","2",766,0.766,1
"1828","12","Nonmatching","Stranger","2",742,0.742,1
"1829","12","Nonmatching","Stranger","2",705,0.705,1
"1830","12","Nonmatching","Stranger","2",710,0.71,1
"1831","12","Nonmatching","Stranger","2",578,0.578,1
"1832","12","Nonmatching","Stranger","2",703,0.703,1
"1833","12","Nonmatching","Stranger","2",700,0.7,1
"1834","12","Nonmatching","Stranger","2",728,0.728,0
"1835","12","Nonmatching","Stranger","2",819,0.819,0
"1836","12","Nonmatching","Stranger","2",591,0.591,1
"1837","12","Nonmatching","Stranger","2",684,0.684,1
"1838","12","Nonmatching","Stranger","2",569,0.569,1
"1839","12","Nonmatching","Stranger","2",678,0.678,1
"1840","12","Nonmatching","Stranger","2",613,0.613,1
"1841","12","Nonmatching","Stranger","2",556,0.556,1
"1842","12","Nonmatching","Stranger","2",819,0.819,1
"1843","12","Nonmatching","Stranger","2",777,0.777,1
"1844","12","Nonmatching","Stranger","2",817,0.817,1
"1845","12","Nonmatching","Stranger","2",671,0.671,1
"1846","12","Nonmatching","Stranger","2",885,0.885,1
"1847","12","Nonmatching","Stranger","2",689,0.689,1
"1848","12","Nonmatching","Stranger","2",534,0.534,1
"1849","12","Nonmatching","Stranger","2",550,0.55,1
"1850","12","Nonmatching","Stranger","2",677,0.677,1
"1851","12","Nonmatching","Stranger","2",703,0.703,1
"1852","12","Nonmatching","Stranger","2",676,0.676,1
"1853","12","Nonmatching","Stranger","2",688,0.688,1
"1854","12","Nonmatching","Stranger","2",728,0.728,1
"1855","12","Nonmatching","Stranger","2",965,0.965,1
"1856","12","Nonmatching","Stranger","2",730,0.73,1
"1857","12","Nonmatching","Stranger","2",972,0.972,1
"1858","13","Matching","Self","1",280,0.28,1
"1859","13","Matching","Self","1",366,0.366,1
"1860","13","Matching","Self","1",287,0.287,1
"1861","13","Matching","Self","1",309,0.309,1
"1862","13","Matching","Self","1",311,0.311,1
"1863","13","Matching","Self","1",207,0.207,1
"1864","13","Matching","Self","1",319,0.319,1
"1865","13","Matching","Self","1",449,0.449,1
"1866","13","Matching","Self","1",324,0.324,1
"1867","13","Matching","Self","1",424,0.424,1
"1868","13","Matching","Self","1",393,0.393,1
"1869","13","Matching","Self","1",427,0.427,1
"1870","13","Matching","Self","1",268,0.268,1
"1871","13","Matching","Self","1",529,0.529,1
"1872","13","Matching","Self","1",449,0.449,1
"1873","13","Matching","Self","1",393,0.393,0
"1874","13","Matching","Self","1",524,0.524,1
"1875","13","Matching","Self","1",314,0.314,0
"1876","13","Matching","Self","1",260,0.26,1
"1877","13","Matching","Self","1",401,0.401,0
"1878","13","Matching","Self","1",355,0.355,1
"1879","13","Matching","Self","1",521,0.521,1
"1880","13","Matching","Self","1",706,0.706,1
"1881","13","Matching","Self","1",466,0.466,1
"1882","13","Matching","Self","1",353,0.353,1
"1883","13","Matching","Self","1",330,0.33,1
"1884","13","Matching","Self","1",970,0.97,1
"1885","13","Matching","Self","1",367,0.367,1
"1886","13","Matching","Self","1",525,0.525,1
"1887","13","Matching","Self","1",330,0.33,1
"1888","13","Matching","Self","1",424,0.424,0
"1889","13","Matching","Self","1",605,0.605,0
"1890","13","Matching","Self","1",271,0.271,1
"1891","13","Matching","Self","1",534,0.534,1
"1892","13","Matching","Self","1",416,0.416,1
"1893","13","Matching","Self","1",364,0.364,1
"1894","13","Matching","Self","1",548,0.548,1
"1895","13","Matching","Self","1",398,0.398,1
"1896","13","Matching","Self","1",424,0.424,1
"1897","13","Matching","Self","1",532,0.532,1
"1898","13","Matching","Self","2",409,0.409,1
"1899","13","Matching","Self","2",254,0.254,1
"1900","13","Matching","Self","2",448,0.448,0
"1901","13","Matching","Self","2",335,0.335,1
"1902","13","Matching","Self","2",341,0.341,1
"1903","13","Matching","Self","2",361,0.361,1
"1904","13","Matching","Self","2",358,0.358,1
"1905","13","Matching","Self","2",286,0.286,0
"1906","13","Matching","Self","2",413,0.413,0
"1907","13","Matching","Self","2",427,0.427,1
"1908","13","Matching","Self","2",321,0.321,1
"1909","13","Matching","Self","2",379,0.379,1
"1910","13","Matching","Self","2",329,0.329,1
"1911","13","Matching","Self","2",534,0.534,1
"1912","13","Matching","Self","2",462,0.462,1
"1913","13","Matching","Self","2",252,0.252,0
"1914","13","Matching","Self","2",760,0.76,0
"1915","13","Matching","Self","2",422,0.422,1
"1916","13","Matching","Self","2",331,0.331,1
"1917","13","Matching","Self","2",353,0.353,1
"1918","13","Matching","Self","2",411,0.411,1
"1919","13","Matching","Self","2",420,0.42,1
"1920","13","Matching","Self","2",417,0.417,1
"1921","13","Matching","Self","2",370,0.37,0
"1922","13","Matching","Self","2",390,0.39,1
"1923","13","Matching","Self","2",377,0.377,0
"1924","13","Matching","Self","2",497,0.497,1
"1925","13","Matching","Self","2",340,0.34,1
"1926","13","Matching","Self","2",603,0.603,1
"1927","13","Matching","Self","2",381,0.381,1
"1928","13","Matching","Self","2",419,0.419,1
"1929","13","Matching","Self","2",335,0.335,1
"1930","13","Matching","Self","2",401,0.401,1
"1931","13","Matching","Self","2",259,0.259,1
"1932","13","Matching","Self","2",394,0.394,1
"1933","13","Matching","Self","2",463,0.463,1
"1934","13","Matching","Self","2",385,0.385,1
"1935","13","Matching","Self","2",355,0.355,1
"1936","13","Matching","Self","2",409,0.409,1
"1937","13","Matching","Self","2",523,0.523,1
"1938","13","Matching","Friend","1",250,0.25,1
"1939","13","Matching","Friend","1",414,0.414,1
"1940","13","Matching","Friend","1",532,0.532,1
"1941","13","Matching","Friend","1",773,0.773,1
"1942","13","Matching","Friend","1",596,0.596,1
"1943","13","Matching","Friend","1",375,0.375,1
"1944","13","Matching","Friend","1",330,0.33,1
"1945","13","Matching","Friend","1",550,0.55,1
"1946","13","Matching","Friend","1",572,0.572,1
"1947","13","Matching","Friend","1",298,0.298,1
"1948","13","Matching","Friend","1",362,0.362,1
"1949","13","Matching","Friend","1",536,0.536,1
"1950","13","Matching","Friend","1",641,0.641,1
"1951","13","Matching","Friend","1",276,0.276,1
"1952","13","Matching","Friend","1",345,0.345,1
"1953","13","Matching","Friend","1",451,0.451,1
"1954","13","Matching","Friend","1",391,0.391,1
"1955","13","Matching","Friend","1",758,0.758,1
"1956","13","Matching","Friend","1",463,0.463,1
"1957","13","Matching","Friend","1",501,0.501,1
"1958","13","Matching","Friend","1",533,0.533,1
"1959","13","Matching","Friend","1",533,0.533,1
"1960","13","Matching","Friend","1",519,0.519,1
"1961","13","Matching","Friend","1",468,0.468,1
"1962","13","Matching","Friend","1",405,0.405,1
"1963","13","Matching","Friend","1",394,0.394,1
"1964","13","Matching","Friend","1",307,0.307,0
"1965","13","Matching","Friend","1",381,0.381,1
"1966","13","Matching","Friend","1",270,0.27,1
"1967","13","Matching","Friend","1",586,0.586,1
"1968","13","Matching","Friend","1",414,0.414,0
"1969","13","Matching","Friend","1",339,0.339,0
"1970","13","Matching","Friend","1",618,0.618,1
"1971","13","Matching","Friend","1",598,0.598,1
"1972","13","Matching","Friend","1",709,0.709,1
"1973","13","Matching","Friend","1",402,0.402,1
"1974","13","Matching","Friend","1",638,0.638,1
"1975","13","Matching","Friend","1",524,0.524,0
"1976","13","Matching","Friend","1",525,0.525,1
"1977","13","Matching","Friend","2",489,0.489,1
"1978","13","Matching","Friend","2",399,0.399,0
"1979","13","Matching","Friend","2",389,0.389,1
"1980","13","Matching","Friend","2",409,0.409,1
"1981","13","Matching","Friend","2",271,0.271,1
"1982","13","Matching","Friend","2",358,0.358,1
"1983","13","Matching","Friend","2",331,0.331,1
"1984","13","Matching","Friend","2",402,0.402,0
"1985","13","Matching","Friend","2",422,0.422,1
"1986","13","Matching","Friend","2",374,0.374,1
"1987","13","Matching","Friend","2",378,0.378,1
"1988","13","Matching","Friend","2",285,0.285,1
"1989","13","Matching","Friend","2",443,0.443,1
"1990","13","Matching","Friend","2",223,0.223,1
"1991","13","Matching","Friend","2",499,0.499,1
"1992","13","Matching","Friend","2",375,0.375,1
"1993","13","Matching","Friend","2",558,0.558,1
"1994","13","Matching","Friend","2",317,0.317,0
"1995","13","Matching","Friend","2",513,0.513,1
"1996","13","Matching","Friend","2",467,0.467,1
"1997","13","Matching","Friend","2",403,0.403,1
"1998","13","Matching","Friend","2",480,0.48,1
"1999","13","Matching","Friend","2",503,0.503,1
"2000","13","Matching","Friend","2",499,0.499,1
"2001","13","Matching","Friend","2",494,0.494,1
"2002","13","Matching","Friend","2",463,0.463,1
"2003","13","Matching","Friend","2",517,0.517,1
"2004","13","Matching","Friend","2",529,0.529,1
"2005","13","Matching","Friend","2",426,0.426,1
"2006","13","Matching","Friend","2",282,0.282,1
"2007","13","Matching","Friend","2",575,0.575,1
"2008","13","Matching","Friend","2",425,0.425,1
"2009","13","Matching","Friend","2",416,0.416,1
"2010","13","Matching","Friend","2",417,0.417,1
"2011","13","Matching","Friend","2",610,0.61,1
"2012","13","Matching","Friend","2",429,0.429,1
"2013","13","Matching","Friend","2",576,0.576,1
"2014","13","Matching","Friend","2",483,0.483,1
"2015","13","Matching","Friend","2",357,0.357,1
"2016","13","Matching","Friend","2",546,0.546,1
"2017","13","Matching","Stranger","1",648,0.648,1
"2018","13","Matching","Stranger","1",255,0.255,1
"2019","13","Matching","Stranger","1",565,0.565,0
"2020","13","Matching","Stranger","1",279,0.279,1
"2021","13","Matching","Stranger","1",471,0.471,1
"2022","13","Matching","Stranger","1",269,0.269,1
"2023","13","Matching","Stranger","1",296,0.296,1
"2024","13","Matching","Stranger","1",291,0.291,1
"2025","13","Matching","Stranger","1",497,0.497,0
"2026","13","Matching","Stranger","1",626,0.626,0
"2027","13","Matching","Stranger","1",557,0.557,1
"2028","13","Matching","Stranger","1",273,0.273,1
"2029","13","Matching","Stranger","1",384,0.384,1
"2030","13","Matching","Stranger","1",304,0.304,1
"2031","13","Matching","Stranger","1",299,0.299,1
"2032","13","Matching","Stranger","1",518,0.518,1
"2033","13","Matching","Stranger","1",549,0.549,1
"2034","13","Matching","Stranger","1",521,0.521,1
"2035","13","Matching","Stranger","1",640,0.64,1
"2036","13","Matching","Stranger","1",469,0.469,1
"2037","13","Matching","Stranger","1",893,0.893,1
"2038","13","Matching","Stranger","1",562,0.562,1
"2039","13","Matching","Stranger","1",590,0.59,1
"2040","13","Matching","Stranger","1",539,0.539,1
"2041","13","Matching","Stranger","1",333,0.333,1
"2042","13","Matching","Stranger","1",528,0.528,0
"2043","13","Matching","Stranger","1",506,0.506,0
"2044","13","Matching","Stranger","1",380,0.38,1
"2045","13","Matching","Stranger","1",757,0.757,1
"2046","13","Matching","Stranger","1",678,0.678,1
"2047","13","Matching","Stranger","1",372,0.372,1
"2048","13","Matching","Stranger","1",244,0.244,1
"2049","13","Matching","Stranger","1",454,0.454,0
"2050","13","Matching","Stranger","1",385,0.385,1
"2051","13","Matching","Stranger","1",315,0.315,1
"2052","13","Matching","Stranger","1",538,0.538,1
"2053","13","Matching","Stranger","1",390,0.39,0
"2054","13","Matching","Stranger","1",236,0.236,1
"2055","13","Matching","Stranger","1",468,0.468,1
"2056","13","Matching","Stranger","1",474,0.474,1
