"","Subject","Matching","Identity","RT_ms","RT_sec","ACC"
"2190",6602,"Matching","Stranger",1389,1.389,1
"2191",6602,"Matching","Stranger",671,0.671,1
"2192",6602,"Matching","Stranger",850,0.85,1
"2193",6602,"Matching","Stranger",1319,1.319,1
"2194",6602,"Matching","Stranger",1056,1.056,1
"2195",6602,"Matching","Stranger",896,0.896,1
"2196",6602,"Matching","Stranger",951,0.951,1
"2197",6602,"Matching","Stranger",878,0.878,1
"2198",6602,"Matching","Stranger",739,0.739,0
"2199",6602,"Matching","Stranger",1035,1.035,1
"2200",6602,"Matching","Stranger",1258,1.258,1
"2201",6602,"Matching","Stranger",1199,1.199,1
"2202",6602,"Matching","Stranger",787,0.787,1
"2203",6602,"Matching","Stranger",1308,1.308,1
"2204",6602,"Matching","Stranger",1472,1.472,1
"2205",6602,"Matching","Stranger",944,0.944,1
"2206",6602,"Matching","Stranger",1414,1.414,1
"2207",6602,"Matching","Stranger",754,0.754,1
"2208",6602,"Matching","Stranger",950,0.95,1
"2209",6602,"Matching","Stranger",1436,1.436,1
"2210",6602,"Matching","Stranger",1350,1.35,1
"2211",6602,"Matching","Stranger",763,0.763,1
"2212",6602,"Matching","Stranger",1061,1.061,1
"2213",6602,"Matching","Stranger",1090,1.09,1
"2214",6602,"Nonmatching","Self",1224,1.224,1
"2215",6602,"Nonmatching","Self",1121,1.121,1
"2216",6602,"Nonmatching","Self",1025,1.025,1
"2217",6602,"Nonmatching","Self",864,0.864,1
"2218",6602,"Nonmatching","Self",919,0.919,1
"2219",6602,"Nonmatching","Self",1244,1.244,1
"2220",6602,"Nonmatching","Self",1026,1.026,1
"2221",6602,"Nonmatching","Self",719,0.719,1
"2222",6602,"Nonmatching","Self",823,0.823,1
"2223",6602,"Nonmatching","Self",1087,1.087,1
"2224",6602,"Nonmatching","Self",1140,1.14,1
"2225",6602,"Nonmatching","Self",1157,1.157,1
"2226",6602,"Nonmatching","Self",947,0.947,1
"2227",6602,"Nonmatching","Self",1217,1.217,1
"2228",6602,"Nonmatching","Self",1019,1.019,1
"2229",6602,"Nonmatching","Self",1111,1.111,1
"2230",6602,"Nonmatching","Self",1247,1.247,1
"2231",6602,"Nonmatching","Self",1121,1.121,1
"2232",6602,"Nonmatching","Self",749,0.749,1
"2233",6602,"Nonmatching","Self",785,0.785,1
"2234",6602,"Nonmatching","Self",1244,1.244,1
"2235",6602,"Nonmatching","Self",1318,1.318,1
"2236",6602,"Nonmatching","Self",975,0.975,1
"2237",6602,"Nonmatching","Self",1280,1.28,1
"2238",6602,"Nonmatching","Self",934,0.934,1
"2239",6602,"Nonmatching","Self",992,0.992,1
"2240",6602,"Nonmatching","Self",1422,1.422,1
"2241",6602,"Nonmatching","Self",1169,1.169,1
"2242",6602,"Nonmatching","Self",913,0.913,1
"2243",6602,"Nonmatching","Self",1306,1.306,1
"2244",6602,"Nonmatching","Self",1197,1.197,1
"2245",6602,"Nonmatching","Self",866,0.866,1
"2246",6602,"Nonmatching","Self",1093,1.093,1
"2247",6602,"Nonmatching","Friend",1379,1.379,1
"2248",6602,"Nonmatching","Friend",1408,1.408,1
"2249",6602,"Nonmatching","Friend",935,0.935,1
"2250",6602,"Nonmatching","Friend",942,0.942,1
"2251",6602,"Nonmatching","Friend",985,0.985,1
"2252",6602,"Nonmatching","Friend",1000,1,1
"2253",6602,"Nonmatching","Friend",1352,1.352,1
"2254",6602,"Nonmatching","Friend",945,0.945,1
"2255",6602,"Nonmatching","Friend",1167,1.167,1
"2256",6602,"Nonmatching","Friend",996,0.996,1
"2257",6602,"Nonmatching","Friend",1070,1.07,1
"2258",6602,"Nonmatching","Friend",1426,1.426,1
"2259",6602,"Nonmatching","Friend",1138,1.138,1
"2260",6602,"Nonmatching","Friend",1332,1.332,1
"2261",6602,"Nonmatching","Friend",976,0.976,1
"2262",6602,"Nonmatching","Friend",1021,1.021,1
"2263",6602,"Nonmatching","Friend",1141,1.141,1
"2264",6602,"Nonmatching","Friend",874,0.874,1
"2265",6602,"Nonmatching","Friend",939,0.939,1
"2266",6602,"Nonmatching","Friend",1287,1.287,1
"2267",6602,"Nonmatching","Friend",983,0.983,1
"2268",6602,"Nonmatching","Friend",1226,1.226,1
"2269",6602,"Nonmatching","Friend",869,0.869,1
"2270",6602,"Nonmatching","Friend",1083,1.083,1
"2271",6602,"Nonmatching","Friend",941,0.941,1
"2272",6602,"Nonmatching","Friend",898,0.898,1
"2273",6602,"Nonmatching","Friend",899,0.899,1
"2274",6602,"Nonmatching","Friend",1064,1.064,1
"2275",6602,"Nonmatching","Friend",1088,1.088,1
"2276",6602,"Nonmatching","Friend",1003,1.003,1
"2277",6602,"Nonmatching","Friend",1366,1.366,1
"2278",6602,"Nonmatching","Friend",1430,1.43,1
"2279",6602,"Nonmatching","Friend",857,0.857,1
"2280",6602,"Nonmatching","Friend",1032,1.032,1
"2281",6602,"Nonmatching","Stranger",1148,1.148,1
"2282",6602,"Nonmatching","Stranger",1360,1.36,1
"2283",6602,"Nonmatching","Stranger",950,0.95,1
"2284",6602,"Nonmatching","Stranger",1088,1.088,1
"2285",6602,"Nonmatching","Stranger",1024,1.024,1
"2286",6602,"Nonmatching","Stranger",704,0.704,1
"2287",6602,"Nonmatching","Stranger",1354,1.354,1
"2288",6602,"Nonmatching","Stranger",1227,1.227,1
"2289",6602,"Nonmatching","Stranger",1408,1.408,1
"2290",6602,"Nonmatching","Stranger",944,0.944,1
"2291",6602,"Nonmatching","Stranger",845,0.845,1
"2292",6602,"Nonmatching","Stranger",958,0.958,1
"2293",6602,"Nonmatching","Stranger",1457,1.457,1
"2294",6602,"Nonmatching","Stranger",925,0.925,1
"2295",6602,"Nonmatching","Stranger",1257,1.257,1
"2296",6602,"Nonmatching","Stranger",736,0.736,1
"2297",6602,"Nonmatching","Stranger",1131,1.131,1
"2298",6602,"Nonmatching","Stranger",1251,1.251,1
"2299",6602,"Nonmatching","Stranger",841,0.841,1
"2300",6602,"Nonmatching","Stranger",1440,1.44,1
"2301",6602,"Nonmatching","Stranger",975,0.975,1
"2302",6602,"Nonmatching","Stranger",1500,1.5,1
"2303",6602,"Nonmatching","Stranger",1281,1.281,1
"2304",6602,"Nonmatching","Stranger",1290,1.29,1
"2305",6602,"Nonmatching","Stranger",1198,1.198,1
"2306",6602,"Nonmatching","Stranger",997,0.997,1
"2307",6602,"Nonmatching","Stranger",1494,1.494,1
"2308",6602,"Nonmatching","Stranger",1058,1.058,1
"2309",6602,"Nonmatching","Stranger",1039,1.039,1
"2310",6602,"Nonmatching","Stranger",982,0.982,1
"2311",6602,"Nonmatching","Stranger",1404,1.404,1
"2312",6602,"Nonmatching","Stranger",939,0.939,1
"2313",6602,"Nonmatching","Stranger",785,0.785,1
"2314",6602,"Nonmatching","Stranger",1096,1.096,1
"2315",6602,"Nonmatching","Stranger",1123,1.123,1
"2316",6602,"Nonmatching","Stranger",1023,1.023,1
"2317",6606,"Matching","Self",1067,1.067,1
"2318",6606,"Matching","Self",1188,1.188,1
"2319",6606,"Matching","Self",884,0.884,1
"2320",6606,"Matching","Self",1226,1.226,1
"2321",6606,"Matching","Self",1101,1.101,1
"2322",6606,"Matching","Self",1138,1.138,1
"2323",6606,"Matching","Self",781,0.781,1
"2324",6606,"Matching","Self",1447,1.447,1
"2325",6606,"Matching","Self",1165,1.165,1
"2326",6606,"Matching","Self",1138,1.138,1
"2327",6606,"Matching","Self",1423,1.423,1
"2328",6606,"Matching","Self",1348,1.348,1
"2329",6606,"Matching","Self",1425,1.425,1
"2330",6606,"Matching","Self",959,0.959,1
"2331",6606,"Matching","Self",1269,1.269,1
