"","Subject","Matching","Identity","RT_ms","RT_sec","ACC"
"127",6201,"Matching","Self",615,0.615,1
"128",6201,"Matching","Self",499,0.499,1
"129",6201,"Matching","Self",480,0.48,1
"130",6201,"Matching","Self",307,0.307,1
"131",6201,"Matching","Self",760,0.76,1
"132",6201,"Matching","Self",329,0.329,1
"133",6201,"Matching","Self",357,0.357,1
"134",6201,"Matching","Self",309,0.309,1
"135",6201,"Matching","Self",730,0.73,1
"136",6201,"Matching","Self",714,0.714,0
"137",6201,"Matching","Self",0,0,0
"138",6201,"Matching","Self",690,0.69,0
"139",6201,"Matching","Self",291,0.291,1
"140",6201,"Matching","Self",600,0.6,1
"141",6201,"Matching","Self",372,0.372,1
"142",6201,"Matching","Self",421,0.421,1
"143",6201,"Matching","Self",681,0.681,1
"144",6201,"Matching","Self",390,0.39,1
"145",6201,"Matching","Self",459,0.459,1
"146",6201,"Matching","Self",0,0,0
"147",6201,"Matching","Self",996,0.996,1
"148",6201,"Matching","Self",385,0.385,1
"149",6201,"Matching","Self",501,0.501,1
"150",6201,"Matching","Self",638,0.638,1
"151",6201,"Matching","Self",364,0.364,1
"152",6201,"Matching","Self",304,0.304,1
"153",6201,"Matching","Self",629,0.629,1
"154",6201,"Matching","Self",617,0.617,0
"155",6201,"Matching","Self",378,0.378,1
"156",6201,"Matching","Self",539,0.539,1
"157",6201,"Matching","Self",308,0.308,1
"158",6201,"Matching","Self",768,0.768,1
"159",6201,"Matching","Self",468,0.468,1
"160",6201,"Matching","Self",522,0.522,1
"161",6201,"Matching","Self",527,0.527,1
"162",6201,"Matching","Self",727,0.727,1
"163",6201,"Matching","Self",964,0.964,1
"164",6201,"Matching","Self",464,0.464,1
"165",6201,"Matching","Self",565,0.565,1
"166",6201,"Matching","Self",0,0,0
"167",6201,"Matching","Self",215,0.215,1
"168",6201,"Matching","Self",171,0.171,0
"169",6201,"Matching","Self",0,0,0
"170",6201,"Matching","Self",0,0,0
"171",6201,"Matching","Self",0,0,0
"172",6201,"Matching","Self",702,0.702,1
"173",6201,"Matching","Self",808,0.808,1
"174",6201,"Matching","Self",564,0.564,1
"175",6201,"Matching","Self",0,0,0
"176",6201,"Matching","Self",529,0.529,1
"177",6201,"Matching","Self",0,0,0
"178",6201,"Matching","Self",645,0.645,1
"179",6201,"Matching","Self",273,0.273,1
"180",6201,"Matching","Self",901,0.901,1
"181",6201,"Matching","Self",305,0.305,1
"182",6201,"Matching","Self",954,0.954,0
"183",6201,"Matching","Self",0,0,0
"184",6201,"Matching","Self",384,0.384,1
"185",6201,"Matching","Self",336,0.336,1
"186",6201,"Matching","Self",740,0.74,0
"187",6201,"Matching","Self",565,0.565,1
"188",6201,"Matching","Self",385,0.385,1
"189",6201,"Matching","Self",687,0.687,1
"190",6201,"Matching","Self",707,0.707,1
"191",6201,"Matching","Self",842,0.842,1
"192",6201,"Matching","Self",295,0.295,1
"193",6201,"Matching","Self",368,0.368,1
"194",6201,"Matching","Self",439,0.439,0
"195",6201,"Matching","Self",484,0.484,1
"196",6201,"Matching","Self",0,0,0
"197",6201,"Matching","Self",0,0,0
"198",6201,"Matching","Self",360,0.36,1
"199",6201,"Matching","Self",584,0.584,1
"200",6201,"Matching","Self",844,0.844,1
"201",6201,"Matching","Self",752,0.752,0
"202",6201,"Matching","Self",117,0.117,1
"203",6201,"Matching","Self",0,0,0
"204",6201,"Matching","Self",933,0.933,1
"205",6201,"Matching","Self",387,0.387,1
"206",6201,"Matching","Self",743,0.743,1
"207",6201,"Matching","Self",0,0,0
"208",6201,"Matching","Self",899,0.899,1
"209",6201,"Matching","Self",742,0.742,0
"210",6201,"Matching","Self",401,0.401,1
"211",6201,"Matching","Self",502,0.502,1
"212",6201,"Matching","Self",0,0,0
"213",6201,"Matching","Self",124,0.124,1
"214",6201,"Matching","Self",488,0.488,1
"215",6201,"Matching","Self",801,0.801,0
"216",6201,"Matching","Self",422,0.422,1
"217",6201,"Matching","Self",507,0.507,1
"218",6201,"Matching","Self",255,0.255,0
"219",6201,"Matching","Self",608,0.608,1
"220",6201,"Matching","Self",945,0.945,1
"221",6201,"Matching","Self",425,0.425,1
"222",6201,"Matching","Self",715,0.715,1
"223",6201,"Matching","Self",347,0.347,1
"224",6201,"Matching","Self",391,0.391,1
"225",6201,"Matching","Self",0,0,0
"226",6201,"Matching","Self",671,0.671,1
"227",6201,"Matching","Self",0,0,0
"228",6201,"Matching","Self",932,0.932,1
"229",6201,"Matching","Self",429,0.429,1
"230",6201,"Matching","Self",0,0,0
"231",6201,"Matching","Self",997,0.997,1
"232",6201,"Matching","Self",947,0.947,1
"233",6201,"Matching","Self",343,0.343,1
"234",6201,"Matching","Self",659,0.659,1
"235",6201,"Matching","Self",861,0.861,1
