"","Subject","Gender","Shape","Label1","Label2","Label3","Origin_Identity","English_Identity","Standarlized_Identity","Matching","Response","RT_ms","RT_sec","ACC"
"731",1005,1,"none","none","You","Dzsdzs","None","None","NonPerson","Matching","m",914,0.914,0
"732",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Matching","z",640,0.64,1
"733",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Matching","z",683,0.683,1
"734",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Matching","x",1499,1.499,0
"735",1005,1,"none","none","You","Dzsdzs","None","None","NonPerson","Matching","m",894,0.894,0
"736",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Nonmatching","z",1142,1.142,0
"737",1005,1,"none","none","You","Dzsdzs","None","None","NonPerson","Nonmatching","m",987,0.987,1
"738",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Nonmatching","m",805,0.805,1
"739",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Matching","z",1114,1.114,1
"740",1005,1,"none","none","You","Dzsdzs","None","None","NonPerson","Nonmatching","m",790,0.79,1
"741",1005,1,"none","none","You","Dzsdzs","None","None","NonPerson","Nonmatching","z",867,0.867,0
"742",1005,1,"none","none","You","Dzsdzs","None","None","NonPerson","Nonmatching","m",731,0.731,1
"743",1005,1,"none","none","You","Dzsdzs","None","None","NonPerson","Nonmatching","m",928,0.928,1
"744",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Matching","z",687,0.687,1
"745",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Matching","z",791,0.791,1
"746",1005,1,"none","none","You","Dzsdzs","None","None","NonPerson","Nonmatching","m",835,0.835,1
"747",1005,1,"none","none","You","Dzsdzs","None","None","NonPerson","Matching","z",1076,1.076,1
"748",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Matching","z",691,0.691,1
"749",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Matching","m",828,0.828,0
"750",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Matching","z",694,0.694,1
"751",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Matching","z",549,0.549,1
"752",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Nonmatching","m",772,0.772,1
"753",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Nonmatching","m",920,0.92,1
"754",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Nonmatching","m",1005,1.005,1
"755",1005,1,"none","none","You","Dzsdzs","None","None","NonPerson","Matching","z",792,0.792,1
"756",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Matching","z",629,0.629,1
"757",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Nonmatching","m",758,0.758,1
"758",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Nonmatching","m",813,0.813,1
"759",1005,1,"none","none","You","Dzsdzs","None","None","NonPerson","Nonmatching","z",910,0.91,0
"760",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Matching","z",534,0.534,1
"761",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Nonmatching","m",1092,1.092,1
"762",1005,1,"none","none","You","Dzsdzs","None","None","NonPerson","Nonmatching","z",1218,1.218,0
"763",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Matching","z",523,0.523,1
"764",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Matching","z",458,0.458,1
"765",1005,1,"none","none","You","Dzsdzs","None","None","NonPerson","Matching","z",517,0.517,1
"766",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Matching","z",1268,1.268,1
"767",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Matching","z",643,0.643,1
"768",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Nonmatching","m",637,0.637,1
"769",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Nonmatching","m",1127,1.127,1
"770",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Nonmatching","m",893,0.893,1
"771",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Nonmatching","m",796,0.796,1
"772",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Nonmatching","m",495,0.495,1
"773",1005,1,"none","none","You","Dzsdzs","None","None","NonPerson","Nonmatching","z",936,0.936,0
"774",1005,1,"none","none","You","Dzsdzs","None","None","NonPerson","Nonmatching","m",766,0.766,1
"775",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Matching","z",922,0.922,1
"776",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Nonmatching","m",913,0.913,1
"777",1005,1,"none","none","You","Dzsdzs","None","None","NonPerson","Matching","z",958,0.958,1
"778",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Nonmatching","m",971,0.971,1
"779",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Nonmatching","m",1127,1.127,1
"780",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Matching","z",595,0.595,1
"781",1005,1,"none","none","You","Dzsdzs","None","None","NonPerson","Matching","z",696,0.696,1
"782",1005,1,"none","none","You","Dzsdzs","None","None","NonPerson","Matching","m",721,0.721,0
"783",1005,1,"none","none","You","Dzsdzs","None","None","NonPerson","Nonmatching","m",831,0.831,1
"784",1005,1,"none","none","You","Dzsdzs","None","None","NonPerson","Nonmatching","m",866,0.866,1
"785",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Matching","z",531,0.531,1
"786",1005,1,"none","none","You","Dzsdzs","None","None","NonPerson","Nonmatching","m",745,0.745,1
"787",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Nonmatching","m",894,0.894,1
"788",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Nonmatching","m",1101,1.101,1
"789",1005,1,"none","none","You","Dzsdzs","None","None","NonPerson","Matching","m",714,0.714,0
"790",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Nonmatching","m",939,0.939,1
"791",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Nonmatching","m",1216,1.216,1
"792",1005,1,"none","none","You","Dzsdzs","None","None","NonPerson","Nonmatching","m",856,0.856,1
"793",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Nonmatching","m",617,0.617,1
"794",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Nonmatching","m",669,0.669,1
"795",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Matching","z",654,0.654,1
"796",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Matching","z",710,0.71,1
"797",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Nonmatching","m",846,0.846,1
"798",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Nonmatching","m",559,0.559,1
"799",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Matching","z",725,0.725,1
"800",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Matching","z",547,0.547,1
"801",1005,1,"none","none","You","Dzsdzs","None","None","NonPerson","Nonmatching","m",914,0.914,1
"802",1005,1,"none","none","You","Dzsdzs","None","None","NonPerson","Matching","z",754,0.754,1
"803",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Matching","z",621,0.621,1
"804",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Matching","z",1170,1.17,1
"805",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Nonmatching","m",667,0.667,1
"806",1005,1,"none","none","You","Dzsdzs","None","None","NonPerson","Matching","m",661,0.661,0
"807",1005,1,"none","none","You","Dzsdzs","None","None","NonPerson","Nonmatching","m",702,0.702,1
"808",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Nonmatching","m",717,0.717,1
"809",1005,1,"none","none","You","Dzsdzs","None","None","NonPerson","Matching","z",789,0.789,1
"810",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Matching","m",687,0.687,0
"811",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Matching","z",727,0.727,1
"812",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Matching","m",1015,1.015,0
"813",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Matching","z",577,0.577,1
"814",1005,1,"none","none","You","Dzsdzs","None","None","NonPerson","Matching","z",1165,1.165,1
"815",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Matching","z",922,0.922,1
"816",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Nonmatching","m",887,0.887,1
"817",1005,1,"none","none","You","Dzsdzs","None","None","NonPerson","Matching","z",719,0.719,1
"818",1005,1,"none","none","You","Dzsdzs","None","None","NonPerson","Matching","z",861,0.861,1
"819",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Nonmatching","z",847,0.847,0
"820",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Nonmatching","m",807,0.807,1
"821",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Matching","z",642,0.642,1
"822",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Matching","z",765,0.765,1
"823",1005,1,"none","none","You","Dzsdzs","None","None","NonPerson","Nonmatching","m",889,0.889,1
"824",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Nonmatching","m",866,0.866,1
"825",1005,1,"none","none","You","Dzsdzs","None","None","NonPerson","Matching","z",1393,1.393,1
"826",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Nonmatching","m",755,0.755,1
"827",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Nonmatching","m",929,0.929,1
"828",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Matching","z",983,0.983,1
"829",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Nonmatching","m",913,0.913,1
"830",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Matching","z",648,0.648,1
"831",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Nonmatching","m",858,0.858,1
"832",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Matching","z",1098,1.098,1
"833",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Nonmatching","m",713,0.713,1
"834",1005,1,"none","none","You","Dzsdzs","None","None","NonPerson","Matching","z",800,0.8,1
"835",1005,1,"none","none","You","Dzsdzs","None","None","NonPerson","Nonmatching","z",1331,1.331,0
"836",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Matching","z",584,0.584,1
"837",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Nonmatching","m",779,0.779,1
"838",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Matching","z",642,0.642,1
"839",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Matching","z",627,0.627,1
"840",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Nonmatching","m",694,0.694,1
"841",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Matching","z",749,0.749,1
"842",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Nonmatching","m",876,0.876,1
"843",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Matching","z",650,0.65,1
"844",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Matching","z",460,0.46,1
"845",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Nonmatching","m",814,0.814,1
"846",1005,1,"none","none","You","Dzsdzs","None","None","NonPerson","Matching","z",761,0.761,1
"847",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Nonmatching","m",766,0.766,1
"848",1005,1,"none","none","You","Dzsdzs","None","None","NonPerson","Matching","z",827,0.827,1
"849",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Matching","z",636,0.636,1
"850",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Matching","z",638,0.638,1
"851",1005,1,"none","none","You","Dzsdzs","None","None","NonPerson","Nonmatching","m",1024,1.024,1
"852",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Nonmatching","m",667,0.667,1
"853",1005,1,"none","none","You","Dzsdzs","None","None","NonPerson","Matching","z",1116,1.116,1
"854",1005,1,"none","none","You","Dzsdzs","None","None","NonPerson","Matching","z",576,0.576,1
"855",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Nonmatching","m",814,0.814,1
"856",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Matching","m",1016,1.016,0
"857",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Matching","z",474,0.474,1
"858",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Matching","z",644,0.644,1
"859",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Nonmatching","m",765,0.765,1
"860",1005,1,"none","none","You","Dzsdzs","None","None","NonPerson","Nonmatching","m",843,0.843,1
"861",1005,1,"none","none","You","Dzsdzs","None","None","NonPerson","Matching","z",1077,1.077,1
"862",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Matching","z",691,0.691,1
"863",1005,1,"none","none","You","Dzsdzs","None","None","NonPerson","Nonmatching","m",610,0.61,1
"864",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Nonmatching","m",784,0.784,1
"865",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Matching","z",652,0.652,1
"866",1005,1,"none","none","You","Dzsdzs","None","None","NonPerson","Nonmatching","m",1180,1.18,1
"867",1005,1,"none","none","You","Dzsdzs","None","None","NonPerson","Nonmatching","m",696,0.696,1
"868",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Nonmatching","m",639,0.639,1
"869",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Nonmatching","m",754,0.754,1
"870",1005,1,"none","none","You","Dzsdzs","None","None","NonPerson","Matching","m",623,0.623,0
"871",1005,1,"none","none","You","Dzsdzs","None","None","NonPerson","Nonmatching","m",833,0.833,1
"872",1005,1,"none","none","You","Dzsdzs","None","None","NonPerson","Matching","z",874,0.874,1
"873",1005,1,"none","none","You","Dzsdzs","None","None","NonPerson","Matching","z",682,0.682,1
"874",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Nonmatching","m",794,0.794,1
"875",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Nonmatching","m",799,0.799,1
"876",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Nonmatching","m",817,0.817,1
"877",1005,1,"none","none","You","Dzsdzs","None","None","NonPerson","Matching","z",1083,1.083,1
"878",1005,1,"none","none","You","Dzsdzs","None","None","NonPerson","Matching","z",802,0.802,1
"879",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Matching","z",957,0.957,1
"880",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Nonmatching","m",698,0.698,1
"881",1005,1,"none","none","You","Dzsdzs","None","None","NonPerson","Matching","z",882,0.882,1
"882",1005,1,"none","none","You","Dzsdzs","None","None","NonPerson","Matching","z",697,0.697,1
"883",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Nonmatching","m",984,0.984,1
"884",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Nonmatching","m",1011,1.011,1
"885",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Nonmatching","m",982,0.982,1
"886",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Matching","z",697,0.697,1
"887",1005,1,"none","none","You","Dzsdzs","None","None","NonPerson","Matching","z",745,0.745,1
"888",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Nonmatching","m",840,0.84,1
"889",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Matching","z",562,0.562,1
"890",1005,1,"none","none","You","Dzsdzs","None","None","NonPerson","Matching","z",878,0.878,1
"891",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Matching","z",918,0.918,1
"892",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Matching","z",740,0.74,1
"893",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Nonmatching","m",778,0.778,1
"894",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Matching","z",639,0.639,1
"895",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Nonmatching","m",713,0.713,1
"896",1005,1,"none","none","You","Dzsdzs","None","None","NonPerson","Nonmatching","m",735,0.735,1
"897",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Nonmatching","m",959,0.959,1
"898",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Nonmatching","m",1394,1.394,1
"899",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Matching","z",676,0.676,1
"900",1005,1,"none","none","You","Dzsdzs","None","None","NonPerson","Nonmatching","m",836,0.836,1
"901",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Nonmatching","m",743,0.743,1
"902",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Nonmatching","m",1140,1.14,1
"903",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Nonmatching","x",1500,1.5,0
"904",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Nonmatching","z",556,0.556,0
"905",1005,1,"none","none","You","Dzsdzs","None","None","NonPerson","Nonmatching","m",786,0.786,1
"906",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Matching","m",1446,1.446,0
"907",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Matching","z",591,0.591,1
"908",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Matching","z",714,0.714,1
"909",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Nonmatching","m",625,0.625,1
"910",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Matching","z",701,0.701,1
"911",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Matching","z",691,0.691,1
"912",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Matching","m",852,0.852,0
"913",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Nonmatching","m",700,0.7,1
"914",1005,1,"none","none","You","Dzsdzs","None","None","NonPerson","Matching","z",757,0.757,1
"915",1005,1,"none","none","You","Dzsdzs","None","None","NonPerson","Nonmatching","m",873,0.873,1
"916",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Matching","z",593,0.593,1
"917",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Matching","z",638,0.638,1
"918",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Nonmatching","m",824,0.824,1
"919",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Matching","z",705,0.705,1
"920",1005,1,"none","none","You","Dzsdzs","None","None","NonPerson","Matching","z",704,0.704,1
"921",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Nonmatching","m",864,0.864,1
"922",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Matching","z",1361,1.361,1
"923",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Nonmatching","m",861,0.861,1
"924",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Nonmatching","m",798,0.798,1
"925",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Nonmatching","z",1159,1.159,0
"926",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Nonmatching","m",916,0.916,1
"927",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Nonmatching","m",857,0.857,1
"928",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Matching","z",1042,1.042,1
"929",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Matching","m",1244,1.244,0
"930",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Matching","z",1116,1.116,1
"931",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Nonmatching","m",658,0.658,1
"932",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Matching","z",604,0.604,1
"933",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Nonmatching","m",855,0.855,1
"934",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Nonmatching","z",1304,1.304,0
"935",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Nonmatching","m",693,0.693,1
"936",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Matching","z",580,0.58,1
"937",1005,1,"none","none","You","Dzsdzs","None","None","NonPerson","Matching","z",747,0.747,1
"938",1005,1,"none","none","You","Dzsdzs","None","None","NonPerson","Nonmatching","m",928,0.928,1
"939",1005,1,"none","none","You","Dzsdzs","None","None","NonPerson","Nonmatching","m",743,0.743,1
"940",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Matching","z",723,0.723,1
"941",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Matching","z",842,0.842,1
"942",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Nonmatching","m",635,0.635,1
"943",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Matching","z",654,0.654,1
"944",1005,1,"none","none","You","Dzsdzs","None","None","NonPerson","Nonmatching","m",783,0.783,1
"945",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Nonmatching","m",714,0.714,1
"946",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Matching","z",601,0.601,1
"947",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Nonmatching","m",725,0.725,1
"948",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Matching","z",643,0.643,1
"949",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Nonmatching","m",606,0.606,1
"950",1005,1,"none","none","You","Dzsdzs","None","None","NonPerson","Nonmatching","m",602,0.602,1
"951",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Nonmatching","m",908,0.908,1
"952",1005,1,"none","none","You","Dzsdzs","None","None","NonPerson","Nonmatching","m",755,0.755,1
"953",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Nonmatching","z",1000,1,0
"954",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Nonmatching","m",579,0.579,1
"955",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Matching","z",856,0.856,1
"956",1005,1,"none","none","You","Dzsdzs","None","None","NonPerson","Nonmatching","m",721,0.721,1
"957",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Nonmatching","m",719,0.719,1
"958",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Matching","z",534,0.534,1
"959",1005,1,"none","none","You","Dzsdzs","None","None","NonPerson","Matching","m",1012,1.012,0
"960",1005,1,"none","none","You","Dzsdzs","None","None","NonPerson","Nonmatching","m",629,0.629,1
"961",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Nonmatching","m",1463,1.463,1
"962",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Matching","z",446,0.446,1
"963",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Nonmatching","m",696,0.696,1
"964",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Nonmatching","m",751,0.751,1
"965",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Nonmatching","m",588,0.588,1
"966",1005,1,"none","none","You","Dzsdzs","None","None","NonPerson","Matching","z",920,0.92,1
"967",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Matching","z",776,0.776,1
"968",1005,1,"none","none","You","Dzsdzs","None","None","NonPerson","Nonmatching","m",659,0.659,1
"969",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Nonmatching","m",668,0.668,1
"970",1005,1,"none","none","You","Dzsdzs","None","None","NonPerson","Nonmatching","m",470,0.47,1
"971",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Matching","z",664,0.664,1
"972",1005,1,"none","none","You","Dzsdzs","None","None","NonPerson","Nonmatching","m",1072,1.072,1
"973",1005,1,"none","none","You","Dzsdzs","None","None","NonPerson","Nonmatching","m",759,0.759,1
"974",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Nonmatching","m",838,0.838,1
"975",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Nonmatching","m",735,0.735,1
"976",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Matching","z",844,0.844,1
"977",1005,1,"none","none","You","Dzsdzs","None","None","NonPerson","Matching","z",821,0.821,1
"978",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Matching","z",736,0.736,1
"979",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Matching","z",725,0.725,1
"980",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Nonmatching","m",747,0.747,1
"981",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Matching","z",706,0.706,1
"982",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Nonmatching","m",690,0.69,1
"983",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Nonmatching","m",713,0.713,1
"984",1005,1,"none","none","You","Dzsdzs","None","None","NonPerson","Nonmatching","m",743,0.743,1
"985",1005,1,"none","none","You","Dzsdzs","None","None","NonPerson","Matching","z",654,0.654,1
"986",1005,1,"none","none","You","Dzsdzs","None","None","NonPerson","Nonmatching","m",926,0.926,1
"987",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Nonmatching","m",895,0.895,1
"988",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Matching","z",542,0.542,1
"989",1005,1,"none","none","You","Dzsdzs","None","None","NonPerson","Nonmatching","m",588,0.588,1
"990",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Nonmatching","m",688,0.688,1
"991",1005,1,"none","none","You","Dzsdzs","None","None","NonPerson","Matching","m",569,0.569,0
"992",1005,1,"none","none","You","Dzsdzs","None","None","NonPerson","Nonmatching","m",726,0.726,1
"993",1005,1,"none","none","You","Dzsdzs","None","None","NonPerson","Matching","z",716,0.716,1
"994",1005,1,"none","none","You","Dzsdzs","None","None","NonPerson","Nonmatching","m",674,0.674,1
"995",1005,1,"none","none","You","Dzsdzs","None","None","NonPerson","Matching","z",699,0.699,1
"996",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Matching","z",602,0.602,1
"997",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Matching","z",661,0.661,1
"998",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Matching","m",719,0.719,0
"999",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Nonmatching","m",758,0.758,1
"1000",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Nonmatching","m",1259,1.259,1
"1001",1005,1,"Dzsdzs","none","You","Dzsdzs","Friend","Friend","Close","Matching","z",722,0.722,1
"1002",1005,1,"none","none","You","Dzsdzs","None","None","NonPerson","Nonmatching","m",873,0.873,1
"1003",1005,1,"You","none","You","Dzsdzs","Self","Self","Self","Nonmatching","m",785,0.785,1
