"","Subject","Age","Gender","Handedness","Shape","Label","Matching","Identity","Response","RT_ms","RT_sec","ACC"
"2758",37,22,"female","right","T.bmp","高兴","Nonmatching","中性",1,546,0.546,0
"2759",37,22,"female","right","S.bmp","中性","Nonmatching","高兴",1,437,0.437,0
"2760",37,22,"female","right","T.bmp","高兴","Nonmatching","中性",1,535,0.535,0
"2761",37,22,"female","right","S.bmp","中性","Nonmatching","高兴",1,420,0.42,0
"2762",37,22,"female","right","S.bmp","中性","Nonmatching","高兴",1,791,0.791,0
"2763",37,22,"female","right","T.bmp","高兴","Nonmatching","中性",NA,0,0,0
"2764",37,22,"female","right","T.bmp","高兴","Nonmatching","中性",1,449,0.449,0
"2765",38,24,"male","right","C.bmp","高兴","Matching","高兴",NA,0,0,0
"2766",38,24,"male","right","T.bmp","中性","Matching","中性",NA,0,0,0
"2767",38,24,"male","right","C.bmp","高兴","Matching","高兴",NA,0,0,0
"2768",38,24,"male","right","T.bmp","中性","Matching","中性",NA,0,0,0
"2769",38,24,"male","right","T.bmp","中性","Matching","中性",2,525,0.525,1
"2770",38,24,"male","right","C.bmp","高兴","Matching","高兴",2,423,0.423,1
"2771",38,24,"male","right","T.bmp","中性","Matching","中性",1,1093,1.093,0
"2772",38,24,"male","right","C.bmp","高兴","Matching","高兴",NA,0,0,0
"2773",38,24,"male","right","C.bmp","高兴","Matching","高兴",1,966,0.966,0
"2774",38,24,"male","right","T.bmp","中性","Matching","中性",1,457,0.457,0
"2775",38,24,"male","right","C.bmp","高兴","Matching","高兴",1,328,0.328,0
"2776",38,24,"male","right","T.bmp","中性","Matching","中性",2,348,0.348,1
"2777",38,24,"male","right","T.bmp","中性","Matching","中性",NA,0,0,0
"2778",38,24,"male","right","C.bmp","高兴","Matching","高兴",NA,0,0,0
"2779",38,24,"male","right","T.bmp","中性","Matching","中性",1,803,0.803,0
"2780",38,24,"male","right","T.bmp","中性","Matching","中性",1,685,0.685,0
"2781",38,24,"male","right","T.bmp","中性","Matching","中性",2,503,0.503,1
"2782",38,24,"male","right","C.bmp","高兴","Matching","高兴",1,721,0.721,0
"2783",38,24,"male","right","T.bmp","中性","Matching","中性",2,467,0.467,1
"2784",38,24,"male","right","C.bmp","高兴","Matching","高兴",2,310,0.31,1
"2785",38,24,"male","right","C.bmp","高兴","Matching","高兴",NA,0,0,0
"2786",38,24,"male","right","C.bmp","高兴","Matching","高兴",2,270,0.27,1
"2787",38,24,"male","right","C.bmp","高兴","Matching","高兴",2,225,0.225,1
"2788",38,24,"male","right","T.bmp","中性","Matching","中性",2,170,0.17,1
"2789",38,24,"male","right","C.bmp","高兴","Matching","高兴",2,139,0.139,1
"2790",38,24,"male","right","T.bmp","中性","Matching","中性",1,160,0.16,0
"2791",38,24,"male","right","T.bmp","中性","Matching","中性",1,204,0.204,0
"2792",38,24,"male","right","C.bmp","高兴","Matching","高兴",NA,0,0,0
"2793",38,24,"male","right","T.bmp","中性","Matching","中性",2,16,0.016,1
"2794",38,24,"male","right","C.bmp","高兴","Matching","高兴",1,298,0.298,0
"2795",38,24,"male","right","C.bmp","高兴","Matching","高兴",2,243,0.243,1
"2796",38,24,"male","right","C.bmp","高兴","Matching","高兴",1,215,0.215,0
"2797",38,24,"male","right","C.bmp","高兴","Matching","高兴",2,181,0.181,1
"2798",38,24,"male","right","T.bmp","中性","Matching","中性",1,226,0.226,0
"2799",38,24,"male","right","T.bmp","中性","Matching","中性",2,203,0.203,1
"2800",38,24,"male","right","C.bmp","高兴","Matching","高兴",1,221,0.221,0
"2801",38,24,"male","right","T.bmp","中性","Matching","中性",2,199,0.199,1
"2802",38,24,"male","right","T.bmp","中性","Matching","中性",2,233,0.233,1
"2803",38,24,"male","right","C.bmp","高兴","Matching","高兴",2,211,0.211,1
"2804",38,24,"male","right","C.bmp","高兴","Matching","高兴",2,285,0.285,1
"2805",38,24,"male","right","T.bmp","中性","Matching","中性",1,306,0.306,0
"2806",38,24,"male","right","T.bmp","中性","Matching","中性",2,204,0.204,1
"2807",38,24,"male","right","T.bmp","中性","Matching","中性",1,182,0.182,0
"2808",38,24,"male","right","T.bmp","中性","Matching","中性",2,200,0.2,1
"2809",38,24,"male","right","C.bmp","高兴","Matching","高兴",1,210,0.21,0
"2810",38,24,"male","right","C.bmp","高兴","Matching","高兴",2,28,0.028,1
"2811",38,24,"male","right","C.bmp","高兴","Matching","高兴",1,38,0.038,0
"2812",38,24,"male","right","T.bmp","中性","Matching","中性",1,237,0.237,0
"2813",38,24,"male","right","T.bmp","中性","Matching","中性",2,135,0.135,1
"2814",38,24,"male","right","C.bmp","高兴","Matching","高兴",1,129,0.129,0
"2815",38,24,"male","right","T.bmp","中性","Matching","中性",2,747,0.747,1
"2816",38,24,"male","right","T.bmp","中性","Matching","中性",1,277,0.277,0
"2817",38,24,"male","right","C.bmp","高兴","Matching","高兴",2,151,0.151,1
"2818",38,24,"male","right","C.bmp","高兴","Matching","高兴",1,227,0.227,0
"2819",38,24,"male","right","C.bmp","高兴","Matching","高兴",2,69,0.069,1
"2820",38,24,"male","right","T.bmp","中性","Matching","中性",2,184,0.184,1
"2821",38,24,"male","right","T.bmp","中性","Matching","中性",2,170,0.17,1
"2822",38,24,"male","right","C.bmp","高兴","Matching","高兴",1,246,0.246,0
"2823",38,24,"male","right","T.bmp","中性","Matching","中性",2,184,0.184,1
"2824",38,24,"male","right","C.bmp","高兴","Matching","高兴",2,207,0.207,1
"2825",38,24,"male","right","T.bmp","中性","Matching","中性",1,161,0.161,0
"2826",38,24,"male","right","C.bmp","高兴","Matching","高兴",2,147,0.147,1
"2827",38,24,"male","right","C.bmp","高兴","Matching","高兴",1,294,0.294,0
"2828",38,24,"male","right","C.bmp","高兴","Matching","高兴",1,200,0.2,0
"2829",38,24,"male","right","C.bmp","高兴","Matching","高兴",2,146,0.146,1
"2830",38,24,"male","right","T.bmp","中性","Matching","中性",2,172,0.172,1
"2831",38,24,"male","right","T.bmp","中性","Matching","中性",1,127,0.127,0
"2832",38,24,"male","right","T.bmp","中性","Matching","中性",2,117,0.117,1
"2833",38,24,"male","right","T.bmp","中性","Matching","中性",2,271,0.271,1
"2834",38,24,"male","right","T.bmp","中性","Matching","中性",1,273,0.273,0
"2835",38,24,"male","right","T.bmp","中性","Matching","中性",1,214,0.214,0
"2836",38,24,"male","right","C.bmp","高兴","Matching","高兴",1,64,0.064,0
"2837",38,24,"male","right","C.bmp","高兴","Matching","高兴",2,26,0.026,1
"2838",38,24,"male","right","C.bmp","高兴","Matching","高兴",2,140,0.14,1
"2839",38,24,"male","right","T.bmp","中性","Matching","中性",NA,0,0,0
"2840",38,24,"male","right","C.bmp","高兴","Matching","高兴",2,328,0.328,1
"2841",38,24,"male","right","C.bmp","高兴","Matching","高兴",1,356,0.356,0
"2842",38,24,"male","right","T.bmp","中性","Matching","中性",1,294,0.294,0
"2843",38,24,"male","right","T.bmp","中性","Matching","中性",1,224,0.224,0
"2844",38,24,"male","right","T.bmp","中性","Matching","中性",2,212,0.212,1
"2845",38,24,"male","right","T.bmp","中性","Matching","中性",1,198,0.198,0
"2846",38,24,"male","right","C.bmp","高兴","Matching","高兴",2,224,0.224,1
"2847",38,24,"male","right","T.bmp","中性","Matching","中性",2,149,0.149,1
"2848",38,24,"male","right","C.bmp","高兴","Matching","高兴",1,199,0.199,0
"2849",38,24,"male","right","C.bmp","高兴","Matching","高兴",2,195,0.195,1
"2850",38,24,"male","right","C.bmp","高兴","Matching","高兴",2,165,0.165,1
"2851",38,24,"male","right","T.bmp","高兴","Nonmatching","中性",NA,0,0,0
"2852",38,24,"male","right","C.bmp","中性","Nonmatching","高兴",NA,0,0,0
"2853",38,24,"male","right","T.bmp","高兴","Nonmatching","中性",NA,0,0,0
"2854",38,24,"male","right","C.bmp","中性","Nonmatching","高兴",NA,0,0,0
"2855",38,24,"male","right","T.bmp","高兴","Nonmatching","中性",NA,0,0,0
"2856",38,24,"male","right","C.bmp","中性","Nonmatching","高兴",2,401,0.401,0
"2857",38,24,"male","right","T.bmp","高兴","Nonmatching","中性",2,762,0.762,0
"2858",38,24,"male","right","C.bmp","中性","Nonmatching","高兴",1,396,0.396,1
"2859",38,24,"male","right","T.bmp","高兴","Nonmatching","中性",NA,0,0,0
"2860",38,24,"male","right","C.bmp","中性","Nonmatching","高兴",2,711,0.711,0
"2861",38,24,"male","right","C.bmp","中性","Nonmatching","高兴",1,302,0.302,1
"2862",38,24,"male","right","T.bmp","高兴","Nonmatching","中性",2,338,0.338,0
"2863",38,24,"male","right","T.bmp","高兴","Nonmatching","中性",NA,0,0,0
"2864",38,24,"male","right","C.bmp","中性","Nonmatching","高兴",NA,0,0,0
"2865",38,24,"male","right","T.bmp","高兴","Nonmatching","中性",2,256,0.256,0
"2866",38,24,"male","right","C.bmp","中性","Nonmatching","高兴",1,330,0.33,1
"2867",38,24,"male","right","C.bmp","中性","Nonmatching","高兴",2,198,0.198,0
"2868",38,24,"male","right","T.bmp","高兴","Nonmatching","中性",2,154,0.154,0
"2869",38,24,"male","right","C.bmp","中性","Nonmatching","高兴",2,277,0.277,0
"2870",38,24,"male","right","C.bmp","中性","Nonmatching","高兴",2,185,0.185,0
"2871",38,24,"male","right","T.bmp","高兴","Nonmatching","中性",2,235,0.235,0
"2872",38,24,"male","right","T.bmp","高兴","Nonmatching","中性",1,255,0.255,1
"2873",38,24,"male","right","T.bmp","高兴","Nonmatching","中性",2,215,0.215,0
"2874",38,24,"male","right","C.bmp","中性","Nonmatching","高兴",2,353,0.353,0
"2875",38,24,"male","right","T.bmp","高兴","Nonmatching","中性",2,307,0.307,0
"2876",38,24,"male","right","C.bmp","中性","Nonmatching","高兴",2,218,0.218,0
"2877",38,24,"male","right","C.bmp","中性","Nonmatching","高兴",2,121,0.121,0
"2878",38,24,"male","right","T.bmp","高兴","Nonmatching","中性",2,212,0.212,0
"2879",38,24,"male","right","C.bmp","中性","Nonmatching","高兴",1,226,0.226,1
"2880",38,24,"male","right","T.bmp","高兴","Nonmatching","中性",2,204,0.204,0
"2881",38,24,"male","right","T.bmp","高兴","Nonmatching","中性",2,278,0.278,0
"2882",38,24,"male","right","C.bmp","中性","Nonmatching","高兴",2,89,0.089,0
"2883",38,24,"male","right","T.bmp","高兴","Nonmatching","中性",1,171,0.171,1
"2884",38,24,"male","right","C.bmp","中性","Nonmatching","高兴",2,203,0.203,0
"2885",38,24,"male","right","C.bmp","中性","Nonmatching","高兴",2,274,0.274,0
"2886",38,24,"male","right","T.bmp","高兴","Nonmatching","中性",2,226,0.226,0
"2887",38,24,"male","right","C.bmp","中性","Nonmatching","高兴",2,218,0.218,0
"2888",38,24,"male","right","T.bmp","高兴","Nonmatching","中性",1,409,0.409,1
"2889",39,20,"male","right","D.bmp","中性","Matching","中性",1,960,0.96,1
"2890",39,20,"male","right","C.bmp","高兴","Matching","高兴",1,738,0.738,1
"2891",39,20,"male","right","D.bmp","中性","Matching","中性",1,975,0.975,1
"2892",39,20,"male","right","C.bmp","高兴","Matching","高兴",1,498,0.498,1
"2893",39,20,"male","right","C.bmp","高兴","Matching","高兴",1,507,0.507,1
"2894",39,20,"male","right","C.bmp","高兴","Matching","高兴",1,453,0.453,1
"2895",39,20,"male","right","C.bmp","高兴","Matching","高兴",1,439,0.439,1
"2896",39,20,"male","right","D.bmp","中性","Matching","中性",2,628,0.628,0
"2897",39,20,"male","right","D.bmp","中性","Matching","中性",1,782,0.782,1
"2898",39,20,"male","right","D.bmp","中性","Matching","中性",NA,0,0,0
"2899",39,20,"male","right","C.bmp","高兴","Matching","高兴",1,653,0.653,1
"2900",39,20,"male","right","D.bmp","中性","Matching","中性",NA,0,0,0
"2901",39,20,"male","right","C.bmp","高兴","Matching","高兴",1,644,0.644,1
"2902",39,20,"male","right","D.bmp","中性","Matching","中性",2,998,0.998,0
"2903",39,20,"male","right","D.bmp","中性","Matching","中性",1,816,0.816,1
"2904",39,20,"male","right","C.bmp","高兴","Matching","高兴",1,554,0.554,1
"2905",39,20,"male","right","D.bmp","中性","Matching","中性",1,828,0.828,1
"2906",39,20,"male","right","C.bmp","高兴","Matching","高兴",1,629,0.629,1
"2907",39,20,"male","right","C.bmp","高兴","Matching","高兴",1,535,0.535,1
"2908",39,20,"male","right","D.bmp","中性","Matching","中性",1,937,0.937,1
"2909",39,20,"male","right","C.bmp","高兴","Matching","高兴",1,651,0.651,1
"2910",39,20,"male","right","D.bmp","中性","Matching","中性",1,813,0.813,1
"2911",39,20,"male","right","C.bmp","高兴","Matching","高兴",1,663,0.663,1
"2912",39,20,"male","right","D.bmp","中性","Matching","中性",1,673,0.673,1
"2913",39,20,"male","right","D.bmp","中性","Matching","中性",1,411,0.411,1
"2914",39,20,"male","right","C.bmp","高兴","Matching","高兴",1,589,0.589,1
"2915",39,20,"male","right","D.bmp","中性","Matching","中性",1,1033,1.033,1
"2916",39,20,"male","right","D.bmp","中性","Matching","中性",1,875,0.875,1
"2917",39,20,"male","right","D.bmp","中性","Matching","中性",1,630,0.63,1
"2918",39,20,"male","right","C.bmp","高兴","Matching","高兴",1,648,0.648,1
"2919",39,20,"male","right","D.bmp","中性","Matching","中性",1,906,0.906,1
"2920",39,20,"male","right","D.bmp","中性","Matching","中性",1,1028,1.028,1
"2921",39,20,"male","right","C.bmp","高兴","Matching","高兴",1,808,0.808,1
"2922",39,20,"male","right","C.bmp","高兴","Matching","高兴",1,701,0.701,1
"2923",39,20,"male","right","C.bmp","高兴","Matching","高兴",1,575,0.575,1
"2924",39,20,"male","right","C.bmp","高兴","Matching","高兴",1,625,0.625,1
"2925",39,20,"male","right","C.bmp","高兴","Matching","高兴",1,427,0.427,1
"2926",39,20,"male","right","D.bmp","中性","Matching","中性",2,605,0.605,0
"2927",39,20,"male","right","D.bmp","中性","Matching","中性",1,853,0.853,1
"2928",39,20,"male","right","C.bmp","高兴","Matching","高兴",1,625,0.625,1
"2929",39,20,"male","right","D.bmp","中性","Matching","中性",1,875,0.875,1
"2930",39,20,"male","right","C.bmp","高兴","Matching","高兴",1,672,0.672,1
"2931",39,20,"male","right","D.bmp","中性","Matching","中性",1,1050,1.05,1
"2932",39,20,"male","right","C.bmp","高兴","Matching","高兴",1,660,0.66,1
"2933",39,20,"male","right","C.bmp","高兴","Matching","高兴",1,694,0.694,1
"2934",39,20,"male","right","C.bmp","高兴","Matching","高兴",1,504,0.504,1
"2935",39,20,"male","right","D.bmp","中性","Matching","中性",2,617,0.617,0
"2936",39,20,"male","right","C.bmp","高兴","Matching","高兴",1,517,0.517,1
"2937",39,20,"male","right","D.bmp","中性","Matching","中性",1,912,0.912,1
"2938",39,20,"male","right","D.bmp","中性","Matching","中性",1,738,0.738,1
"2939",39,20,"male","right","D.bmp","中性","Matching","中性",1,436,0.436,1
"2940",39,20,"male","right","C.bmp","高兴","Matching","高兴",1,718,0.718,1
"2941",39,20,"male","right","C.bmp","高兴","Matching","高兴",1,528,0.528,1
"2942",39,20,"male","right","C.bmp","高兴","Matching","高兴",1,419,0.419,1
"2943",39,20,"male","right","C.bmp","高兴","Matching","高兴",1,525,0.525,1
"2944",39,20,"male","right","D.bmp","中性","Matching","中性",1,743,0.743,1
"2945",39,20,"male","right","C.bmp","高兴","Matching","高兴",1,649,0.649,1
"2946",39,20,"male","right","C.bmp","高兴","Matching","高兴",1,618,0.618,1
"2947",39,20,"male","right","D.bmp","中性","Matching","中性",1,796,0.796,1
"2948",39,20,"male","right","D.bmp","中性","Matching","中性",NA,0,0,0
"2949",39,20,"male","right","D.bmp","中性","Matching","中性",1,938,0.938,1
"2950",39,20,"male","right","D.bmp","中性","Matching","中性",2,700,0.7,0
"2951",39,20,"male","right","D.bmp","中性","Matching","中性",1,959,0.959,1
"2952",39,20,"male","right","C.bmp","高兴","Matching","高兴",1,570,0.57,1
"2953",39,20,"male","right","D.bmp","中性","Matching","中性",2,1028,1.028,0
"2954",39,20,"male","right","C.bmp","高兴","Matching","高兴",1,562,0.562,1
"2955",39,20,"male","right","C.bmp","高兴","Matching","高兴",1,620,0.62,1
"2956",39,20,"male","right","D.bmp","中性","Matching","中性",1,958,0.958,1
"2957",39,20,"male","right","C.bmp","高兴","Matching","高兴",1,585,0.585,1
"2958",39,20,"male","right","C.bmp","高兴","Matching","高兴",1,611,0.611,1
"2959",39,20,"male","right","D.bmp","中性","Matching","中性",1,1061,1.061,1
"2960",39,20,"male","right","C.bmp","高兴","Matching","高兴",1,655,0.655,1
"2961",39,20,"male","right","D.bmp","中性","Matching","中性",1,953,0.953,1
"2962",39,20,"male","right","D.bmp","中性","Matching","中性",1,981,0.981,1
"2963",39,20,"male","right","D.bmp","高兴","Nonmatching","中性",NA,0,0,0
"2964",39,20,"male","right","C.bmp","中性","Nonmatching","高兴",2,764,0.764,1
"2965",39,20,"male","right","C.bmp","中性","Nonmatching","高兴",2,682,0.682,1
"2966",39,20,"male","right","D.bmp","高兴","Nonmatching","中性",1,1008,1.008,0
"2967",39,20,"male","right","C.bmp","中性","Nonmatching","高兴",1,595,0.595,0
"2968",39,20,"male","right","D.bmp","高兴","Nonmatching","中性",1,944,0.944,0
"2969",39,20,"male","right","C.bmp","中性","Nonmatching","高兴",2,703,0.703,1
"2970",39,20,"male","right","D.bmp","高兴","Nonmatching","中性",2,985,0.985,1
"2971",39,20,"male","right","C.bmp","中性","Nonmatching","高兴",1,611,0.611,0
"2972",39,20,"male","right","D.bmp","高兴","Nonmatching","中性",2,751,0.751,1
"2973",39,20,"male","right","C.bmp","中性","Nonmatching","高兴",2,798,0.798,1
"2974",39,20,"male","right","D.bmp","高兴","Nonmatching","中性",2,690,0.69,1
"2975",39,20,"male","right","C.bmp","中性","Nonmatching","高兴",2,863,0.863,1
"2976",39,20,"male","right","D.bmp","高兴","Nonmatching","中性",1,792,0.792,0
"2977",39,20,"male","right","C.bmp","中性","Nonmatching","高兴",2,883,0.883,1
"2978",39,20,"male","right","D.bmp","高兴","Nonmatching","中性",2,767,0.767,1
"2979",39,20,"male","right","C.bmp","中性","Nonmatching","高兴",NA,0,0,0
"2980",39,20,"male","right","D.bmp","高兴","Nonmatching","中性",2,759,0.759,1
"2981",39,20,"male","right","D.bmp","高兴","Nonmatching","中性",1,779,0.779,0
"2982",39,20,"male","right","C.bmp","中性","Nonmatching","高兴",1,493,0.493,0
"2983",39,20,"male","right","D.bmp","高兴","Nonmatching","中性",2,887,0.887,1
"2984",39,20,"male","right","C.bmp","中性","Nonmatching","高兴",2,806,0.806,1
"2985",39,20,"male","right","C.bmp","中性","Nonmatching","高兴",NA,0,0,0
"2986",39,20,"male","right","D.bmp","高兴","Nonmatching","中性",NA,0,0,0
"2987",39,20,"male","right","C.bmp","中性","Nonmatching","高兴",2,856,0.856,1
"2988",39,20,"male","right","D.bmp","高兴","Nonmatching","中性",1,835,0.835,0
"2989",40,24,"male","right","Tra.bmp","高兴","Matching","高兴",1,513,0.513,0
"2990",40,24,"male","right","D.bmp","中性","Matching","中性",2,243,0.243,1
"2991",40,24,"male","right","D.bmp","中性","Matching","中性",1,556,0.556,0
"2992",40,24,"male","right","D.bmp","中性","Matching","中性",2,484,0.484,1
"2993",40,24,"male","right","Tra.bmp","高兴","Matching","高兴",2,560,0.56,1
"2994",40,24,"male","right","D.bmp","中性","Matching","中性",2,628,0.628,1
"2995",40,24,"male","right","Tra.bmp","高兴","Matching","高兴",1,836,0.836,0
"2996",40,24,"male","right","Tra.bmp","高兴","Matching","高兴",2,336,0.336,1
"2997",40,24,"male","right","D.bmp","中性","Matching","中性",2,334,0.334,1
"2998",40,24,"male","right","Tra.bmp","高兴","Matching","高兴",2,439,0.439,1
"2999",40,24,"male","right","D.bmp","中性","Matching","中性",2,497,0.497,1
"3000",40,24,"male","right","Tra.bmp","高兴","Matching","高兴",2,323,0.323,1
"3001",40,24,"male","right","D.bmp","中性","Matching","中性",2,269,0.269,1
"3002",40,24,"male","right","Tra.bmp","高兴","Matching","高兴",2,109,0.109,1
"3003",40,24,"male","right","Tra.bmp","高兴","Matching","高兴",2,209,0.209,1
"3004",40,24,"male","right","Tra.bmp","高兴","Matching","高兴",2,6,0.006,1
"3005",40,24,"male","right","Tra.bmp","高兴","Matching","高兴",2,4,0.004,1
"3006",40,24,"male","right","D.bmp","中性","Matching","中性",2,109,0.109,1
"3007",40,24,"male","right","Tra.bmp","高兴","Matching","高兴",2,204,0.204,1
"3008",40,24,"male","right","D.bmp","中性","Matching","中性",2,247,0.247,1
"3009",40,24,"male","right","Tra.bmp","高兴","Matching","高兴",2,288,0.288,1
"3010",40,24,"male","right","D.bmp","中性","Matching","中性",2,54,0.054,1
"3011",40,24,"male","right","Tra.bmp","高兴","Matching","高兴",2,58,0.058,1
"3012",40,24,"male","right","D.bmp","中性","Matching","中性",2,12,0.012,1
"3013",40,24,"male","right","D.bmp","中性","Matching","中性",2,190,0.19,1
"3014",40,24,"male","right","D.bmp","中性","Matching","中性",2,151,0.151,1
"3015",40,24,"male","right","Tra.bmp","高兴","Matching","高兴",2,398,0.398,1
"3016",40,24,"male","right","D.bmp","中性","Matching","中性",2,82,0.082,1
"3017",40,24,"male","right","D.bmp","中性","Matching","中性",2,302,0.302,1
"3018",40,24,"male","right","Tra.bmp","高兴","Matching","高兴",2,401,0.401,1
"3019",40,24,"male","right","Tra.bmp","高兴","Matching","高兴",2,38,0.038,1
"3020",40,24,"male","right","Tra.bmp","高兴","Matching","高兴",2,82,0.082,1
"3021",40,24,"male","right","D.bmp","中性","Matching","中性",2,214,0.214,1
"3022",40,24,"male","right","D.bmp","中性","Matching","中性",1,294,0.294,0
"3023",40,24,"male","right","D.bmp","中性","Matching","中性",2,200,0.2,1
"3024",40,24,"male","right","Tra.bmp","高兴","Matching","高兴",2,196,0.196,1
"3025",40,24,"male","right","D.bmp","中性","Matching","中性",2,30,0.03,1
"3026",40,24,"male","right","Tra.bmp","高兴","Matching","高兴",2,109,0.109,1
"3027",40,24,"male","right","D.bmp","中性","Matching","中性",1,200,0.2,0
"3028",40,24,"male","right","Tra.bmp","高兴","Matching","高兴",2,140,0.14,1
"3029",40,24,"male","right","D.bmp","中性","Matching","中性",2,432,0.432,1
"3030",40,24,"male","right","Tra.bmp","高兴","Matching","高兴",2,68,0.068,1
"3031",40,24,"male","right","Tra.bmp","高兴","Matching","高兴",1,300,0.3,0
"3032",40,24,"male","right","Tra.bmp","高兴","Matching","高兴",2,76,0.076,1
"3033",40,24,"male","right","D.bmp","中性","Matching","中性",2,86,0.086,1
"3034",40,24,"male","right","D.bmp","中性","Matching","中性",2,98,0.098,1
"3035",40,24,"male","right","Tra.bmp","高兴","Matching","高兴",2,166,0.166,1
"3036",40,24,"male","right","Tra.bmp","高兴","Matching","高兴",2,72,0.072,1
"3037",40,24,"male","right","D.bmp","中性","Matching","中性",2,20,0.02,1
"3038",40,24,"male","right","D.bmp","中性","Matching","中性",2,70,0.07,1
"3039",40,24,"male","right","D.bmp","中性","Matching","中性",2,810,0.81,1
"3040",40,24,"male","right","D.bmp","中性","Matching","中性",2,29,0.029,1
"3041",40,24,"male","right","D.bmp","中性","Matching","中性",2,41,0.041,1
"3042",40,24,"male","right","Tra.bmp","高兴","Matching","高兴",2,349,0.349,1
"3043",40,24,"male","right","Tra.bmp","高兴","Matching","高兴",2,352,0.352,1
"3044",40,24,"male","right","D.bmp","中性","Matching","中性",2,284,0.284,1
"3045",40,24,"male","right","D.bmp","中性","Matching","中性",2,408,0.408,1
"3046",40,24,"male","right","Tra.bmp","高兴","Matching","高兴",2,388,0.388,1
"3047",40,24,"male","right","Tra.bmp","高兴","Matching","高兴",2,366,0.366,1
"3048",40,24,"male","right","D.bmp","中性","Matching","中性",2,360,0.36,1
"3049",40,24,"male","right","Tra.bmp","高兴","Matching","高兴",2,326,0.326,1
"3050",40,24,"male","right","Tra.bmp","高兴","Matching","高兴",2,458,0.458,1
"3051",40,24,"male","right","D.bmp","中性","Matching","中性",1,412,0.412,0
"3052",40,24,"male","right","Tra.bmp","高兴","Matching","高兴",2,166,0.166,1
"3053",40,24,"male","right","Tra.bmp","高兴","Matching","高兴",2,168,0.168,1
"3054",40,24,"male","right","Tra.bmp","高兴","Matching","高兴",2,357,0.357,1
"3055",40,24,"male","right","D.bmp","中性","Matching","中性",2,25,0.025,1
"3056",40,24,"male","right","Tra.bmp","高兴","Matching","高兴",2,173,0.173,1
"3057",40,24,"male","right","D.bmp","中性","Matching","中性",2,169,0.169,1
"3058",40,24,"male","right","D.bmp","中性","Matching","中性",2,385,0.385,1
"3059",40,24,"male","right","Tra.bmp","高兴","Matching","高兴",2,632,0.632,1
"3060",40,24,"male","right","D.bmp","中性","Matching","中性",2,572,0.572,1
"3061",40,24,"male","right","Tra.bmp","高兴","Matching","高兴",2,481,0.481,1
"3062",40,24,"male","right","D.bmp","中性","Matching","中性",2,482,0.482,1
"3063",40,24,"male","right","D.bmp","高兴","Nonmatching","中性",2,367,0.367,0
"3064",40,24,"male","right","Tra.bmp","中性","Nonmatching","高兴",2,565,0.565,0
"3065",40,24,"male","right","D.bmp","高兴","Nonmatching","中性",2,80,0.08,0
"3066",40,24,"male","right","Tra.bmp","中性","Nonmatching","高兴",2,80,0.08,0
"3067",40,24,"male","right","Tra.bmp","中性","Nonmatching","高兴",2,304,0.304,0
"3068",40,24,"male","right","D.bmp","高兴","Nonmatching","中性",2,732,0.732,0
"3069",40,24,"male","right","Tra.bmp","中性","Nonmatching","高兴",2,236,0.236,0
"3070",40,24,"male","right","Tra.bmp","中性","Nonmatching","高兴",2,76,0.076,0
"3071",40,24,"male","right","D.bmp","高兴","Nonmatching","中性",2,228,0.228,0
"3072",40,24,"male","right","D.bmp","高兴","Nonmatching","中性",2,208,0.208,0
"3073",40,24,"male","right","D.bmp","高兴","Nonmatching","中性",2,41,0.041,0
"3074",40,24,"male","right","D.bmp","高兴","Nonmatching","中性",2,99,0.099,0
"3075",40,24,"male","right","Tra.bmp","中性","Nonmatching","高兴",2,186,0.186,0
"3076",40,24,"male","right","Tra.bmp","中性","Nonmatching","高兴",2,210,0.21,0
"3077",40,24,"male","right","D.bmp","高兴","Nonmatching","中性",2,198,0.198,0
"3078",40,24,"male","right","Tra.bmp","中性","Nonmatching","高兴",2,55,0.055,0
"3079",40,24,"male","right","Tra.bmp","中性","Nonmatching","高兴",2,224,0.224,0
"3080",40,24,"male","right","D.bmp","高兴","Nonmatching","中性",2,109,0.109,0
"3081",40,24,"male","right","D.bmp","高兴","Nonmatching","中性",2,48,0.048,0
"3082",40,24,"male","right","Tra.bmp","中性","Nonmatching","高兴",2,442,0.442,0
"3083",40,24,"male","right","Tra.bmp","中性","Nonmatching","高兴",2,204,0.204,0
"3084",40,24,"male","right","D.bmp","高兴","Nonmatching","中性",2,232,0.232,0
"3085",40,24,"male","right","D.bmp","高兴","Nonmatching","中性",2,98,0.098,0
"3086",40,24,"male","right","D.bmp","高兴","Nonmatching","中性",2,309,0.309,0
"3087",40,24,"male","right","Tra.bmp","中性","Nonmatching","高兴",2,252,0.252,0
"3088",40,24,"male","right","Tra.bmp","中性","Nonmatching","高兴",2,428,0.428,0
"3089",41,28,"female","right","P.bmp","中性","Matching","中性",NA,0,0,0
"3090",41,28,"female","right","Tra.bmp","高兴","Matching","高兴",NA,0,0,0
"3091",41,28,"female","right","P.bmp","中性","Matching","中性",NA,0,0,0
"3092",41,28,"female","right","Tra.bmp","高兴","Matching","高兴",NA,0,0,0
"3093",41,28,"female","right","Tra.bmp","高兴","Matching","高兴",NA,0,0,0
"3094",41,28,"female","right","P.bmp","中性","Matching","中性",NA,0,0,0
"3095",41,28,"female","right","P.bmp","中性","Matching","中性",NA,0,0,0
"3096",41,28,"female","right","Tra.bmp","高兴","Matching","高兴",NA,0,0,0
