"","Subject","Matching","Identity","RT_ms","RT_sec","ACC","Face_Gender"
"114",2001,"Matching","Friend",518,0.518,1,"1"
"115",2001,"Matching","Friend",373,0.373,1,"1"
"116",2001,"Matching","Friend",443,0.443,1,"1"
"117",2001,"Matching","Friend",373,0.373,1,"1"
"118",2001,"Matching","Friend",385,0.385,1,"1"
"119",2001,"Matching","Friend",371,0.371,1,"1"
"120",2001,"Matching","Friend",350,0.35,1,"1"
"121",2001,"Matching","Friend",404,0.404,1,"1"
"122",2001,"Matching","Friend",336,0.336,1,"1"
"123",2001,"Matching","Friend",377,0.377,1,"1"
"124",2001,"Matching","Friend",454,0.454,1,"1"
"125",2001,"Matching","Friend",349,0.349,1,"1"
"126",2001,"Matching","Friend",360,0.36,1,"1"
"127",2001,"Matching","Friend",358,0.358,1,"1"
"128",2001,"Matching","Friend",428,0.428,1,"1"
"129",2001,"Matching","Friend",787,0.787,1,"1"
"130",2001,"Matching","Friend",388,0.388,1,"1"
"131",2001,"Matching","Friend",520,0.52,1,"1"
"132",2001,"Matching","Friend",347,0.347,1,"1"
"133",2001,"Matching","Friend",358,0.358,1,"1"
"134",2001,"Matching","Friend",401,0.401,1,"1"
"135",2001,"Matching","Friend",527,0.527,1,"1"
"136",2001,"Matching","Friend",549,0.549,1,"1"
"137",2001,"Matching","Friend",338,0.338,1,"1"
"138",2001,"Matching","Friend",323,0.323,1,"1"
"139",2001,"Matching","Friend",387,0.387,1,"1"
"140",2001,"Matching","Friend",484,0.484,1,"1"
"141",2001,"Matching","Friend",433,0.433,1,"1"
"142",2001,"Matching","Friend",678,0.678,1,"1"
"143",2001,"Matching","Friend",406,0.406,1,"1"
"144",2001,"Matching","Friend",583,0.583,1,"1"
"145",2001,"Matching","Friend",459,0.459,1,"1"
"146",2001,"Matching","Friend",584,0.584,1,"1"
"147",2001,"Matching","Friend",518,0.518,1,"1"
"148",2001,"Matching","Friend",403,0.403,1,"1"
"149",2001,"Matching","Friend",359,0.359,1,"1"
"150",2001,"Matching","Friend",339,0.339,1,"1"
"151",2001,"Matching","Friend",406,0.406,1,"1"
"152",2001,"Matching","Friend",945,0.945,1,"1"
"153",2001,"Matching","Friend",620,0.62,1,"1"
"154",2001,"Matching","Friend",394,0.394,1,"1"
"155",2001,"Matching","Friend",585,0.585,1,"1"
"156",2001,"Matching","Friend",403,0.403,1,"1"
"157",2001,"Matching","Friend",695,0.695,1,"1"
"158",2001,"Matching","Friend",365,0.365,1,"1"
"159",2001,"Matching","Friend",412,0.412,1,"1"
"160",2001,"Matching","Friend",434,0.434,1,"1"
"161",2001,"Matching","Friend",475,0.475,1,"1"
"162",2001,"Matching","Friend",408,0.408,1,"1"
"163",2001,"Matching","Friend",347,0.347,1,"1"
"164",2001,"Matching","Friend",314,0.314,1,"1"
"165",2001,"Matching","Friend",483,0.483,1,"1"
"166",2001,"Matching","Friend",587,0.587,1,"1"
"167",2001,"Matching","Friend",362,0.362,1,"1"
"168",2001,"Matching","Friend",443,0.443,1,"1"
"169",2001,"Matching","Friend",576,0.576,1,"2"
"170",2001,"Matching","Friend",526,0.526,1,"2"
"171",2001,"Matching","Friend",649,0.649,1,"2"
"172",2001,"Matching","Friend",539,0.539,1,"2"
"173",2001,"Matching","Friend",566,0.566,1,"2"
"174",2001,"Matching","Friend",602,0.602,1,"2"
"175",2001,"Matching","Friend",472,0.472,1,"2"
"176",2001,"Matching","Friend",511,0.511,1,"2"
"177",2001,"Matching","Friend",607,0.607,1,"2"
"178",2001,"Matching","Friend",604,0.604,1,"2"
"179",2001,"Matching","Friend",531,0.531,1,"2"
"180",2001,"Matching","Friend",681,0.681,1,"2"
"181",2001,"Matching","Friend",364,0.364,1,"2"
"182",2001,"Matching","Friend",579,0.579,1,"2"
"183",2001,"Matching","Friend",470,0.47,1,"2"
"184",2001,"Matching","Friend",550,0.55,1,"2"
"185",2001,"Matching","Friend",533,0.533,1,"2"
"186",2001,"Matching","Friend",675,0.675,1,"2"
"187",2001,"Matching","Friend",828,0.828,1,"2"
"188",2001,"Matching","Friend",530,0.53,1,"2"
"189",2001,"Matching","Friend",585,0.585,1,"2"
"190",2001,"Matching","Friend",735,0.735,1,"2"
"191",2001,"Matching","Friend",614,0.614,1,"2"
"192",2001,"Matching","Friend",533,0.533,1,"2"
"193",2001,"Matching","Friend",481,0.481,1,"2"
"194",2001,"Matching","Friend",440,0.44,1,"2"
"195",2001,"Matching","Friend",507,0.507,1,"2"
"196",2001,"Matching","Friend",350,0.35,1,"2"
"197",2001,"Matching","Friend",320,0.32,1,"2"
"198",2001,"Matching","Friend",351,0.351,1,"2"
"199",2001,"Matching","Friend",409,0.409,1,"2"
"200",2001,"Matching","Friend",465,0.465,1,"2"
"201",2001,"Matching","Friend",456,0.456,1,"2"
"202",2001,"Matching","Friend",539,0.539,1,"2"
"203",2001,"Matching","Friend",479,0.479,1,"2"
"204",2001,"Matching","Friend",394,0.394,1,"2"
"205",2001,"Matching","Friend",540,0.54,1,"2"
"206",2001,"Matching","Friend",410,0.41,1,"2"
"207",2001,"Matching","Friend",370,0.37,1,"2"
"208",2001,"Matching","Friend",343,0.343,1,"2"
"209",2001,"Matching","Friend",527,0.527,1,"2"
"210",2001,"Matching","Friend",484,0.484,1,"2"
"211",2001,"Matching","Friend",582,0.582,1,"2"
"212",2001,"Matching","Friend",352,0.352,1,"2"
"213",2001,"Matching","Friend",468,0.468,1,"2"
"214",2001,"Matching","Friend",536,0.536,1,"2"
"215",2001,"Matching","Friend",422,0.422,1,"2"
"216",2001,"Matching","Friend",372,0.372,1,"2"
"217",2001,"Matching","Friend",676,0.676,1,"2"
"218",2001,"Matching","Friend",431,0.431,1,"2"
"219",2001,"Matching","Friend",387,0.387,1,"2"
"220",2001,"Matching","Friend",367,0.367,1,"2"
"221",2001,"Matching","Friend",323,0.323,1,"2"
"222",2001,"Matching","Friend",341,0.341,1,"2"
"223",2001,"Matching","Friend",382,0.382,1,"2"
"224",2001,"Matching","Friend",485,0.485,1,"2"
"225",2001,"Matching","Stranger",720,0.72,1,"1"
"226",2001,"Matching","Stranger",528,0.528,1,"1"
"227",2001,"Matching","Stranger",506,0.506,1,"1"
"228",2001,"Matching","Stranger",650,0.65,1,"1"
"229",2001,"Matching","Stranger",476,0.476,1,"1"
"230",2001,"Matching","Stranger",739,0.739,1,"1"
"231",2001,"Matching","Stranger",548,0.548,1,"1"
"232",2001,"Matching","Stranger",652,0.652,1,"1"
"233",2001,"Matching","Stranger",492,0.492,1,"1"
"234",2001,"Matching","Stranger",416,0.416,1,"1"
"235",2001,"Matching","Stranger",761,0.761,1,"1"
"236",2001,"Matching","Stranger",631,0.631,1,"1"
"237",2001,"Matching","Stranger",353,0.353,1,"1"
"238",2001,"Matching","Stranger",423,0.423,1,"1"
"239",2001,"Matching","Stranger",459,0.459,1,"1"
"240",2001,"Matching","Stranger",579,0.579,1,"1"
"241",2001,"Matching","Stranger",517,0.517,1,"1"
"242",2001,"Matching","Stranger",407,0.407,1,"1"
"243",2001,"Matching","Stranger",451,0.451,1,"1"
"244",2001,"Matching","Stranger",603,0.603,1,"1"
"245",2001,"Matching","Stranger",600,0.6,1,"1"
"246",2001,"Matching","Stranger",342,0.342,1,"1"
"247",2001,"Matching","Stranger",309,0.309,1,"1"
"248",2001,"Matching","Stranger",495,0.495,1,"1"
"249",2001,"Matching","Stranger",489,0.489,1,"1"
"250",2001,"Matching","Stranger",556,0.556,1,"1"
"251",2001,"Matching","Stranger",420,0.42,1,"1"
"252",2001,"Matching","Stranger",447,0.447,1,"1"
"253",2001,"Matching","Stranger",381,0.381,1,"1"
"254",2001,"Matching","Stranger",358,0.358,1,"1"
"255",2001,"Matching","Stranger",605,0.605,1,"1"
"256",2001,"Matching","Stranger",318,0.318,1,"1"
"257",2001,"Matching","Stranger",497,0.497,1,"1"
"258",2001,"Matching","Stranger",399,0.399,1,"1"
"259",2001,"Matching","Stranger",367,0.367,1,"1"
"260",2001,"Matching","Stranger",348,0.348,1,"1"
"261",2001,"Matching","Stranger",585,0.585,1,"1"
"262",2001,"Matching","Stranger",374,0.374,1,"1"
"263",2001,"Matching","Stranger",482,0.482,1,"1"
"264",2001,"Matching","Stranger",481,0.481,1,"1"
"265",2001,"Matching","Stranger",474,0.474,1,"1"
"266",2001,"Matching","Stranger",452,0.452,1,"1"
"267",2001,"Matching","Stranger",852,0.852,1,"1"
"268",2001,"Matching","Stranger",635,0.635,1,"1"
"269",2001,"Matching","Stranger",497,0.497,1,"1"
"270",2001,"Matching","Stranger",331,0.331,1,"1"
"271",2001,"Matching","Stranger",643,0.643,1,"1"
"272",2001,"Matching","Stranger",997,0.997,1,"1"
"273",2001,"Matching","Stranger",435,0.435,1,"1"
"274",2001,"Matching","Stranger",366,0.366,1,"1"
"275",2001,"Matching","Stranger",424,0.424,1,"1"
"276",2001,"Matching","Stranger",367,0.367,1,"1"
"277",2001,"Matching","Stranger",370,0.37,1,"1"
"278",2001,"Matching","Stranger",626,0.626,1,"1"
"279",2001,"Matching","Stranger",604,0.604,1,"1"
"280",2001,"Matching","Stranger",423,0.423,1,"1"
"281",2001,"Matching","Stranger",501,0.501,1,"2"
"282",2001,"Matching","Stranger",594,0.594,1,"2"
"283",2001,"Matching","Stranger",401,0.401,0,"2"
"284",2001,"Matching","Stranger",642,0.642,1,"2"
"285",2001,"Matching","Stranger",850,0.85,1,"2"
"286",2001,"Matching","Stranger",501,0.501,1,"2"
"287",2001,"Matching","Stranger",476,0.476,1,"2"
"288",2001,"Matching","Stranger",437,0.437,1,"2"
"289",2001,"Matching","Stranger",390,0.39,1,"2"
"290",2001,"Matching","Stranger",536,0.536,1,"2"
"291",2001,"Matching","Stranger",405,0.405,1,"2"
"292",2001,"Matching","Stranger",384,0.384,1,"2"
"293",2001,"Matching","Stranger",343,0.343,1,"2"
"294",2001,"Matching","Stranger",375,0.375,1,"2"
"295",2001,"Matching","Stranger",403,0.403,1,"2"
"296",2001,"Matching","Stranger",426,0.426,1,"2"
"297",2001,"Matching","Stranger",359,0.359,1,"2"
"298",2001,"Matching","Stranger",328,0.328,1,"2"
"299",2001,"Matching","Stranger",415,0.415,1,"2"
"300",2001,"Matching","Stranger",404,0.404,1,"2"
"301",2001,"Matching","Stranger",418,0.418,1,"2"
"302",2001,"Matching","Stranger",394,0.394,1,"2"
"303",2001,"Matching","Stranger",524,0.524,1,"2"
"304",2001,"Matching","Stranger",502,0.502,1,"2"
"305",2001,"Matching","Stranger",585,0.585,1,"2"
"306",2001,"Matching","Stranger",844,0.844,1,"2"
"307",2001,"Matching","Stranger",407,0.407,1,"2"
"308",2001,"Matching","Stranger",661,0.661,1,"2"
"309",2001,"Matching","Stranger",616,0.616,1,"2"
"310",2001,"Matching","Stranger",350,0.35,1,"2"
"311",2001,"Matching","Stranger",433,0.433,1,"2"
"312",2001,"Matching","Stranger",430,0.43,1,"2"
"313",2001,"Matching","Stranger",383,0.383,1,"2"
"314",2001,"Matching","Stranger",510,0.51,1,"2"
"315",2001,"Matching","Stranger",406,0.406,1,"2"
"316",2001,"Matching","Stranger",625,0.625,1,"2"
"317",2001,"Matching","Stranger",448,0.448,1,"2"
"318",2001,"Matching","Stranger",676,0.676,1,"2"
"319",2001,"Matching","Stranger",379,0.379,1,"2"
"320",2001,"Matching","Stranger",440,0.44,1,"2"
"321",2001,"Matching","Stranger",427,0.427,0,"2"
"322",2001,"Matching","Stranger",332,0.332,1,"2"
"323",2001,"Matching","Stranger",751,0.751,1,"2"
"324",2001,"Matching","Stranger",396,0.396,1,"2"
"325",2001,"Matching","Stranger",362,0.362,1,"2"
"326",2001,"Matching","Stranger",368,0.368,1,"2"
"327",2001,"Matching","Stranger",419,0.419,1,"2"
"328",2001,"Matching","Stranger",927,0.927,1,"2"
"329",2001,"Matching","Stranger",511,0.511,1,"2"
"330",2001,"Matching","Stranger",626,0.626,1,"2"
"331",2001,"Matching","Stranger",431,0.431,1,"2"
"332",2001,"Matching","Stranger",469,0.469,1,"2"
"333",2001,"Matching","Stranger",361,0.361,1,"2"
"334",2001,"Matching","Stranger",434,0.434,1,"2"
"335",2001,"Matching","Stranger",360,0.36,1,"2"
"336",2001,"Matching","Stranger",460,0.46,1,"2"
"337",2001,"Nonmatching","Self",489,0.489,1,"1"
"338",2001,"Nonmatching","Self",909,0.909,1,"1"
"339",2001,"Nonmatching","Self",679,0.679,1,"1"
"340",2001,"Nonmatching","Self",597,0.597,1,"1"
"341",2001,"Nonmatching","Self",547,0.547,1,"1"
"342",2001,"Nonmatching","Self",797,0.797,1,"1"
"343",2001,"Nonmatching","Self",672,0.672,1,"1"
"344",2001,"Nonmatching","Self",500,0.5,1,"1"
"345",2001,"Nonmatching","Self",408,0.408,1,"1"
"346",2001,"Nonmatching","Self",442,0.442,1,"1"
"347",2001,"Nonmatching","Self",577,0.577,1,"1"
"348",2001,"Nonmatching","Self",641,0.641,1,"1"
"349",2001,"Nonmatching","Self",591,0.591,1,"1"
"350",2001,"Nonmatching","Self",459,0.459,1,"1"
"351",2001,"Nonmatching","Self",567,0.567,1,"1"
"352",2001,"Nonmatching","Self",618,0.618,1,"1"
"353",2001,"Nonmatching","Self",558,0.558,1,"1"
"354",2001,"Nonmatching","Self",509,0.509,1,"1"
"355",2001,"Nonmatching","Self",458,0.458,1,"1"
"356",2001,"Nonmatching","Self",467,0.467,1,"1"
"357",2001,"Nonmatching","Self",592,0.592,1,"1"
"358",2001,"Nonmatching","Self",384,0.384,1,"1"
"359",2001,"Nonmatching","Self",405,0.405,1,"1"
"360",2001,"Nonmatching","Self",559,0.559,1,"1"
"361",2001,"Nonmatching","Self",634,0.634,1,"1"
"362",2001,"Nonmatching","Self",610,0.61,1,"1"
"363",2001,"Nonmatching","Self",635,0.635,1,"1"
"364",2001,"Nonmatching","Self",588,0.588,1,"1"
"365",2001,"Nonmatching","Self",572,0.572,1,"1"
"366",2001,"Nonmatching","Self",429,0.429,1,"1"
"367",2001,"Nonmatching","Self",440,0.44,1,"1"
"368",2001,"Nonmatching","Self",635,0.635,1,"1"
"369",2001,"Nonmatching","Self",588,0.588,1,"1"
"370",2001,"Nonmatching","Self",503,0.503,1,"1"
"371",2001,"Nonmatching","Self",1433,1.433,1,"1"
"372",2001,"Nonmatching","Self",891,0.891,1,"1"
"373",2001,"Nonmatching","Self",794,0.794,1,"1"
"374",2001,"Nonmatching","Self",695,0.695,1,"1"
"375",2001,"Nonmatching","Self",544,0.544,1,"1"
"376",2001,"Nonmatching","Self",576,0.576,1,"1"
"377",2001,"Nonmatching","Self",499,0.499,1,"1"
"378",2001,"Nonmatching","Self",509,0.509,1,"1"
"379",2001,"Nonmatching","Self",812,0.812,1,"1"
"380",2001,"Nonmatching","Self",624,0.624,1,"1"
"381",2001,"Nonmatching","Self",412,0.412,1,"1"
"382",2001,"Nonmatching","Self",513,0.513,1,"1"
"383",2001,"Nonmatching","Self",509,0.509,1,"1"
"384",2001,"Nonmatching","Self",489,0.489,1,"1"
"385",2001,"Nonmatching","Self",629,0.629,1,"1"
"386",2001,"Nonmatching","Self",801,0.801,1,"1"
"387",2001,"Nonmatching","Self",439,0.439,1,"1"
"388",2001,"Nonmatching","Self",1113,1.113,1,"1"
"389",2001,"Nonmatching","Self",536,0.536,1,"1"
"390",2001,"Nonmatching","Self",418,0.418,1,"1"
"391",2001,"Nonmatching","Self",585,0.585,1,"1"
"392",2001,"Nonmatching","Self",488,0.488,1,"1"
"393",2001,"Nonmatching","Self",1233,1.233,1,"2"
"394",2001,"Nonmatching","Self",503,0.503,1,"2"
"395",2001,"Nonmatching","Self",716,0.716,1,"2"
"396",2001,"Nonmatching","Self",565,0.565,1,"2"
"397",2001,"Nonmatching","Self",601,0.601,1,"2"
"398",2001,"Nonmatching","Self",643,0.643,1,"2"
"399",2001,"Nonmatching","Self",452,0.452,1,"2"
"400",2001,"Nonmatching","Self",530,0.53,1,"2"
"401",2001,"Nonmatching","Self",468,0.468,1,"2"
"402",2001,"Nonmatching","Self",442,0.442,1,"2"
"403",2001,"Nonmatching","Self",481,0.481,1,"2"
"404",2001,"Nonmatching","Self",476,0.476,1,"2"
"405",2001,"Nonmatching","Self",586,0.586,1,"2"
"406",2001,"Nonmatching","Self",579,0.579,1,"2"
"407",2001,"Nonmatching","Self",751,0.751,1,"2"
"408",2001,"Nonmatching","Self",488,0.488,1,"2"
"409",2001,"Nonmatching","Self",420,0.42,1,"2"
"410",2001,"Nonmatching","Self",426,0.426,1,"2"
"411",2001,"Nonmatching","Self",457,0.457,1,"2"
"412",2001,"Nonmatching","Self",625,0.625,1,"2"
"413",2001,"Nonmatching","Self",553,0.553,1,"2"
"414",2001,"Nonmatching","Self",389,0.389,1,"2"
"415",2001,"Nonmatching","Self",694,0.694,1,"2"
"416",2001,"Nonmatching","Self",405,0.405,1,"2"
"417",2001,"Nonmatching","Self",778,0.778,1,"2"
"418",2001,"Nonmatching","Self",432,0.432,1,"2"
"419",2001,"Nonmatching","Self",423,0.423,1,"2"
"420",2001,"Nonmatching","Self",637,0.637,1,"2"
"421",2001,"Nonmatching","Self",512,0.512,1,"2"
"422",2001,"Nonmatching","Self",500,0.5,1,"2"
"423",2001,"Nonmatching","Self",432,0.432,1,"2"
"424",2001,"Nonmatching","Self",615,0.615,1,"2"
"425",2001,"Nonmatching","Self",476,0.476,1,"2"
"426",2001,"Nonmatching","Self",426,0.426,1,"2"
"427",2001,"Nonmatching","Self",516,0.516,1,"2"
"428",2001,"Nonmatching","Self",488,0.488,1,"2"
"429",2001,"Nonmatching","Self",607,0.607,1,"2"
"430",2001,"Nonmatching","Self",475,0.475,1,"2"
"431",2001,"Nonmatching","Self",549,0.549,1,"2"
"432",2001,"Nonmatching","Self",950,0.95,1,"2"
"433",2001,"Nonmatching","Self",429,0.429,1,"2"
"434",2001,"Nonmatching","Self",481,0.481,1,"2"
"435",2001,"Nonmatching","Self",463,0.463,1,"2"
"436",2001,"Nonmatching","Self",426,0.426,1,"2"
"437",2001,"Nonmatching","Self",559,0.559,1,"2"
"438",2001,"Nonmatching","Self",510,0.51,1,"2"
"439",2001,"Nonmatching","Self",466,0.466,1,"2"
"440",2001,"Nonmatching","Self",398,0.398,1,"2"
"441",2001,"Nonmatching","Self",435,0.435,1,"2"
"442",2001,"Nonmatching","Self",548,0.548,1,"2"
"443",2001,"Nonmatching","Self",459,0.459,1,"2"
"444",2001,"Nonmatching","Self",500,0.5,1,"2"
"445",2001,"Nonmatching","Self",444,0.444,1,"2"
"446",2001,"Nonmatching","Self",501,0.501,1,"2"
"447",2001,"Nonmatching","Self",551,0.551,1,"2"
"448",2001,"Nonmatching","Self",518,0.518,1,"2"
"449",2001,"Nonmatching","Friend",546,0.546,1,"1"
"450",2001,"Nonmatching","Friend",457,0.457,1,"1"
"451",2001,"Nonmatching","Friend",438,0.438,1,"1"
"452",2001,"Nonmatching","Friend",640,0.64,1,"1"
"453",2001,"Nonmatching","Friend",573,0.573,1,"1"
"454",2001,"Nonmatching","Friend",631,0.631,1,"1"
"455",2001,"Nonmatching","Friend",684,0.684,1,"1"
"456",2001,"Nonmatching","Friend",588,0.588,1,"1"
"457",2001,"Nonmatching","Friend",770,0.77,1,"1"
"458",2001,"Nonmatching","Friend",427,0.427,1,"1"
"459",2001,"Nonmatching","Friend",539,0.539,1,"1"
"460",2001,"Nonmatching","Friend",468,0.468,1,"1"
"461",2001,"Nonmatching","Friend",491,0.491,1,"1"
"462",2001,"Nonmatching","Friend",659,0.659,1,"1"
"463",2001,"Nonmatching","Friend",520,0.52,1,"1"
"464",2001,"Nonmatching","Friend",536,0.536,1,"1"
"465",2001,"Nonmatching","Friend",685,0.685,1,"1"
"466",2001,"Nonmatching","Friend",471,0.471,1,"1"
"467",2001,"Nonmatching","Friend",660,0.66,1,"1"
"468",2001,"Nonmatching","Friend",407,0.407,1,"1"
"469",2001,"Nonmatching","Friend",472,0.472,1,"1"
"470",2001,"Nonmatching","Friend",403,0.403,1,"1"
"471",2001,"Nonmatching","Friend",437,0.437,1,"1"
"472",2001,"Nonmatching","Friend",481,0.481,1,"1"
"473",2001,"Nonmatching","Friend",378,0.378,1,"1"
"474",2001,"Nonmatching","Friend",461,0.461,1,"1"
"475",2001,"Nonmatching","Friend",626,0.626,1,"1"
"476",2001,"Nonmatching","Friend",564,0.564,1,"1"
"477",2001,"Nonmatching","Friend",428,0.428,1,"1"
"478",2001,"Nonmatching","Friend",452,0.452,1,"1"
"479",2001,"Nonmatching","Friend",629,0.629,1,"1"
"480",2001,"Nonmatching","Friend",781,0.781,1,"1"
"481",2001,"Nonmatching","Friend",889,0.889,1,"1"
"482",2001,"Nonmatching","Friend",618,0.618,1,"1"
"483",2001,"Nonmatching","Friend",543,0.543,1,"1"
"484",2001,"Nonmatching","Friend",539,0.539,1,"1"
"485",2001,"Nonmatching","Friend",528,0.528,1,"1"
"486",2001,"Nonmatching","Friend",459,0.459,1,"1"
"487",2001,"Nonmatching","Friend",789,0.789,1,"1"
"488",2001,"Nonmatching","Friend",855,0.855,1,"1"
"489",2001,"Nonmatching","Friend",508,0.508,1,"1"
"490",2001,"Nonmatching","Friend",645,0.645,1,"1"
"491",2001,"Nonmatching","Friend",431,0.431,1,"1"
"492",2001,"Nonmatching","Friend",482,0.482,1,"1"
"493",2001,"Nonmatching","Friend",479,0.479,1,"1"
"494",2001,"Nonmatching","Friend",1142,1.142,1,"1"
"495",2001,"Nonmatching","Friend",790,0.79,1,"1"
"496",2001,"Nonmatching","Friend",468,0.468,1,"1"
"497",2001,"Nonmatching","Friend",667,0.667,1,"1"
"498",2001,"Nonmatching","Friend",638,0.638,1,"1"
"499",2001,"Nonmatching","Friend",638,0.638,1,"1"
"500",2001,"Nonmatching","Friend",559,0.559,1,"1"
"501",2001,"Nonmatching","Friend",419,0.419,1,"1"
