"","Subject","Matching","Identity","RT_ms","RT_sec","ACC","Face_Gender"
"154",2001,"Matching","Stranger",452,0.452,1,"F"
"155",2001,"Matching","Stranger",852,0.852,1,"F"
"156",2001,"Matching","Stranger",635,0.635,1,"F"
"157",2001,"Matching","Stranger",497,0.497,1,"F"
"158",2001,"Matching","Stranger",331,0.331,1,"F"
"159",2001,"Matching","Stranger",643,0.643,1,"F"
"160",2001,"Matching","Stranger",997,0.997,1,"F"
"161",2001,"Matching","Stranger",435,0.435,1,"F"
"162",2001,"Matching","Stranger",366,0.366,1,"F"
"163",2001,"Matching","Stranger",424,0.424,1,"F"
"164",2001,"Matching","Stranger",367,0.367,1,"F"
"165",2001,"Matching","Stranger",370,0.37,1,"F"
"166",2001,"Matching","Stranger",626,0.626,1,"F"
"167",2001,"Matching","Stranger",604,0.604,1,"F"
"168",2001,"Matching","Stranger",423,0.423,1,"F"
"169",2001,"Matching","Stranger",501,0.501,1,"M"
"170",2001,"Matching","Stranger",594,0.594,1,"M"
"171",2001,"Matching","Stranger",401,0.401,0,"M"
"172",2001,"Matching","Stranger",642,0.642,1,"M"
"173",2001,"Matching","Stranger",850,0.85,1,"M"
"174",2001,"Matching","Stranger",501,0.501,1,"M"
"175",2001,"Matching","Stranger",476,0.476,1,"M"
"176",2001,"Matching","Stranger",437,0.437,1,"M"
"177",2001,"Matching","Stranger",390,0.39,1,"M"
"178",2001,"Matching","Stranger",536,0.536,1,"M"
"179",2001,"Matching","Stranger",405,0.405,1,"M"
"180",2001,"Matching","Stranger",384,0.384,1,"M"
"181",2001,"Matching","Stranger",343,0.343,1,"M"
"182",2001,"Matching","Stranger",375,0.375,1,"M"
"183",2001,"Matching","Stranger",403,0.403,1,"M"
"184",2001,"Matching","Stranger",426,0.426,1,"M"
"185",2001,"Matching","Stranger",359,0.359,1,"M"
"186",2001,"Matching","Stranger",328,0.328,1,"M"
"187",2001,"Matching","Stranger",415,0.415,1,"M"
"188",2001,"Matching","Stranger",404,0.404,1,"M"
"189",2001,"Matching","Stranger",418,0.418,1,"M"
"190",2001,"Matching","Stranger",394,0.394,1,"M"
"191",2001,"Matching","Stranger",524,0.524,1,"M"
"192",2001,"Matching","Stranger",502,0.502,1,"M"
"193",2001,"Matching","Stranger",585,0.585,1,"M"
"194",2001,"Matching","Stranger",844,0.844,1,"M"
"195",2001,"Matching","Stranger",407,0.407,1,"M"
"196",2001,"Matching","Stranger",661,0.661,1,"M"
"197",2001,"Matching","Stranger",616,0.616,1,"M"
"198",2001,"Matching","Stranger",350,0.35,1,"M"
"199",2001,"Matching","Stranger",433,0.433,1,"M"
"200",2001,"Matching","Stranger",430,0.43,1,"M"
"201",2001,"Matching","Stranger",383,0.383,1,"M"
"202",2001,"Matching","Stranger",510,0.51,1,"M"
"203",2001,"Matching","Stranger",406,0.406,1,"M"
"204",2001,"Matching","Stranger",625,0.625,1,"M"
"205",2001,"Matching","Stranger",448,0.448,1,"M"
"206",2001,"Matching","Stranger",676,0.676,1,"M"
"207",2001,"Matching","Stranger",379,0.379,1,"M"
"208",2001,"Matching","Stranger",440,0.44,1,"M"
"209",2001,"Matching","Stranger",427,0.427,0,"M"
"210",2001,"Matching","Stranger",332,0.332,1,"M"
"211",2001,"Matching","Stranger",751,0.751,1,"M"
"212",2001,"Matching","Stranger",396,0.396,1,"M"
"213",2001,"Matching","Stranger",362,0.362,1,"M"
"214",2001,"Matching","Stranger",368,0.368,1,"M"
"215",2001,"Matching","Stranger",419,0.419,1,"M"
"216",2001,"Matching","Stranger",927,0.927,1,"M"
"217",2001,"Matching","Stranger",511,0.511,1,"M"
"218",2001,"Matching","Stranger",626,0.626,1,"M"
"219",2001,"Matching","Stranger",431,0.431,1,"M"
"220",2001,"Matching","Stranger",469,0.469,1,"M"
"221",2001,"Matching","Stranger",361,0.361,1,"M"
"222",2001,"Matching","Stranger",434,0.434,1,"M"
"223",2001,"Matching","Stranger",360,0.36,1,"M"
"224",2001,"Matching","Stranger",460,0.46,1,"M"
"225",2001,"Nonmatching","Friend",546,0.546,1,"F"
"226",2001,"Nonmatching","Friend",1675,1.675,1,"F"
"227",2001,"Nonmatching","Friend",457,0.457,1,"F"
"228",2001,"Nonmatching","Friend",438,0.438,1,"F"
"229",2001,"Nonmatching","Friend",640,0.64,1,"F"
"230",2001,"Nonmatching","Friend",573,0.573,1,"F"
"231",2001,"Nonmatching","Friend",631,0.631,1,"F"
"232",2001,"Nonmatching","Friend",684,0.684,1,"F"
"233",2001,"Nonmatching","Friend",588,0.588,1,"F"
"234",2001,"Nonmatching","Friend",770,0.77,1,"F"
"235",2001,"Nonmatching","Friend",427,0.427,1,"F"
"236",2001,"Nonmatching","Friend",539,0.539,1,"F"
"237",2001,"Nonmatching","Friend",468,0.468,1,"F"
"238",2001,"Nonmatching","Friend",491,0.491,1,"F"
"239",2001,"Nonmatching","Friend",659,0.659,1,"F"
"240",2001,"Nonmatching","Friend",520,0.52,1,"F"
"241",2001,"Nonmatching","Friend",536,0.536,1,"F"
"242",2001,"Nonmatching","Friend",685,0.685,1,"F"
"243",2001,"Nonmatching","Friend",471,0.471,1,"F"
"244",2001,"Nonmatching","Friend",660,0.66,1,"F"
"245",2001,"Nonmatching","Friend",407,0.407,1,"F"
"246",2001,"Nonmatching","Friend",472,0.472,1,"F"
"247",2001,"Nonmatching","Friend",403,0.403,1,"F"
"248",2001,"Nonmatching","Friend",437,0.437,1,"F"
"249",2001,"Nonmatching","Friend",481,0.481,1,"F"
"250",2001,"Nonmatching","Friend",378,0.378,1,"F"
"251",2001,"Nonmatching","Friend",461,0.461,1,"F"
"252",2001,"Nonmatching","Friend",626,0.626,1,"F"
"253",2001,"Nonmatching","Friend",564,0.564,1,"F"
"254",2001,"Nonmatching","Friend",428,0.428,1,"F"
"255",2001,"Nonmatching","Friend",452,0.452,1,"F"
"256",2001,"Nonmatching","Friend",629,0.629,1,"F"
"257",2001,"Nonmatching","Friend",781,0.781,1,"F"
"258",2001,"Nonmatching","Friend",889,0.889,1,"F"
"259",2001,"Nonmatching","Friend",618,0.618,1,"F"
"260",2001,"Nonmatching","Friend",543,0.543,1,"F"
"261",2001,"Nonmatching","Friend",539,0.539,1,"F"
"262",2001,"Nonmatching","Friend",528,0.528,1,"F"
"263",2001,"Nonmatching","Friend",459,0.459,1,"F"
"264",2001,"Nonmatching","Friend",789,0.789,1,"F"
"265",2001,"Nonmatching","Friend",855,0.855,1,"F"
"266",2001,"Nonmatching","Friend",508,0.508,1,"F"
"267",2001,"Nonmatching","Friend",645,0.645,1,"F"
"268",2001,"Nonmatching","Friend",431,0.431,1,"F"
"269",2001,"Nonmatching","Friend",482,0.482,1,"F"
"270",2001,"Nonmatching","Friend",479,0.479,1,"F"
"271",2001,"Nonmatching","Friend",1142,1.142,1,"F"
"272",2001,"Nonmatching","Friend",790,0.79,1,"F"
"273",2001,"Nonmatching","Friend",468,0.468,1,"F"
"274",2001,"Nonmatching","Friend",667,0.667,1,"F"
"275",2001,"Nonmatching","Friend",638,0.638,1,"F"
"276",2001,"Nonmatching","Friend",638,0.638,1,"F"
"277",2001,"Nonmatching","Friend",559,0.559,1,"F"
"278",2001,"Nonmatching","Friend",419,0.419,1,"F"
"279",2001,"Nonmatching","Friend",421,0.421,1,"F"
"280",2001,"Nonmatching","Friend",562,0.562,1,"F"
"281",2001,"Nonmatching","Friend",695,0.695,1,"M"
"282",2001,"Nonmatching","Friend",411,0.411,1,"M"
"283",2001,"Nonmatching","Friend",440,0.44,1,"M"
"284",2001,"Nonmatching","Friend",446,0.446,1,"M"
"285",2001,"Nonmatching","Friend",399,0.399,1,"M"
"286",2001,"Nonmatching","Friend",577,0.577,1,"M"
"287",2001,"Nonmatching","Friend",404,0.404,1,"M"
"288",2001,"Nonmatching","Friend",391,0.391,1,"M"
"289",2001,"Nonmatching","Friend",447,0.447,1,"M"
"290",2001,"Nonmatching","Friend",662,0.662,1,"M"
"291",2001,"Nonmatching","Friend",479,0.479,1,"M"
"292",2001,"Nonmatching","Friend",444,0.444,1,"M"
"293",2001,"Nonmatching","Friend",445,0.445,1,"M"
"294",2001,"Nonmatching","Friend",537,0.537,1,"M"
"295",2001,"Nonmatching","Friend",518,0.518,1,"M"
"296",2001,"Nonmatching","Friend",659,0.659,1,"M"
"297",2001,"Nonmatching","Friend",480,0.48,1,"M"
"298",2001,"Nonmatching","Friend",423,0.423,1,"M"
"299",2001,"Nonmatching","Friend",419,0.419,1,"M"
"300",2001,"Nonmatching","Friend",366,0.366,1,"M"
"301",2001,"Nonmatching","Friend",617,0.617,1,"M"
"302",2001,"Nonmatching","Friend",542,0.542,1,"M"
"303",2001,"Nonmatching","Friend",418,0.418,1,"M"
"304",2001,"Nonmatching","Friend",456,0.456,1,"M"
"305",2001,"Nonmatching","Friend",528,0.528,1,"M"
"306",2001,"Nonmatching","Friend",525,0.525,1,"M"
"307",2001,"Nonmatching","Friend",1194,1.194,1,"M"
"308",2001,"Nonmatching","Friend",518,0.518,1,"M"
"309",2001,"Nonmatching","Friend",586,0.586,1,"M"
"310",2001,"Nonmatching","Friend",497,0.497,1,"M"
"311",2001,"Nonmatching","Friend",389,0.389,1,"M"
"312",2001,"Nonmatching","Friend",394,0.394,0,"M"
"313",2001,"Nonmatching","Friend",536,0.536,1,"M"
"314",2001,"Nonmatching","Friend",463,0.463,1,"M"
"315",2001,"Nonmatching","Friend",469,0.469,1,"M"
"316",2001,"Nonmatching","Friend",632,0.632,1,"M"
"317",2001,"Nonmatching","Friend",456,0.456,1,"M"
"318",2001,"Nonmatching","Friend",448,0.448,1,"M"
"319",2001,"Nonmatching","Friend",1252,1.252,1,"M"
"320",2001,"Nonmatching","Friend",816,0.816,1,"M"
"321",2001,"Nonmatching","Friend",532,0.532,1,"M"
"322",2001,"Nonmatching","Friend",502,0.502,1,"M"
"323",2001,"Nonmatching","Friend",760,0.76,1,"M"
"324",2001,"Nonmatching","Friend",437,0.437,1,"M"
"325",2001,"Nonmatching","Friend",428,0.428,1,"M"
"326",2001,"Nonmatching","Friend",604,0.604,1,"M"
"327",2001,"Nonmatching","Friend",464,0.464,1,"M"
"328",2001,"Nonmatching","Friend",430,0.43,1,"M"
"329",2001,"Nonmatching","Friend",510,0.51,1,"M"
"330",2001,"Nonmatching","Friend",556,0.556,1,"M"
"331",2001,"Nonmatching","Friend",713,0.713,1,"M"
"332",2001,"Nonmatching","Friend",433,0.433,1,"M"
"333",2001,"Nonmatching","Friend",470,0.47,1,"M"
"334",2001,"Nonmatching","Friend",401,0.401,1,"M"
"335",2001,"Nonmatching","Friend",353,0.353,1,"M"
"336",2001,"Nonmatching","Friend",495,0.495,1,"M"
"337",2001,"Nonmatching","Stranger",736,0.736,1,"F"
"338",2001,"Nonmatching","Stranger",431,0.431,1,"F"
"339",2001,"Nonmatching","Stranger",398,0.398,0,"F"
"340",2001,"Nonmatching","Stranger",642,0.642,1,"F"
"341",2001,"Nonmatching","Stranger",530,0.53,1,"F"
"342",2001,"Nonmatching","Stranger",504,0.504,1,"F"
"343",2001,"Nonmatching","Stranger",699,0.699,1,"F"
"344",2001,"Nonmatching","Stranger",450,0.45,1,"F"
"345",2001,"Nonmatching","Stranger",667,0.667,1,"F"
"346",2001,"Nonmatching","Stranger",638,0.638,1,"F"
"347",2001,"Nonmatching","Stranger",507,0.507,1,"F"
"348",2001,"Nonmatching","Stranger",678,0.678,1,"F"
"349",2001,"Nonmatching","Stranger",629,0.629,1,"F"
"350",2001,"Nonmatching","Stranger",508,0.508,1,"F"
"351",2001,"Nonmatching","Stranger",426,0.426,0,"F"
"352",2001,"Nonmatching","Stranger",507,0.507,1,"F"
"353",2001,"Nonmatching","Stranger",576,0.576,1,"F"
"354",2001,"Nonmatching","Stranger",684,0.684,1,"F"
"355",2001,"Nonmatching","Stranger",474,0.474,1,"F"
"356",2001,"Nonmatching","Stranger",428,0.428,1,"F"
"357",2001,"Nonmatching","Stranger",556,0.556,1,"F"
"358",2001,"Nonmatching","Stranger",422,0.422,1,"F"
"359",2001,"Nonmatching","Stranger",473,0.473,1,"F"
"360",2001,"Nonmatching","Stranger",495,0.495,1,"F"
"361",2001,"Nonmatching","Stranger",442,0.442,1,"F"
"362",2001,"Nonmatching","Stranger",411,0.411,1,"F"
"363",2001,"Nonmatching","Stranger",745,0.745,1,"F"
"364",2001,"Nonmatching","Stranger",416,0.416,1,"F"
"365",2001,"Nonmatching","Stranger",340,0.34,0,"F"
"366",2001,"Nonmatching","Stranger",592,0.592,1,"F"
"367",2001,"Nonmatching","Stranger",409,0.409,1,"F"
"368",2001,"Nonmatching","Stranger",540,0.54,1,"F"
"369",2001,"Nonmatching","Stranger",506,0.506,1,"F"
"370",2001,"Nonmatching","Stranger",556,0.556,1,"F"
"371",2001,"Nonmatching","Stranger",476,0.476,1,"F"
"372",2001,"Nonmatching","Stranger",513,0.513,1,"F"
"373",2001,"Nonmatching","Stranger",479,0.479,1,"F"
"374",2001,"Nonmatching","Stranger",619,0.619,1,"F"
"375",2001,"Nonmatching","Stranger",855,0.855,1,"F"
"376",2001,"Nonmatching","Stranger",481,0.481,1,"F"
"377",2001,"Nonmatching","Stranger",455,0.455,1,"F"
"378",2001,"Nonmatching","Stranger",752,0.752,1,"F"
"379",2001,"Nonmatching","Stranger",509,0.509,1,"F"
"380",2001,"Nonmatching","Stranger",634,0.634,1,"F"
"381",2001,"Nonmatching","Stranger",572,0.572,1,"F"
"382",2001,"Nonmatching","Stranger",392,0.392,1,"F"
"383",2001,"Nonmatching","Stranger",437,0.437,1,"F"
"384",2001,"Nonmatching","Stranger",621,0.621,1,"F"
"385",2001,"Nonmatching","Stranger",409,0.409,1,"F"
"386",2001,"Nonmatching","Stranger",632,0.632,1,"F"
"387",2001,"Nonmatching","Stranger",455,0.455,1,"F"
"388",2001,"Nonmatching","Stranger",593,0.593,1,"F"
"389",2001,"Nonmatching","Stranger",528,0.528,1,"F"
"390",2001,"Nonmatching","Stranger",1513,1.513,1,"F"
"391",2001,"Nonmatching","Stranger",554,0.554,1,"F"
"392",2001,"Nonmatching","Stranger",799,0.799,1,"F"
"393",2001,"Nonmatching","Stranger",747,0.747,1,"M"
"394",2001,"Nonmatching","Stranger",527,0.527,1,"M"
"395",2001,"Nonmatching","Stranger",506,0.506,1,"M"
"396",2001,"Nonmatching","Stranger",688,0.688,1,"M"
"397",2001,"Nonmatching","Stranger",574,0.574,1,"M"
"398",2001,"Nonmatching","Stranger",533,0.533,1,"M"
"399",2001,"Nonmatching","Stranger",548,0.548,1,"M"
"400",2001,"Nonmatching","Stranger",626,0.626,1,"M"
"401",2001,"Nonmatching","Stranger",474,0.474,1,"M"
"402",2001,"Nonmatching","Stranger",524,0.524,1,"M"
"403",2001,"Nonmatching","Stranger",435,0.435,0,"M"
"404",2001,"Nonmatching","Stranger",619,0.619,1,"M"
"405",2001,"Nonmatching","Stranger",585,0.585,1,"M"
"406",2001,"Nonmatching","Stranger",525,0.525,1,"M"
"407",2001,"Nonmatching","Stranger",467,0.467,1,"M"
"408",2001,"Nonmatching","Stranger",507,0.507,1,"M"
"409",2001,"Nonmatching","Stranger",594,0.594,1,"M"
"410",2001,"Nonmatching","Stranger",470,0.47,1,"M"
"411",2001,"Nonmatching","Stranger",635,0.635,1,"M"
"412",2001,"Nonmatching","Stranger",439,0.439,1,"M"
"413",2001,"Nonmatching","Stranger",480,0.48,1,"M"
"414",2001,"Nonmatching","Stranger",437,0.437,1,"M"
"415",2001,"Nonmatching","Stranger",445,0.445,1,"M"
"416",2001,"Nonmatching","Stranger",625,0.625,1,"M"
"417",2001,"Nonmatching","Stranger",535,0.535,1,"M"
"418",2001,"Nonmatching","Stranger",477,0.477,1,"M"
"419",2001,"Nonmatching","Stranger",580,0.58,1,"M"
"420",2001,"Nonmatching","Stranger",543,0.543,1,"M"
"421",2001,"Nonmatching","Stranger",501,0.501,1,"M"
"422",2001,"Nonmatching","Stranger",578,0.578,1,"M"
"423",2001,"Nonmatching","Stranger",1362,1.362,1,"M"
"424",2001,"Nonmatching","Stranger",410,0.41,1,"M"
"425",2001,"Nonmatching","Stranger",454,0.454,1,"M"
"426",2001,"Nonmatching","Stranger",511,0.511,1,"M"
"427",2001,"Nonmatching","Stranger",485,0.485,1,"M"
"428",2001,"Nonmatching","Stranger",447,0.447,1,"M"
"429",2001,"Nonmatching","Stranger",418,0.418,1,"M"
"430",2001,"Nonmatching","Stranger",450,0.45,1,"M"
"431",2001,"Nonmatching","Stranger",499,0.499,1,"M"
"432",2001,"Nonmatching","Stranger",468,0.468,1,"M"
"433",2001,"Nonmatching","Stranger",464,0.464,1,"M"
"434",2001,"Nonmatching","Stranger",529,0.529,1,"M"
"435",2001,"Nonmatching","Stranger",394,0.394,1,"M"
"436",2001,"Nonmatching","Stranger",424,0.424,1,"M"
"437",2001,"Nonmatching","Stranger",455,0.455,1,"M"
"438",2001,"Nonmatching","Stranger",450,0.45,1,"M"
"439",2001,"Nonmatching","Stranger",442,0.442,1,"M"
"440",2001,"Nonmatching","Stranger",558,0.558,1,"M"
"441",2001,"Nonmatching","Stranger",392,0.392,1,"M"
"442",2001,"Nonmatching","Stranger",417,0.417,1,"M"
"443",2001,"Nonmatching","Stranger",469,0.469,1,"M"
"444",2001,"Nonmatching","Stranger",439,0.439,1,"M"
"445",2001,"Nonmatching","Stranger",402,0.402,1,"M"
"446",2001,"Nonmatching","Stranger",357,0.357,1,"M"
"447",2001,"Nonmatching","Stranger",599,0.599,1,"M"
"448",2001,"Nonmatching","Stranger",411,0.411,1,"M"
"449",2001,"Nonmatching",NA,489,0.489,1,"F"
"450",2001,"Nonmatching",NA,909,0.909,1,"F"
"451",2001,"Nonmatching",NA,679,0.679,1,"F"
"452",2001,"Nonmatching",NA,677,0.677,1,"F"
"453",2001,"Nonmatching",NA,428,0.428,1,"F"
"454",2001,"Nonmatching",NA,507,0.507,1,"F"
"455",2001,"Nonmatching",NA,597,0.597,1,"F"
"456",2001,"Nonmatching",NA,547,0.547,1,"F"
"457",2001,"Nonmatching",NA,627,0.627,1,"F"
"458",2001,"Nonmatching",NA,797,0.797,1,"F"
"459",2001,"Nonmatching",NA,672,0.672,1,"F"
"460",2001,"Nonmatching",NA,557,0.557,1,"F"
"461",2001,"Nonmatching",NA,500,0.5,1,"F"
"462",2001,"Nonmatching",NA,469,0.469,1,"F"
"463",2001,"Nonmatching",NA,495,0.495,1,"F"
"464",2001,"Nonmatching",NA,524,0.524,1,"F"
"465",2001,"Nonmatching",NA,408,0.408,1,"F"
"466",2001,"Nonmatching",NA,415,0.415,1,"F"
"467",2001,"Nonmatching",NA,469,0.469,1,"F"
"468",2001,"Nonmatching",NA,372,0.372,1,"F"
"469",2001,"Nonmatching",NA,442,0.442,1,"F"
"470",2001,"Nonmatching",NA,549,0.549,1,"F"
"471",2001,"Nonmatching",NA,577,0.577,1,"F"
"472",2001,"Nonmatching",NA,641,0.641,1,"F"
"473",2001,"Nonmatching",NA,591,0.591,1,"F"
"474",2001,"Nonmatching",NA,445,0.445,1,"F"
"475",2001,"Nonmatching",NA,499,0.499,1,"F"
"476",2001,"Nonmatching",NA,459,0.459,1,"F"
"477",2001,"Nonmatching",NA,568,0.568,1,"F"
"478",2001,"Nonmatching",NA,567,0.567,1,"F"
"479",2001,"Nonmatching",NA,536,0.536,1,"F"
