"","Subject","Matching","Identity","Session","RT_ms","RT_sec","ACC"
"145",17,"Matching","Celebrity","3",424,0.424,1
"146",17,"Matching","Celebrity","3",577,0.577,1
"147",17,"Matching","Celebrity","3",583,0.583,0
"148",17,"Matching","Celebrity","3",509,0.509,1
"149",17,"Matching","Celebrity","3",592,0.592,1
"150",17,"Matching","Celebrity","3",475,0.475,1
"151",17,"Matching","Celebrity","3",407,0.407,1
"152",17,"Matching","Celebrity","3",684,0.684,1
"153",17,"Matching","Celebrity","3",521,0.521,1
"154",17,"Matching","Celebrity","3",477,0.477,1
"155",17,"Matching","Celebrity","3",343,0.343,1
"156",17,"Matching","Celebrity","3",589,0.589,1
"157",17,"Matching","Celebrity","3",357,0.357,1
"158",17,"Matching","Celebrity","3",565,0.565,1
"159",17,"Matching","Celebrity","3",405,0.405,1
"160",17,"Matching","Celebrity","3",408,0.408,0
"161",17,"Matching","Celebrity","3",411,0.411,1
"162",17,"Matching","Celebrity","3",489,0.489,1
"163",17,"Matching","Celebrity","3",362,0.362,1
"164",17,"Matching","Celebrity","3",580,0.58,1
"165",17,"Matching","Celebrity","3",269,0.269,1
"166",17,"Matching","Celebrity","3",435,0.435,1
"167",17,"Matching","Celebrity","3",489,0.489,1
"168",17,"Matching","Celebrity","4",382,0.382,0
"169",17,"Matching","Celebrity","4",380,0.38,0
"170",17,"Matching","Celebrity","4",398,0.398,0
"171",17,"Matching","Celebrity","4",476,0.476,1
"172",17,"Matching","Celebrity","4",548,0.548,1
"173",17,"Matching","Celebrity","4",373,0.373,1
"174",17,"Matching","Celebrity","4",514,0.514,0
"175",17,"Matching","Celebrity","4",605,0.605,1
"176",17,"Matching","Celebrity","4",431,0.431,0
"177",17,"Matching","Celebrity","4",390,0.39,1
"178",17,"Matching","Celebrity","4",337,0.337,0
"179",17,"Matching","Celebrity","4",371,0.371,0
"180",17,"Matching","Celebrity","4",455,0.455,0
"181",17,"Matching","Celebrity","4",595,0.595,0
"182",17,"Matching","Celebrity","4",521,0.521,1
"183",17,"Matching","Celebrity","4",465,0.465,1
"184",17,"Matching","Celebrity","4",390,0.39,1
"185",17,"Matching","Celebrity","4",436,0.436,1
"186",17,"Matching","Celebrity","4",457,0.457,1
"187",17,"Matching","Celebrity","4",320,0.32,1
"188",17,"Matching","Celebrity","4",581,0.581,1
"189",17,"Matching","Celebrity","4",435,0.435,0
"190",17,"Matching","Celebrity","4",480,0.48,1
"191",17,"Matching","Celebrity","4",550,0.55,1
"192",17,"Matching","Stranger","1",343,0.343,0
"193",17,"Matching","Stranger","1",371,0.371,0
"194",17,"Matching","Stranger","1",549,0.549,1
"195",17,"Matching","Stranger","1",907,0.907,1
"196",17,"Matching","Stranger","1",373,0.373,0
"197",17,"Matching","Stranger","1",394,0.394,1
"198",17,"Matching","Stranger","1",297,0.297,0
"199",17,"Matching","Stranger","1",344,0.344,0
"200",17,"Matching","Stranger","1",475,0.475,0
"201",17,"Matching","Stranger","1",527,0.527,1
"202",17,"Matching","Stranger","1",370,0.37,0
"203",17,"Matching","Stranger","1",473,0.473,1
"204",17,"Matching","Stranger","1",428,0.428,1
"205",17,"Matching","Stranger","1",534,0.534,1
"206",17,"Matching","Stranger","1",535,0.535,1
"207",17,"Matching","Stranger","1",539,0.539,1
"208",17,"Matching","Stranger","1",347,0.347,1
"209",17,"Matching","Stranger","1",464,0.464,1
"210",17,"Matching","Stranger","1",418,0.418,1
"211",17,"Matching","Stranger","1",470,0.47,1
"212",17,"Matching","Stranger","1",385,0.385,0
"213",17,"Matching","Stranger","1",314,0.314,0
"214",17,"Matching","Stranger","1",448,0.448,1
"215",17,"Matching","Stranger","1",443,0.443,1
"216",17,"Matching","Stranger","2",520,0.52,0
"217",17,"Matching","Stranger","2",551,0.551,1
"218",17,"Matching","Stranger","2",464,0.464,1
"219",17,"Matching","Stranger","2",420,0.42,0
"220",17,"Matching","Stranger","2",411,0.411,1
"221",17,"Matching","Stranger","2",256,0.256,0
"222",17,"Matching","Stranger","2",460,0.46,1
"223",17,"Matching","Stranger","2",275,0.275,1
"224",17,"Matching","Stranger","2",387,0.387,0
"225",17,"Matching","Stranger","2",431,0.431,0
"226",17,"Matching","Stranger","2",495,0.495,1
"227",17,"Matching","Stranger","2",360,0.36,1
"228",17,"Matching","Stranger","2",464,0.464,1
"229",17,"Matching","Stranger","2",382,0.382,0
"230",17,"Matching","Stranger","2",296,0.296,0
"231",17,"Matching","Stranger","2",673,0.673,1
"232",17,"Matching","Stranger","2",417,0.417,1
"233",17,"Matching","Stranger","2",540,0.54,0
"234",17,"Matching","Stranger","2",434,0.434,1
"235",17,"Matching","Stranger","2",450,0.45,0
"236",17,"Matching","Stranger","2",469,0.469,1
"237",17,"Matching","Stranger","2",380,0.38,0
"238",17,"Matching","Stranger","2",383,0.383,1
"239",17,"Matching","Stranger","2",313,0.313,0
"240",17,"Matching","Stranger","3",487,0.487,1
"241",17,"Matching","Stranger","3",259,0.259,0
"242",17,"Matching","Stranger","3",485,0.485,1
"243",17,"Matching","Stranger","3",351,0.351,1
"244",17,"Matching","Stranger","3",328,0.328,0
"245",17,"Matching","Stranger","3",355,0.355,1
"246",17,"Matching","Stranger","3",279,0.279,0
"247",17,"Matching","Stranger","3",337,0.337,1
"248",17,"Matching","Stranger","3",528,0.528,1
"249",17,"Matching","Stranger","3",558,0.558,0
"250",17,"Matching","Stranger","3",428,0.428,1
"251",17,"Matching","Stranger","3",355,0.355,1
"252",17,"Matching","Stranger","3",397,0.397,1
"253",17,"Matching","Stranger","3",429,0.429,1
"254",17,"Matching","Stranger","3",425,0.425,0
"255",17,"Matching","Stranger","3",343,0.343,0
"256",17,"Matching","Stranger","3",305,0.305,1
"257",17,"Matching","Stranger","3",427,0.427,1
"258",17,"Matching","Stranger","3",366,0.366,1
"259",17,"Matching","Stranger","3",456,0.456,1
"260",17,"Matching","Stranger","3",502,0.502,1
"261",17,"Matching","Stranger","3",408,0.408,1
"262",17,"Matching","Stranger","3",446,0.446,1
"263",17,"Matching","Stranger","3",449,0.449,1
"264",17,"Matching","Stranger","4",602,0.602,1
"265",17,"Matching","Stranger","4",539,0.539,1
"266",17,"Matching","Stranger","4",478,0.478,0
"267",17,"Matching","Stranger","4",359,0.359,1
"268",17,"Matching","Stranger","4",265,0.265,0
"269",17,"Matching","Stranger","4",571,0.571,1
"270",17,"Matching","Stranger","4",544,0.544,1
"271",17,"Matching","Stranger","4",464,0.464,1
"272",17,"Matching","Stranger","4",439,0.439,1
"273",17,"Matching","Stranger","4",398,0.398,1
"274",17,"Matching","Stranger","4",275,0.275,1
"275",17,"Matching","Stranger","4",454,0.454,1
"276",17,"Matching","Stranger","4",558,0.558,1
"277",17,"Matching","Stranger","4",507,0.507,1
"278",17,"Matching","Stranger","4",468,0.468,1
"279",17,"Matching","Stranger","4",285,0.285,1
"280",17,"Matching","Stranger","4",763,0.763,1
"281",17,"Matching","Stranger","4",317,0.317,1
"282",17,"Matching","Stranger","4",461,0.461,1
"283",17,"Matching","Stranger","4",525,0.525,1
"284",17,"Matching","Stranger","4",525,0.525,1
"285",17,"Matching","Stranger","4",456,0.456,1
"286",17,"Matching","Stranger","4",250,0.25,1
"287",17,"Matching","Stranger","4",366,0.366,1
"288",17,"Nonmatching","Self","1",392,0.392,1
"289",17,"Nonmatching","Self","1",493,0.493,1
"290",17,"Nonmatching","Self","1",330,0.33,1
"291",17,"Nonmatching","Self","1",405,0.405,0
"292",17,"Nonmatching","Self","1",590,0.59,1
"293",17,"Nonmatching","Self","1",363,0.363,1
"294",17,"Nonmatching","Self","1",395,0.395,1
"295",17,"Nonmatching","Self","1",499,0.499,1
"296",17,"Nonmatching","Self","1",471,0.471,1
"297",17,"Nonmatching","Self","1",283,0.283,1
"298",17,"Nonmatching","Self","1",406,0.406,1
"299",17,"Nonmatching","Self","1",347,0.347,1
"300",17,"Nonmatching","Self","1",379,0.379,1
"301",17,"Nonmatching","Self","1",323,0.323,1
"302",17,"Nonmatching","Self","1",371,0.371,1
"303",17,"Nonmatching","Self","1",452,0.452,1
"304",17,"Nonmatching","Self","1",383,0.383,1
"305",17,"Nonmatching","Self","1",384,0.384,1
"306",17,"Nonmatching","Self","1",312,0.312,1
"307",17,"Nonmatching","Self","1",619,0.619,1
"308",17,"Nonmatching","Self","1",326,0.326,1
"309",17,"Nonmatching","Self","1",459,0.459,1
"310",17,"Nonmatching","Self","1",430,0.43,1
"311",17,"Nonmatching","Self","1",481,0.481,1
"312",17,"Nonmatching","Self","2",408,0.408,1
"313",17,"Nonmatching","Self","2",741,0.741,1
"314",17,"Nonmatching","Self","2",644,0.644,1
"315",17,"Nonmatching","Self","2",471,0.471,1
"316",17,"Nonmatching","Self","2",339,0.339,1
"317",17,"Nonmatching","Self","2",557,0.557,1
"318",17,"Nonmatching","Self","2",471,0.471,1
"319",17,"Nonmatching","Self","2",471,0.471,1
"320",17,"Nonmatching","Self","2",387,0.387,0
"321",17,"Nonmatching","Self","2",444,0.444,1
"322",17,"Nonmatching","Self","2",419,0.419,1
"323",17,"Nonmatching","Self","2",502,0.502,1
"324",17,"Nonmatching","Self","2",477,0.477,1
"325",17,"Nonmatching","Self","2",464,0.464,1
"326",17,"Nonmatching","Self","2",492,0.492,1
"327",17,"Nonmatching","Self","2",356,0.356,1
"328",17,"Nonmatching","Self","2",499,0.499,1
"329",17,"Nonmatching","Self","2",403,0.403,1
"330",17,"Nonmatching","Self","2",429,0.429,1
"331",17,"Nonmatching","Self","2",413,0.413,0
"332",17,"Nonmatching","Self","2",438,0.438,1
"333",17,"Nonmatching","Self","2",598,0.598,1
"334",17,"Nonmatching","Self","2",482,0.482,1
"335",17,"Nonmatching","Self","2",387,0.387,1
"336",17,"Nonmatching","Self","3",398,0.398,1
"337",17,"Nonmatching","Self","3",407,0.407,1
"338",17,"Nonmatching","Self","3",549,0.549,1
"339",17,"Nonmatching","Self","3",441,0.441,1
"340",17,"Nonmatching","Self","3",692,0.692,1
"341",17,"Nonmatching","Self","3",467,0.467,1
"342",17,"Nonmatching","Self","3",391,0.391,1
"343",17,"Nonmatching","Self","3",396,0.396,1
"344",17,"Nonmatching","Self","3",463,0.463,1
"345",17,"Nonmatching","Self","3",539,0.539,1
"346",17,"Nonmatching","Self","3",523,0.523,1
"347",17,"Nonmatching","Self","3",530,0.53,1
"348",17,"Nonmatching","Self","3",425,0.425,1
"349",17,"Nonmatching","Self","3",439,0.439,1
"350",17,"Nonmatching","Self","3",518,0.518,1
"351",17,"Nonmatching","Self","3",310,0.31,1
"352",17,"Nonmatching","Self","3",370,0.37,1
"353",17,"Nonmatching","Self","3",394,0.394,1
"354",17,"Nonmatching","Self","3",377,0.377,1
"355",17,"Nonmatching","Self","3",464,0.464,1
"356",17,"Nonmatching","Self","3",420,0.42,1
"357",17,"Nonmatching","Self","3",650,0.65,0
"358",17,"Nonmatching","Self","3",533,0.533,1
"359",17,"Nonmatching","Self","3",385,0.385,1
"360",17,"Nonmatching","Self","4",579,0.579,1
"361",17,"Nonmatching","Self","4",342,0.342,1
"362",17,"Nonmatching","Self","4",437,0.437,1
"363",17,"Nonmatching","Self","4",598,0.598,1
"364",17,"Nonmatching","Self","4",446,0.446,1
"365",17,"Nonmatching","Self","4",423,0.423,0
"366",17,"Nonmatching","Self","4",586,0.586,0
"367",17,"Nonmatching","Self","4",519,0.519,1
"368",17,"Nonmatching","Self","4",493,0.493,1
"369",17,"Nonmatching","Self","4",548,0.548,0
"370",17,"Nonmatching","Self","4",541,0.541,1
"371",17,"Nonmatching","Self","4",501,0.501,1
"372",17,"Nonmatching","Self","4",440,0.44,1
"373",17,"Nonmatching","Self","4",478,0.478,1
"374",17,"Nonmatching","Self","4",624,0.624,1
"375",17,"Nonmatching","Self","4",490,0.49,1
"376",17,"Nonmatching","Self","4",590,0.59,1
"377",17,"Nonmatching","Self","4",452,0.452,1
"378",17,"Nonmatching","Self","4",485,0.485,1
"379",17,"Nonmatching","Self","4",334,0.334,1
"380",17,"Nonmatching","Self","4",451,0.451,0
"381",17,"Nonmatching","Self","4",482,0.482,0
"382",17,"Nonmatching","Self","4",375,0.375,1
"383",17,"Nonmatching","Self","4",313,0.313,1
"384",17,"Nonmatching","Celebrity","1",465,0.465,1
"385",17,"Nonmatching","Celebrity","1",512,0.512,1
"386",17,"Nonmatching","Celebrity","1",328,0.328,1
"387",17,"Nonmatching","Celebrity","1",304,0.304,1
"388",17,"Nonmatching","Celebrity","1",470,0.47,1
"389",17,"Nonmatching","Celebrity","1",319,0.319,1
"390",17,"Nonmatching","Celebrity","1",339,0.339,1
"391",17,"Nonmatching","Celebrity","1",568,0.568,1
"392",17,"Nonmatching","Celebrity","1",316,0.316,1
"393",17,"Nonmatching","Celebrity","1",441,0.441,1
"394",17,"Nonmatching","Celebrity","1",449,0.449,1
"395",17,"Nonmatching","Celebrity","1",395,0.395,1
"396",17,"Nonmatching","Celebrity","1",347,0.347,0
"397",17,"Nonmatching","Celebrity","1",476,0.476,1
"398",17,"Nonmatching","Celebrity","1",463,0.463,1
"399",17,"Nonmatching","Celebrity","1",323,0.323,1
"400",17,"Nonmatching","Celebrity","1",434,0.434,1
"401",17,"Nonmatching","Celebrity","1",427,0.427,1
"402",17,"Nonmatching","Celebrity","1",392,0.392,1
"403",17,"Nonmatching","Celebrity","1",616,0.616,1
"404",17,"Nonmatching","Celebrity","1",490,0.49,1
"405",17,"Nonmatching","Celebrity","1",457,0.457,1
"406",17,"Nonmatching","Celebrity","1",515,0.515,1
"407",17,"Nonmatching","Celebrity","1",413,0.413,1
"408",17,"Nonmatching","Celebrity","2",375,0.375,1
"409",17,"Nonmatching","Celebrity","2",339,0.339,1
"410",17,"Nonmatching","Celebrity","2",253,0.253,1
"411",17,"Nonmatching","Celebrity","2",482,0.482,1
"412",17,"Nonmatching","Celebrity","2",557,0.557,1
"413",17,"Nonmatching","Celebrity","2",429,0.429,1
"414",17,"Nonmatching","Celebrity","2",362,0.362,1
"415",17,"Nonmatching","Celebrity","2",447,0.447,1
"416",17,"Nonmatching","Celebrity","2",368,0.368,1
"417",17,"Nonmatching","Celebrity","2",522,0.522,1
"418",17,"Nonmatching","Celebrity","2",496,0.496,1
"419",17,"Nonmatching","Celebrity","2",657,0.657,1
"420",17,"Nonmatching","Celebrity","2",580,0.58,0
"421",17,"Nonmatching","Celebrity","2",464,0.464,1
"422",17,"Nonmatching","Celebrity","2",266,0.266,1
"423",17,"Nonmatching","Celebrity","2",572,0.572,1
"424",17,"Nonmatching","Celebrity","2",432,0.432,0
"425",17,"Nonmatching","Celebrity","2",266,0.266,0
"426",17,"Nonmatching","Celebrity","2",464,0.464,1
"427",17,"Nonmatching","Celebrity","2",537,0.537,1
"428",17,"Nonmatching","Celebrity","2",433,0.433,1
"429",17,"Nonmatching","Celebrity","2",545,0.545,1
"430",17,"Nonmatching","Celebrity","2",404,0.404,1
"431",17,"Nonmatching","Celebrity","2",346,0.346,1
"432",17,"Nonmatching","Celebrity","3",502,0.502,0
"433",17,"Nonmatching","Celebrity","3",429,0.429,0
"434",17,"Nonmatching","Celebrity","3",324,0.324,1
"435",17,"Nonmatching","Celebrity","3",516,0.516,1
"436",17,"Nonmatching","Celebrity","3",750,0.75,1
"437",17,"Nonmatching","Celebrity","3",366,0.366,1
"438",17,"Nonmatching","Celebrity","3",368,0.368,1
"439",17,"Nonmatching","Celebrity","3",438,0.438,1
"440",17,"Nonmatching","Celebrity","3",619,0.619,0
"441",17,"Nonmatching","Celebrity","3",495,0.495,1
"442",17,"Nonmatching","Celebrity","3",279,0.279,0
"443",17,"Nonmatching","Celebrity","3",523,0.523,1
"444",17,"Nonmatching","Celebrity","3",405,0.405,1
"445",17,"Nonmatching","Celebrity","3",487,0.487,1
"446",17,"Nonmatching","Celebrity","3",497,0.497,1
"447",17,"Nonmatching","Celebrity","3",431,0.431,1
"448",17,"Nonmatching","Celebrity","3",489,0.489,1
"449",17,"Nonmatching","Celebrity","3",438,0.438,0
"450",17,"Nonmatching","Celebrity","3",362,0.362,0
"451",17,"Nonmatching","Celebrity","3",489,0.489,1
"452",17,"Nonmatching","Celebrity","3",443,0.443,1
"453",17,"Nonmatching","Celebrity","3",481,0.481,0
"454",17,"Nonmatching","Celebrity","3",516,0.516,1
"455",17,"Nonmatching","Celebrity","3",427,0.427,1
"456",17,"Nonmatching","Celebrity","4",573,0.573,1
"457",17,"Nonmatching","Celebrity","4",362,0.362,1
"458",17,"Nonmatching","Celebrity","4",509,0.509,1
"459",17,"Nonmatching","Celebrity","4",599,0.599,1
"460",17,"Nonmatching","Celebrity","4",447,0.447,1
"461",17,"Nonmatching","Celebrity","4",471,0.471,1
"462",17,"Nonmatching","Celebrity","4",528,0.528,1
"463",17,"Nonmatching","Celebrity","4",397,0.397,1
"464",17,"Nonmatching","Celebrity","4",381,0.381,1
"465",17,"Nonmatching","Celebrity","4",409,0.409,1
"466",17,"Nonmatching","Celebrity","4",454,0.454,1
"467",17,"Nonmatching","Celebrity","4",586,0.586,0
"468",17,"Nonmatching","Celebrity","4",351,0.351,1
"469",17,"Nonmatching","Celebrity","4",322,0.322,1
"470",17,"Nonmatching","Celebrity","4",402,0.402,0
"471",17,"Nonmatching","Celebrity","4",415,0.415,1
"472",17,"Nonmatching","Celebrity","4",503,0.503,1
"473",17,"Nonmatching","Celebrity","4",364,0.364,1
"474",17,"Nonmatching","Celebrity","4",503,0.503,1
"475",17,"Nonmatching","Celebrity","4",260,0.26,1
"476",17,"Nonmatching","Celebrity","4",444,0.444,1
"477",17,"Nonmatching","Celebrity","4",267,0.267,1
"478",17,"Nonmatching","Celebrity","4",433,0.433,1
"479",17,"Nonmatching","Celebrity","4",495,0.495,1
"480",17,"Nonmatching","Stranger","1",416,0.416,1
"481",17,"Nonmatching","Stranger","1",402,0.402,1
"482",17,"Nonmatching","Stranger","1",451,0.451,1
"483",17,"Nonmatching","Stranger","1",988,0.988,1
"484",17,"Nonmatching","Stranger","1",445,0.445,1
"485",17,"Nonmatching","Stranger","1",536,0.536,1
"486",17,"Nonmatching","Stranger","1",600,0.6,1
"487",17,"Nonmatching","Stranger","1",325,0.325,0
"488",17,"Nonmatching","Stranger","1",363,0.363,1
"489",17,"Nonmatching","Stranger","1",499,0.499,1
"490",17,"Nonmatching","Stranger","1",375,0.375,1
"491",17,"Nonmatching","Stranger","1",315,0.315,0
"492",17,"Nonmatching","Stranger","1",403,0.403,1
"493",17,"Nonmatching","Stranger","1",449,0.449,1
"494",17,"Nonmatching","Stranger","1",577,0.577,1
"495",17,"Nonmatching","Stranger","1",415,0.415,1
"496",17,"Nonmatching","Stranger","1",292,0.292,1
"497",17,"Nonmatching","Stranger","1",409,0.409,1
"498",17,"Nonmatching","Stranger","1",503,0.503,1
"499",17,"Nonmatching","Stranger","1",439,0.439,1
"500",17,"Nonmatching","Stranger","1",428,0.428,1
"501",17,"Nonmatching","Stranger","1",539,0.539,1
"502",17,"Nonmatching","Stranger","1",450,0.45,1
"503",17,"Nonmatching","Stranger","1",607,0.607,1
"504",17,"Nonmatching","Stranger","2",479,0.479,1
"505",17,"Nonmatching","Stranger","2",437,0.437,1
"506",17,"Nonmatching","Stranger","2",418,0.418,1
"507",17,"Nonmatching","Stranger","2",569,0.569,1
"508",17,"Nonmatching","Stranger","2",414,0.414,1
"509",17,"Nonmatching","Stranger","2",408,0.408,1
"510",17,"Nonmatching","Stranger","2",486,0.486,1
"511",17,"Nonmatching","Stranger","2",271,0.271,1
"512",17,"Nonmatching","Stranger","2",360,0.36,1
"513",17,"Nonmatching","Stranger","2",370,0.37,1
"514",17,"Nonmatching","Stranger","2",452,0.452,1
"515",17,"Nonmatching","Stranger","2",402,0.402,1
"516",17,"Nonmatching","Stranger","2",490,0.49,1
"517",17,"Nonmatching","Stranger","2",483,0.483,1
"518",17,"Nonmatching","Stranger","2",481,0.481,1
"519",17,"Nonmatching","Stranger","2",447,0.447,1
"520",17,"Nonmatching","Stranger","2",250,0.25,0
"521",17,"Nonmatching","Stranger","2",447,0.447,1
"522",17,"Nonmatching","Stranger","2",488,0.488,1
"523",17,"Nonmatching","Stranger","2",517,0.517,0
"524",17,"Nonmatching","Stranger","2",467,0.467,1
"525",17,"Nonmatching","Stranger","2",364,0.364,1
"526",17,"Nonmatching","Stranger","2",392,0.392,1
"527",17,"Nonmatching","Stranger","2",506,0.506,1
"528",17,"Nonmatching","Stranger","3",326,0.326,1
"529",17,"Nonmatching","Stranger","3",290,0.29,1
"530",17,"Nonmatching","Stranger","3",417,0.417,1
"531",17,"Nonmatching","Stranger","3",498,0.498,1
"532",17,"Nonmatching","Stranger","3",403,0.403,1
"533",17,"Nonmatching","Stranger","3",360,0.36,1
"534",17,"Nonmatching","Stranger","3",442,0.442,1
"535",17,"Nonmatching","Stranger","3",364,0.364,1
