"Subject","Age","Gender","Session","Shape","Matching","Origin_Identity","English_Identity","Standarlized_Identity","Response","Phase","RT_ms","RT_sec","ACC"
13,21,"female","post","self","Matching","Self","Self","Self",1,"post",525,0.525,1
13,21,"female","post","self","Matching","Self","Self","Self",1,"post",535,0.535,1
13,21,"female","post","stranger","Matching","Stranger","Stranger","Stranger",1,"post",690,0.69,1
13,21,"female","post","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"post",732,0.732,1
13,21,"female","post","friend","Nonmatching","Friend","Friend","Close",0,"post",558,0.558,1
13,21,"female","post","self","Nonmatching","Self","Self","Self",0,"post",688,0.688,1
13,21,"female","post","stranger","Matching","Stranger","Stranger","Stranger",1,"post",570,0.57,1
13,21,"female","post","stranger","Matching","Stranger","Stranger","Stranger",1,"post",803,0.803,1
13,21,"female","post","friend","Matching","Friend","Friend","Close",0,"post",565,0.565,0
13,21,"female","post","self","Matching","Self","Self","Self",1,"post",535,0.535,1
13,21,"female","post","friend","Matching","Friend","Friend","Close",1,"post",754,0.754,1
13,21,"female","post","self","Matching","Self","Self","Self",1,"post",556,0.556,1
13,21,"female","post","self","Nonmatching","Self","Self","Self",0,"post",598,0.598,1
13,21,"female","post","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"post",576,0.576,1
13,21,"female","post","friend","Nonmatching","Friend","Friend","Close",0,"post",874,0.874,1
13,21,"female","post","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"post",628,0.628,1
13,21,"female","post","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"post",550,0.55,1
13,21,"female","post","stranger","Matching","Stranger","Stranger","Stranger",1,"post",648,0.648,1
13,21,"female","post","friend","Nonmatching","Friend","Friend","Close",0,"post",522,0.522,1
13,21,"female","post","friend","Matching","Friend","Friend","Close",1,"post",765,0.765,1
13,21,"female","post","self","Matching","Self","Self","Self",1,"post",647,0.647,1
13,21,"female","post","self","Matching","Self","Self","Self",1,"post",465,0.465,1
13,21,"female","post","stranger","Matching","Stranger","Stranger","Stranger",1,"post",611,0.611,1
13,21,"female","post","self","Nonmatching","Self","Self","Self",0,"post",757,0.757,1
13,21,"female","post","friend","Nonmatching","Friend","Friend","Close",0,"post",943,0.943,1
13,21,"female","post","friend","Matching","Friend","Friend","Close",1,"post",921,0.921,1
13,21,"female","post","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"post",691,0.691,1
13,21,"female","post","self","Nonmatching","Self","Self","Self",0,"post",638,0.638,1
13,21,"female","pre","friend","Matching","Friend","Friend","Close",0,"pre",594,0.594,0
13,21,"female","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",796,0.796,1
13,21,"female","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",718,0.718,1
13,21,"female","pre","self","Nonmatching","Self","Self","Self",0,"pre",736,0.736,1
13,21,"female","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",722,0.722,1
13,21,"female","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",580,0.58,1
13,21,"female","pre","self","Nonmatching","Self","Self","Self",0,"pre",742,0.742,1
13,21,"female","pre","self","Matching","Self","Self","Self",1,"pre",504,0.504,1
13,21,"female","pre","friend","Matching","Friend","Friend","Close",1,"pre",714,0.714,1
13,21,"female","pre","self","Matching","Self","Self","Self",1,"pre",573,0.573,1
13,21,"female","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",711,0.711,1
13,21,"female","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",721,0.721,1
13,21,"female","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",923,0.923,1
13,21,"female","pre","self","Matching","Self","Self","Self",1,"pre",476,0.476,1
13,21,"female","pre","friend","Matching","Friend","Friend","Close",1,"pre",758,0.758,1
13,21,"female","pre","self","Nonmatching","Self","Self","Self",0,"pre",664,0.664,1
13,21,"female","pre","self","Nonmatching","Self","Self","Self",0,"pre",634,0.634,1
13,21,"female","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",669,0.669,1
13,21,"female","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",575,0.575,1
13,21,"female","pre","friend","Matching","Friend","Friend","Close",1,"pre",673,0.673,1
13,21,"female","pre","self","Matching","Self","Self","Self",1,"pre",499,0.499,1
13,21,"female","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",629,0.629,1
13,21,"female","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",671,0.671,1
13,21,"female","pre","stranger","Matching","Stranger","Stranger","Stranger",0,"pre",593,0.593,0
13,21,"female","pre","self","Nonmatching","Self","Self","Self",0,"pre",667,0.667,1
13,21,"female","pre","self","Matching","Self","Self","Self",1,"pre",470,0.47,1
13,21,"female","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",800,0.8,1
13,21,"female","pre","self","Matching","Self","Self","Self",1,"pre",482,0.482,1
13,21,"female","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",796,0.796,1
13,21,"female","pre","friend","Matching","Friend","Friend","Close",1,"pre",646,0.646,1
13,21,"female","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",720,0.72,1
13,21,"female","pre","stranger","Matching","Stranger","Stranger","Stranger",0,"pre",610,0.61,0
13,21,"female","pre","friend","Nonmatching","Friend","Friend","Close",1,"pre",628,0.628,0
13,21,"female","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",934,0.934,1
13,21,"female","pre","friend","Matching","Friend","Friend","Close",1,"pre",763,0.763,1
13,21,"female","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",557,0.557,1
13,21,"female","pre","friend","Matching","Friend","Friend","Close",1,"pre",663,0.663,1
13,21,"female","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",545,0.545,1
13,21,"female","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",771,0.771,1
13,21,"female","pre","self","Matching","Self","Self","Self",1,"pre",517,0.517,1
13,21,"female","pre","self","Nonmatching","Self","Self","Self",0,"pre",655,0.655,1
13,21,"female","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",626,0.626,1
13,21,"female","pre","stranger","Matching","Stranger","Stranger","Stranger",0,"pre",668,0.668,0
13,21,"female","pre","self","Matching","Self","Self","Self",1,"pre",502,0.502,1
13,21,"female","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",680,0.68,1
13,21,"female","pre","friend","Matching","Friend","Friend","Close",1,"pre",570,0.57,1
13,21,"female","pre","self","Nonmatching","Self","Self","Self",0,"pre",668,0.668,1
13,21,"female","pre","friend","Matching","Friend","Friend","Close",1,"pre",557,0.557,1
13,21,"female","pre","self","Matching","Self","Self","Self",1,"pre",631,0.631,1
13,21,"female","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",961,0.961,1
13,21,"female","pre","self","Nonmatching","Self","Self","Self",0,"pre",804,0.804,1
13,21,"female","pre","self","Nonmatching","Self","Self","Self",0,"pre",686,0.686,1
13,21,"female","pre","self","Matching","Self","Self","Self",1,"pre",472,0.472,1
13,21,"female","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",746,0.746,1
13,21,"female","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",684,0.684,1
13,21,"female","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",686,0.686,1
13,21,"female","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",728,0.728,1
13,21,"female","pre","friend","Matching","Friend","Friend","Close",1,"pre",762,0.762,1
13,21,"female","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",605,0.605,1
13,21,"female","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",625,0.625,1
13,21,"female","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",580,0.58,1
13,21,"female","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",662,0.662,1
13,21,"female","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",776,0.776,1
13,21,"female","pre","self","Nonmatching","Self","Self","Self",0,"pre",1042,1.042,1
13,21,"female","pre","self","Matching","Self","Self","Self",1,"pre",524,0.524,1
13,21,"female","pre","friend","Matching","Friend","Friend","Close",1,"pre",870,0.87,1
13,21,"female","pre","friend","Matching","Friend","Friend","Close",1,"pre",456,0.456,1
13,21,"female","pre","self","Matching","Self","Self","Self",1,"pre",394,0.394,1
13,21,"female","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",549,0.549,1
13,21,"female","pre","self","Nonmatching","Self","Self","Self",0,"pre",879,0.879,1
13,21,"female","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",593,0.593,1
13,21,"female","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",691,0.691,1
13,21,"female","pre","friend","Matching","Friend","Friend","Close",1,"pre",701,0.701,1
13,21,"female","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",679,0.679,1
13,21,"female","pre","self","Nonmatching","Self","Self","Self",0,"pre",721,0.721,1
13,21,"female","pre","friend","Matching","Friend","Friend","Close",1,"pre",754,0.754,1
13,21,"female","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",991,0.991,1
13,21,"female","pre","self","Nonmatching","Self","Self","Self",0,"pre",793,0.793,1
13,21,"female","pre","self","Matching","Self","Self","Self",1,"pre",507,0.507,1
13,21,"female","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",629,0.629,1
13,21,"female","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",575,0.575,1
13,21,"female","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",729,0.729,1
13,21,"female","pre","self","Matching","Self","Self","Self",1,"pre",499,0.499,1
13,21,"female","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",685,0.685,1
13,21,"female","pre","stranger","Matching","Stranger","Stranger","Stranger",0,"pre",552,0.552,0
13,21,"female","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",786,0.786,1
13,21,"female","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",996,0.996,1
13,21,"female","pre","self","Nonmatching","Self","Self","Self",1,"pre",686,0.686,0
13,21,"female","pre","self","Matching","Self","Self","Self",1,"pre",576,0.576,1
13,21,"female","pre","self","Nonmatching","Self","Self","Self",0,"pre",682,0.682,1
13,21,"female","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",588,0.588,1
13,21,"female","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",574,0.574,1
13,21,"female","pre","friend","Matching","Friend","Friend","Close",1,"pre",913,0.913,1
13,21,"female","pre","friend","Matching","Friend","Friend","Close",1,"pre",467,0.467,1
13,21,"female","pre","self","Matching","Self","Self","Self",1,"pre",573,0.573,1
13,21,"female","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",943,0.943,1
13,21,"female","pre","self","Matching","Self","Self","Self",1,"pre",561,0.561,1
13,21,"female","pre","stranger","Matching","Stranger","Stranger","Stranger",0,"pre",827,0.827,0
13,21,"female","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",653,0.653,1
13,21,"female","pre","friend","Matching","Friend","Friend","Close",0,"pre",863,0.863,0
13,21,"female","pre","self","Nonmatching","Self","Self","Self",0,"pre",825,0.825,1
13,21,"female","pre","self","Nonmatching","Self","Self","Self",0,"pre",772,0.772,1
13,21,"female","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",918,0.918,1
13,21,"female","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",648,0.648,1
13,21,"female","pre","friend","Matching","Friend","Friend","Close",0,"pre",906,0.906,0
13,21,"female","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",692,0.692,1
13,21,"female","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",806,0.806,1
13,21,"female","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",584,0.584,1
13,21,"female","pre","self","Nonmatching","Self","Self","Self",0,"pre",666,0.666,1
13,21,"female","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",684,0.684,1
13,21,"female","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",630,0.63,1
13,21,"female","pre","friend","Matching","Friend","Friend","Close",0,"pre",752,0.752,0
13,21,"female","pre","friend","Nonmatching","Friend","Friend","Close",1,"pre",770,0.77,0
13,21,"female","pre","self","Matching","Self","Self","Self",1,"pre",524,0.524,1
13,21,"female","pre","self","Nonmatching","Self","Self","Self",0,"pre",638,0.638,1
13,21,"female","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",744,0.744,1
13,21,"female","pre","friend","Matching","Friend","Friend","Close",1,"pre",746,0.746,1
13,21,"female","pre","self","Matching","Self","Self","Self",1,"pre",556,0.556,1
13,21,"female","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",781,0.781,1
13,21,"female","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",527,0.527,1
13,21,"female","pre","friend","Matching","Friend","Friend","Close",1,"pre",642,0.642,1
13,21,"female","pre","self","Matching","Self","Self","Self",1,"pre",540,0.54,1
13,21,"female","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",742,0.742,1
13,21,"female","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",584,0.584,1
13,21,"female","pre","self","Nonmatching","Self","Self","Self",0,"pre",602,0.602,1
13,21,"female","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",628,0.628,1
13,21,"female","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",654,0.654,1
13,21,"female","pre","self","Matching","Self","Self","Self",1,"pre",568,0.568,1
13,21,"female","pre","friend","Matching","Friend","Friend","Close",1,"pre",611,0.611,1
13,21,"female","pre","self","Nonmatching","Self","Self","Self",0,"pre",869,0.869,1
13,21,"female","pre","friend","Matching","Friend","Friend","Close",1,"pre",655,0.655,1
13,21,"female","pre","self","Matching","Self","Self","Self",0,"pre",769,0.769,0
13,21,"female","pre","self","Nonmatching","Self","Self","Self",0,"pre",595,0.595,1
13,21,"female","pre","friend","Matching","Friend","Friend","Close",1,"pre",613,0.613,1
13,21,"female","pre","self","Nonmatching","Self","Self","Self",0,"pre",815,0.815,1
13,21,"female","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",569,0.569,1
13,21,"female","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",796,0.796,1
13,21,"female","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",438,0.438,1
13,21,"female","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",655,0.655,1
13,21,"female","pre","self","Matching","Self","Self","Self",1,"pre",537,0.537,1
13,21,"female","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",667,0.667,1
13,21,"female","pre","friend","Nonmatching","Friend","Friend","Close",1,"pre",597,0.597,0
13,21,"female","pre","friend","Matching","Friend","Friend","Close",1,"pre",911,0.911,1
13,21,"female","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",681,0.681,1
13,21,"female","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",995,0.995,1
13,21,"female","pre","self","Nonmatching","Self","Self","Self",0,"pre",902,0.902,1
13,21,"female","pre","self","Nonmatching","Self","Self","Self",0,"pre",616,0.616,1
13,21,"female","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",546,0.546,1
13,21,"female","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",748,0.748,1
13,21,"female","pre","friend","Matching","Friend","Friend","Close",1,"pre",710,0.71,1
13,21,"female","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",656,0.656,1
13,21,"female","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",1,"pre",746,0.746,0
13,21,"female","pre","self","Matching","Self","Self","Self",1,"pre",564,0.564,1
13,21,"female","pre","self","Matching","Self","Self","Self",1,"pre",583,0.583,1
13,21,"female","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",777,0.777,1
13,21,"female","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",827,0.827,1
13,21,"female","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",693,0.693,1
13,21,"female","pre","self","Nonmatching","Self","Self","Self",0,"pre",743,0.743,1
13,21,"female","pre","friend","Matching","Friend","Friend","Close",1,"pre",617,0.617,1
13,21,"female","pre","friend","Matching","Friend","Friend","Close",1,"pre",683,0.683,1
13,21,"female","pre","self","Matching","Self","Self","Self",1,"pre",685,0.685,1
13,21,"female","pre","self","Nonmatching","Self","Self","Self",0,"pre",792,0.792,1
13,21,"female","pre","self","Matching","Self","Self","Self",1,"pre",586,0.586,1
13,21,"female","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",710,0.71,1
13,21,"female","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",656,0.656,1
13,21,"female","pre","self","Matching","Self","Self","Self",1,"pre",538,0.538,1
13,21,"female","pre","friend","Matching","Friend","Friend","Close",1,"pre",636,0.636,1
13,21,"female","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",806,0.806,1
13,21,"female","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",680,0.68,1
13,21,"female","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",539,0.539,1
13,21,"female","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",677,0.677,1
13,21,"female","pre","self","Nonmatching","Self","Self","Self",0,"pre",623,0.623,1
13,21,"female","pre","friend","Matching","Friend","Friend","Close",1,"pre",656,0.656,1
13,21,"female","pre","self","Nonmatching","Self","Self","Self",0,"pre",602,0.602,1
13,21,"female","pre","self","Matching","Self","Self","Self",1,"pre",556,0.556,1
13,21,"female","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",710,0.71,1
13,21,"female","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",624,0.624,1
13,21,"female","pre","friend","Matching","Friend","Friend","Close",1,"pre",681,0.681,1
13,21,"female","pre","friend","Matching","Friend","Friend","Close",1,"pre",403,0.403,1
13,21,"female","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",558,0.558,1
13,21,"female","pre","self","Nonmatching","Self","Self","Self",0,"pre",912,0.912,1
13,21,"female","pre","self","Matching","Self","Self","Self",1,"pre",594,0.594,1
13,21,"female","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",900,0.9,1
13,21,"female","pre","self","Matching","Self","Self","Self",1,"pre",526,0.526,1
13,21,"female","pre","self","Nonmatching","Self","Self","Self",0,"pre",600,0.6,1
13,21,"female","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",764,0.764,1
13,21,"female","pre","stranger","Matching","Stranger","Stranger","Stranger",0,"pre",783,0.783,0
13,21,"female","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",673,0.673,1
13,21,"female","pre","self","Nonmatching","Self","Self","Self",0,"pre",691,0.691,1
13,21,"female","pre","friend","Nonmatching","Friend","Friend","Close",1,"pre",677,0.677,0
13,21,"female","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",759,0.759,1
13,21,"female","pre","friend","Matching","Friend","Friend","Close",1,"pre",681,0.681,1
13,21,"female","pre","self","Matching","Self","Self","Self",1,"pre",531,0.531,1
13,21,"female","pre","friend","Matching","Friend","Friend","Close",1,"pre",701,0.701,1
13,21,"female","pre","self","Nonmatching","Self","Self","Self",0,"pre",559,0.559,1
13,21,"female","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",818,0.818,1
13,21,"female","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",1,"pre",796,0.796,0
13,21,"female","pre","self","Matching","Self","Self","Self",1,"pre",950,0.95,1
13,21,"female","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",696,0.696,1
13,21,"female","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",666,0.666,1
13,21,"female","pre","self","Matching","Self","Self","Self",1,"pre",571,0.571,1
13,21,"female","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",861,0.861,1
13,21,"female","pre","friend","Matching","Friend","Friend","Close",1,"pre",687,0.687,1
13,21,"female","pre","self","Nonmatching","Self","Self","Self",0,"pre",642,0.642,1
13,21,"female","pre","friend","Matching","Friend","Friend","Close",1,"pre",804,0.804,1
13,21,"female","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",638,0.638,1
13,21,"female","pre","self","Nonmatching","Self","Self","Self",0,"pre",728,0.728,1
13,21,"female","pre","friend","Nonmatching","Friend","Friend","Close",1,"pre",610,0.61,0
13,21,"female","pre","self","Matching","Self","Self","Self",0,"pre",596,0.596,0
13,21,"female","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",774,0.774,1
13,21,"female","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",944,0.944,1
13,21,"female","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",435,0.435,1
13,21,"female","pre","self","Matching","Self","Self","Self",1,"pre",549,0.549,1
13,21,"female","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",959,0.959,1
13,21,"female","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",689,0.689,1
13,21,"female","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",651,0.651,1
13,21,"female","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",573,0.573,1
13,21,"female","pre","friend","Matching","Friend","Friend","Close",1,"pre",543,0.543,1
13,21,"female","pre","self","Nonmatching","Self","Self","Self",0,"pre",529,0.529,1
13,21,"female","pre","self","Matching","Self","Self","Self",1,"pre",523,0.523,1
13,21,"female","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",646,0.646,1
13,21,"female","pre","friend","Matching","Friend","Friend","Close",1,"pre",552,0.552,1
13,21,"female","pre","self","Nonmatching","Self","Self","Self",0,"pre",586,0.586,1
13,21,"female","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",660,0.66,1
13,21,"female","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",574,0.574,1
13,21,"female","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",712,0.712,1
13,21,"female","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",746,0.746,1
13,21,"female","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",676,0.676,1
13,21,"female","pre","self","Nonmatching","Self","Self","Self",0,"pre",607,0.607,1
13,21,"female","pre","friend","Matching","Friend","Friend","Close",1,"pre",609,0.609,1
13,21,"female","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",603,0.603,1
13,21,"female","pre","self","Matching","Self","Self","Self",1,"pre",565,0.565,1
13,21,"female","pre","self","Matching","Self","Self","Self",1,"pre",535,0.535,1
13,21,"female","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",488,0.488,1
13,21,"female","pre","self","Nonmatching","Self","Self","Self",0,"pre",643,0.643,1
13,21,"female","pre","friend","Matching","Friend","Friend","Close",1,"pre",684,0.684,1
13,21,"female","pre","friend","Matching","Friend","Friend","Close",1,"pre",757,0.757,1
13,21,"female","pre","self","Nonmatching","Self","Self","Self",0,"pre",543,0.543,1
13,21,"female","pre","self","Nonmatching","Self","Self","Self",0,"pre",658,0.658,1
13,21,"female","pre","friend","Nonmatching","Friend","Friend","Close",1,"pre",796,0.796,0
13,21,"female","pre","friend","Matching","Friend","Friend","Close",1,"pre",950,0.95,1
13,21,"female","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",536,0.536,1
13,21,"female","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",602,0.602,1
13,21,"female","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",700,0.7,1
13,21,"female","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",662,0.662,1
13,21,"female","pre","self","Matching","Self","Self","Self",1,"pre",608,0.608,1
13,21,"female","pre","self","Matching","Self","Self","Self",1,"pre",666,0.666,1
13,21,"female","pre","stranger","Matching","Stranger","Stranger","Stranger",0,"pre",533,0.533,0
13,21,"female","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",455,0.455,1
13,21,"female","pre","self","Nonmatching","Self","Self","Self",0,"pre",697,0.697,1
13,21,"female","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",547,0.547,1
13,21,"female","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",677,0.677,1
13,21,"female","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",607,0.607,1
13,21,"female","pre","friend","Matching","Friend","Friend","Close",1,"pre",593,0.593,1
13,21,"female","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",683,0.683,1
13,21,"female","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",790,0.79,1
13,21,"female","pre","self","Matching","Self","Self","Self",1,"pre",696,0.696,1
13,21,"female","pre","friend","Matching","Friend","Friend","Close",1,"pre",786,0.786,1
13,21,"female","pre","self","Nonmatching","Self","Self","Self",0,"pre",572,0.572,1
13,21,"female","pre","self","Matching","Self","Self","Self",1,"pre",646,0.646,1
13,21,"female","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",928,0.928,1
13,21,"female","pre","self","Matching","Self","Self","Self",1,"pre",636,0.636,1
13,21,"female","pre","self","Matching","Self","Self","Self",1,"pre",550,0.55,1
13,21,"female","pre","self","Nonmatching","Self","Self","Self",0,"pre",504,0.504,1
13,21,"female","pre","self","Nonmatching","Self","Self","Self",0,"pre",770,0.77,1
13,21,"female","pre","friend","Matching","Friend","Friend","Close",1,"pre",548,0.548,1
13,21,"female","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",686,0.686,1
13,21,"female","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",632,0.632,1
13,21,"female","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",858,0.858,1
13,21,"female","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",804,0.804,1
13,21,"female","pre","friend","Matching","Friend","Friend","Close",1,"pre",678,0.678,1
13,21,"female","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",689,0.689,1
13,21,"female","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",595,0.595,1
13,21,"female","pre","self","Matching","Self","Self","Self",1,"pre",533,0.533,1
13,21,"female","pre","self","Nonmatching","Self","Self","Self",0,"pre",607,0.607,1
13,21,"female","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",593,0.593,1
13,21,"female","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",811,0.811,1
13,21,"female","pre","self","Matching","Self","Self","Self",1,"pre",647,0.647,1
13,21,"female","pre","friend","Matching","Friend","Friend","Close",1,"pre",898,0.898,1
13,21,"female","pre","self","Nonmatching","Self","Self","Self",0,"pre",668,0.668,1
13,21,"female","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",646,0.646,1
13,21,"female","pre","friend","Matching","Friend","Friend","Close",1,"pre",560,0.56,1
13,21,"female","pre","self","Matching","Self","Self","Self",1,"pre",554,0.554,1
13,21,"female","pre","friend","Matching","Friend","Friend","Close",1,"pre",596,0.596,1
13,21,"female","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",670,0.67,1
13,21,"female","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",864,0.864,1
13,21,"female","pre","self","Nonmatching","Self","Self","Self",0,"pre",747,0.747,1
13,21,"female","pre","self","Nonmatching","Self","Self","Self",0,"pre",621,0.621,1
13,21,"female","pre","self","Matching","Self","Self","Self",1,"pre",639,0.639,1
