"","Subject","Gender","Shape","Label1","Label2","Label3","Identity","Matching","Response","RT_ms","RT_sec","ACC","ScreenResolution","RefreshRate","Luminance","TextColor","BackgroundColor","VisualAngle","Contrast"
"40",3001,1,"You","You","Julia","none","Self","Matching","z",602,0.602,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"41",3001,1,"You","You","Julia","none","Self","Matching","z",651,0.651,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"42",3001,1,"You","You","Julia","none","Self","Matching","z",666,0.666,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"43",3001,1,"You","You","Julia","none","Self","Matching","z",468,0.468,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"44",3001,1,"You","You","Julia","none","Self","Matching","z",748,0.748,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"45",3001,1,"You","You","Julia","none","Self","Matching","z",668,0.668,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"46",3001,1,"You","You","Julia","none","Self","Matching","z",511,0.511,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"47",3001,1,"You","You","Julia","none","Self","Matching","z",520,0.52,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"48",3001,1,"You","You","Julia","none","Self","Matching","z",584,0.584,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"49",3001,1,"You","You","Julia","none","Self","Matching","z",436,0.436,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"50",3001,1,"You","You","Julia","none","Self","Matching","z",612,0.612,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"51",3001,1,"You","You","Julia","none","Self","Matching","z",754,0.754,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"52",3001,1,"You","You","Julia","none","Self","Matching","z",572,0.572,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"53",3001,1,"You","You","Julia","none","Self","Matching","z",715,0.715,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"54",3001,1,"You","You","Julia","none","Self","Matching","z",584,0.584,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"55",3001,1,"You","You","Julia","none","Self","Matching","z",523,0.523,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"56",3001,1,"You","You","Julia","none","Self","Matching","z",607,0.607,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"57",3001,1,"You","You","Julia","none","Self","Matching","z",552,0.552,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"58",3001,1,"You","You","Julia","none","Self","Matching","z",554,0.554,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"59",3001,1,"You","You","Julia","none","Self","Matching","z",703,0.703,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"60",3001,1,"You","You","Julia","none","Self","Matching","z",1194,1.194,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"61",3001,1,"Julia","You","Julia","none","Friend","Matching","z",1029,1.029,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"62",3001,1,"Julia","You","Julia","none","Friend","Matching","z",1198,1.198,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"63",3001,1,"Julia","You","Julia","none","Friend","Matching","z",1425,1.425,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"64",3001,1,"Julia","You","Julia","none","Friend","Matching","m",1378,1.378,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"65",3001,1,"Julia","You","Julia","none","Friend","Matching","z",1038,1.038,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"66",3001,1,"Julia","You","Julia","none","Friend","Matching","z",711,0.711,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"67",3001,1,"Julia","You","Julia","none","Friend","Matching","z",1151,1.151,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"68",3001,1,"Julia","You","Julia","none","Friend","Matching","z",603,0.603,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"69",3001,1,"Julia","You","Julia","none","Friend","Matching","m",877,0.877,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"70",3001,1,"Julia","You","Julia","none","Friend","Matching","z",644,0.644,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"71",3001,1,"Julia","You","Julia","none","Friend","Matching","z",810,0.81,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"72",3001,1,"Julia","You","Julia","none","Friend","Matching","z",1191,1.191,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"73",3001,1,"Julia","You","Julia","none","Friend","Matching","z",1057,1.057,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"74",3001,1,"Julia","You","Julia","none","Friend","Matching","m",532,0.532,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"75",3001,1,"Julia","You","Julia","none","Friend","Matching","z",555,0.555,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"76",3001,1,"Julia","You","Julia","none","Friend","Matching","z",522,0.522,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"77",3001,1,"Julia","You","Julia","none","Friend","Matching","z",947,0.947,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"78",3001,1,"Julia","You","Julia","none","Friend","Matching","z",967,0.967,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"79",3001,1,"Julia","You","Julia","none","Friend","Matching","z",839,0.839,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"80",3001,1,"Julia","You","Julia","none","Friend","Matching","z",806,0.806,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"81",3001,1,"Julia","You","Julia","none","Friend","Matching","z",1025,1.025,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"82",3001,1,"Julia","You","Julia","none","Friend","Matching","z",973,0.973,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"83",3001,1,"Julia","You","Julia","none","Friend","Matching","z",649,0.649,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"84",3001,1,"Julia","You","Julia","none","Friend","Matching","z",702,0.702,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"85",3001,1,"Julia","You","Julia","none","Friend","Matching","z",510,0.51,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"86",3001,1,"Julia","You","Julia","none","Friend","Matching","z",868,0.868,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"87",3001,1,"Julia","You","Julia","none","Friend","Matching","m",528,0.528,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"88",3001,1,"Julia","You","Julia","none","Friend","Matching","z",503,0.503,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"89",3001,1,"Julia","You","Julia","none","Friend","Matching","m",352,0.352,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"90",3001,1,"Julia","You","Julia","none","Friend","Matching","z",946,0.946,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"91",3001,1,"Julia","You","Julia","none","Friend","Matching","z",622,0.622,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"92",3001,1,"Julia","You","Julia","none","Friend","Matching","z",845,0.845,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"93",3001,1,"Julia","You","Julia","none","Friend","Matching","m",793,0.793,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"94",3001,1,"Julia","You","Julia","none","Friend","Matching","z",1205,1.205,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"95",3001,1,"Julia","You","Julia","none","Friend","Matching","z",1377,1.377,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"96",3001,1,"Julia","You","Julia","none","Friend","Matching","z",748,0.748,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"97",3001,1,"Julia","You","Julia","none","Friend","Matching","z",448,0.448,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"98",3001,1,"Julia","You","Julia","none","Friend","Matching","z",707,0.707,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"99",3001,1,"Julia","You","Julia","none","Friend","Matching","z",817,0.817,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"100",3001,1,"Julia","You","Julia","none","Friend","Matching","m",951,0.951,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"101",3001,1,"Julia","You","Julia","none","Friend","Matching","z",636,0.636,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"102",3001,1,"Julia","You","Julia","none","Friend","Matching","z",718,0.718,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"103",3001,1,"Julia","You","Julia","none","Friend","Matching","m",880,0.88,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"104",3001,1,"Julia","You","Julia","none","Friend","Matching","z",817,0.817,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"105",3001,1,"Julia","You","Julia","none","Friend","Matching","z",868,0.868,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"106",3001,1,"Julia","You","Julia","none","Friend","Matching","z",821,0.821,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"107",3001,1,"Julia","You","Julia","none","Friend","Matching","z",606,0.606,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"108",3001,1,"Julia","You","Julia","none","Friend","Matching","z",731,0.731,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"109",3001,1,"Julia","You","Julia","none","Friend","Matching","z",905,0.905,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"110",3001,1,"Julia","You","Julia","none","Friend","Matching","z",686,0.686,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"111",3001,1,"Julia","You","Julia","none","Friend","Matching","z",541,0.541,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"112",3001,1,"Julia","You","Julia","none","Friend","Matching","m",576,0.576,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"113",3001,1,"Julia","You","Julia","none","Friend","Matching","z",519,0.519,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"114",3001,1,"Julia","You","Julia","none","Friend","Matching","z",630,0.63,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"115",3001,1,"Julia","You","Julia","none","Friend","Matching","z",841,0.841,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"116",3001,1,"Julia","You","Julia","none","Friend","Matching","z",890,0.89,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"117",3001,1,"Julia","You","Julia","none","Friend","Matching","m",875,0.875,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"118",3001,1,"Julia","You","Julia","none","Friend","Matching","m",1106,1.106,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"119",3001,1,"Julia","You","Julia","none","Friend","Matching","z",630,0.63,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"120",3001,1,"Julia","You","Julia","none","Friend","Matching","m",738,0.738,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"121",3001,1,"none","You","Julia","none","None","Matching","x",1499,1.499,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"122",3001,1,"none","You","Julia","none","None","Matching","m",1149,1.149,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"123",3001,1,"none","You","Julia","none","None","Matching","m",1413,1.413,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"124",3001,1,"none","You","Julia","none","None","Matching","m",1063,1.063,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"125",3001,1,"none","You","Julia","none","None","Matching","z",890,0.89,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"126",3001,1,"none","You","Julia","none","None","Matching","m",989,0.989,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"127",3001,1,"none","You","Julia","none","None","Matching","m",1032,1.032,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"128",3001,1,"none","You","Julia","none","None","Matching","m",912,0.912,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"129",3001,1,"none","You","Julia","none","None","Matching","m",653,0.653,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"130",3001,1,"none","You","Julia","none","None","Matching","m",645,0.645,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"131",3001,1,"none","You","Julia","none","None","Matching","z",1042,1.042,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"132",3001,1,"none","You","Julia","none","None","Matching","m",1035,1.035,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"133",3001,1,"none","You","Julia","none","None","Matching","z",763,0.763,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"134",3001,1,"none","You","Julia","none","None","Matching","m",621,0.621,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"135",3001,1,"none","You","Julia","none","None","Matching","m",697,0.697,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"136",3001,1,"none","You","Julia","none","None","Matching","m",825,0.825,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"137",3001,1,"none","You","Julia","none","None","Matching","m",695,0.695,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"138",3001,1,"none","You","Julia","none","None","Matching","m",504,0.504,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"139",3001,1,"none","You","Julia","none","None","Matching","m",417,0.417,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"140",3001,1,"none","You","Julia","none","None","Matching","m",824,0.824,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"141",3001,1,"none","You","Julia","none","None","Matching","x",1500,1.5,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"142",3001,1,"none","You","Julia","none","None","Matching","m",803,0.803,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"143",3001,1,"none","You","Julia","none","None","Matching","m",705,0.705,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"144",3001,1,"none","You","Julia","none","None","Matching","m",629,0.629,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"145",3001,1,"none","You","Julia","none","None","Matching","z",483,0.483,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"146",3001,1,"none","You","Julia","none","None","Matching","m",460,0.46,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"147",3001,1,"none","You","Julia","none","None","Matching","m",584,0.584,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"148",3001,1,"none","You","Julia","none","None","Matching","m",299,0.299,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"149",3001,1,"none","You","Julia","none","None","Matching","m",745,0.745,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"150",3001,1,"none","You","Julia","none","None","Matching","m",666,0.666,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"151",3001,1,"none","You","Julia","none","None","Matching","z",426,0.426,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"152",3001,1,"none","You","Julia","none","None","Matching","m",888,0.888,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"153",3001,1,"none","You","Julia","none","None","Matching","z",770,0.77,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"154",3001,1,"none","You","Julia","none","None","Matching","z",360,0.36,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"155",3001,1,"none","You","Julia","none","None","Matching","m",748,0.748,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"156",3001,1,"none","You","Julia","none","None","Matching","m",586,0.586,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"157",3001,1,"none","You","Julia","none","None","Matching","m",615,0.615,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"158",3001,1,"none","You","Julia","none","None","Matching","m",670,0.67,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"159",3001,1,"none","You","Julia","none","None","Matching","m",719,0.719,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"160",3001,1,"none","You","Julia","none","None","Matching","z",517,0.517,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"161",3001,1,"none","You","Julia","none","None","Matching","z",733,0.733,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"162",3001,1,"none","You","Julia","none","None","Matching","z",490,0.49,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"163",3001,1,"none","You","Julia","none","None","Matching","m",572,0.572,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"164",3001,1,"none","You","Julia","none","None","Matching","m",550,0.55,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"165",3001,1,"none","You","Julia","none","None","Matching","z",945,0.945,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"166",3001,1,"none","You","Julia","none","None","Matching","z",966,0.966,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"167",3001,1,"none","You","Julia","none","None","Matching","m",610,0.61,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"168",3001,1,"none","You","Julia","none","None","Matching","m",1126,1.126,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"169",3001,1,"none","You","Julia","none","None","Matching","z",894,0.894,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"170",3001,1,"none","You","Julia","none","None","Matching","m",636,0.636,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"171",3001,1,"none","You","Julia","none","None","Matching","m",615,0.615,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"172",3001,1,"none","You","Julia","none","None","Matching","z",911,0.911,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"173",3001,1,"none","You","Julia","none","None","Matching","z",782,0.782,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"174",3001,1,"none","You","Julia","none","None","Matching","z",563,0.563,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"175",3001,1,"none","You","Julia","none","None","Matching","z",892,0.892,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"176",3001,1,"none","You","Julia","none","None","Matching","m",589,0.589,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"177",3001,1,"none","You","Julia","none","None","Matching","m",705,0.705,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"178",3001,1,"none","You","Julia","none","None","Matching","z",471,0.471,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"179",3001,1,"none","You","Julia","none","None","Matching","z",890,0.89,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"180",3001,1,"none","You","Julia","none","None","Matching","z",810,0.81,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"181",3001,1,"You","You","Julia","none","Self","Nonmatching","x",1500,1.5,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"182",3001,1,"You","You","Julia","none","Self","Nonmatching","m",996,0.996,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"183",3001,1,"You","You","Julia","none","Self","Nonmatching","m",1303,1.303,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"184",3001,1,"You","You","Julia","none","Self","Nonmatching","m",957,0.957,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"185",3001,1,"You","You","Julia","none","Self","Nonmatching","m",969,0.969,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"186",3001,1,"You","You","Julia","none","Self","Nonmatching","m",978,0.978,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"187",3001,1,"You","You","Julia","none","Self","Nonmatching","m",802,0.802,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"188",3001,1,"You","You","Julia","none","Self","Nonmatching","m",999,0.999,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"189",3001,1,"You","You","Julia","none","Self","Nonmatching","m",1401,1.401,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"190",3001,1,"You","You","Julia","none","Self","Nonmatching","x",1500,1.5,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"191",3001,1,"You","You","Julia","none","Self","Nonmatching","x",1499,1.499,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"192",3001,1,"You","You","Julia","none","Self","Nonmatching","m",868,0.868,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"193",3001,1,"You","You","Julia","none","Self","Nonmatching","x",1498,1.498,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"194",3001,1,"You","You","Julia","none","Self","Nonmatching","m",598,0.598,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"195",3001,1,"You","You","Julia","none","Self","Nonmatching","z",1088,1.088,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"196",3001,1,"You","You","Julia","none","Self","Nonmatching","m",938,0.938,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"197",3001,1,"You","You","Julia","none","Self","Nonmatching","m",840,0.84,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"198",3001,1,"You","You","Julia","none","Self","Nonmatching","z",315,0.315,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"199",3001,1,"You","You","Julia","none","Self","Nonmatching","z",762,0.762,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"200",3001,1,"You","You","Julia","none","Self","Nonmatching","z",475,0.475,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"201",3001,1,"You","You","Julia","none","Self","Nonmatching","z",623,0.623,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"202",3001,1,"You","You","Julia","none","Self","Nonmatching","z",514,0.514,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"203",3001,1,"You","You","Julia","none","Self","Nonmatching","m",706,0.706,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"204",3001,1,"You","You","Julia","none","Self","Nonmatching","z",1257,1.257,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"205",3001,1,"You","You","Julia","none","Self","Nonmatching","z",898,0.898,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"206",3001,1,"You","You","Julia","none","Self","Nonmatching","z",874,0.874,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"207",3001,1,"You","You","Julia","none","Self","Nonmatching","z",544,0.544,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"208",3001,1,"You","You","Julia","none","Self","Nonmatching","z",375,0.375,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"209",3001,1,"You","You","Julia","none","Self","Nonmatching","m",613,0.613,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"210",3001,1,"You","You","Julia","none","Self","Nonmatching","m",460,0.46,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"211",3001,1,"You","You","Julia","none","Self","Nonmatching","z",438,0.438,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"212",3001,1,"You","You","Julia","none","Self","Nonmatching","m",757,0.757,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"213",3001,1,"You","You","Julia","none","Self","Nonmatching","m",1172,1.172,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"214",3001,1,"You","You","Julia","none","Self","Nonmatching","m",815,0.815,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"215",3001,1,"You","You","Julia","none","Self","Nonmatching","m",841,0.841,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"216",3001,1,"You","You","Julia","none","Self","Nonmatching","z",781,0.781,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"217",3001,1,"You","You","Julia","none","Self","Nonmatching","m",743,0.743,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"218",3001,1,"You","You","Julia","none","Self","Nonmatching","m",765,0.765,1,"21.5-inch",NA,NA,"white","grey",NA,NA
