"","Subject","Matching","Identity","Session","RT_ms","RT_sec","ACC"
"2395","13","Nonmatching","Self","1",447,0.447,1
"2396","13","Nonmatching","Self","1",531,0.531,0
"2397","13","Nonmatching","Self","1",482,0.482,0
"2398","13","Nonmatching","Self","1",653,0.653,1
"2399","13","Nonmatching","Self","1",363,0.363,1
"2400","13","Nonmatching","Self","1",422,0.422,1
"2401","13","Nonmatching","Self","1",516,0.516,1
"2402","13","Nonmatching","Self","1",354,0.354,1
"2403","13","Nonmatching","Self","1",616,0.616,1
"2404","13","Nonmatching","Self","1",349,0.349,1
"2405","13","Nonmatching","Self","2",469,0.469,1
"2406","13","Nonmatching","Self","2",315,0.315,1
"2407","13","Nonmatching","Self","2",401,0.401,1
"2408","13","Nonmatching","Self","2",449,0.449,1
"2409","13","Nonmatching","Self","2",750,0.75,1
"2410","13","Nonmatching","Self","2",381,0.381,1
"2411","13","Nonmatching","Self","2",358,0.358,1
"2412","13","Nonmatching","Self","2",311,0.311,1
"2413","13","Nonmatching","Self","2",347,0.347,1
"2414","13","Nonmatching","Self","2",415,0.415,1
"2415","13","Nonmatching","Self","2",624,0.624,1
"2416","13","Nonmatching","Self","2",451,0.451,1
"2417","13","Nonmatching","Self","2",491,0.491,0
"2418","13","Nonmatching","Self","2",551,0.551,1
"2419","13","Nonmatching","Self","2",448,0.448,1
"2420","13","Nonmatching","Self","2",370,0.37,1
"2421","13","Nonmatching","Self","2",295,0.295,1
"2422","13","Nonmatching","Self","2",238,0.238,0
"2423","13","Nonmatching","Self","2",477,0.477,1
"2424","13","Nonmatching","Self","2",350,0.35,1
"2425","13","Nonmatching","Self","2",288,0.288,1
"2426","13","Nonmatching","Self","2",493,0.493,1
"2427","13","Nonmatching","Self","2",572,0.572,1
"2428","13","Nonmatching","Self","2",955,0.955,1
"2429","13","Nonmatching","Self","2",341,0.341,1
"2430","13","Nonmatching","Self","2",449,0.449,1
"2431","13","Nonmatching","Self","2",774,0.774,1
"2432","13","Nonmatching","Self","2",404,0.404,1
"2433","13","Nonmatching","Self","2",366,0.366,1
"2434","13","Nonmatching","Self","2",407,0.407,1
"2435","13","Nonmatching","Self","2",410,0.41,1
"2436","13","Nonmatching","Self","2",433,0.433,1
"2437","13","Nonmatching","Self","2",624,0.624,1
"2438","13","Nonmatching","Self","2",591,0.591,1
"2439","13","Nonmatching","Self","2",407,0.407,1
"2440","13","Nonmatching","Self","2",376,0.376,1
"2441","13","Nonmatching","Self","2",688,0.688,1
"2442","13","Nonmatching","Self","2",327,0.327,1
"2443","13","Nonmatching","Self","2",430,0.43,1
"2444","13","Nonmatching","Self","2",664,0.664,1
"2445","13","Nonmatching","Friend","1",406,0.406,1
"2446","13","Nonmatching","Friend","1",597,0.597,1
"2447","13","Nonmatching","Friend","1",509,0.509,1
"2448","13","Nonmatching","Friend","1",576,0.576,1
"2449","13","Nonmatching","Friend","1",407,0.407,1
"2450","13","Nonmatching","Friend","1",321,0.321,1
"2451","13","Nonmatching","Friend","1",519,0.519,1
"2452","13","Nonmatching","Friend","1",434,0.434,0
"2453","13","Nonmatching","Friend","1",503,0.503,1
"2454","13","Nonmatching","Friend","1",519,0.519,1
"2455","13","Nonmatching","Friend","1",521,0.521,1
"2456","13","Nonmatching","Friend","1",504,0.504,1
"2457","13","Nonmatching","Friend","1",479,0.479,1
"2458","13","Nonmatching","Friend","1",445,0.445,1
"2459","13","Nonmatching","Friend","1",322,0.322,1
"2460","13","Nonmatching","Friend","1",492,0.492,1
"2461","13","Nonmatching","Friend","1",529,0.529,1
"2462","13","Nonmatching","Friend","1",489,0.489,1
"2463","13","Nonmatching","Friend","1",516,0.516,1
"2464","13","Nonmatching","Friend","1",591,0.591,0
"2465","13","Nonmatching","Friend","1",353,0.353,1
"2466","13","Nonmatching","Friend","1",210,0.21,0
"2467","13","Nonmatching","Friend","1",453,0.453,1
"2468","13","Nonmatching","Friend","1",875,0.875,1
"2469","13","Nonmatching","Friend","1",299,0.299,1
"2470","13","Nonmatching","Friend","1",702,0.702,1
"2471","13","Nonmatching","Friend","1",673,0.673,1
"2472","13","Nonmatching","Friend","1",556,0.556,1
"2473","13","Nonmatching","Friend","1",364,0.364,0
"2474","13","Nonmatching","Friend","1",493,0.493,1
"2475","13","Nonmatching","Friend","1",651,0.651,1
"2476","13","Nonmatching","Friend","1",408,0.408,0
"2477","13","Nonmatching","Friend","1",345,0.345,1
"2478","13","Nonmatching","Friend","1",434,0.434,1
"2479","13","Nonmatching","Friend","1",604,0.604,1
"2480","13","Nonmatching","Friend","1",543,0.543,0
"2481","13","Nonmatching","Friend","1",469,0.469,0
"2482","13","Nonmatching","Friend","1",475,0.475,1
"2483","13","Nonmatching","Friend","1",564,0.564,1
"2484","13","Nonmatching","Friend","2",375,0.375,1
"2485","13","Nonmatching","Friend","2",343,0.343,1
"2486","13","Nonmatching","Friend","2",448,0.448,1
"2487","13","Nonmatching","Friend","2",408,0.408,1
"2488","13","Nonmatching","Friend","2",369,0.369,1
"2489","13","Nonmatching","Friend","2",536,0.536,1
"2490","13","Nonmatching","Friend","2",335,0.335,0
"2491","13","Nonmatching","Friend","2",399,0.399,1
"2492","13","Nonmatching","Friend","2",449,0.449,1
"2493","13","Nonmatching","Friend","2",359,0.359,1
"2494","13","Nonmatching","Friend","2",517,0.517,1
"2495","13","Nonmatching","Friend","2",422,0.422,1
"2496","13","Nonmatching","Friend","2",473,0.473,1
"2497","13","Nonmatching","Friend","2",730,0.73,1
"2498","13","Nonmatching","Friend","2",573,0.573,1
"2499","13","Nonmatching","Friend","2",342,0.342,1
"2500","13","Nonmatching","Friend","2",451,0.451,0
"2501","13","Nonmatching","Friend","2",395,0.395,1
"2502","13","Nonmatching","Friend","2",379,0.379,1
"2503","13","Nonmatching","Friend","2",397,0.397,1
"2504","13","Nonmatching","Friend","2",476,0.476,1
"2505","13","Nonmatching","Friend","2",659,0.659,1
"2506","13","Nonmatching","Friend","2",485,0.485,1
"2507","13","Nonmatching","Friend","2",345,0.345,1
"2508","13","Nonmatching","Friend","2",418,0.418,0
"2509","13","Nonmatching","Friend","2",529,0.529,1
"2510","13","Nonmatching","Friend","2",231,0.231,0
"2511","13","Nonmatching","Friend","2",469,0.469,1
"2512","13","Nonmatching","Friend","2",433,0.433,1
"2513","13","Nonmatching","Friend","2",478,0.478,1
"2514","13","Nonmatching","Friend","2",531,0.531,1
"2515","13","Nonmatching","Friend","2",385,0.385,1
"2516","13","Nonmatching","Friend","2",405,0.405,1
"2517","13","Nonmatching","Friend","2",541,0.541,1
"2518","13","Nonmatching","Friend","2",423,0.423,1
"2519","13","Nonmatching","Friend","2",577,0.577,1
"2520","13","Nonmatching","Friend","2",540,0.54,1
"2521","13","Nonmatching","Friend","2",379,0.379,1
"2522","13","Nonmatching","Friend","2",471,0.471,1
"2523","13","Nonmatching","Stranger","1",547,0.547,1
"2524","13","Nonmatching","Stranger","1",781,0.781,1
"2525","13","Nonmatching","Stranger","1",631,0.631,1
"2526","13","Nonmatching","Stranger","1",764,0.764,1
"2527","13","Nonmatching","Stranger","1",354,0.354,0
"2528","13","Nonmatching","Stranger","1",406,0.406,1
"2529","13","Nonmatching","Stranger","1",647,0.647,1
"2530","13","Nonmatching","Stranger","1",447,0.447,1
"2531","13","Nonmatching","Stranger","1",525,0.525,1
"2532","13","Nonmatching","Stranger","1",501,0.501,1
"2533","13","Nonmatching","Stranger","1",461,0.461,1
"2534","13","Nonmatching","Stranger","1",655,0.655,0
"2535","13","Nonmatching","Stranger","1",595,0.595,1
"2536","13","Nonmatching","Stranger","1",646,0.646,0
"2537","13","Nonmatching","Stranger","1",450,0.45,1
"2538","13","Nonmatching","Stranger","1",564,0.564,1
"2539","13","Nonmatching","Stranger","1",366,0.366,1
"2540","13","Nonmatching","Stranger","1",717,0.717,1
"2541","13","Nonmatching","Stranger","1",509,0.509,1
"2542","13","Nonmatching","Stranger","1",575,0.575,1
"2543","13","Nonmatching","Stranger","1",432,0.432,1
"2544","13","Nonmatching","Stranger","1",523,0.523,1
"2545","13","Nonmatching","Stranger","1",576,0.576,1
"2546","13","Nonmatching","Stranger","1",519,0.519,1
"2547","13","Nonmatching","Stranger","1",587,0.587,1
"2548","13","Nonmatching","Stranger","1",738,0.738,1
"2549","13","Nonmatching","Stranger","1",447,0.447,1
"2550","13","Nonmatching","Stranger","1",551,0.551,1
"2551","13","Nonmatching","Stranger","1",666,0.666,1
"2552","13","Nonmatching","Stranger","1",560,0.56,1
"2553","13","Nonmatching","Stranger","1",532,0.532,1
"2554","13","Nonmatching","Stranger","1",766,0.766,1
"2555","13","Nonmatching","Stranger","1",399,0.399,1
"2556","13","Nonmatching","Stranger","1",445,0.445,1
"2557","13","Nonmatching","Stranger","1",611,0.611,1
"2558","13","Nonmatching","Stranger","1",382,0.382,1
"2559","13","Nonmatching","Stranger","1",612,0.612,1
"2560","13","Nonmatching","Stranger","1",584,0.584,1
"2561","13","Nonmatching","Stranger","1",525,0.525,1
"2562","13","Nonmatching","Stranger","1",603,0.603,1
"2563","13","Nonmatching","Stranger","2",381,0.381,1
"2564","13","Nonmatching","Stranger","2",319,0.319,1
"2565","13","Nonmatching","Stranger","2",329,0.329,1
"2566","13","Nonmatching","Stranger","2",360,0.36,1
"2567","13","Nonmatching","Stranger","2",351,0.351,1
"2568","13","Nonmatching","Stranger","2",489,0.489,1
"2569","13","Nonmatching","Stranger","2",330,0.33,1
"2570","13","Nonmatching","Stranger","2",357,0.357,1
"2571","13","Nonmatching","Stranger","2",583,0.583,1
"2572","13","Nonmatching","Stranger","2",533,0.533,1
"2573","13","Nonmatching","Stranger","2",647,0.647,1
"2574","13","Nonmatching","Stranger","2",419,0.419,1
"2575","13","Nonmatching","Stranger","2",257,0.257,1
"2576","13","Nonmatching","Stranger","2",443,0.443,1
"2577","13","Nonmatching","Stranger","2",477,0.477,1
"2578","13","Nonmatching","Stranger","2",557,0.557,1
"2579","13","Nonmatching","Stranger","2",342,0.342,1
"2580","13","Nonmatching","Stranger","2",457,0.457,1
"2581","13","Nonmatching","Stranger","2",327,0.327,1
"2582","13","Nonmatching","Stranger","2",380,0.38,1
"2583","13","Nonmatching","Stranger","2",417,0.417,1
"2584","13","Nonmatching","Stranger","2",403,0.403,1
"2585","13","Nonmatching","Stranger","2",349,0.349,1
"2586","13","Nonmatching","Stranger","2",389,0.389,1
"2587","13","Nonmatching","Stranger","2",441,0.441,1
"2588","13","Nonmatching","Stranger","2",467,0.467,1
"2589","13","Nonmatching","Stranger","2",419,0.419,1
"2590","13","Nonmatching","Stranger","2",456,0.456,1
"2591","13","Nonmatching","Stranger","2",337,0.337,1
"2592","13","Nonmatching","Stranger","2",503,0.503,1
"2593","13","Nonmatching","Stranger","2",371,0.371,1
"2594","13","Nonmatching","Stranger","2",458,0.458,1
"2595","13","Nonmatching","Stranger","2",599,0.599,1
"2596","13","Nonmatching","Stranger","2",467,0.467,1
"2597","13","Nonmatching","Stranger","2",567,0.567,1
"2598","13","Nonmatching","Stranger","2",567,0.567,1
"2599","13","Nonmatching","Stranger","2",313,0.313,1
"2600","13","Nonmatching","Stranger","2",411,0.411,1
"2601","13","Nonmatching","Stranger","2",331,0.331,1
"2602","13","Nonmatching","Stranger","2",406,0.406,1
"2603","14","Matching","Self","1",439,0.439,1
"2604","14","Matching","Self","1",444,0.444,1
"2605","14","Matching","Self","1",532,0.532,1
"2606","14","Matching","Self","1",438,0.438,1
"2607","14","Matching","Self","1",447,0.447,1
"2608","14","Matching","Self","1",409,0.409,1
"2609","14","Matching","Self","1",482,0.482,1
"2610","14","Matching","Self","1",471,0.471,1
"2611","14","Matching","Self","1",528,0.528,1
"2612","14","Matching","Self","1",418,0.418,1
"2613","14","Matching","Self","1",566,0.566,1
"2614","14","Matching","Self","1",428,0.428,1
"2615","14","Matching","Self","1",592,0.592,1
"2616","14","Matching","Self","1",431,0.431,1
"2617","14","Matching","Self","1",468,0.468,1
"2618","14","Matching","Self","1",628,0.628,1
"2619","14","Matching","Self","1",495,0.495,1
"2620","14","Matching","Self","1",646,0.646,1
"2621","14","Matching","Self","1",314,0.314,1
"2622","14","Matching","Self","1",477,0.477,1
"2623","14","Matching","Self","1",571,0.571,1
"2624","14","Matching","Self","1",500,0.5,1
"2625","14","Matching","Self","1",455,0.455,1
"2626","14","Matching","Self","1",617,0.617,1
"2627","14","Matching","Self","1",471,0.471,1
"2628","14","Matching","Self","1",409,0.409,1
"2629","14","Matching","Self","1",501,0.501,1
"2630","14","Matching","Self","1",480,0.48,1
"2631","14","Matching","Self","1",422,0.422,1
"2632","14","Matching","Self","1",491,0.491,1
"2633","14","Matching","Self","1",443,0.443,1
"2634","14","Matching","Self","1",464,0.464,1
"2635","14","Matching","Self","1",487,0.487,1
"2636","14","Matching","Self","1",508,0.508,1
"2637","14","Matching","Self","1",510,0.51,1
"2638","14","Matching","Self","1",552,0.552,1
"2639","14","Matching","Self","1",483,0.483,1
"2640","14","Matching","Self","1",440,0.44,1
"2641","14","Matching","Self","1",510,0.51,1
"2642","14","Matching","Self","1",556,0.556,1
"2643","14","Matching","Self","2",428,0.428,1
"2644","14","Matching","Self","2",432,0.432,1
"2645","14","Matching","Self","2",432,0.432,1
"2646","14","Matching","Self","2",512,0.512,0
"2647","14","Matching","Self","2",502,0.502,1
"2648","14","Matching","Self","2",485,0.485,1
"2649","14","Matching","Self","2",394,0.394,1
"2650","14","Matching","Self","2",654,0.654,1
"2651","14","Matching","Self","2",407,0.407,1
"2652","14","Matching","Self","2",447,0.447,1
"2653","14","Matching","Self","2",478,0.478,1
"2654","14","Matching","Self","2",382,0.382,1
"2655","14","Matching","Self","2",414,0.414,1
"2656","14","Matching","Self","2",565,0.565,1
"2657","14","Matching","Self","2",468,0.468,1
"2658","14","Matching","Self","2",516,0.516,1
"2659","14","Matching","Self","2",419,0.419,1
"2660","14","Matching","Self","2",387,0.387,1
"2661","14","Matching","Self","2",416,0.416,1
"2662","14","Matching","Self","2",472,0.472,0
"2663","14","Matching","Self","2",414,0.414,1
"2664","14","Matching","Self","2",464,0.464,1
"2665","14","Matching","Self","2",490,0.49,1
"2666","14","Matching","Self","2",450,0.45,1
"2667","14","Matching","Self","2",551,0.551,1
"2668","14","Matching","Self","2",304,0.304,1
"2669","14","Matching","Self","2",444,0.444,1
"2670","14","Matching","Self","2",412,0.412,1
"2671","14","Matching","Self","2",439,0.439,1
"2672","14","Matching","Self","2",476,0.476,1
"2673","14","Matching","Self","2",431,0.431,1
"2674","14","Matching","Self","2",452,0.452,1
"2675","14","Matching","Self","2",375,0.375,1
"2676","14","Matching","Self","2",426,0.426,1
"2677","14","Matching","Self","2",472,0.472,1
"2678","14","Matching","Self","2",530,0.53,1
"2679","14","Matching","Self","2",303,0.303,1
"2680","14","Matching","Self","2",423,0.423,1
"2681","14","Matching","Self","2",462,0.462,1
"2682","14","Matching","Self","2",489,0.489,1
"2683","14","Matching","Friend","1",572,0.572,1
"2684","14","Matching","Friend","1",504,0.504,1
"2685","14","Matching","Friend","1",532,0.532,1
"2686","14","Matching","Friend","1",598,0.598,1
"2687","14","Matching","Friend","1",536,0.536,1
"2688","14","Matching","Friend","1",454,0.454,1
"2689","14","Matching","Friend","1",507,0.507,1
"2690","14","Matching","Friend","1",518,0.518,1
"2691","14","Matching","Friend","1",566,0.566,1
"2692","14","Matching","Friend","1",580,0.58,1
"2693","14","Matching","Friend","1",422,0.422,1
"2694","14","Matching","Friend","1",635,0.635,0
"2695","14","Matching","Friend","1",390,0.39,1
"2696","14","Matching","Friend","1",523,0.523,1
"2697","14","Matching","Friend","1",722,0.722,1
"2698","14","Matching","Friend","1",439,0.439,0
"2699","14","Matching","Friend","1",634,0.634,1
"2700","14","Matching","Friend","1",503,0.503,1
"2701","14","Matching","Friend","1",426,0.426,1
"2702","14","Matching","Friend","1",425,0.425,1
"2703","14","Matching","Friend","1",512,0.512,1
"2704","14","Matching","Friend","1",377,0.377,0
"2705","14","Matching","Friend","1",390,0.39,1
"2706","14","Matching","Friend","1",366,0.366,0
"2707","14","Matching","Friend","1",672,0.672,1
"2708","14","Matching","Friend","1",819,0.819,1
"2709","14","Matching","Friend","1",408,0.408,1
"2710","14","Matching","Friend","1",520,0.52,1
"2711","14","Matching","Friend","1",622,0.622,0
"2712","14","Matching","Friend","1",616,0.616,1
"2713","14","Matching","Friend","1",571,0.571,1
"2714","14","Matching","Friend","1",479,0.479,1
"2715","14","Matching","Friend","1",714,0.714,1
"2716","14","Matching","Friend","1",375,0.375,1
"2717","14","Matching","Friend","1",562,0.562,1
"2718","14","Matching","Friend","1",787,0.787,1
"2719","14","Matching","Friend","1",486,0.486,1
"2720","14","Matching","Friend","1",510,0.51,1
"2721","14","Matching","Friend","1",524,0.524,1
"2722","14","Matching","Friend","1",563,0.563,1
"2723","14","Matching","Friend","2",440,0.44,1
"2724","14","Matching","Friend","2",557,0.557,1
"2725","14","Matching","Friend","2",476,0.476,1
"2726","14","Matching","Friend","2",528,0.528,1
"2727","14","Matching","Friend","2",354,0.354,1
"2728","14","Matching","Friend","2",442,0.442,1
"2729","14","Matching","Friend","2",378,0.378,0
"2730","14","Matching","Friend","2",577,0.577,1
"2731","14","Matching","Friend","2",430,0.43,1
"2732","14","Matching","Friend","2",461,0.461,1
"2733","14","Matching","Friend","2",438,0.438,1
"2734","14","Matching","Friend","2",621,0.621,1
"2735","14","Matching","Friend","2",462,0.462,1
"2736","14","Matching","Friend","2",395,0.395,1
"2737","14","Matching","Friend","2",467,0.467,1
"2738","14","Matching","Friend","2",350,0.35,1
"2739","14","Matching","Friend","2",490,0.49,1
"2740","14","Matching","Friend","2",423,0.423,1
"2741","14","Matching","Friend","2",546,0.546,1
"2742","14","Matching","Friend","2",466,0.466,1
"2743","14","Matching","Friend","2",488,0.488,0
"2744","14","Matching","Friend","2",430,0.43,1
"2745","14","Matching","Friend","2",464,0.464,1
"2746","14","Matching","Friend","2",498,0.498,1
"2747","14","Matching","Friend","2",414,0.414,1
"2748","14","Matching","Friend","2",416,0.416,1
"2749","14","Matching","Friend","2",460,0.46,1
"2750","14","Matching","Friend","2",418,0.418,1
"2751","14","Matching","Friend","2",434,0.434,1
"2752","14","Matching","Friend","2",448,0.448,1
"2753","14","Matching","Friend","2",634,0.634,1
"2754","14","Matching","Friend","2",550,0.55,1
"2755","14","Matching","Friend","2",446,0.446,1
"2756","14","Matching","Friend","2",474,0.474,1
"2757","14","Matching","Friend","2",730,0.73,1
"2758","14","Matching","Friend","2",574,0.574,1
"2759","14","Matching","Friend","2",589,0.589,1
"2760","14","Matching","Friend","2",399,0.399,1
"2761","14","Matching","Friend","2",639,0.639,0
"2762","14","Matching","Friend","2",420,0.42,1
"2763","14","Matching","Stranger","1",908,0.908,1
"2764","14","Matching","Stranger","1",502,0.502,1
"2765","14","Matching","Stranger","1",484,0.484,1
"2766","14","Matching","Stranger","1",548,0.548,1
"2767","14","Matching","Stranger","1",478,0.478,1
"2768","14","Matching","Stranger","1",448,0.448,1
"2769","14","Matching","Stranger","1",625,0.625,1
"2770","14","Matching","Stranger","1",620,0.62,1
"2771","14","Matching","Stranger","1",534,0.534,1
"2772","14","Matching","Stranger","1",553,0.553,1
"2773","14","Matching","Stranger","1",520,0.52,1
"2774","14","Matching","Stranger","1",582,0.582,1
"2775","14","Matching","Stranger","1",610,0.61,1
"2776","14","Matching","Stranger","1",568,0.568,1
"2777","14","Matching","Stranger","1",465,0.465,1
"2778","14","Matching","Stranger","1",474,0.474,1
"2779","14","Matching","Stranger","1",408,0.408,1
"2780","14","Matching","Stranger","1",688,0.688,1
"2781","14","Matching","Stranger","1",629,0.629,1
"2782","14","Matching","Stranger","1",532,0.532,1
"2783","14","Matching","Stranger","1",550,0.55,1
"2784","14","Matching","Stranger","1",501,0.501,1
"2785","14","Matching","Stranger","1",539,0.539,1
"2786","14","Matching","Stranger","1",452,0.452,1
"2787","14","Matching","Stranger","1",602,0.602,1
"2788","14","Matching","Stranger","1",440,0.44,1
"2789","14","Matching","Stranger","1",510,0.51,1
"2790","14","Matching","Stranger","1",477,0.477,1
"2791","14","Matching","Stranger","1",387,0.387,1
"2792","14","Matching","Stranger","1",565,0.565,1
"2793","14","Matching","Stranger","1",453,0.453,1
"2794","14","Matching","Stranger","1",602,0.602,1
"2795","14","Matching","Stranger","1",476,0.476,1
"2796","14","Matching","Stranger","1",521,0.521,1
"2797","14","Matching","Stranger","1",421,0.421,1
"2798","14","Matching","Stranger","1",509,0.509,1
"2799","14","Matching","Stranger","1",556,0.556,0
"2800","14","Matching","Stranger","1",474,0.474,1
"2801","14","Matching","Stranger","1",437,0.437,1
"2802","14","Matching","Stranger","1",326,0.326,1
"2803","14","Matching","Stranger","2",430,0.43,1
"2804","14","Matching","Stranger","2",481,0.481,1
"2805","14","Matching","Stranger","2",338,0.338,1
"2806","14","Matching","Stranger","2",366,0.366,1
"2807","14","Matching","Stranger","2",440,0.44,1
"2808","14","Matching","Stranger","2",420,0.42,1
"2809","14","Matching","Stranger","2",673,0.673,1
"2810","14","Matching","Stranger","2",542,0.542,1
"2811","14","Matching","Stranger","2",645,0.645,1
"2812","14","Matching","Stranger","2",540,0.54,1
"2813","14","Matching","Stranger","2",406,0.406,1
"2814","14","Matching","Stranger","2",398,0.398,1
"2815","14","Matching","Stranger","2",327,0.327,0
"2816","14","Matching","Stranger","2",402,0.402,1
"2817","14","Matching","Stranger","2",515,0.515,1
"2818","14","Matching","Stranger","2",534,0.534,1
"2819","14","Matching","Stranger","2",517,0.517,1
"2820","14","Matching","Stranger","2",591,0.591,1
"2821","14","Matching","Stranger","2",409,0.409,1
"2822","14","Matching","Stranger","2",399,0.399,1
"2823","14","Matching","Stranger","2",314,0.314,1
"2824","14","Matching","Stranger","2",288,0.288,1
"2825","14","Matching","Stranger","2",501,0.501,1
"2826","14","Matching","Stranger","2",526,0.526,1
"2827","14","Matching","Stranger","2",498,0.498,1
"2828","14","Matching","Stranger","2",327,0.327,1
"2829","14","Matching","Stranger","2",487,0.487,1
"2830","14","Matching","Stranger","2",458,0.458,1
"2831","14","Matching","Stranger","2",534,0.534,1
"2832","14","Matching","Stranger","2",440,0.44,1
"2833","14","Matching","Stranger","2",475,0.475,1
"2834","14","Matching","Stranger","2",425,0.425,1
"2835","14","Matching","Stranger","2",454,0.454,1
"2836","14","Matching","Stranger","2",398,0.398,1
"2837","14","Matching","Stranger","2",461,0.461,1
"2838","14","Matching","Stranger","2",544,0.544,1
"2839","14","Matching","Stranger","2",531,0.531,1
"2840","14","Matching","Stranger","2",445,0.445,1
"2841","14","Matching","Stranger","2",416,0.416,1
"2842","14","Matching","Stranger","2",565,0.565,1
"2843","14","Nonmatching","Self","1",681,0.681,0
"2844","14","Nonmatching","Self","1",371,0.371,1
"2845","14","Nonmatching","Self","1",540,0.54,1
"2846","14","Nonmatching","Self","1",520,0.52,1
"2847","14","Nonmatching","Self","1",504,0.504,1
"2848","14","Nonmatching","Self","1",495,0.495,1
"2849","14","Nonmatching","Self","1",580,0.58,1
"2850","14","Nonmatching","Self","1",570,0.57,1
"2851","14","Nonmatching","Self","1",636,0.636,1
"2852","14","Nonmatching","Self","1",388,0.388,1
"2853","14","Nonmatching","Self","1",646,0.646,1
"2854","14","Nonmatching","Self","1",442,0.442,1
"2855","14","Nonmatching","Self","1",500,0.5,1
"2856","14","Nonmatching","Self","1",417,0.417,1
"2857","14","Nonmatching","Self","1",410,0.41,1
"2858","14","Nonmatching","Self","1",636,0.636,1
"2859","14","Nonmatching","Self","1",560,0.56,1
"2860","14","Nonmatching","Self","1",576,0.576,1
"2861","14","Nonmatching","Self","1",475,0.475,1
"2862","14","Nonmatching","Self","1",780,0.78,1
"2863","14","Nonmatching","Self","1",474,0.474,1
"2864","14","Nonmatching","Self","1",568,0.568,1
"2865","14","Nonmatching","Self","1",563,0.563,1
"2866","14","Nonmatching","Self","1",626,0.626,1
"2867","14","Nonmatching","Self","1",419,0.419,1
"2868","14","Nonmatching","Self","1",794,0.794,0
"2869","14","Nonmatching","Self","1",499,0.499,1
"2870","14","Nonmatching","Self","1",474,0.474,1
"2871","14","Nonmatching","Self","1",500,0.5,1
"2872","14","Nonmatching","Self","1",532,0.532,1
"2873","14","Nonmatching","Self","1",502,0.502,1
"2874","14","Nonmatching","Self","1",490,0.49,1
"2875","14","Nonmatching","Self","1",616,0.616,1
"2876","14","Nonmatching","Self","1",836,0.836,1
"2877","14","Nonmatching","Self","1",570,0.57,1
"2878","14","Nonmatching","Self","1",529,0.529,1
"2879","14","Nonmatching","Self","1",529,0.529,1
"2880","14","Nonmatching","Self","1",606,0.606,1
"2881","14","Nonmatching","Self","1",546,0.546,1
"2882","14","Nonmatching","Self","1",529,0.529,1
"2883","14","Nonmatching","Self","2",410,0.41,1
"2884","14","Nonmatching","Self","2",395,0.395,1
"2885","14","Nonmatching","Self","2",522,0.522,1
"2886","14","Nonmatching","Self","2",509,0.509,1
"2887","14","Nonmatching","Self","2",558,0.558,1
"2888","14","Nonmatching","Self","2",519,0.519,1
"2889","14","Nonmatching","Self","2",443,0.443,1
"2890","14","Nonmatching","Self","2",595,0.595,0
"2891","14","Nonmatching","Self","2",526,0.526,1
"2892","14","Nonmatching","Self","2",421,0.421,1
"2893","14","Nonmatching","Self","2",396,0.396,1
"2894","14","Nonmatching","Self","2",430,0.43,1
"2895","14","Nonmatching","Self","2",526,0.526,1
"2896","14","Nonmatching","Self","2",388,0.388,1
"2897","14","Nonmatching","Self","2",482,0.482,1
"2898","14","Nonmatching","Self","2",560,0.56,1
"2899","14","Nonmatching","Self","2",465,0.465,1
"2900","14","Nonmatching","Self","2",719,0.719,0
"2901","14","Nonmatching","Self","2",481,0.481,1
"2902","14","Nonmatching","Self","2",456,0.456,1
"2903","14","Nonmatching","Self","2",431,0.431,1
"2904","14","Nonmatching","Self","2",379,0.379,1
"2905","14","Nonmatching","Self","2",520,0.52,1
"2906","14","Nonmatching","Self","2",541,0.541,1
"2907","14","Nonmatching","Self","2",553,0.553,1
"2908","14","Nonmatching","Self","2",543,0.543,1
"2909","14","Nonmatching","Self","2",519,0.519,1
"2910","14","Nonmatching","Self","2",545,0.545,1
"2911","14","Nonmatching","Self","2",474,0.474,1
"2912","14","Nonmatching","Self","2",530,0.53,1
"2913","14","Nonmatching","Self","2",630,0.63,1
"2914","14","Nonmatching","Self","2",582,0.582,1
"2915","14","Nonmatching","Self","2",530,0.53,1
"2916","14","Nonmatching","Self","2",464,0.464,1
"2917","14","Nonmatching","Self","2",463,0.463,1
"2918","14","Nonmatching","Self","2",640,0.64,1
"2919","14","Nonmatching","Self","2",502,0.502,1
"2920","14","Nonmatching","Self","2",472,0.472,1
"2921","14","Nonmatching","Self","2",453,0.453,1
"2922","14","Nonmatching","Self","2",512,0.512,1
"2923","14","Nonmatching","Friend","1",626,0.626,1
"2924","14","Nonmatching","Friend","1",442,0.442,1
"2925","14","Nonmatching","Friend","1",424,0.424,0
"2926","14","Nonmatching","Friend","1",566,0.566,1
"2927","14","Nonmatching","Friend","1",500,0.5,1
"2928","14","Nonmatching","Friend","1",510,0.51,1
"2929","14","Nonmatching","Friend","1",738,0.738,1
"2930","14","Nonmatching","Friend","1",483,0.483,0
"2931","14","Nonmatching","Friend","1",576,0.576,1
"2932","14","Nonmatching","Friend","1",716,0.716,0
"2933","14","Nonmatching","Friend","1",577,0.577,1
"2934","14","Nonmatching","Friend","1",581,0.581,1
"2935","14","Nonmatching","Friend","1",470,0.47,1
"2936","14","Nonmatching","Friend","1",462,0.462,1
"2937","14","Nonmatching","Friend","1",417,0.417,1
"2938","14","Nonmatching","Friend","1",636,0.636,1
"2939","14","Nonmatching","Friend","1",566,0.566,1
