"X","Subject","Matching","Identity","RT_ms","RT_sec","ACC"
301,2,"Nonmatching","Self",685,0.685,1
302,2,"Nonmatching","Self",666,0.666,1
303,2,"Nonmatching","Self",532,0.532,1
304,2,"Nonmatching","Self",1084,1.084,1
305,2,"Nonmatching","Self",479,0.479,0
306,2,"Nonmatching","Self",609,0.609,0
307,2,"Nonmatching","Self",826,0.826,1
308,2,"Nonmatching","Self",970,0.97,0
309,2,"Nonmatching","Self",330,0.33,0
310,2,"Nonmatching","Self",532,0.532,0
311,2,"Nonmatching","Self",764,0.764,1
312,2,"Nonmatching","Self",503,0.503,0
313,2,"Nonmatching","Self",805,0.805,1
314,2,"Nonmatching","Self",899,0.899,1
315,2,"Nonmatching","Friend",399,0.399,0
316,2,"Nonmatching","Friend",946,0.946,1
317,2,"Nonmatching","Friend",698,0.698,0
318,2,"Nonmatching","Friend",308,0.308,0
319,2,"Nonmatching","Friend",498,0.498,0
320,2,"Nonmatching","Friend",352,0.352,0
321,2,"Nonmatching","Friend",514,0.514,1
322,2,"Nonmatching","Friend",507,0.507,1
323,2,"Nonmatching","Friend",470,0.47,1
324,2,"Nonmatching","Friend",270,0.27,0
325,2,"Nonmatching","Friend",443,0.443,1
326,2,"Nonmatching","Friend",324,0.324,0
327,2,"Nonmatching","Friend",386,0.386,1
328,2,"Nonmatching","Friend",658,0.658,1
329,2,"Nonmatching","Friend",426,0.426,0
330,2,"Nonmatching","Friend",415,0.415,0
331,2,"Nonmatching","Friend",414,0.414,0
332,2,"Nonmatching","Friend",922,0.922,0
333,2,"Nonmatching","Friend",583,0.583,0
334,2,"Nonmatching","Friend",391,0.391,0
335,2,"Nonmatching","Friend",771,0.771,1
336,2,"Nonmatching","Friend",855,0.855,1
337,2,"Nonmatching","Friend",926,0.926,1
338,2,"Nonmatching","Friend",940,0.94,1
339,2,"Nonmatching","Friend",424,0.424,1
340,2,"Nonmatching","Friend",778,0.778,1
341,2,"Nonmatching","Friend",591,0.591,0
342,2,"Nonmatching","Friend",445,0.445,0
343,2,"Nonmatching","Friend",902,0.902,1
344,2,"Nonmatching","Friend",578,0.578,1
345,2,"Nonmatching","Friend",597,0.597,0
346,2,"Nonmatching","Friend",527,0.527,0
347,2,"Nonmatching","Friend",485,0.485,1
348,2,"Nonmatching","Friend",841,0.841,0
349,2,"Nonmatching","Friend",422,0.422,0
350,2,"Nonmatching","Friend",917,0.917,1
351,2,"Nonmatching","Friend",701,0.701,1
352,2,"Nonmatching","Friend",406,0.406,0
353,2,"Nonmatching","Friend",633,0.633,1
354,2,"Nonmatching","Friend",572,0.572,0
355,2,"Nonmatching","Friend",537,0.537,0
356,2,"Nonmatching","Friend",885,0.885,0
357,2,"Nonmatching","Friend",472,0.472,1
358,2,"Nonmatching","Friend",838,0.838,1
359,2,"Nonmatching","Friend",444,0.444,1
360,3,"Matching","Self",593,0.593,1
361,3,"Matching","Self",569,0.569,1
362,3,"Matching","Self",479,0.479,1
363,3,"Matching","Self",472,0.472,0
364,3,"Matching","Self",537,0.537,1
365,3,"Matching","Self",379,0.379,1
366,3,"Matching","Self",639,0.639,1
367,3,"Matching","Self",663,0.663,1
368,3,"Matching","Self",907,0.907,1
369,3,"Matching","Self",561,0.561,0
370,3,"Matching","Self",600,0.6,1
371,3,"Matching","Self",459,0.459,1
372,3,"Matching","Self",645,0.645,1
373,3,"Matching","Self",628,0.628,1
374,3,"Matching","Self",475,0.475,1
375,3,"Matching","Self",454,0.454,1
376,3,"Matching","Self",688,0.688,1
377,3,"Matching","Self",778,0.778,1
378,3,"Matching","Self",511,0.511,1
379,3,"Matching","Self",498,0.498,0
380,3,"Matching","Self",569,0.569,1
381,3,"Matching","Self",365,0.365,1
382,3,"Matching","Self",366,0.366,1
383,3,"Matching","Self",572,0.572,1
384,3,"Matching","Self",551,0.551,1
385,3,"Matching","Self",375,0.375,1
386,3,"Matching","Self",1028,1.028,1
387,3,"Matching","Self",541,0.541,0
388,3,"Matching","Self",584,0.584,1
389,3,"Matching","Self",421,0.421,1
390,3,"Matching","Self",567,0.567,1
391,3,"Matching","Self",398,0.398,1
392,3,"Matching","Self",401,0.401,0
393,3,"Matching","Self",422,0.422,0
394,3,"Matching","Self",524,0.524,1
395,3,"Matching","Self",610,0.61,1
396,3,"Matching","Self",396,0.396,0
397,3,"Matching","Self",663,0.663,1
398,3,"Matching","Self",603,0.603,1
399,3,"Matching","Self",393,0.393,1
400,3,"Matching","Self",425,0.425,1
401,3,"Matching","Self",818,0.818,0
402,3,"Matching","Self",526,0.526,0
403,3,"Matching","Self",542,0.542,1
404,3,"Matching","Self",609,0.609,1
405,3,"Matching","Self",785,0.785,1
406,3,"Matching","Self",548,0.548,1
407,3,"Matching","Friend",905,0.905,1
408,3,"Matching","Friend",889,0.889,1
409,3,"Matching","Friend",423,0.423,0
410,3,"Matching","Friend",636,0.636,1
411,3,"Matching","Friend",590,0.59,1
412,3,"Matching","Friend",482,0.482,0
413,3,"Matching","Friend",490,0.49,1
414,3,"Matching","Friend",958,0.958,0
415,3,"Matching","Friend",732,0.732,0
416,3,"Matching","Friend",560,0.56,1
417,3,"Matching","Friend",960,0.96,1
418,3,"Matching","Friend",560,0.56,0
419,3,"Matching","Friend",535,0.535,1
420,3,"Matching","Friend",679,0.679,0
421,3,"Matching","Friend",648,0.648,0
422,3,"Matching","Friend",360,0.36,0
423,3,"Matching","Friend",513,0.513,0
424,3,"Matching","Friend",405,0.405,1
425,3,"Matching","Friend",549,0.549,1
426,3,"Matching","Friend",721,0.721,0
427,3,"Matching","Friend",686,0.686,1
428,3,"Matching","Friend",296,0.296,0
429,3,"Matching","Friend",221,0.221,1
430,3,"Matching","Friend",522,0.522,0
431,3,"Matching","Friend",462,0.462,1
432,3,"Matching","Friend",363,0.363,1
433,3,"Matching","Friend",384,0.384,1
434,3,"Matching","Friend",384,0.384,1
435,3,"Matching","Friend",746,0.746,1
436,3,"Matching","Friend",524,0.524,1
437,3,"Matching","Friend",558,0.558,1
438,3,"Matching","Friend",883,0.883,1
439,3,"Matching","Friend",649,0.649,0
440,3,"Matching","Friend",786,0.786,1
441,3,"Matching","Friend",448,0.448,1
442,3,"Matching","Friend",587,0.587,0
443,3,"Matching","Friend",1050,1.05,0
444,3,"Matching","Friend",888,0.888,1
445,3,"Matching","Friend",568,0.568,1
446,3,"Matching","Friend",710,0.71,0
447,3,"Matching","Friend",467,0.467,1
448,3,"Matching","Friend",656,0.656,0
449,3,"Matching","Friend",649,0.649,0
450,3,"Matching","Friend",572,0.572,1
451,3,"Matching","Friend",474,0.474,1
452,3,"Nonmatching","Self",817,0.817,1
453,3,"Nonmatching","Self",581,0.581,0
454,3,"Nonmatching","Self",582,0.582,1
455,3,"Nonmatching","Self",556,0.556,1
456,3,"Nonmatching","Self",1004,1.004,1
457,3,"Nonmatching","Self",526,0.526,1
458,3,"Nonmatching","Self",530,0.53,1
459,3,"Nonmatching","Self",533,0.533,0
460,3,"Nonmatching","Self",603,0.603,1
461,3,"Nonmatching","Self",365,0.365,1
462,3,"Nonmatching","Self",831,0.831,1
463,3,"Nonmatching","Self",632,0.632,1
464,3,"Nonmatching","Self",559,0.559,1
465,3,"Nonmatching","Self",1085,1.085,1
466,3,"Nonmatching","Self",435,0.435,1
467,3,"Nonmatching","Self",945,0.945,1
468,3,"Nonmatching","Self",592,0.592,1
469,3,"Nonmatching","Self",711,0.711,1
470,3,"Nonmatching","Self",491,0.491,1
471,3,"Nonmatching","Self",748,0.748,0
472,3,"Nonmatching","Self",710,0.71,1
473,3,"Nonmatching","Self",590,0.59,1
474,3,"Nonmatching","Self",767,0.767,1
475,3,"Nonmatching","Self",616,0.616,1
476,3,"Nonmatching","Self",956,0.956,1
477,3,"Nonmatching","Self",634,0.634,1
478,3,"Nonmatching","Self",534,0.534,1
479,3,"Nonmatching","Self",596,0.596,1
480,3,"Nonmatching","Self",574,0.574,1
481,3,"Nonmatching","Self",764,0.764,1
482,3,"Nonmatching","Self",452,0.452,1
483,3,"Nonmatching","Self",450,0.45,0
484,3,"Nonmatching","Self",330,0.33,1
485,3,"Nonmatching","Self",449,0.449,0
486,3,"Nonmatching","Self",552,0.552,1
487,3,"Nonmatching","Self",644,0.644,1
488,3,"Nonmatching","Self",839,0.839,1
489,3,"Nonmatching","Self",808,0.808,0
490,3,"Nonmatching","Self",694,0.694,1
491,3,"Nonmatching","Self",614,0.614,1
492,3,"Nonmatching","Self",671,0.671,1
493,3,"Nonmatching","Self",603,0.603,1
494,3,"Nonmatching","Self",427,0.427,0
495,3,"Nonmatching","Self",473,0.473,1
496,3,"Nonmatching","Self",661,0.661,1
497,3,"Nonmatching","Self",630,0.63,1
498,3,"Nonmatching","Self",639,0.639,0
499,3,"Nonmatching","Friend",839,0.839,1
500,3,"Nonmatching","Friend",625,0.625,1
501,3,"Nonmatching","Friend",495,0.495,1
502,3,"Nonmatching","Friend",744,0.744,1
503,3,"Nonmatching","Friend",696,0.696,1
504,3,"Nonmatching","Friend",391,0.391,1
505,3,"Nonmatching","Friend",783,0.783,1
506,3,"Nonmatching","Friend",885,0.885,1
507,3,"Nonmatching","Friend",415,0.415,1
508,3,"Nonmatching","Friend",415,0.415,1
509,3,"Nonmatching","Friend",724,0.724,1
510,3,"Nonmatching","Friend",770,0.77,1
511,3,"Nonmatching","Friend",575,0.575,1
512,3,"Nonmatching","Friend",815,0.815,1
513,3,"Nonmatching","Friend",574,0.574,1
514,3,"Nonmatching","Friend",748,0.748,1
515,3,"Nonmatching","Friend",652,0.652,1
516,3,"Nonmatching","Friend",621,0.621,1
517,3,"Nonmatching","Friend",464,0.464,0
518,3,"Nonmatching","Friend",879,0.879,1
519,3,"Nonmatching","Friend",471,0.471,0
520,3,"Nonmatching","Friend",946,0.946,1
521,3,"Nonmatching","Friend",554,0.554,1
522,3,"Nonmatching","Friend",544,0.544,1
523,3,"Nonmatching","Friend",572,0.572,1
524,3,"Nonmatching","Friend",1065,1.065,1
525,3,"Nonmatching","Friend",676,0.676,1
526,3,"Nonmatching","Friend",340,0.34,1
527,3,"Nonmatching","Friend",405,0.405,1
528,3,"Nonmatching","Friend",388,0.388,1
529,3,"Nonmatching","Friend",535,0.535,1
530,3,"Nonmatching","Friend",345,0.345,1
531,3,"Nonmatching","Friend",530,0.53,1
532,3,"Nonmatching","Friend",451,0.451,1
533,3,"Nonmatching","Friend",419,0.419,0
534,3,"Nonmatching","Friend",436,0.436,0
535,3,"Nonmatching","Friend",467,0.467,0
536,3,"Nonmatching","Friend",1053,1.053,0
537,3,"Nonmatching","Friend",603,0.603,1
538,3,"Nonmatching","Friend",1022,1.022,1
539,3,"Nonmatching","Friend",526,0.526,1
540,3,"Nonmatching","Friend",708,0.708,1
541,3,"Nonmatching","Friend",945,0.945,1
542,3,"Nonmatching","Friend",695,0.695,1
543,3,"Nonmatching","Friend",585,0.585,1
544,4,"Matching","Self",460,0.46,1
545,4,"Matching","Self",606,0.606,1
546,4,"Matching","Self",617,0.617,1
547,4,"Matching","Self",725,0.725,1
548,4,"Matching","Self",628,0.628,1
549,4,"Matching","Self",634,0.634,1
550,4,"Matching","Self",488,0.488,1
551,4,"Matching","Self",462,0.462,1
552,4,"Matching","Self",488,0.488,1
553,4,"Matching","Self",580,0.58,1
554,4,"Matching","Self",515,0.515,1
555,4,"Matching","Self",623,0.623,1
556,4,"Matching","Self",729,0.729,1
557,4,"Matching","Self",537,0.537,1
558,4,"Matching","Self",638,0.638,1
559,4,"Matching","Self",648,0.648,1
560,4,"Matching","Self",732,0.732,1
561,4,"Matching","Self",568,0.568,1
562,4,"Matching","Self",665,0.665,1
563,4,"Matching","Self",466,0.466,1
564,4,"Matching","Self",512,0.512,1
565,4,"Matching","Self",507,0.507,0
566,4,"Matching","Self",879,0.879,1
567,4,"Matching","Self",655,0.655,1
568,4,"Matching","Self",600,0.6,1
569,4,"Matching","Self",545,0.545,0
570,4,"Matching","Self",560,0.56,1
571,4,"Matching","Self",477,0.477,1
572,4,"Matching","Self",466,0.466,0
573,4,"Matching","Self",605,0.605,1
574,4,"Matching","Self",453,0.453,1
575,4,"Matching","Self",417,0.417,1
576,4,"Matching","Self",583,0.583,1
577,4,"Matching","Self",467,0.467,1
578,4,"Matching","Self",488,0.488,1
579,4,"Matching","Self",736,0.736,1
580,4,"Matching","Self",453,0.453,1
581,4,"Matching","Self",469,0.469,1
582,4,"Matching","Self",976,0.976,0
583,4,"Matching","Self",539,0.539,1
584,4,"Matching","Self",661,0.661,1
585,4,"Matching","Self",639,0.639,0
586,4,"Matching","Self",575,0.575,1
587,4,"Matching","Self",575,0.575,1
588,4,"Matching","Self",497,0.497,1
589,4,"Matching","Self",476,0.476,1
590,4,"Matching","Self",527,0.527,1
591,4,"Matching","Self",957,0.957,1
592,4,"Matching","Self",513,0.513,1
593,4,"Matching","Friend",840,0.84,0
594,4,"Matching","Friend",980,0.98,1
595,4,"Matching","Friend",790,0.79,1
596,4,"Matching","Friend",908,0.908,0
597,4,"Matching","Friend",641,0.641,0
598,4,"Matching","Friend",867,0.867,0
599,4,"Matching","Friend",788,0.788,1
600,4,"Matching","Friend",674,0.674,1
601,4,"Matching","Friend",953,0.953,1
602,4,"Matching","Friend",1016,1.016,1
603,4,"Matching","Friend",834,0.834,1
604,4,"Matching","Friend",732,0.732,1
605,4,"Matching","Friend",595,0.595,1
606,4,"Matching","Friend",739,0.739,1
607,4,"Matching","Friend",544,0.544,1
608,4,"Matching","Friend",997,0.997,1
609,4,"Matching","Friend",614,0.614,1
610,4,"Matching","Friend",572,0.572,1
611,4,"Matching","Friend",660,0.66,1
612,4,"Matching","Friend",702,0.702,1
613,4,"Matching","Friend",666,0.666,1
614,4,"Matching","Friend",650,0.65,1
615,4,"Matching","Friend",632,0.632,1
616,4,"Matching","Friend",741,0.741,0
617,4,"Matching","Friend",674,0.674,1
618,4,"Matching","Friend",655,0.655,0
619,4,"Matching","Friend",677,0.677,0
620,4,"Matching","Friend",410,0.41,0
621,4,"Matching","Friend",580,0.58,1
622,4,"Matching","Friend",515,0.515,0
623,4,"Matching","Friend",669,0.669,0
624,4,"Matching","Friend",387,0.387,1
625,4,"Matching","Friend",967,0.967,1
626,4,"Matching","Friend",759,0.759,1
627,4,"Matching","Friend",534,0.534,1
628,4,"Matching","Friend",515,0.515,1
629,4,"Matching","Friend",708,0.708,1
630,4,"Matching","Friend",797,0.797,1
631,4,"Matching","Friend",577,0.577,1
632,4,"Matching","Friend",405,0.405,1
633,4,"Matching","Friend",630,0.63,1
634,4,"Matching","Friend",730,0.73,1
635,4,"Matching","Friend",743,0.743,1
636,4,"Matching","Friend",781,0.781,1
637,4,"Matching","Friend",708,0.708,1
638,4,"Matching","Friend",675,0.675,1
639,4,"Matching","Friend",830,0.83,0
