"X","Subject","Matching","Identity","RT_ms","RT_sec","ACC"
1917,9715,"Nonmatching","Stranger",490,0.49,1
1918,9715,"Nonmatching","Stranger",810,0.81,1
1919,9715,"Nonmatching","Stranger",709,0.709,1
1920,9715,"Nonmatching","Stranger",572,0.572,1
1921,9715,"Nonmatching","Stranger",853,0.853,1
1922,9715,"Nonmatching","Stranger",675,0.675,1
1923,9715,"Nonmatching","Stranger",614,0.614,0
1924,9715,"Nonmatching","Stranger",540,0.54,0
1925,9715,"Nonmatching","Stranger",1394,1.394,1
1926,9715,"Nonmatching","Stranger",597,0.597,1
1927,9715,"Nonmatching","Stranger",666,0.666,1
1928,9715,"Nonmatching","Stranger",613,0.613,1
1929,9909,"Matching","Self",921,0.921,1
1930,9909,"Matching","Self",757,0.757,1
1931,9909,"Matching","Self",1028,1.028,1
1932,9909,"Matching","Self",1060,1.06,1
1933,9909,"Matching","Self",872,0.872,1
1934,9909,"Matching","Self",1209,1.209,1
1935,9909,"Matching","Self",1094,1.094,1
1936,9909,"Matching","Self",917,0.917,1
1937,9909,"Matching","Self",1275,1.275,1
1938,9909,"Matching","Self",779,0.779,1
1939,9909,"Matching","Self",1205,1.205,1
1940,9909,"Matching","Self",755,0.755,1
1941,9909,"Matching","Self",843,0.843,1
1942,9909,"Matching","Self",1109,1.109,1
1943,9909,"Matching","Self",836,0.836,1
1944,9909,"Matching","Self",1349,1.349,1
1945,9909,"Matching","Self",698,0.698,1
1946,9909,"Matching","Self",729,0.729,1
1947,9909,"Matching","Self",725,0.725,1
1948,9909,"Matching","Self",600,0.6,1
1949,9909,"Matching","Self",756,0.756,1
1950,9909,"Matching","Self",581,0.581,0
1951,9909,"Matching","Self",649,0.649,1
1952,9909,"Matching","Self",986,0.986,1
1953,9909,"Matching","Self",741,0.741,1
1954,9909,"Matching","Self",552,0.552,1
1955,9909,"Matching","Self",656,0.656,1
1956,9909,"Matching","Self",696,0.696,1
1957,9909,"Matching","Self",755,0.755,1
1958,9909,"Matching","Self",972,0.972,1
1959,9909,"Matching","Self",709,0.709,1
1960,9909,"Matching","Self",788,0.788,1
1961,9909,"Matching","Self",492,0.492,1
1962,9909,"Matching","Self",710,0.71,1
1963,9909,"Matching","Self",631,0.631,1
1964,9909,"Matching","Self",536,0.536,1
1965,9909,"Matching","Self",660,0.66,1
1966,9909,"Matching","Self",683,0.683,1
1967,9909,"Matching","Self",1003,1.003,1
1968,9909,"Matching","Self",631,0.631,1
1969,9909,"Matching","Self",581,0.581,1
1970,9909,"Matching","Self",667,0.667,1
1971,9909,"Matching","Self",595,0.595,1
1972,9909,"Matching","Self",611,0.611,1
1973,9909,"Matching","Self",692,0.692,1
1974,9909,"Matching","Self",394,0.394,1
1975,9909,"Matching","Self",855,0.855,1
1976,9909,"Matching","Self",1046,1.046,1
1977,9909,"Matching","Self",884,0.884,1
1978,9909,"Matching","Self",675,0.675,1
1979,9909,"Matching","Self",572,0.572,1
1980,9909,"Matching","Self",954,0.954,1
1981,9909,"Matching","Self",678,0.678,1
1982,9909,"Matching","Self",692,0.692,1
1983,9909,"Matching","Self",919,0.919,1
1984,9909,"Matching","Self",565,0.565,1
1985,9909,"Matching","Father",1299,1.299,1
1986,9909,"Matching","Father",949,0.949,1
1987,9909,"Matching","Father",1019,1.019,1
1988,9909,"Matching","Father",1272,1.272,1
1989,9909,"Matching","Father",886,0.886,1
1990,9909,"Matching","Father",1014,1.014,1
1991,9909,"Matching","Father",808,0.808,1
1992,9909,"Matching","Father",731,0.731,1
1993,9909,"Matching","Father",850,0.85,1
1994,9909,"Matching","Father",838,0.838,1
1995,9909,"Matching","Father",756,0.756,1
1996,9909,"Matching","Father",1222,1.222,1
1997,9909,"Matching","Father",1032,1.032,1
1998,9909,"Matching","Father",1348,1.348,1
1999,9909,"Matching","Father",785,0.785,1
2000,9909,"Matching","Father",683,0.683,1
2001,9909,"Matching","Father",836,0.836,1
2002,9909,"Matching","Father",1097,1.097,1
2003,9909,"Matching","Father",602,0.602,1
2004,9909,"Matching","Father",757,0.757,1
2005,9909,"Matching","Father",684,0.684,1
2006,9909,"Matching","Father",715,0.715,1
2007,9909,"Matching","Father",1078,1.078,1
2008,9909,"Matching","Father",1175,1.175,0
2009,9909,"Matching","Father",965,0.965,1
2010,9909,"Matching","Father",490,0.49,1
2011,9909,"Matching","Father",1355,1.355,1
2012,9909,"Matching","Father",642,0.642,1
2013,9909,"Matching","Father",546,0.546,0
2014,9909,"Matching","Father",695,0.695,1
2015,9909,"Matching","Father",665,0.665,1
2016,9909,"Matching","Father",759,0.759,1
2017,9909,"Matching","Father",598,0.598,1
2018,9909,"Matching","Father",956,0.956,1
2019,9909,"Matching","Father",748,0.748,1
2020,9909,"Matching","Father",698,0.698,1
2021,9909,"Matching","Father",603,0.603,1
2022,9909,"Matching","Father",613,0.613,1
2023,9909,"Matching","Father",776,0.776,0
2024,9909,"Matching","Father",567,0.567,1
2025,9909,"Matching","Father",698,0.698,1
2026,9909,"Matching","Father",808,0.808,1
2027,9909,"Matching","Father",955,0.955,1
2028,9909,"Matching","Father",534,0.534,1
2029,9909,"Matching","Father",756,0.756,1
2030,9909,"Matching","Father",1012,1.012,1
2031,9909,"Matching","Father",1265,1.265,1
2032,9909,"Matching","Father",1125,1.125,1
2033,9909,"Matching","Father",760,0.76,1
2034,9909,"Matching","Father",504,0.504,1
2035,9909,"Matching","Father",533,0.533,1
2036,9909,"Matching","Father",915,0.915,1
2037,9909,"Matching","Father",1193,1.193,1
2038,9909,"Matching","Father",570,0.57,1
2039,9909,"Matching","Father",679,0.679,1
2040,9909,"Matching","Father",510,0.51,1
2041,9909,"Matching","Father",601,0.601,1
2042,9909,"Matching","Stranger",981,0.981,1
2043,9909,"Matching","Stranger",1179,1.179,1
2044,9909,"Matching","Stranger",1336,1.336,1
2045,9909,"Matching","Stranger",1093,1.093,1
2046,9909,"Matching","Stranger",873,0.873,1
2047,9909,"Matching","Stranger",1209,1.209,1
2048,9909,"Matching","Stranger",843,0.843,1
2049,9909,"Matching","Stranger",776,0.776,1
2050,9909,"Matching","Stranger",938,0.938,1
2051,9909,"Matching","Stranger",1305,1.305,1
2052,9909,"Matching","Stranger",1192,1.192,1
2053,9909,"Matching","Stranger",985,0.985,1
2054,9909,"Matching","Stranger",731,0.731,1
2055,9909,"Matching","Stranger",884,0.884,1
2056,9909,"Matching","Stranger",917,0.917,1
2057,9909,"Matching","Stranger",550,0.55,1
2058,9909,"Matching","Stranger",780,0.78,1
2059,9909,"Matching","Stranger",921,0.921,0
2060,9909,"Matching","Stranger",661,0.661,1
2061,9909,"Matching","Stranger",761,0.761,1
2062,9909,"Matching","Stranger",1068,1.068,1
2063,9909,"Matching","Stranger",727,0.727,1
2064,9909,"Matching","Stranger",677,0.677,1
2065,9909,"Matching","Stranger",774,0.774,1
2066,9909,"Matching","Stranger",741,0.741,1
2067,9909,"Matching","Stranger",832,0.832,1
2068,9909,"Matching","Stranger",762,0.762,1
2069,9909,"Matching","Stranger",614,0.614,0
2070,9909,"Matching","Stranger",821,0.821,1
2071,9909,"Matching","Stranger",536,0.536,1
2072,9909,"Matching","Stranger",538,0.538,1
2073,9909,"Matching","Stranger",776,0.776,0
2074,9909,"Matching","Stranger",692,0.692,1
2075,9909,"Matching","Stranger",637,0.637,1
2076,9909,"Matching","Stranger",1418,1.418,1
2077,9909,"Matching","Stranger",732,0.732,1
2078,9909,"Matching","Stranger",666,0.666,1
2079,9909,"Matching","Stranger",475,0.475,1
2080,9909,"Matching","Stranger",524,0.524,1
2081,9909,"Matching","Stranger",585,0.585,0
2082,9909,"Matching","Stranger",839,0.839,1
2083,9909,"Matching","Stranger",719,0.719,1
2084,9909,"Matching","Stranger",1094,1.094,1
2085,9909,"Matching","Stranger",651,0.651,1
2086,9909,"Matching","Stranger",818,0.818,1
2087,9909,"Matching","Stranger",840,0.84,1
2088,9909,"Matching","Stranger",742,0.742,1
2089,9909,"Matching","Stranger",684,0.684,1
2090,9909,"Matching","Stranger",712,0.712,1
2091,9909,"Matching","Stranger",1018,1.018,1
2092,9909,"Matching","Stranger",693,0.693,1
2093,9909,"Matching","Stranger",795,0.795,1
2094,9909,"Nonmatching","Self",903,0.903,1
2095,9909,"Nonmatching","Self",1187,1.187,1
2096,9909,"Nonmatching","Self",1161,1.161,1
2097,9909,"Nonmatching","Self",776,0.776,1
2098,9909,"Nonmatching","Self",1227,1.227,1
2099,9909,"Nonmatching","Self",1031,1.031,1
2100,9909,"Nonmatching","Self",920,0.92,1
2101,9909,"Nonmatching","Self",964,0.964,1
2102,9909,"Nonmatching","Self",793,0.793,1
2103,9909,"Nonmatching","Self",1109,1.109,1
2104,9909,"Nonmatching","Self",904,0.904,1
2105,9909,"Nonmatching","Self",827,0.827,1
2106,9909,"Nonmatching","Self",968,0.968,1
2107,9909,"Nonmatching","Self",676,0.676,1
2108,9909,"Nonmatching","Self",647,0.647,1
2109,9909,"Nonmatching","Self",713,0.713,1
2110,9909,"Nonmatching","Self",873,0.873,1
2111,9909,"Nonmatching","Self",802,0.802,1
2112,9909,"Nonmatching","Self",938,0.938,1
2113,9909,"Nonmatching","Self",824,0.824,1
2114,9909,"Nonmatching","Self",822,0.822,0
2115,9909,"Nonmatching","Self",849,0.849,1
2116,9909,"Nonmatching","Self",476,0.476,0
2117,9909,"Nonmatching","Self",728,0.728,1
2118,9909,"Nonmatching","Self",649,0.649,0
2119,9909,"Nonmatching","Self",773,0.773,1
2120,9909,"Nonmatching","Self",829,0.829,1
2121,9909,"Nonmatching","Self",693,0.693,1
2122,9909,"Nonmatching","Self",1012,1.012,1
2123,9909,"Nonmatching","Self",889,0.889,1
2124,9909,"Nonmatching","Self",1046,1.046,1
2125,9909,"Nonmatching","Self",745,0.745,1
2126,9909,"Nonmatching","Self",628,0.628,1
2127,9909,"Nonmatching","Self",666,0.666,1
2128,9909,"Nonmatching","Self",583,0.583,1
2129,9909,"Nonmatching","Self",761,0.761,1
2130,9909,"Nonmatching","Self",796,0.796,0
2131,9909,"Nonmatching","Self",681,0.681,1
2132,9909,"Nonmatching","Self",679,0.679,1
2133,9909,"Nonmatching","Self",1434,1.434,0
2134,9909,"Nonmatching","Self",697,0.697,1
2135,9909,"Nonmatching","Self",697,0.697,1
2136,9909,"Nonmatching","Self",965,0.965,1
2137,9909,"Nonmatching","Self",1381,1.381,0
2138,9909,"Nonmatching","Self",854,0.854,0
2139,9909,"Nonmatching","Self",789,0.789,1
2140,9909,"Nonmatching","Self",885,0.885,1
2141,9909,"Nonmatching","Father",1140,1.14,1
2142,9909,"Nonmatching","Father",890,0.89,1
2143,9909,"Nonmatching","Father",826,0.826,1
2144,9909,"Nonmatching","Father",1479,1.479,1
2145,9909,"Nonmatching","Father",1127,1.127,1
2146,9909,"Nonmatching","Father",1011,1.011,1
2147,9909,"Nonmatching","Father",930,0.93,1
2148,9909,"Nonmatching","Father",1034,1.034,1
2149,9909,"Nonmatching","Father",996,0.996,1
2150,9909,"Nonmatching","Father",949,0.949,1
2151,9909,"Nonmatching","Father",1066,1.066,1
2152,9909,"Nonmatching","Father",777,0.777,0
2153,9909,"Nonmatching","Father",1256,1.256,1
2154,9909,"Nonmatching","Father",1430,1.43,1
2155,9909,"Nonmatching","Father",996,0.996,1
2156,9909,"Nonmatching","Father",794,0.794,1
2157,9909,"Nonmatching","Father",580,0.58,1
2158,9909,"Nonmatching","Father",697,0.697,1
2159,9909,"Nonmatching","Father",808,0.808,1
2160,9909,"Nonmatching","Father",822,0.822,1
2161,9909,"Nonmatching","Father",789,0.789,1
2162,9909,"Nonmatching","Father",755,0.755,1
2163,9909,"Nonmatching","Father",762,0.762,1
2164,9909,"Nonmatching","Father",853,0.853,1
2165,9909,"Nonmatching","Father",805,0.805,1
2166,9909,"Nonmatching","Father",710,0.71,1
2167,9909,"Nonmatching","Father",918,0.918,1
2168,9909,"Nonmatching","Father",730,0.73,0
2169,9909,"Nonmatching","Father",745,0.745,1
2170,9909,"Nonmatching","Father",517,0.517,0
2171,9909,"Nonmatching","Father",684,0.684,0
2172,9909,"Nonmatching","Father",693,0.693,1
2173,9909,"Nonmatching","Father",569,0.569,0
2174,9909,"Nonmatching","Father",1080,1.08,1
2175,9909,"Nonmatching","Father",857,0.857,1
2176,9909,"Nonmatching","Father",747,0.747,1
2177,9909,"Nonmatching","Father",855,0.855,1
2178,9909,"Nonmatching","Father",691,0.691,1
2179,9909,"Nonmatching","Father",454,0.454,0
2180,9909,"Nonmatching","Father",628,0.628,1
2181,9909,"Nonmatching","Father",551,0.551,1
2182,9909,"Nonmatching","Father",852,0.852,1
2183,9909,"Nonmatching","Father",890,0.89,0
2184,9909,"Nonmatching","Father",1003,1.003,1
2185,9909,"Nonmatching","Father",630,0.63,1
2186,9909,"Nonmatching","Father",936,0.936,1
2187,9909,"Nonmatching","Father",916,0.916,1
2188,9909,"Nonmatching","Father",788,0.788,1
2189,9909,"Nonmatching","Father",712,0.712,1
2190,9909,"Nonmatching","Father",716,0.716,1
2191,9909,"Nonmatching","Father",779,0.779,1
2192,9909,"Nonmatching","Father",893,0.893,1
2193,9909,"Nonmatching","Father",640,0.64,0
2194,9909,"Nonmatching","Stranger",1001,1.001,1
2195,9909,"Nonmatching","Stranger",1001,1.001,1
2196,9909,"Nonmatching","Stranger",997,0.997,1
2197,9909,"Nonmatching","Stranger",827,0.827,1
2198,9909,"Nonmatching","Stranger",934,0.934,1
2199,9909,"Nonmatching","Stranger",809,0.809,1
2200,9909,"Nonmatching","Stranger",1219,1.219,1
2201,9909,"Nonmatching","Stranger",1115,1.115,1
2202,9909,"Nonmatching","Stranger",851,0.851,1
2203,9909,"Nonmatching","Stranger",822,0.822,1
2204,9909,"Nonmatching","Stranger",916,0.916,1
2205,9909,"Nonmatching","Stranger",920,0.92,1
2206,9909,"Nonmatching","Stranger",941,0.941,1
2207,9909,"Nonmatching","Stranger",738,0.738,1
2208,9909,"Nonmatching","Stranger",824,0.824,1
2209,9909,"Nonmatching","Stranger",1381,1.381,1
2210,9909,"Nonmatching","Stranger",1308,1.308,1
2211,9909,"Nonmatching","Stranger",693,0.693,1
2212,9909,"Nonmatching","Stranger",700,0.7,1
2213,9909,"Nonmatching","Stranger",928,0.928,1
2214,9909,"Nonmatching","Stranger",709,0.709,1
2215,9909,"Nonmatching","Stranger",1193,1.193,1
2216,9909,"Nonmatching","Stranger",918,0.918,1
2217,9909,"Nonmatching","Stranger",935,0.935,1
2218,9909,"Nonmatching","Stranger",812,0.812,1
2219,9909,"Nonmatching","Stranger",777,0.777,1
2220,9909,"Nonmatching","Stranger",678,0.678,1
2221,9909,"Nonmatching","Stranger",678,0.678,1
2222,9909,"Nonmatching","Stranger",746,0.746,1
2223,9909,"Nonmatching","Stranger",758,0.758,1
2224,9909,"Nonmatching","Stranger",682,0.682,1
2225,9909,"Nonmatching","Stranger",666,0.666,1
2226,9909,"Nonmatching","Stranger",1393,1.393,1
2227,9909,"Nonmatching","Stranger",586,0.586,1
2228,9909,"Nonmatching","Stranger",1129,1.129,1
2229,9909,"Nonmatching","Stranger",776,0.776,1
2230,9909,"Nonmatching","Stranger",708,0.708,1
2231,9909,"Nonmatching","Stranger",618,0.618,1
2232,9909,"Nonmatching","Stranger",1048,1.048,1
2233,9909,"Nonmatching","Stranger",697,0.697,1
2234,9909,"Nonmatching","Stranger",598,0.598,1
2235,9909,"Nonmatching","Stranger",841,0.841,1
2236,9909,"Nonmatching","Stranger",1003,1.003,1
2237,9909,"Nonmatching","Stranger",635,0.635,1
2238,9909,"Nonmatching","Stranger",740,0.74,1
2239,9909,"Nonmatching","Stranger",730,0.73,1
2240,9909,"Nonmatching","Stranger",824,0.824,1
2241,9909,"Nonmatching","Stranger",954,0.954,1
2242,9909,"Nonmatching","Stranger",807,0.807,0
2243,9909,"Nonmatching","Stranger",704,0.704,1
2244,9909,"Nonmatching","Stranger",713,0.713,1
2245,9909,"Nonmatching","Stranger",922,0.922,1
2246,9909,"Nonmatching","Stranger",552,0.552,1
2247,9909,"Nonmatching","Stranger",898,0.898,1
2248,9909,"Nonmatching","Stranger",999,0.999,1
2249,9911,"Matching","Self",1383,1.383,0
2250,9911,"Matching","Self",937,0.937,1
2251,9911,"Matching","Self",854,0.854,1
2252,9911,"Matching","Self",682,0.682,0
2253,9911,"Matching","Self",1161,1.161,1
2254,9911,"Matching","Self",993,0.993,1
2255,9911,"Matching","Self",1444,1.444,1
2256,9911,"Matching","Self",734,0.734,1
2257,9911,"Matching","Self",866,0.866,1
2258,9911,"Matching","Self",823,0.823,1
2259,9911,"Matching","Self",817,0.817,1
2260,9911,"Matching","Self",726,0.726,1
2261,9911,"Matching","Self",679,0.679,1
2262,9911,"Matching","Self",840,0.84,1
2263,9911,"Matching","Self",794,0.794,1
2264,9911,"Matching","Self",758,0.758,1
2265,9911,"Matching","Self",902,0.902,1
2266,9911,"Matching","Self",644,0.644,1
2267,9911,"Matching","Self",549,0.549,1
2268,9911,"Matching","Self",604,0.604,1
2269,9911,"Matching","Self",549,0.549,1
2270,9911,"Matching","Self",715,0.715,1
2271,9911,"Matching","Self",692,0.692,1
2272,9911,"Matching","Self",1005,1.005,1
2273,9911,"Matching","Self",681,0.681,1
2274,9911,"Matching","Self",853,0.853,1
2275,9911,"Matching","Self",793,0.793,1
2276,9911,"Matching","Self",612,0.612,1
2277,9911,"Matching","Self",568,0.568,0
2278,9911,"Matching","Self",653,0.653,1
2279,9911,"Matching","Self",599,0.599,1
2280,9911,"Matching","Self",645,0.645,1
2281,9911,"Matching","Self",711,0.711,1
2282,9911,"Matching","Self",615,0.615,1
2283,9911,"Matching","Self",491,0.491,1
2284,9911,"Matching","Self",555,0.555,1
2285,9911,"Matching","Self",571,0.571,1
2286,9911,"Matching","Self",727,0.727,1
2287,9911,"Matching","Self",805,0.805,1
2288,9911,"Matching","Self",874,0.874,1
2289,9911,"Matching","Self",645,0.645,1
2290,9911,"Matching","Self",692,0.692,1
2291,9911,"Matching","Self",604,0.604,1
2292,9911,"Matching","Self",732,0.732,1
2293,9911,"Matching","Self",567,0.567,0
2294,9911,"Matching","Self",556,0.556,1
2295,9911,"Matching","Self",728,0.728,1
2296,9911,"Matching","Self",715,0.715,1
2297,9911,"Matching","Self",663,0.663,1
2298,9911,"Matching","Self",504,0.504,1
2299,9911,"Matching","Self",598,0.598,1
2300,9911,"Matching","Self",648,0.648,1
2301,9911,"Matching","Self",580,0.58,1
2302,9911,"Matching","Self",728,0.728,1
2303,9911,"Matching","Self",467,0.467,1
2304,9911,"Matching","Self",596,0.596,1
2305,9911,"Matching","Self",646,0.646,1
2306,9911,"Matching","Self",536,0.536,1
2307,9911,"Matching","Self",679,0.679,1
2308,9911,"Matching","Father",921,0.921,0
2309,9911,"Matching","Father",832,0.832,1
2310,9911,"Matching","Father",920,0.92,1
2311,9911,"Matching","Father",898,0.898,1
2312,9911,"Matching","Father",726,0.726,1
2313,9911,"Matching","Father",756,0.756,1
2314,9911,"Matching","Father",798,0.798,1
2315,9911,"Matching","Father",552,0.552,1
2316,9911,"Matching","Father",732,0.732,1
2317,9911,"Matching","Father",743,0.743,1
2318,9911,"Matching","Father",743,0.743,1
2319,9911,"Matching","Father",874,0.874,1
2320,9911,"Matching","Father",503,0.503,0
2321,9911,"Matching","Father",638,0.638,1
2322,9911,"Matching","Father",617,0.617,1
2323,9911,"Matching","Father",674,0.674,1
2324,9911,"Matching","Father",680,0.68,1
2325,9911,"Matching","Father",664,0.664,0
2326,9911,"Matching","Father",806,0.806,1
2327,9911,"Matching","Father",1013,1.013,1
2328,9911,"Matching","Father",772,0.772,1
2329,9911,"Matching","Father",808,0.808,1
2330,9911,"Matching","Father",791,0.791,1
2331,9911,"Matching","Father",694,0.694,1
2332,9911,"Matching","Father",566,0.566,1
2333,9911,"Matching","Father",834,0.834,1
2334,9911,"Matching","Father",684,0.684,1
2335,9911,"Matching","Father",1161,1.161,1
2336,9911,"Matching","Father",760,0.76,1
2337,9911,"Matching","Father",790,0.79,1
2338,9911,"Matching","Father",667,0.667,1
2339,9911,"Matching","Father",665,0.665,1
2340,9911,"Matching","Father",810,0.81,0
2341,9911,"Matching","Father",676,0.676,1
2342,9911,"Matching","Father",687,0.687,1
2343,9911,"Matching","Father",827,0.827,1
2344,9911,"Matching","Father",679,0.679,1
2345,9911,"Matching","Father",763,0.763,1
2346,9911,"Matching","Father",568,0.568,1
2347,9911,"Matching","Father",776,0.776,1
2348,9911,"Matching","Father",714,0.714,1
2349,9911,"Matching","Father",631,0.631,1
2350,9911,"Matching","Father",682,0.682,1
2351,9911,"Matching","Father",774,0.774,1
2352,9911,"Matching","Father",523,0.523,1
2353,9911,"Matching","Father",585,0.585,1
2354,9911,"Matching","Father",549,0.549,1
2355,9911,"Matching","Father",679,0.679,1
2356,9911,"Matching","Father",740,0.74,1
2357,9911,"Matching","Father",762,0.762,1
2358,9911,"Matching","Father",505,0.505,1
2359,9911,"Matching","Father",615,0.615,1
2360,9911,"Matching","Father",615,0.615,1
2361,9911,"Matching","Father",628,0.628,1
2362,9911,"Matching","Father",470,0.47,1
2363,9911,"Matching","Father",711,0.711,1
2364,9911,"Matching","Father",536,0.536,1
2365,9911,"Matching","Father",629,0.629,1
2366,9911,"Matching","Father",661,0.661,1
2367,9911,"Matching","Father",694,0.694,1
2368,9911,"Matching","Stranger",723,0.723,1
2369,9911,"Matching","Stranger",673,0.673,1
2370,9911,"Matching","Stranger",838,0.838,1
2371,9911,"Matching","Stranger",552,0.552,1
2372,9911,"Matching","Stranger",725,0.725,1
2373,9911,"Matching","Stranger",796,0.796,1
2374,9911,"Matching","Stranger",705,0.705,1
2375,9911,"Matching","Stranger",750,0.75,1
2376,9911,"Matching","Stranger",460,0.46,1
2377,9911,"Matching","Stranger",645,0.645,1
2378,9911,"Matching","Stranger",520,0.52,1
2379,9911,"Matching","Stranger",792,0.792,1
2380,9911,"Matching","Stranger",556,0.556,1
2381,9911,"Matching","Stranger",795,0.795,1
2382,9911,"Matching","Stranger",603,0.603,1
2383,9911,"Matching","Stranger",857,0.857,1
2384,9911,"Matching","Stranger",843,0.843,1
2385,9911,"Matching","Stranger",644,0.644,1
2386,9911,"Matching","Stranger",518,0.518,1
2387,9911,"Matching","Stranger",617,0.617,1
2388,9911,"Matching","Stranger",524,0.524,1
2389,9911,"Matching","Stranger",649,0.649,1
2390,9911,"Matching","Stranger",515,0.515,1
2391,9911,"Matching","Stranger",595,0.595,1
2392,9911,"Matching","Stranger",616,0.616,1
2393,9911,"Matching","Stranger",517,0.517,1
2394,9911,"Matching","Stranger",1044,1.044,0
2395,9911,"Matching","Stranger",756,0.756,1
2396,9911,"Matching","Stranger",582,0.582,1
2397,9911,"Matching","Stranger",682,0.682,1
2398,9911,"Matching","Stranger",529,0.529,1
2399,9911,"Matching","Stranger",523,0.523,1
2400,9911,"Matching","Stranger",601,0.601,1
2401,9911,"Matching","Stranger",548,0.548,1
2402,9911,"Matching","Stranger",725,0.725,1
2403,9911,"Matching","Stranger",486,0.486,1
2404,9911,"Matching","Stranger",870,0.87,1
2405,9911,"Matching","Stranger",757,0.757,1
2406,9911,"Matching","Stranger",539,0.539,1
2407,9911,"Matching","Stranger",629,0.629,1
2408,9911,"Matching","Stranger",522,0.522,1
2409,9911,"Matching","Stranger",487,0.487,1
2410,9911,"Matching","Stranger",520,0.52,1
2411,9911,"Matching","Stranger",661,0.661,1
2412,9911,"Matching","Stranger",532,0.532,1
2413,9911,"Matching","Stranger",649,0.649,1
2414,9911,"Matching","Stranger",663,0.663,1
2415,9911,"Matching","Stranger",600,0.6,1
2416,9911,"Matching","Stranger",440,0.44,1
2417,9911,"Matching","Stranger",762,0.762,1
2418,9911,"Matching","Stranger",761,0.761,1
2419,9911,"Matching","Stranger",659,0.659,1
2420,9911,"Matching","Stranger",551,0.551,1
2421,9911,"Matching","Stranger",629,0.629,1
2422,9911,"Matching","Stranger",508,0.508,1
2423,9911,"Matching","Stranger",744,0.744,1
2424,9911,"Matching","Stranger",571,0.571,1
2425,9911,"Matching","Stranger",742,0.742,1
2426,9911,"Matching","Stranger",488,0.488,1
2427,9911,"Nonmatching","Self",947,0.947,1
2428,9911,"Nonmatching","Self",1179,1.179,0
2429,9911,"Nonmatching","Self",1130,1.13,1
2430,9911,"Nonmatching","Self",839,0.839,1
2431,9911,"Nonmatching","Self",1060,1.06,1
2432,9911,"Nonmatching","Self",838,0.838,1
2433,9911,"Nonmatching","Self",1075,1.075,1
2434,9911,"Nonmatching","Self",987,0.987,1
2435,9911,"Nonmatching","Self",790,0.79,1
2436,9911,"Nonmatching","Self",650,0.65,1
2437,9911,"Nonmatching","Self",601,0.601,1
2438,9911,"Nonmatching","Self",1098,1.098,1
2439,9911,"Nonmatching","Self",534,0.534,0
2440,9911,"Nonmatching","Self",940,0.94,1
2441,9911,"Nonmatching","Self",1350,1.35,1
2442,9911,"Nonmatching","Self",979,0.979,1
2443,9911,"Nonmatching","Self",679,0.679,1
2444,9911,"Nonmatching","Self",870,0.87,1
2445,9911,"Nonmatching","Self",1193,1.193,1
2446,9911,"Nonmatching","Self",742,0.742,1
2447,9911,"Nonmatching","Self",788,0.788,1
2448,9911,"Nonmatching","Self",939,0.939,0
2449,9911,"Nonmatching","Self",802,0.802,1
2450,9911,"Nonmatching","Self",729,0.729,1
2451,9911,"Nonmatching","Self",917,0.917,1
2452,9911,"Nonmatching","Self",810,0.81,1
2453,9911,"Nonmatching","Self",762,0.762,1
2454,9911,"Nonmatching","Self",826,0.826,1
2455,9911,"Nonmatching","Self",762,0.762,0
2456,9911,"Nonmatching","Self",983,0.983,1
2457,9911,"Nonmatching","Self",842,0.842,1
2458,9911,"Nonmatching","Self",709,0.709,1
2459,9911,"Nonmatching","Self",665,0.665,1
2460,9911,"Nonmatching","Self",712,0.712,1
2461,9911,"Nonmatching","Self",838,0.838,1
2462,9911,"Nonmatching","Self",754,0.754,1
2463,9911,"Nonmatching","Self",779,0.779,1
2464,9911,"Nonmatching","Self",549,0.549,1
2465,9911,"Nonmatching","Self",857,0.857,1
2466,9911,"Nonmatching","Self",803,0.803,1
2467,9911,"Nonmatching","Self",870,0.87,1
2468,9911,"Nonmatching","Self",681,0.681,1
2469,9911,"Nonmatching","Self",665,0.665,1
2470,9911,"Nonmatching","Self",826,0.826,1
2471,9911,"Nonmatching","Self",681,0.681,1
2472,9911,"Nonmatching","Self",662,0.662,1
2473,9911,"Nonmatching","Self",456,0.456,1
2474,9911,"Nonmatching","Self",632,0.632,1
2475,9911,"Nonmatching","Self",650,0.65,1
2476,9911,"Nonmatching","Self",618,0.618,1
2477,9911,"Nonmatching","Self",662,0.662,1
2478,9911,"Nonmatching","Self",746,0.746,1
2479,9911,"Nonmatching","Self",698,0.698,1
2480,9911,"Nonmatching","Self",730,0.73,1
2481,9911,"Nonmatching","Self",634,0.634,1
2482,9911,"Nonmatching","Self",679,0.679,1
2483,9911,"Nonmatching","Self",583,0.583,1
2484,9911,"Nonmatching","Self",646,0.646,1
2485,9911,"Nonmatching","Father",794,0.794,1
2486,9911,"Nonmatching","Father",983,0.983,1
2487,9911,"Nonmatching","Father",1187,1.187,1
2488,9911,"Nonmatching","Father",712,0.712,1
2489,9911,"Nonmatching","Father",934,0.934,1
2490,9911,"Nonmatching","Father",709,0.709,1
2491,9911,"Nonmatching","Father",556,0.556,1
2492,9911,"Nonmatching","Father",700,0.7,1
2493,9911,"Nonmatching","Father",803,0.803,1
2494,9911,"Nonmatching","Father",728,0.728,1
2495,9911,"Nonmatching","Father",827,0.827,1
2496,9911,"Nonmatching","Father",646,0.646,1
2497,9911,"Nonmatching","Father",598,0.598,1
2498,9911,"Nonmatching","Father",690,0.69,1
